            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.012162;     0.003218;     0.179165;     0.005246;     0.037388;     0.042766;     0.022771;     0.510762;     0.054017;     0.006259;     0.180600;     0.006231;     1.209581;     0.742854;     0.003685;     0.001959;     0.003663;     0.232997;     0.001820;     0.051003;     0.009686;     0.009280;     0.004158;     0.005470;     0.239042;     0.006623;     0.085249;     0.036603;     0.003408;     0.001841;     0.075387;     0.024850;     0.002824;     0.002731;     0.003121;     0.005953;     0.067272;     0.025675;     0.004039;     0.002466;     0.002662;     0.124292;   162.195206
EEZ65       ;     0.052929;     0.041041;     0.917822;     0.031280;     0.152692;     0.076692;     0.178546;     2.983955;     1.240908;     0.057018;     0.311947;     0.263578;     5.250978;    16.627943;     0.030367;     0.038041;     0.084786;     4.924112;     0.662646;     0.085473;     0.083118;     0.048394;     0.049363;     0.030307;     1.391423;     0.979412;     1.056876;     0.038782;     0.098655;     0.085439;     0.280902;     0.530104;     0.040604;     0.051978;     0.038808;     0.044957;     0.759653;     0.124302;     0.025738;     0.025511;     0.032413;     0.592661;    24.471848
EEZ71       ;     0.099858;     0.060534;     1.570603;     0.056600;     0.111915;     0.096719;     0.436827;     6.533237;     1.395104;     0.084210;     0.677337;     0.226887;     6.503503;    18.089350;     0.046990;     0.058124;     0.146140;     5.577643;     6.936952;     0.249452;     0.096761;     0.070281;     0.078688;     0.047263;     2.670473;     0.945398;     2.108639;     0.101679;     0.135543;     0.089584;     0.419980;     0.729141;     0.058749;     0.094165;     0.097352;     0.107060;     1.143355;     0.338683;     0.030094;     0.039102;     0.054889;     1.248040;    80.034103
EEZ91       ;     0.026245;     0.007432;     0.120929;     0.005741;     0.006703;     0.033302;     0.016073;     0.443848;     0.027796;     0.006216;     5.837471;     0.007809;     1.716501;     0.884190;     0.005550;     0.006080;     0.005903;     0.205561;     0.006418;     0.153040;     0.005793;     0.011157;     0.005046;     0.006376;     0.167344;     0.006537;     0.022076;     6.313885;     0.006014;     0.006610;     0.010054;     0.007550;     0.007124;     0.006013;     0.005416;     0.007460;     0.045976;     0.007048;     0.005842;     0.017671;     0.020545;     0.070673;    58.323978
EEZ99       ;     0.000432;     0.000483;     0.045957;     0.000297;     0.003350;     0.001926;     0.000555;     0.073236;     0.011095;     0.000471;     0.650077;     0.000696;     1.228114;     0.253750;     0.000271;     0.000304;     0.000408;     0.061212;     0.000444;     0.000535;     0.001461;     0.001699;     0.000352;     0.000462;     0.058181;     0.000787;     0.000965;     0.073927;     0.000416;     0.000358;     0.004498;     0.003938;     0.000227;     0.000443;     0.000148;     0.000340;     0.000251;     0.001301;     0.000251;     0.000719;     0.000314;     0.000251;     0.273101
EEZ100      ;     0.002054;     0.001801;     0.031087;     0.001321;     0.001566;     0.002367;     0.005588;     0.163777;     0.030715;     0.002245;     0.022836;     0.004082;     0.196572;     0.833494;     0.002230;     0.002425;     0.003510;     0.375144;     0.012279;     0.003859;     0.001557;     0.001950;     0.001928;     0.001687;     0.068827;     0.020300;     0.026395;     0.003089;     0.001922;     0.001884;     0.005338;     0.013354;     0.002525;     0.002819;     0.001214;     0.001243;     0.039919;     0.005246;     0.000807;     0.000911;     0.002364;     0.015702;     0.891065
EEZ108      ;     0.206604;     0.093295;     1.573691;     0.114156;     0.119823;     0.287754;     0.244641;     3.539947;     0.717561;     0.113425;     4.236125;     0.150800;    27.465538;    44.621471;     0.112837;     0.120575;     0.173896;    71.429108;     0.272562;     0.854690;     0.104661;     0.195856;     0.115124;     0.094506;     1.808940;     0.275236;     0.275808;     0.523761;     0.177480;     0.142189;     0.155742;     0.335049;     0.125484;     0.132714;     0.127960;     0.179098;     0.906648;     0.165901;     0.088097;     0.311774;     0.186683;     0.864596;    47.055187
EEZ109      ;     0.003393;     0.000567;     0.186110;     0.001725;     0.001423;     0.015322;     0.005229;     0.422497;     0.038078;     0.002014;     0.271765;     0.004035;     6.003576;     2.738698;     0.000577;     0.000678;     0.001333;     0.391128;     0.000990;     0.001570;     0.000990;     0.002824;     0.001139;     0.000620;     0.240675;     0.005877;     0.039716;     0.031877;     0.000651;     0.000737;     0.002688;     0.014126;     0.001365;     0.000943;     0.000839;     0.001111;     0.000586;     0.004736;     0.001273;     0.000687;     0.000570;     0.000494;     0.431768
EEZ110      ;     0.000490;     0.000271;     0.076379;     0.000265;     0.000141;     0.001541;     0.000701;     0.102565;     0.009623;     0.000226;     0.113970;     0.000628;     3.431179;     0.537993;     0.000240;     0.000529;     0.000173;     0.113516;     0.000351;     0.001027;     0.000261;     0.000307;     0.000430;     0.000437;     0.068981;     0.001210;     0.004807;     0.017323;     0.000292;     0.000362;     0.000147;     0.001981;     0.000459;     0.000325;     0.000254;     0.000197;     0.000141;     0.001527;     0.000207;     0.000284;     0.000653;     0.000141;     0.124466
EEZ119      ;     0.000094;     0.000063;     0.003240;     0.000056;     0.000127;     0.000376;     0.000681;     0.007406;     0.002164;     0.000094;     0.000451;     0.001122;     0.011155;     0.041964;     0.000024;     0.000040;     0.000170;     0.015748;     0.006227;     0.000237;     0.000137;     0.000072;     0.000076;     0.000041;     0.002843;     0.003113;     0.002599;     0.000033;     0.000262;     0.000118;     0.000462;     0.001792;     0.000065;     0.000110;     0.000270;     0.000119;     0.003453;     0.000342;     0.000089;     0.000031;     0.000089;     0.002282;     0.129162
