            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.384782;     0.155477;     1.200811;     0.031222;     0.362131;     0.287312;     1.009131;     6.317158;     0.081676;     0.103966;    16.614716;     0.098184;    12.195154;     6.766644;     0.050703;     0.068177;     0.132522;     1.419049;     0.083631;     0.780658;     0.068170;     0.084892;     0.018843;     0.039788;     1.458813;     0.024864;     2.003072;     3.260151;     0.246337;     0.074131;     1.863487;     0.049801;     0.050588;     0.096849;     0.070097;     0.370191;     1.862916;     0.172623;     0.005785;     0.442636;     0.695965;     1.026829;    86.686058
EEZ65       ;     0.505114;     0.236160;     3.514180;     0.060560;     0.221778;     0.751768;     1.012118;    14.921602;     1.988404;     0.077119;     6.485441;     0.771836;    14.529992;    25.555992;     0.032901;     0.165189;     0.364774;    10.826790;     0.554484;     1.727804;     0.171604;     0.204095;     0.052564;     0.019017;     5.381131;     1.434960;     2.655055;     0.647323;     0.406161;     0.219094;     0.653449;     0.957307;     0.090517;     0.163046;     0.019582;     0.422243;     1.624104;     0.672752;     0.014445;     0.273464;     0.144855;     2.498843;    14.151387
EEZ71       ;     0.367122;     0.285155;     3.048240;     0.123414;     0.314435;     0.691233;     0.986220;    12.580174;     1.148695;     0.054642;    12.213812;     0.554586;    19.335621;    23.792301;     0.123836;     0.137623;     0.147734;     8.732278;     6.523882;     1.220031;     0.107872;     0.202368;     0.038475;     0.024155;     4.330658;     1.127672;     2.025821;     2.455745;     0.448164;     0.266849;     1.041124;     0.679246;     0.089429;     0.088370;     0.049325;     0.278508;     2.321547;     0.441136;     0.009804;     0.473744;     0.352988;     2.626235;    51.661736
EEZ91       ;     0.298929;     0.123776;     0.365800;     0.050516;     0.097934;     0.268009;     0.518431;     2.325582;     0.127240;     0.017456;    14.037584;     0.021205;     4.862644;     2.108814;     0.035957;     0.188897;     0.151402;     0.558237;     0.010845;     2.395429;     0.040246;     0.028380;     0.014124;     0.017141;     0.316412;     0.035677;     1.200329;    11.653524;     0.320283;     0.186724;     0.284229;     0.061125;     0.133842;     0.123418;     0.060950;     0.236474;     0.870447;     0.121055;     0.006880;     0.943804;     2.155709;     0.411800;    10.702728
EEZ99       ;     0.014826;     0.001141;     0.038380;     0.000818;     0.003086;     0.019410;     0.018240;     0.193794;     0.009249;     0.001497;     0.878279;     0.001590;     0.866253;     0.105276;     0.000424;     0.001696;     0.005510;     0.019501;     0.000254;     0.036785;     0.001963;     0.003551;     0.000730;     0.000076;     0.035556;     0.001573;     0.030960;     0.172872;     0.002771;     0.001258;     0.008244;     0.005128;     0.002076;     0.002430;     0.001398;     0.005593;     0.038951;     0.003388;     0.000267;     0.016321;     0.015332;     0.018801;     0.158750
EEZ100      ;     0.018445;     0.003629;     0.114775;     0.001975;     0.008752;     0.027374;     0.060738;     0.918734;     0.134631;     0.001289;     0.351085;     0.014746;     0.603139;     1.156543;     0.001136;     0.002572;     0.019302;     0.561680;     0.012531;     0.033738;     0.005255;     0.008207;     0.001288;     0.000590;     0.201939;     0.045264;     0.222262;     0.028860;     0.023009;     0.004644;     0.024414;     0.031675;     0.001669;     0.008958;     0.000683;     0.019899;     0.065443;     0.031875;     0.000988;     0.010886;     0.006640;     0.109626;     0.493113
EEZ108      ;     0.510121;     0.918330;     6.028321;     0.277647;     0.661272;     0.497547;     1.257927;    23.320271;     1.784589;     0.292132;    18.105745;     0.508087;    41.355316;    46.735477;     0.065994;     0.312593;     0.357926;    54.816746;     0.213624;     2.683724;     0.480664;     0.451689;     0.205086;     0.056738;     6.768397;     0.426411;     4.658720;     3.218497;     1.370782;     0.795892;     3.489580;     0.889685;     0.098692;     0.192878;     0.215016;     0.969630;     2.238809;     1.101686;     0.011874;     0.974918;     0.664875;     3.137982;    28.759094
EEZ109      ;     0.032560;     0.013356;     0.327867;     0.005403;     0.026848;     0.029168;     0.089771;     0.790782;     0.048551;     0.005710;     0.968690;     0.010684;     6.271491;     0.978316;     0.002156;     0.010044;     0.017474;     0.243743;     0.000762;     0.158804;     0.018162;     0.008955;     0.006492;     0.001158;     0.336734;     0.012508;     0.269644;     0.110787;     0.026260;     0.014435;     0.067881;     0.030720;     0.010427;     0.012461;     0.003842;     0.035461;     0.140859;     0.026235;     0.000328;     0.037496;     0.021984;     0.021079;     0.318909
EEZ110      ;     0.008798;     0.004455;     0.077899;     0.001271;     0.006220;     0.005876;     0.027314;     0.177872;     0.013303;     0.001705;     0.359819;     0.001893;     3.294296;     0.278362;     0.000364;     0.002693;     0.004472;     0.086654;     0.000287;     0.040414;     0.002701;     0.002291;     0.000930;     0.000309;     0.073047;     0.002873;     0.064283;     0.032648;     0.005157;     0.003424;     0.011797;     0.007413;     0.002042;     0.003977;     0.000642;     0.007100;     0.069576;     0.004509;     0.000077;     0.014987;     0.008115;     0.006692;     0.097445
EEZ119      ;     0.001183;     0.000657;     0.009264;     0.000155;     0.000686;     0.001842;     0.003913;     0.037614;     0.005958;     0.000367;     0.027724;     0.010971;     0.043694;     0.083454;     0.000156;     0.000460;     0.000222;     0.042446;     0.007311;     0.002125;     0.001335;     0.000380;     0.000383;     0.000036;     0.013619;     0.006056;     0.014297;     0.002624;     0.000893;     0.000555;     0.003226;     0.006242;     0.000304;     0.000113;     0.000039;     0.000494;     0.007671;     0.002654;     0.000107;     0.001757;     0.000796;     0.007835;     0.115382
EEZ123      ;     0.039081;     0.020712;     0.325917;     0.007173;     0.008119;     0.086648;     0.088360;     1.275555;     0.231706;     0.007186;     0.571980;     0.038965;     1.578972;     1.643778;     0.006110;     0.013713;     0.015749;     0.433963;     0.142499;     0.126159;     0.003763;     0.027737;     0.001703;     0.000500;     0.493301;     0.133462;     0.161258;     0.087694;     0.027459;     0.014720;     0.050536;     0.065414;     0.008007;     0.008061;     0.001195;     0.011538;     0.110620;     0.059008;     0.000147;     0.028054;     0.013474;     0.243552;     1.212454
EEZ185      ;     0.172313;     0.036462;     1.091171;     0.021058;     0.267570;     0.280545;     0.427240;    11.402887;     9.940259;     0.033741;     0.978499;     0.077713;     3.515489;     3.427644;     0.008538;     0.095313;     0.195812;     0.391695;     0.003734;     0.986760;     0.206181;     0.081803;     0.075885;     0.016586;     2.568005;     0.218654;     1.680373;     0.050165;     0.222953;     0.065351;     0.426556;     3.085616;     0.054173;     0.073744;     0.023222;     0.381563;     0.203719;     0.143106;     0.000886;     0.055659;     0.025978;     0.527544;     0.850836
