          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
HE8         ;     0.018071;     0.001340;     0.015279;     0.100873;     0.003333;     0.024579;     0.332187;     0.177819;     0.034532;     0.003477;     2.584184;     0.058130;     0.059954;     0.003595;     0.010031;     0.016347;     0.000830;     0.006926;     0.073760;     0.001096;     0.052297;     0.003471;     0.046667;     0.082278;     0.250270;     0.000574;     0.006399;     0.001326;     0.042056;     0.880606;     0.003338;     0.006810;     0.003018;     0.017271;     0.082278
HE5         ;     0.240495;     0.024548;     0.464602;     2.326108;     0.076091;     0.124669;    33.053017;    20.069584;     0.531552;     0.020896;     0.871575;     1.388427;     0.548913;     0.076928;     0.174283;     0.286503;     0.012588;     0.137505;     4.512463;     0.047795;     1.938964;     0.106444;     3.216352;     1.086335;    20.056761;     0.013629;     0.171995;     0.033037;     1.090911;    28.984434;     0.058307;     0.118372;     0.070365;     0.140231;     1.086335
HE1         ;     0.014893;     0.002203;     0.012104;     0.019503;     0.005020;     0.023711;     0.206306;     0.060037;     0.002952;     0.002240;     3.109302;     0.077254;     0.030360;     0.003012;     0.008776;     0.017239;     0.000705;     0.001615;     0.009652;     0.001253;     0.007796;     0.001190;     0.032580;     0.074723;     0.075240;     0.001973;     0.002322;     0.002117;     0.003074;     0.996709;     0.002269;     0.004466;     0.002252;     0.002431;     0.074723
HE2         ;     0.041052;     0.005568;     0.041610;     0.113218;     0.012907;     0.055959;     0.778184;     0.381083;     0.019155;     0.005527;     2.547429;     0.217404;     0.112525;     0.008592;     0.022410;     0.044485;     0.002364;     0.011416;     0.084936;     0.003373;     0.059105;     0.008044;     0.136265;     0.398796;     0.353954;     0.002557;     0.014940;     0.005324;     0.025209;     4.332276;     0.006719;     0.013244;     0.012646;     0.015925;     0.398796
HE3         ;     0.021866;     0.005975;     0.032058;     0.592747;     0.006988;     0.019669;     0.549831;     0.261819;     2.682403;     0.003847;     3.166132;     0.125407;     0.096912;     0.008269;     0.014393;     0.024406;     0.001632;     0.016474;     0.348341;     0.002477;     0.314695;     0.016890;     0.102736;     0.079542;     0.359168;     0.001305;     0.050881;     0.006492;     1.915819;     0.592180;     0.004409;     0.009745;     0.031584;     0.073364;     0.079542
HE4         ;     0.017287;     0.003401;     0.056062;     0.510183;     0.004147;     0.026600;     0.719743;     0.289401;     1.056139;     0.001641;     0.202510;     0.133255;     0.080716;     0.007659;     0.015306;     0.018738;     0.000715;     0.016138;     0.788228;     0.002774;     2.052575;     0.018460;     0.157014;     0.053202;     0.554560;     0.001314;     0.027634;     0.002747;     0.070185;     0.575666;     0.004120;     0.015502;     0.012968;     0.046208;     0.053202
HE7         ;     0.005809;     0.003406;     0.028439;     0.075457;     0.001757;     0.001865;     1.623455;    18.911331;     0.001751;     0.001751;     0.001993;     0.137728;     0.118807;     0.002685;     0.003119;     0.085316;     0.001399;     0.002662;     0.053416;     0.002015;     0.027612;     0.003045;     0.334499;     0.291138;     0.049798;     0.001751;     0.002873;     0.004266;     0.002093;     2.756276;     0.001404;     0.003854;     0.002712;     0.002382;     0.291138
HE6         ;     0.000706;     0.000188;     0.007642;     0.013386;     0.000449;     0.000188;     0.464180;     1.872990;     0.000188;     0.000188;     0.000188;     0.014769;     0.003728;     0.000188;     0.000188;     0.004889;     0.000188;     0.000415;     0.010582;     0.000498;     0.003423;     0.000916;     0.066455;     0.008686;     0.033249;     0.000188;     0.000188;     0.000188;     0.000188;     0.506357;     0.000180;     0.000184;     0.000188;     0.000188;     0.008686
HE9         ;     0.002468;     0.001883;     0.046993;     0.073956;     0.002633;     0.001319;    17.882570;    19.056545;     0.001319;     0.001319;     0.001319;     0.084056;     0.002463;     0.001481;     0.001319;     0.046217;     0.001319;     0.001319;     0.034749;     0.006079;     0.012840;     0.003125;     0.956485;     0.033619;     0.127140;     0.001319;     0.003129;     0.001417;     0.001319;     0.380384;     0.001241;     0.001308;     0.001399;     0.001319;     0.033619
