EEZ100	    0.0467
EEZ108	   11.0887
EEZ109	    0.4917
EEZ110	    0.2723
EEZ119	    0.0026
EEZ123	    0.0294
EEZ185	    0.7868
EEZ187	    0.0036
EEZ188	    0.7026
EEZ189	    6.7634
EEZ190	    5.3807
EEZ191	    5.3005
EEZ209	   19.1937
EEZ212	    0.6270
EEZ213	   24.6614
EEZ215	    0.6774
EEZ216	    5.5048
EEZ224	    0.2077
EEZ273	   11.3321
EEZ48	    1.6526
EEZ65	    0.7535
EEZ71	    1.3452
EEZ91	    8.0060
EEZ99	    0.1493
HE1	    0.4516
HE2	    0.9923
HE3	    1.0023
HE4	    0.7005
HE5	   11.9116
HE6	    0.2948
HE7	    2.5682
HE8	    0.4531
HE9	    4.1494
OR1	    5.8859
OR2	   41.3175
OR3	   18.8651
OR4	   28.1863
OR5	   25.6235
