EEZ100	    0.2657
EEZ108	   20.3641
EEZ109	    1.0344
EEZ110	    0.4688
EEZ119	    0.0240
EEZ123	    0.5094
EEZ185	    3.7695
EEZ187	    0.0300
EEZ188	    1.2432
EEZ189	   18.1481
EEZ190	   13.4523
EEZ191	   18.6330
EEZ209	   31.5411
EEZ212	    6.2152
EEZ213	   71.1726
EEZ215	    7.3345
EEZ216	   47.8051
EEZ224	    3.7261
EEZ273	   23.6108
EEZ48	   17.1626
EEZ65	    6.4739
EEZ71	   13.4673
EEZ91	    7.3128
EEZ99	    0.2861
HE1	    3.1763
HE2	    7.0564
HE3	    4.6078
HE4	    3.3866
HE5	   45.3537
HE6	    0.8159
HE7	    7.6143
HE8	    1.9749
HE9	    8.4803
OR1	   70.7956
OR2	  137.8428
OR3	   36.4972
OR4	   45.1629
OR5	  121.1895
