EEZ100	    0.3493
EEZ108	   22.0747
EEZ109	    1.2554
EEZ110	    0.3989
EEZ119	    0.0268
EEZ123	    0.4188
EEZ185	    1.9537
EEZ187	    0.0156
EEZ188	    1.0202
EEZ189	   14.2333
EEZ190	    7.6427
EEZ191	   11.5455
EEZ209	   32.1672
EEZ212	    3.9126
EEZ213	   74.7217
EEZ215	    5.3042
EEZ216	   31.4563
EEZ224	    2.3723
EEZ273	   23.6446
EEZ48	    6.7252
EEZ65	    7.2235
EEZ71	    8.8137
EEZ91	   22.3866
EEZ99	    0.2589
HE1	    1.6194
HE2	    3.8244
HE3	    3.7690
HE4	    1.9092
HE5	   28.0392
HE6	    0.5737
HE7	    3.9230
HE8	    1.8868
HE9	    3.9171
OR1	   51.9702
OR2	  107.4545
OR3	   38.7531
OR4	   56.7579
OR5	   79.7832
