EEZ100	    0.4841
EEZ108	   23.4623
EEZ109	    1.1241
EEZ110	    0.4026
EEZ119	    0.0608
EEZ123	    1.4288
EEZ185	    4.4441
EEZ187	    0.0394
EEZ188	    1.2024
EEZ189	   20.5885
EEZ190	   15.4697
EEZ191	   24.2731
EEZ209	   28.4972
EEZ212	   12.4674
EEZ213	   92.6196
EEZ215	   14.3495
EEZ216	   79.8896
EEZ224	    8.3843
EEZ273	   23.9159
EEZ48	   18.1250
EEZ65	   13.7906
EEZ71	   26.6025
EEZ91	   12.2951
EEZ99	    0.2769
HE1	    3.7332
HE2	    8.4999
HE3	    6.0148
HE4	    4.0157
HE5	   52.7402
HE6	    0.9062
HE7	    8.1599
HE8	    2.5658
HE9	    7.0560
OR1	  146.9653
OR2	  179.7926
OR3	   35.3786
OR4	   44.7909
OR5	  174.5697
