EEZ100	    0.0589
EEZ108	    9.8192
EEZ109	    0.5462
EEZ110	    0.2840
EEZ119	    0.0027
EEZ123	    0.0614
EEZ185	    0.8546
EEZ187	    0.0040
EEZ188	    0.9119
EEZ189	    8.5425
EEZ190	    5.3665
EEZ191	    6.3416
EEZ209	   18.6188
EEZ212	    0.7189
EEZ213	   26.1697
EEZ215	    0.8802
EEZ216	    7.6279
EEZ224	    0.4221
EEZ273	    9.2623
EEZ48	    1.3463
EEZ65	    1.1478
EEZ71	    1.2294
EEZ91	    5.1681
EEZ99	    0.1225
HE1	    0.4573
HE2	    1.0256
HE3	    1.0840
HE4	    0.8004
HE5	   13.1212
HE6	    0.3117
HE7	    2.8960
HE8	    0.5293
HE9	    3.9065
OR1	    9.3364
OR2	   47.7436
OR3	   18.6316
OR4	   23.7464
OR5	   18.4292
