EEZ100	    1.1218
EEZ108	   60.7654
EEZ109	    1.9959
EEZ110	    0.6198
EEZ119	    0.1363
EEZ123	    2.7875
EEZ185	    6.0781
EEZ187	    0.0587
EEZ188	    1.5582
EEZ189	   28.2284
EEZ190	   20.0850
EEZ191	   34.6450
EEZ209	   59.7271
EEZ212	   22.0450
EEZ213	  171.8725
EEZ215	   23.7770
EEZ216	  148.6423
EEZ224	   16.0468
EEZ273	   55.6197
EEZ48	   36.3588
EEZ65	   30.8261
EEZ71	   64.0264
EEZ91	   24.5193
EEZ99	    0.6438
HE1	    5.0066
HE2	   11.3177
HE3	    8.2336
HE4	    5.0587
HE5	   63.1397
HE6	    1.1027
HE7	   10.8014
HE8	    3.4157
HE9	    8.6661
OR1	  285.7724
OR2	  277.7887
OR3	   81.5952
OR4	  102.1132
OR5	  356.6374
