EEZ100	    0.2915
EEZ108	   23.8940
EEZ109	    1.0182
EEZ110	    0.4635
EEZ119	    0.0461
EEZ123	    0.6883
EEZ185	    5.4542
EEZ187	    0.0481
EEZ188	    1.3244
EEZ189	   19.0469
EEZ190	   13.9759
EEZ191	   23.2216
EEZ209	   36.2582
EEZ212	   10.4163
EEZ213	   84.9836
EEZ215	    9.8462
EEZ216	   64.0318
EEZ224	    4.5877
EEZ273	   24.1372
EEZ48	   12.9124
EEZ65	    8.7816
EEZ71	   23.9506
EEZ91	    7.0647
EEZ99	    0.3317
HE1	    3.1118
HE2	    6.9984
HE3	    5.1127
HE4	    3.7569
HE5	   49.9534
HE6	    1.0065
HE7	   10.6419
HE8	    2.3926
HE9	    8.9142
OR1	  100.0168
OR2	  161.0392
OR3	   45.8630
OR4	   48.4419
OR5	  135.9847
