EEZ100	    0.7426
EEZ108	   34.5201
EEZ109	    1.5020
EEZ110	    0.4524
EEZ119	    0.0820
EEZ123	    2.0257
EEZ185	    5.6787
EEZ187	    0.0560
EEZ188	    1.5186
EEZ189	   26.0040
EEZ190	   20.0401
EEZ191	   32.0131
EEZ209	   39.6375
EEZ212	   16.2325
EEZ213	  134.8636
EEZ215	   21.2941
EEZ216	  125.4837
EEZ224	   13.3663
EEZ273	   30.9713
EEZ48	   28.7736
EEZ65	   21.2633
EEZ71	   41.7098
EEZ91	   14.6395
EEZ99	    0.3951
HE1	    3.9049
HE2	    9.5680
HE3	    6.3982
HE4	    4.5379
HE5	   58.3980
HE6	    1.0609
HE7	    9.9339
HE8	    2.9326
HE9	    8.2355
OR1	  210.8691
OR2	  251.2816
OR3	   50.5889
OR4	   60.6231
OR5	  265.2692
