EEZ100	    0.2015
EEZ108	   16.4273
EEZ109	    1.1353
EEZ110	    0.3683
EEZ119	    0.0113
EEZ123	    0.2775
EEZ185	    1.8647
EEZ187	    0.0147
EEZ188	    0.8955
EEZ189	   12.4095
EEZ190	    6.9691
EEZ191	   10.1207
EEZ209	   29.6674
EEZ212	    3.4503
EEZ213	   58.8222
EEZ215	    4.8403
EEZ216	   27.3863
EEZ224	    1.7888
EEZ273	   24.2107
EEZ48	    6.3305
EEZ65	    4.1393
EEZ71	    5.5083
EEZ91	   22.5167
EEZ99	    0.2598
HE1	    1.5514
HE2	    3.9282
HE3	    3.8048
HE4	    1.8837
HE5	   28.5848
HE6	    0.5529
HE7	    3.6851
HE8	    1.9304
HE9	    3.7016
OR1	   42.8058
OR2	   92.2288
OR3	   29.4416
OR4	   55.4890
OR5	   72.1230
