,AT,BA,BE,BY,CH,CZ,DE,DK,EE,ES,FI,FR,GB,HR,HU,IE,IS,IT,LT,LU,LV,MD,NL,NO,PL,PT,RO,RS,RU,SE,SI,SK,TR,UA,NOA
HE8,6.67349108932372E-05,1.65607180789658E-05,0.000109837815729,0.001292260658301,3.02204592416189E-05,0.000428966400025,0.00301505260599,0.001142610006769,0.002433512852812,1.73735215549861E-05,0.038828583867064,0.000148811636261,0.000285656624756,1.41424852411947E-05,0.000130948637381,3.19351757289054E-05,2.91401611848894E-08,1.76509723059949E-05,0.002106921660542,9.09991602921734E-06,0.001990468728625,2.30805132733314E-05,0.000292360991836,0.00040089439528,0.005635840305149,5.99065241524618E-07,9.54926506191092E-05,4.13664735954406E-05,0.000333712876306,0.013224878401884,1.31545139982449E-05,0.000101851830059,5.90074148264487E-06,0.000449183687006,6.1855147565286E-06
HE5,0.04695777902949,0.006123295154548,0.083662892319185,0.21894488995834,0.012314843071351,0.247204816184769,3.87866058275736,2.87937191181068,0.079155177228699,0.009242033508203,0.076753040704191,0.085491237305933,0.107411004150709,0.009827515763139,0.067458455747302,0.010494983026119,-1.26783366096611E-05,0.014230539713993,0.776009067031492,0.005927481542856,0.302550882383331,0.004038874044204,0.304103027288437,0.052904497582208,5.29334720231757,0.000416242026335,0.024369951309239,0.013181460192687,0.042718299784603,5.90567779817882,0.009819495712262,0.056050066700124,0.000608199105291,0.072756688642094,0.001621076731041
HE1,5.24381781324424E-05,1.21212519680264E-05,6.13104649123811E-05,0.001509312682967,1.11272949037198E-05,0.000222777920346,0.001055913900225,0.000582381855816,0.001532290540921,2.09079075334667E-05,0.262240074985462,9.81973016781518E-05,0.000192460242623,7.46325874978401E-06,6.75172471418716E-05,1.70242943805381E-05,1.3877652397725E-07,1.11787413090022E-05,0.000971844543519,3.74251649362983E-06,0.000863928538745,1.25125985856713E-05,0.000139999345004,0.001277249089144,0.002949011221701,8.69366926851202E-07,4.98166992559955E-05,2.50785733202028E-05,0.001005107539879,0.022138696070699,8.65898328989855E-06,6.73888433831926E-05,5.86857265925551E-06,0.000433205186022,1.31158226810013E-05
HE2,0.000528979349263,0.000136304341589,0.000598828632764,0.011890290021151,0.000223054497098,0.002067567395371,0.012290919114871,0.008851336201683,0.00780586015447,0.00015550071094,0.233899639364061,0.001026551642718,0.001771874075294,0.00010725668593,0.001015417559391,0.00020712008802,3.7050704965813E-07,0.000276588670112,0.011393554814394,3.32233691942405E-05,0.009419208387121,0.000244642440263,0.001537141862996,0.010152039953357,0.02965876509315,6.12435325246857E-06,0.000964502968873,0.000317816035521,0.003790032281285,0.25786657004777,9.64582566566898E-05,0.000749772010223,4.92290375873171E-05,0.004692385769794,0.000104947066278
HE3,0.000241328128793,7.21307149557884E-05,0.00048482430438,0.016114214723045,7.79306932804463E-05,0.0012510775926,0.008856994520967,0.002952589710803,0.366735536397101,8.48041070760388E-05,0.079274912553723,0.000516136865743,0.000946324759219,5.72177822097625E-05,0.000523471324635,8.32883499538404E-05,1.37565357788956E-07,0.000103365627461,0.012765132835747,2.4479541849584E-05,0.022571871187311,0.000140428589131,0.00125369907189,0.000805855240111,0.016161705482409,2.98355628365789E-06,0.000568620161025,0.000192498806342,0.018083417301245,0.013164107305604,5.26437713902294E-05,0.000336187337127,4.52840153028879E-05,0.003898841574808,1.58474055732438E-05
HE4,0.000280525188835,4.43730514752988E-05,0.000256111915438,0.008200434448248,6.38811806600693E-05,0.001148970657549,0.006517538603024,0.00368434851539,0.043328932568945,4.0861631923133E-05,0.001916672563479,0.000368120616601,0.00060884588869,6.00325359530942E-05,0.000431923772123,5.58360896777332E-05,9.05351829450589E-08,0.00010347234462,0.033778835308334,2.5135786159764E-05,0.137465618004199,9.25994027828483E-05,0.000703492568622,0.000380933919363,0.016649932534233,1.53238711405355E-06,0.000334377419847,9.853131928976E-05,0.000529566859995,0.009982010001922,6.67362752829273E-05,0.000319779142367,1.18237086665298E-05,0.001383975022151,7.21177286714567E-06
HE7,0.00064525966137,6.09605982060451E-05,0.005093254660667,0.000267543295524,0.000278897615814,0.003860467227352,0.094863052183949,2.47246738796275,5.58620615060741E-05,0.00043204332313,5.96649066086082E-05,0.004836783655215,0.010173999055986,8.46225318669759E-05,0.000686700278134,0.000834140614553,-1.05076893194635E-06,0.000165299472843,0.000356321921386,0.000209162717346,0.000147714439505,1.07604907473266E-05,0.018063140072623,0.001975750772858,0.017081147879506,1.38444854078844E-05,0.000173770431121,0.000142859512138,6.5595064596496E-05,0.107373758358279,8.57047531225408E-05,0.000553450384016,2.28738390856707E-06,0.000208849011121,4.77810886536557E-05
HE6,1.00823496206956E-05,7.33316047995796E-07,5.42159140083795E-05,2.18073152865972E-06,4.21088230858623E-06,6.24612530825374E-05,0.002296552882942,0.019203563514657,4.20845107881864E-07,4.52601832892392E-06,4.12197441136093E-07,5.54588278387161E-05,7.21230577429649E-05,1.27477484133085E-06,8.5165928266609E-06,6.02882991986679E-06,-1.84310756866205E-08,3.31625770437601E-06,4.95212317248983E-06,3.54301536150085E-06,1.54258187086131E-06,1.02369417897996E-07,0.000242430699076,6.17694470656807E-06,0.000274047138419,1.57810882774559E-07,1.32916134789017E-06,1.55919550551815E-06,6.42296920617045E-07,0.002105926501404,1.8114378667605E-06,7.13404689252209E-06,2.36312455167495E-08,2.09833411973403E-06,3.72708973413163E-07
HE9,0.000684805077227,3.32233479339977E-05,0.005525519585779,7.31667870915636E-05,0.000269452321905,0.002868236299168,0.650878271904703,1.60432923303799,2.06539013692277E-05,0.000356183065301,1.48629051711369E-05,0.004438852899256,0.005453149941349,4.8421228071952E-05,0.000301618654426,0.000463471526496,-2.04896549234183E-06,0.000136174562459,0.000135477984871,0.000238368071916,5.75787645764225E-05,2.00254176808619E-06,0.034438789129103,0.000126060529729,0.007149360999346,1.40150960407693E-05,5.22679233903274E-05,6.20159589041125E-05,1.73776026762284E-05,0.003186158586988,6.02197903496849E-05,0.000201702417984,3.489509575964E-07,5.23631115284986E-05,1.56424691005564E-05
EEZ48,0.000100268471579,8.53211065572706E-06,0.006776655442265,1.01707429909913E-07,0.000488957372787,0.000147774202871,0.004602791476303,7.64169265055277E-05,1.0138929424423E-07,0.281020952804298,2.35523980690168E-07,0.139466470155845,0.061761912657435,2.10428509278585E-05,3.24467698282214E-05,0.030090614468385,0.000848186232084,0.000941578029612,1.92571316195973E-08,0.000519493557639,1.74928548439684E-08,2.5010629658361E-07,0.002691107389478,4.17852630802657E-05,1.88604749372242E-05,0.920887406119474,2.18976885366644E-06,-3.59793193006578E-06,2.81793688051755E-07,2.49733155001216E-06,6.66601480738958E-05,1.33934381065411E-05,-8.61709476695744E-08,8.85977805694036E-07,0.000225375529859
EEZ65,0.000509353060006,0.000171835089908,0.010291387931838,0.000202467526206,0.000337819274121,0.002834828311517,0.039873424836019,0.016724537328743,0.000156585076995,0.008645707256623,0.000392733940007,0.032117260608743,0.305582691814043,0.000107479199551,0.000565453542907,0.098803553273301,0.020505291580439,0.000417559105025,0.000260148980151,0.00031662041355,0.000116085212878,1.49281996191796E-05,0.015864953621151,0.021297250466682,0.00925161504346,0.001150037018468,0.000180963407674,0.000243453310359,0.000185860807375,0.004320281013948,0.000117745941146,0.000356319266759,1.72427361857465E-06,0.00020691858861,0.000555503077621
EEZ71,0.00365183538618,0.000957786586953,0.071353058531671,0.000915150433048,0.002258182046943,0.016612384655333,0.254090403881632,0.056868470542897,0.000959585097602,0.022794345636529,0.00164861757121,0.233476978882996,1.11415664975245,0.000522027387159,0.002350341153771,0.347367734716407,7.99880159402623,0.003215355974706,0.001095935213439,0.003645070144811,0.000558611987889,7.24985362336051E-05,0.097925231271077,0.067024336474841,0.040165417773145,0.003589631129124,0.000916603090439,0.001298946377963,0.001447890756673,0.018411194807616,0.000634219982653,0.001905444862282,8.18091722812183E-06,0.00169853260893,0.001519246826594
EEZ91,0.000120267928457,1.07493193074374E-05,0.001356849630861,1.30142417608396E-06,0.000157680820057,6.86511827647107E-05,0.001266728172497,8.32106930163926E-06,1.16503472162246E-07,0.600060350067404,3.64816994112997E-08,0.038416991409574,0.003480509800715,3.30525910091497E-05,3.35895801910497E-05,0.001691651995758,4.99021374537411E-06,0.000822237426961,4.92770367435301E-07,0.000105321067117,1.93404759011318E-07,1.40459890190979E-07,0.000577022830047,4.97023327088796E-06,2.32920774554883E-05,3.79631172583742,1.42675307515098E-06,3.53866796544971E-06,1.0797918692133E-06,4.09055558647795E-07,4.51851885442251E-05,1.58779406314226E-05,-1.54597802468941E-07,1.34672115633633E-06,7.74375477891409E-05
