,AT,BA,BE,BY,CH,CZ,DE,DK,EE,ES,FI,FR,GB,HR,HU,IE,IS,IT,LT,LU,LV,MD,NL,NO,PL,PT,RO,RS,RU,SE,SI,SK,TR,UA,NOA
HE8,2.87346661550615E-05,1.11984314372019E-05,0.000131302251561,0.000949223822273,1.53382004456651E-05,0.000303761174599,0.003150543989368,0.001555238872149,0.002006120439744,1.55708113047908E-05,0.037765384853613,0.0001958408747,0.000417199570739,8.10377519377868E-06,8.94252204882485E-05,4.24456042421545E-05,2.56441760609387E-08,5.03608158905295E-06,0.001776264236287,1.12751487067978E-05,0.001492850677716,1.46200092277521E-05,0.000423379737744,0.000500144657708,0.004616013886282,5.5782725230629E-07,5.7223349246573E-05,2.39928593799431E-05,0.000237529337881,0.016213404696685,5.16930223413486E-06,6.25112139643819E-05,5.21172338668565E-07,0.00027486242294,8.29857016720046E-06
HE5,0.035124148305745,0.003977275934413,0.10785832434556,0.161246839750757,0.01211144029139,0.25650038627868,4.07063351073217,3.18574241441671,0.061425594400793,0.008724513589515,0.057255613748765,0.117029766493472,0.145760312239397,0.009513736386067,0.068778294281009,0.01261079857446,-1.16684101538653E-05,0.008881955858085,0.606657385005702,0.007307331849661,0.230792640056691,0.00309379860146,0.380180228802178,0.060816521421097,5.02612632625598,0.00039056837426,0.016408244583962,0.009084989341992,0.043624539591278,6.49845834725842,0.007550777311826,0.048540178638277,0.000160169825385,0.060078838611417,0.001969042797003
HE1,2.79332502700287E-05,1.13346390804526E-05,7.28889192873095E-05,0.000868700124334,9.1646616035009E-06,0.000202494937476,0.001085354927821,0.000519714883794,0.001345894902374,1.81839704827187E-05,0.261182054910968,0.000102531633558,0.000201306257781,5.08866303399204E-06,4.32199853819171E-05,1.57346406675912E-05,9.50520896456153E-08,6.2697669236272E-06,0.000862447854535,5.60235045257979E-06,0.000787970304579,6.40572026826956E-06,0.000164022636224,0.001167862229794,0.002454667577129,7.31635494173712E-07,3.46933490220374E-05,2.2878639698491E-05,0.000481932625862,0.023342960325741,4.36116534503195E-06,3.65599243808825E-05,1.24765389166546E-06,0.000304940779632,1.29173562309793E-05
HE2,0.000299232275831,9.42281574226157E-05,0.00082380721758,0.009384239304334,0.000213059875692,0.001710764847915,0.013895815154105,0.011071266755482,0.006434238812257,0.00010966893515,0.200079509647222,0.001318658242796,0.002508826144623,6.48884309320732E-05,0.000823662705572,0.000277928785408,2.68008393861352E-07,0.000120036153471,0.010708714296153,5.18261071282407E-05,0.008443436898507,0.000112243551911,0.002266309462422,0.012257457313201,0.028161198994245,4.65402496460896E-06,0.000503479178478,0.000203602470953,0.00330238389666,0.300367946759976,3.82827621420498E-05,0.000576465407364,6.04646923874264E-06,0.002549380873247,0.000136604473919
HE3,0.000128433452297,2.98016411822861E-05,0.000692341375952,0.011595861444513,4.48826413356219E-05,0.000891345905169,0.010072074332531,0.003741797602048,0.379958946718447,7.4267507220754E-05,0.080839597875224,0.000603090179951,0.001224282923892,2.59850878575324E-05,0.000254448656367,0.000131151800661,1.24657764510062E-07,5.3937163631612E-05,0.012015329198997,2.62309218398436E-05,0.021790549805344,0.000108223528832,0.001753643983005,0.000989440512198,0.013666246677839,2.55497418995495E-06,0.000357317376866,8.83158839168326E-05,0.01306121339851,0.016110085577554,2.60157379147918E-05,0.000188588337934,4.77837552033591E-06,0.002903289119343,2.07794427209934E-05
HE4,0.000170939739701,3.84301553636164E-05,0.000382306671784,0.006299886858201,5.03125291515773E-05,0.001126179470849,0.007827846034615,0.005140081913078,0.041934622786606,4.05067953648084E-05,0.001882966452975,0.000487140466389,0.000940669155748,5.19766228009531E-05,0.000368547143992,8.16477230691641E-05,9.50810162958316E-08,6.79532900075275E-05,0.030616142063473,3.42892302083453E-05,0.130441473703521,6.40200535413303E-05,0.001042817642878,0.000520140050817,0.016822506786727,1.48061184620423E-06,0.000262174080871,8.15107423580403E-05,0.000447660421635,0.013566801569912,5.05428213792504E-05,0.000263078794103,1.65317255959099E-06,0.000723772923667,1.04803986539572E-05
HE7,0.000439699796156,5.45377703368725E-05,0.005924058470957,0.00020846899305,0.000181298050528,0.004677693803695,0.108396606884705,2.63517746220885,2.56965603864265E-05,0.000324768793855,3.30131358205431E-05,0.005465746100447,0.013792048789401,8.81557226050837E-05,0.000852492209113,0.001035752472329,-6.3066722116135E-07,0.000103073892941,0.000248427227574,0.000297123095317,9.88449693667315E-05,8.77499698686284E-06,0.02071722514652,0.001858248777309,0.018013652619066,1.14636737564428E-05,0.00017839649487,0.000127137168856,7.91287971230981E-05,0.092538706411943,7.05636714436072E-05,0.000618000459047,7.19820945296053E-07,0.000201445914298,4.78195762860479E-05
HE6,8.2879194705531E-06,7.2373720062375E-07,5.85725536763138E-05,1.80676731909072E-06,3.73382355208252E-06,6.94629889855314E-05,0.002281666985642,0.018913806036797,2.79657144603799E-07,3.90012549435476E-06,3.42506002490893E-07,6.60437980198335E-05,9.80846527871584E-05,1.89538826924917E-06,1.08852939916382E-05,6.90094321417828E-06,-1.10086513442744E-08,3.3566089428689E-06,3.57343248053253E-06,4.17382010148561E-06,1.36583509457059E-06,7.79718303856281E-08,0.000264770582713,5.64388918173341E-06,0.000259318221769,1.46704782680615E-07,1.16656612401478E-06,1.06026978684939E-06,9.60080514548926E-07,0.002119003898379,1.60430690827319E-06,7.72242646458277E-06,8.84293012132743E-09,1.46487857049545E-06,3.58883157456143E-07
HE9,0.000525960982855,4.57836139225307E-05,0.006471586399079,5.28057356338753E-05,0.000202468291241,0.003364866005254,0.714324199950346,1.72666936886789,9.89673008439049E-06,0.000291521189022,9.09305840052013E-06,0.005424142568892,0.006790849009413,5.57633110349357E-05,0.000440076740623,0.000527420440615,-1.04955805442278E-06,0.000114450523742,9.55685641690555E-05,0.000302585019671,4.22906608386329E-05,1.70358673560892E-06,0.03869696634561,0.000123714493265,0.007256068209237,1.13147183706549E-05,6.9768169900424E-05,7.24175044072253E-05,2.29652968582082E-05,0.002288359974713,6.37924422082899E-05,0.00021456629769,1.65121676820004E-07,2.76307604839475E-05,1.62574796306581E-05
EEZ48,0.000218079774365,3.44230524788063E-06,0.006308259118598,2.04985337796789E-08,0.000747863744721,0.000333508753573,0.005191945283476,7.01188728433895E-05,2.99440707858002E-08,0.424757586108656,1.56845392878378E-07,0.166592033263417,0.047816322267239,1.44134944882393E-05,3.8768053294598E-05,0.016384357826588,0.00052435564035,0.00123635350747,2.86633146935624E-09,0.000593956185438,2.97389543862802E-09,6.09009034799385E-08,0.002452170272112,3.59960187604464E-05,1.20419364953478E-05,1.71022644561132,2.79533146813139E-06,-1.51149631289857E-06,5.70242442968043E-08,1.91007564384762E-06,6.35164022743246E-05,2.26901286907663E-05,-4.75123763782798E-08,4.75735797651562E-06,0.000200603501375
