,AT,BA,BE,BY,CH,CZ,DE,DK,EE,ES,FI,FR,GB,HR,HU,IE,IS,IT,LT,LU,LV,MD,NL,NO,PL,PT,RO,RS,RU,SE,SI,SK,TR,UA,NOA
HE8,5.28922793225374E-05,1.63223807102851E-05,0.000122686596967,0.00119697070494,2.46152541937247E-05,0.000372993818258,0.003222236262291,0.00130356421753,0.002374552296798,1.72750175646569E-05,0.039609225981099,0.000165105052579,0.000313311774985,1.37445422058239E-05,0.000126105154032,3.3169715989811E-05,2.42667018301585E-08,1.27245439148359E-05,0.001926330896414,1.0676477283968E-05,0.001859183729308,2.02149332701311E-05,0.000355813640326,0.000385466768809,0.005288016042046,6.22221045228596E-07,8.98805507757767E-05,4.10137507490045E-05,0.000322477252891,0.014226194278515,1.06209793741304E-05,9.03505675076469E-05,3.11860499003686E-06,0.000455921123348,5.68820979593288E-06
HE5,0.043547025588187,0.005952109443695,0.087109855030526,0.206378457439915,0.011097302963931,0.24763740471597,4.11756435692436,3.08154716895704,0.076138449419887,0.008510211253995,0.067983231161767,0.094054623049496,0.116809346507888,0.01068867720076,0.069556788595398,0.010832861352657,-1.27336568355231E-05,0.011783985935296,0.750220044477595,0.006372743002431,0.295038845734179,0.003760857263087,0.327298355911671,0.051904251706839,5.22933764483532,0.000378872990903,0.022823274019844,0.013140196771936,0.040252101730181,6.13330036645707,0.009624420825074,0.053001371630458,0.000465497724634,0.08023361825119,0.001478513176438
HE1,5.29664021387463E-05,1.30654463257712E-05,6.93715252825271E-05,0.001317708469363,1.14305317817407E-05,0.000239229014278,0.001237993504472,0.000644352969837,0.001481784347671,2.03312642643095E-05,0.273626178076085,0.000108900966888,0.000200489530713,8.62622807584637E-06,6.98204413241893E-05,1.86820231844151E-05,1.35250077151265E-07,1.07948015872794E-05,0.000959963749021,4.60838092667424E-06,0.000844210936392,1.29903708624657E-05,0.00015749553604,0.001339548911382,0.003408044644591,8.75328748743892E-07,5.21158560250717E-05,2.86870277698777E-05,0.001074620843544,0.025314167973196,9.38978642318801E-06,6.90136861422816E-05,3.66322186601634E-06,0.000473044464039,1.22640881816754E-05
HE2,0.000551508996111,0.000154312652416,0.000673066141668,0.011843341673521,0.00023016721743,0.002075114575003,0.014095760694856,0.010638696405928,0.008125468913518,0.000146842466715,0.240058988665238,0.001167659220885,0.001976319767781,0.000124401190592,0.001107340703697,0.000231956965331,2.85957610703509E-07,0.000275800794421,0.011126976778186,3.92682596359885E-05,0.00939428450784,0.000225055243359,0.001878256742194,0.010492142659551,0.032081843405049,6.58846178296539E-06,0.000969442779763,0.000348439172202,0.00421902085372,0.297481608420652,9.76660223608139E-05,0.000826153704101,3.38761483363026E-05,0.005506383205603,9.94627673196101E-05
HE3,0.000206267185242,6.41575003906906E-05,0.000558254188932,0.014957697106291,6.41452171410627E-05,0.001067250279028,0.009289877895454,0.003296886774298,0.381174763197707,7.9054986022195E-05,0.083221192891549,0.000540060041672,0.001003273229401,5.43384159250499E-05,0.000453009304987,9.3003251024598E-05,1.28371541101387E-07,8.63359308628015E-05,0.012411534787881,2.74544375429367E-05,0.022635050756512,0.00013300957679,0.001426512428228,0.000785243468762,0.01594038213625,2.87437191235538E-06,0.000562756359202,0.000192378467592,0.01685557533161,0.014415911101478,4.67347968044795E-05,0.000295334438184,2.1570467434688E-05,0.004244547329206,1.44610464406117E-05
HE4,0.000253002208545,4.45333666736798E-05,0.000293407510634,0.007676748534069,5.3420509562415E-05,0.0011333091197,0.007001450692009,0.004310310010934,0.045290233752982,3.8202973742496E-05,0.002112073313916,0.000400544129378,0.000704987862616,6.12662661999567E-05,0.000406864025887,6.15862477628656E-05,9.16077752725272E-08,8.87936948264299E-05,0.033760889767037,3.02319825119551E-05,0.140129511825166,8.55920739637279E-05,0.00077496731337,0.000382694157508,0.016605988660039,1.49772618863316E-06,0.000327718021899,0.000102776171255,0.000450701242855,0.011279211874886,6.46443758255556E-05,0.000299393244962,7.87697033240227E-06,0.001211226660797,6.70183021169366E-06
HE7,0.000599577210684,5.06574841246993E-05,0.005844370655984,0.000237322910985,0.000265440124537,0.003877360301202,0.108214730925084,2.60841757900889,3.62733689329096E-05,0.000427422535901,4.69521734300272E-05,0.005725698709088,0.011180925427184,7.81339971614644E-05,0.000610612354838,0.00090133121755,-9.2561847175542E-07,0.000153928173535,0.000268843008217,0.000245300220402,0.000113623972882,7.59406322892672E-06,0.021132383523733,0.002075498376738,0.015386317913651,1.38317158716832E-05,0.000130683732304,0.000112435930438,5.25112154319618E-05,0.106428314081843,7.82013142250034E-05,0.000530260623702,1.04656528536564E-06,0.000158374689723,4.61637924985206E-05
HE6,9.63227761091595E-06,6.4910706598845E-07,5.68191780352312E-05,1.86035888157419E-06,3.79633261258998E-06,6.5002350015434E-05,0.002412768256144,0.019012127477931,2.95060059559666E-07,4.08936833285721E-06,2.94152864906642E-07,6.31164055087746E-05,7.7857445122957E-05,1.27450083533242E-06,7.86116009117766E-06,6.20625958795718E-06,-1.79574742408377E-08,3.25352627111678E-06,3.97940538385333E-06,3.82671163300337E-06,1.45279543743158E-06,8.02110905841102E-08,0.00025345968836,6.00138863816712E-06,0.000256845662532,1.42755389696865E-07,1.04083864807132E-06,1.11864362415081E-06,6.43664581728798E-07,0.002296805036502,1.47304685015516E-06,6.89042282835333E-06,1.91049440357371E-08,1.60052981518398E-06,3.3296989592957E-07
HE9,0.000632346061804,3.73379209466794E-05,0.006168873891917,7.63675791452665E-05,0.000258366266455,0.002828263623635,0.721649758358743,1.6765178313293,1.86047419251419E-05,0.00032030677188,1.16301903887999E-05,0.00514089652868,0.005906150607473,4.91314548447328E-05,0.000314307956075,0.000497440666434,-2.22594967608013E-06,0.000131674660333,0.000147834518328,0.000263188143643,6.70441994599923E-05,1.8643065045843E-06,0.037754991822248,0.000132782518585,0.007023678514761,1.33727021695024E-05,5.12845490057859E-05,6.73744583965362E-05,2.13604522339848E-05,0.003273810950628,5.49206336820275E-05,0.000223720239282,2.36315091095752E-07,4.84973426291903E-05,1.51846419704592E-05
EEZ48,0.000107416199724,7.10144535260672E-06,0.006621228823727,6.15492751806039E-08,0.000562174006235,0.000152151887907,0.004433870476932,6.4291613531608E-05,4.63815409755857E-08,0.289538698690461,1.50846226486408E-07,0.141332169559691,0.051413545830339,1.66493209146296E-05,2.95055911988531E-05,0.022614743427704,0.000653458177092,0.001068776626112,1.2594599358013E-08,0.000508493427953,9.50526065614718E-09,2.18081029043933E-07,0.002326353994685,2.92968474146872E-05,1.44586873964876E-05,2.63926541414282,1.5843511076771E-06,-2.70918552292613E-06,9.03087125487742E-08,1.95758676992548E-06,6.13096380493106E-05,1.35266902762871E-05,-7.9744984016806E-08,1.88292805162928E-06,0.000216872430402
