,AT,BA,BE,BG,BY,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LT,LU,LV,MD,NL,NO,PL,PT,RO,RS,RU,SE,SI,SK,TR,UA,ATL,BAS,BLS,MED,NOS,NOA,BIC
EEZ71,1.23341827780238,0.151090270748902,6.61503569875978,0.070368147134844,0.480835112725506,0.743507211816319,2.21243861117897,30.2632566158148,4.41923722442245,0.173863863189051,5.45227228867059,1.44352019799786,17.2644823540711,68.309127135437,0.091292618635657,0.144263412488297,0.459014703269399,10.4074113800732,14.1466728335204,1.98083890650878,0.394993092098392,0.554461870313855,0.235309981937301,0.088536956682558,10.9686658364717,9.56326751379508,7.56644853155646,0.984132670562554,0.240816761548055,0.18803148430188,4.4330190641044,3.21851667407858,0.143886905037428,0.397174985577406,0.146690328728986,0.881505085232643,48.5992768438567,9.01057492290481,0.054397316412079,1.34869353755305,1.51102210146513,407.967130387808,nan
EEZ91,0.425755740944515,0.07025811484833,1.94565495207681,0.030512357466488,0.05907737485483,0.313717751764336,0.431154056716798,6.66268504738941,0.362117225389355,0.026270034016572,42.6569436924291,0.077666201731708,12.8938505914971,9.51324084235734,0.063733177895097,0.076413174725772,0.106208650452501,1.48584949535555,0.11443940005333,1.48381595941889,0.044404141853968,0.203883921933687,0.032359087844471,0.038423852457592,2.46585687204566,0.414271684790112,0.791815497100905,32.1455105994743,0.074841878930755,0.077757544016615,0.296377668769452,0.202647931414008,0.061949783679241,0.081770776579956,0.056057597414769,0.122652855084028,140.51649435914,0.807639531422057,0.018308892509872,13.8833183330223,8.16501119782291,82.7379164406718,nan
EEZ99,0.0145224657483,0.001363855009093,0.098611444563856,0.000948130147442,0.002345162344319,0.01159935128242,0.023222170862911,0.296651560868804,0.015999447596648,0.000557168966012,0.903210687183018,0.003251290820887,0.712995009198052,0.557896579787534,0.001277498819083,0.001926098208309,0.004448394092605,0.078293599897417,0.002920860612104,0.039916817564177,0.001954476936476,0.0096215003599,0.001320373105797,0.000938401036084,0.108797657806045,0.012825061013619,0.046694155332716,0.191942175952978,0.003162938790622,0.00182832037561,0.009754512317577,0.00979486687478,0.002015303669363,0.003516997446176,0.001633189855698,0.005415726883192,1.52371973493239,0.035075030191068,0.000407501538981,0.080205653195972,0.055071903933462,4.72427942932099,nan
EEZ100,0.026536449407014,0.001804365754742,0.13457873455386,0.001062452668774,0.009138433465218,0.015871190524047,0.055606051831926,0.695498594941436,0.106370833176085,0.003665651763756,0.133595559564841,0.019314075665176,0.380259428144638,2.10304335374016,0.001867916122906,0.003792340485263,0.010769700199299,0.368132012474801,0.032876717054231,0.043441957763679,0.008172333869299,0.010996678224238,0.004710578419815,0.001323802678129,0.244054431685783,0.169424219686805,0.184692674407172,0.025482446388228,0.007998529068307,0.003525892921813,0.058014006403427,0.056559490488727,0.003300880755547,0.00840447647785,0.0022454853692,0.017154686073551,0.956683857995546,0.190450768880344,0.000837155683979,0.032019070458397,0.02113129671913,10.422184262399,nan
EEZ108,1.22971011892838,0.122910876442739,8.3101623511886,0.060206146434566,0.358287128932251,0.855409300637714,1.90875040918692,27.3942585657981,2.24020064798446,0.098179566226491,15.2779040397411,0.481063090938208,35.5804136547726,87.8391504516138,0.130879200573233,0.173407176975229,0.422000997107309,29.3432625381114,0.851759496241601,2.63999495118377,0.261893053348858,0.690987334195525,0.158604631681328,0.08077021499888,11.3660418049223,2.62376778434882,5.2255123779302,3.73605203018904,0.272489293121785,0.173951620239338,2.35185019199652,1.29980982396692,0.160780536856135,0.318358176378677,0.162806451453044,0.588549897688863,93.7404663341716,4.69859398520019,0.05040156891669,3.61463274025151,2.11128044518077,463.964313760413,nan
EEZ109,0.05631477158867,0.007205411287663,0.491214522762533,0.004685790445531,0.029166576606374,0.041459369771061,0.117077051543642,1.49475896054606,0.081439794573302,0.008579541821049,1.0891666322349,0.027043690655532,2.25885117749259,3.53471140322773,0.008513040824402,0.008021303748441,0.023136371416154,0.510251115501943,0.017951859153649,0.125650481300821,0.021917236088803,0.036320081002459,0.01344737691963,0.004064799595807,0.595499640872916,0.105353417180678,0.381247786652407,0.190355697998927,0.022889532486953,0.01343343335093,0.179265054723618,0.068988266523162,0.007219117251851,0.017392315330329,0.013095502664144,0.046732158001115,3.41128573773423,0.190993317422328,0.003276398159004,0.182181103084462,0.119929799133228,46.5057589346178,nan
EEZ110,0.016175369020243,0.00201565681428,0.147998896889838,0.001459307100312,0.007019948759034,0.011312771602901,0.035368645376647,0.414064229782687,0.022522968591246,0.002074727366495,0.414431996483736,0.006635515330732,0.849452274401622,1.16483587116544,0.0026211040855,0.002174287069417,0.006711270023229,0.174520908922532,0.00558114821948,0.037992623029582,0.005468279263775,0.011250660341851,0.003271097289103,0.001162260789597,0.172497534890785,0.029778682088856,0.101251644550015,0.067327943455268,0.00614086936969,0.003720107659855,0.044332762821652,0.018599002813949,0.002095593891265,0.005011470403816,0.003639700327136,0.013025760416376,1.16845831815665,0.053299378074324,0.000838772182753,0.066936534345197,0.042414258492193,14.7320234237949,nan
EEZ119,0.002763698723595,0.000222822665128,0.013547679247666,0.00012271140868,0.001017058853118,0.001587096623978,0.005171605021722,0.066273515273597,0.011564480867136,0.00044088065496,0.010365140763659,0.003240139495216,0.035726603232555,0.176945930956244,0.000172493215568,0.000361103749504,0.001048503925838,0.025482156138173,0.010363741976696,0.004546901342716,0.00087264240101,0.000977756198904,0.000497407386327,0.000146112072825,0.024494660960508,0.024064175377421,0.018127496082724,0.001836177211321,0.00057819589454,0.000365485590083,0.008843582809934,0.007730295405305,0.000325226804479,0.000831665443776,0.000268539537839,0.001845592134653,0.097078813534632,0.022588030857987,0.000106466957959,0.002732906784392,0.001742890763872,1.01452132720039,nan
EEZ123,0.074971765987767,0.008875280062856,0.344247669787536,0.004402999165313,0.036602128023554,0.045271565770262,0.137826443374863,1.78400570387607,0.293463016608703,0.017158023506591,0.185096707884728,0.138591168061437,0.740645187175266,2.95311323571011,0.005834362174164,0.008162959969004,0.031030880328797,0.309220588966808,0.263477288077095,0.097776337959012,0.032669537756449,0.028941078541787,0.019994678260679,0.004082975473294,0.611679093828228,0.826582667275769,0.541880122386808,0.026150603130207,0.014321391689849,0.013550788743565,0.395862711180096,0.263975047196054,0.00776872148962,0.026529638738809,0.008037985098735,0.06425851124877,1.35294532094276,0.630420892578615,0.003160439702614,0.06149375707085,0.094719719668142,20.9899004639624,nan
EEZ185,0.338874210993447,0.035007868269493,1.31481958647201,0.01988465298026,0.257088597628521,0.151800965335362,0.793967728918399,9.20141273142566,2.48698232083378,0.070161292277455,0.59599856444787,0.254300495124006,3.02173954198411,6.97620426137614,0.031158209009797,0.057738636372897,0.210378313868196,0.482250464160899,0.026662634207192,0.410346100236581,0.21142217850236,0.113424279912972,0.112805959453158,0.025298993749257,2.53206855257298,1.15471886752126,3.70293386103173,0.071629814440452,0.139505938951767,0.089874153199034,1.07749153308988,1.89185522945283,0.043708184544822,0.157618028536766,0.036191286073848,0.384558057174812,1.41219163680073,6.53378811263509,0.012405145479054,0.190382931570334,0.171957272967234,108.284957502649,nan
EEZ187,0.00306911256907,0.000310096515752,0.011523990714337,0.00019124106507,0.002836286606429,0.001383580638719,0.007602048395757,0.084780498629647,0.020146563897718,0.000818473412481,0.005132791308222,0.003009581847607,0.027704089983421,0.057792211585925,0.000316402308062,0.00050181398022,0.002008426847095,0.00377128814177,0.000190545008324,0.003303096942252,0.002330657147057,0.001026059181962,0.001337476036504,0.000287596586601,0.022619635119031,0.014225022205415,0.035166924159573,0.000598016423109,0.001474341097358,0.000797070818943,0.011476858494527,0.020841172172309,0.000370649390892,0.001560221180847,0.00037996708685,0.004208013637745,0.011386027593821,0.044989497676814,0.000137955331818,0.001564440953599,0.00154708046047,1.00937545880756,nan
EEZ188,0.062535793976016,0.007690510105142,0.589401642572385,0.004083683981428,0.025094890116679,0.049828558252327,0.109779907247034,1.55042073417438,0.108416398534268,0.006527590472105,0.496822135534643,0.022394744391709,2.65987649092629,4.14379031942151,0.00601748380112,0.008192080050153,0.024272292606866,0.309434575563107,0.019200792732688,0.12905810590215,0.018410541381332,0.043878516112792,0.010522609917039,0.003361759370967,0.706717296884383,0.125395265097135,0.318107727782222,0.076267030583152,0.01945125509213,0.012071488074319,0.141223899419553,0.065892828461847,0.007750947873593,0.014632725570089,0.008508970684749,0.041052135890772,1.24369188859232,0.224636566276026,0.001661949249483,0.114311980498928,0.086993602890902,45.7712770014607,nan
EEZ189,1.05945982139639,0.157743197541043,9.67922295356978,0.07507771423053,0.545039899649043,0.724323717550137,2.40349813528412,31.6830148836392,2.89798775354852,0.168067552756409,5.67458255665684,0.51960905495924,29.0043213624911,77.026037708279,0.123250017430194,0.157098287736302,0.536293630027083,5.16593168089241,0.269629883750138,1.9291603887706,0.393751495561075,0.703738053772102,0.251050127780976,0.074617601888424,13.435645400463,2.72690241600102,7.85906808423401,0.815706859853225,0.383784762881395,0.244639816073038,2.90207447075568,1.53414882961997,0.134789938554489,0.349518425775009,0.140263674803151,0.946334411453329,16.3214595694408,6.66978545840304,0.040930627114992,1.38624718117291,1.35400190753624,658.937348368454,nan
EEZ190,0.957766600953116,0.121239533669947,6.67269463448716,0.058194931921922,0.419370455454456,0.55154678696594,2.14677601014817,27.8619562349049,2.63313114021895,0.131479573329186,2.93145772511667,0.4067280401414,15.876927323844,42.1122262666251,0.085195679352878,0.137280443919414,0.511293237302734,2.85901836602093,0.138443136760455,1.39597479272164,0.290050429635944,0.474555367691191,0.176087478951931,0.047918918402069,11.0489980174028,2.12033492794063,7.54384572720314,0.399327845629955,0.312117247049213,0.220361202131249,2.16043801789504,1.25658349590081,0.120187899700539,0.329433592259957,0.093310630935841,0.800217371309154,8.34974117103582,7.00716300028911,0.028675998695683,0.787064007000847,0.746522681547342,438.479695657155,nan
EEZ191,1.70202277923181,0.209274897793035,8.11886519890301,0.113587505693847,1.04153653034724,0.823557091910434,3.8300998601764,45.2262668359722,8.07713614533063,0.288040057867411,3.79902315819641,0.988759040089296,19.4129906963585,55.3846592235391,0.161749357890383,0.268265213127284,0.993270340287836,3.78568957316332,0.176672713971555,2.13629648110372,0.795360381774046,0.650114593893894,0.426628685730457,0.116993072516138,14.1541208593649,4.93560015138573,16.2584567426829,0.484988626420663,0.691396322390507,0.449000837643468,4.63551456748432,4.41691873890018,0.215983145123293,0.712458266810188,0.192995591786892,1.78856182205815,10.4503692273518,19.5858120571691,0.061750152822154,1.15000833598704,1.05685105423379,602.08406275396,nan
EEZ209,1.60421258203661,0.163583836865488,11.1721647046926,0.089138402166823,0.375990177574275,1.18985964035098,2.55134377416078,32.8530627628865,1.72926288845493,0.102566755230209,64.2960773291973,0.410076537478938,70.7564424293095,74.2814522736444,0.170768422505474,0.227577038600653,0.530312098147455,11.1914074451271,0.377594124932972,4.2537731374415,0.279097119184502,1.00339272125788,0.176038179919358,0.078984347698168,12.6010854657508,1.73975813779517,6.11382011399175,11.5631346262138,0.370169684392674,0.254429701865157,2.04791728345844,1.1590799814569,0.242293178883815,0.387548512714313,0.241846284460626,0.742656372001176,141.80479987281,3.83900604806239,0.053184477848871,7.77820995811482,4.58137257086883,707.12927062683,nan
EEZ212,0.540110531214696,0.151785162652636,1.97674149504707,0.065533716634678,0.414506697046263,0.260790213402754,1.05687256629338,11.1392015734541,1.96483812273051,0.17129477670102,1.46276306507386,1.45573253399869,4.42842870186206,17.2790782085563,0.08003145479935,0.067880445393004,0.253008144729166,2.14248381664654,2.99355419892639,0.683739363278134,0.33009905974417,0.176482746319835,0.212560851306977,0.07034159820361,3.36148270835464,5.08209994403894,4.32385966041192,0.266575839535656,0.199322309189046,0.144064280643317,6.64450685856659,2.25340802744849,0.059468546902331,0.225877714763952,0.130430723591792,0.78099421460575,13.2684623880184,4.72854233684294,0.045800269079513,0.509664564266822,2.03069837424417,125.577734359824,nan
EEZ213,4.60439294546766,0.56294400129407,31.831377213561,0.32763280755792,2.41580377102782,2.93217632157525,9.9123715998645,129.946511807731,16.711956330309,0.660144078142962,34.1685801285965,2.87842213750582,105.589127604157,402.666575062494,0.589731474050248,0.699301371378725,2.1922331605104,60.3059646404091,2.54596440689973,8.29501204136813,1.74368112101273,2.42619736145381,0.992279933619688,0.307003685625633,50.0953414135088,23.3966781186133,35.6850515790573,6.06226549933444,1.70530610920753,0.980001226293635,12.2774360654946,9.0431308693497,0.591236960606262,1.6356608084399,0.706153459826011,4.02659061056377,166.601028762595,32.0479776803842,0.192622166409322,7.0926929411457,5.26457747972833,2431.40144633909,nan
EEZ215,0.735743015630434,0.192610792095705,2.03751495962365,0.104246526286154,1.00963983651162,0.285662923087229,1.57682686263241,13.5711333461283,2.60678489089326,0.661366283264861,1.00582949931165,5.62214886278719,4.27077042791476,14.9874085822789,0.138073052296918,0.087414704961638,0.410971697345613,1.46683846514088,0.768178155672392,0.76549324310335,0.761962814691922,0.199993024829035,0.591339049227955,0.087496152867022,3.65928455730904,9.68130197295051,7.0606915883122,0.138463376658108,0.348672510999785,0.189092211392693,29.8793796551787,4.74045295544568,0.077179033560156,0.377746225918175,0.29276745094445,2.06459657720908,12.1483142837583,8.45001390592652,0.119763344123991,0.618521796154249,2.5607744907627,146.969017254628,nan
EEZ216,4.27305376182615,0.432921604952614,21.3724775018671,0.327359982230217,3.99729631121778,2.15271439363782,9.48361207135642,117.909781992758,23.4578258409051,1.89546540552215,12.3975626174884,13.342693878589,53.0739721641593,206.091974491863,0.493726026539571,0.595231069034264,2.33307381042895,17.7753173201967,2.27558710979103,5.44459315202716,3.17682460807825,1.75645455922353,1.99152660782188,0.353977354156055,38.7013119457268,75.6999694853224,41.527118743296,1.80142784415415,1.69155745191677,0.927082702087674,41.7983646647592,22.4477196127249,0.48641022556424,1.82452205015341,0.767591537763626,6.5793103915136,76.7965760772625,49.018786413452,0.275000653568507,3.60335056999523,3.57291352613091,1688.4234395765,nan
EEZ224,0.458973693948543,0.059494341861617,1.81777250454095,0.030670853675834,0.326908869178355,0.244956861144725,0.921445368626982,10.5813376218561,1.9475907487301,0.151012529383756,1.07590523023151,1.22987431037679,4.08797398251846,15.6869837047213,0.04093817979869,0.049828289210466,0.205731475752526,1.70134168667525,1.18311074723257,0.569684272473522,0.278178086623186,0.160752598654342,0.17365768436291,0.02928737070392,3.24658833525569,5.71940586564954,3.77362794027725,0.1564765458507,0.115413241296351,0.08503830757316,3.5775507633064,2.08694140397395,0.048347933120434,0.182413840715816,0.057440720877009,0.556536794002041,7.99846624751913,4.44148884779755,0.02749794910646,0.392337562670914,0.649374063537263,122.904091232964,nan
EEZ273,1.12412161691249,0.093016780037847,7.26762917807505,0.051301502497581,0.161235061265894,0.91252136213885,1.6239732382502,23.1297791287894,1.17672715148546,0.050183749210089,76.2185544890012,0.229112412887312,50.5246545473838,38.0182738816275,0.104681731940113,0.13055411135116,0.272763487950842,5.76359692564327,0.252318937799893,3.02425344088783,0.125752890087814,0.731958288840584,0.079350984846949,0.059028576199498,8.49262562342522,1.09488341359368,3.16219484599281,18.4825897573472,0.173154333735925,0.116783113663424,0.684671109596537,0.66297085925741,0.133969814067842,0.240782494464245,0.111480989285838,0.362073552418663,143.140611372356,2.55563146141423,0.03748687396749,12.922973188683,6.48191848884452,325.485078781589,nan
OR1,7.18694623786886,1.03574701318349,28.428504195432,0.687253458505078,9.29334813092819,3.39253370922078,14.9682812911067,160.902322413053,29.5459359273613,5.5475024332638,18.1010526011776,40.8960190425338,65.9463074172202,267.039168846325,0.900494424519458,0.890719693379827,3.79970692672305,30.4929106972964,21.7872561037718,8.81961498664405,6.46814369046126,2.4868365841784,4.67034110420832,0.79470547742316,50.4043545686509,106.369724207335,66.5864631562469,2.94438784017981,2.83139990650637,1.4739495320234,215.891956017266,39.5348320404825,0.801615171314379,3.31496200543107,1.94980230111319,16.9990913746072,167.932348541483,78.452640638226,0.767887335034412,6.71277503357008,11.275671331823,2030.8055027066,nan
OR2,10.2134084599575,1.19482916854817,64.0211007738401,0.707758567149874,6.09790998661781,5.82178034653093,22.8531978264371,290.357841848235,44.2337345866703,1.66598819476332,44.2659757352885,6.24649662214963,187.603777705408,600.194101509962,1.14956530804857,1.54205985701362,5.42382969383352,47.8825868248825,2.40028608252585,15.5687737780221,4.55920737874313,4.89398974411191,2.50657890115208,0.699529720106917,104.295997650921,54.9307105648852,89.5383140923192,6.514254176975,3.979948113809,2.38513776484599,27.7241752801565,25.3736978203868,1.26866366219001,3.88293134225097,1.37640306370604,10.1179448255073,143.946861207442,93.7897891954919,0.394221122515489,10.3789102959173,8.95085548353148,4985.60594554046,nan
OR3,1.70275744591163,0.218767004995192,12.6275324111498,0.111681790796982,0.629987070566642,1.24999059744728,2.90970035804245,40.4984247618813,3.28513116581584,0.179643025219616,26.2746021677644,0.746008334189313,53.7461732268071,151.237111248666,0.226495230196425,0.287653190093378,0.657483891291371,46.3420294586196,0.919952957898488,3.87492284750907,0.449292693942778,0.970141850819959,0.273919206735987,0.119461243896843,17.1326663720084,3.99840584399769,8.73237501463291,5.50504143914997,0.522784176124435,0.336521089250422,3.92332330528507,2.05549710127129,0.248410140274504,0.472474824177336,0.286471033087311,1.06078847674995,140.443634427167,6.89878669918126,0.07870515051347,4.94408161138717,3.06393464790431,823.374527307977,nan
OR4,2.27797057194137,0.22223354595902,14.1101257332533,0.11321003979755,0.363139312090267,1.74172342785014,3.27057310270037,43.8159414432643,2.23435224869058,0.100890446484509,149.870255126283,0.467171098638726,98.4516674416391,80.126502601125,0.23653134525889,0.317198199224922,0.651225932935431,12.419587262453,0.494102653936557,6.52415358757836,0.270213455886346,1.38201672149225,0.174001650154401,0.112861995730892,15.9496090320056,2.07182852698891,6.73531430642371,47.352583018573,0.414768824905472,0.302467323207516,1.72800551335514,1.34696935895897,0.323974328897379,0.507482580741703,0.278244618126153,0.806466483211505,311.840177852234,4.91241445870429,0.074577982616616,26.6305728271151,14.6617530849207,689.003409008072,nan
OR5,5.39901539073763,0.808840387512532,31.453866410314,0.346314053753,1.26002854748225,3.68558883601751,8.69695419310058,115.52947287236,10.0423456459789,0.497605690427123,90.2826101308784,2.25739788117643,134.837277791453,266.623845538111,0.525474467718112,0.706190883463007,1.65424932983433,59.8421504074695,9.37009644371682,11.684518398813,0.952745630092771,2.96808812892999,0.60430399685186,0.521494660032045,44.571407117785,13.7920595113602,20.8986325202574,32.0083413535788,1.00109613518559,0.836129016545339,8.46358717375535,5.84461195608516,0.649150444372796,1.4658984588169,0.709142698424797,2.45746530525742,641.171452108086,20.895581019909,0.219335797573212,24.0632129124443,13.4568499904022,1576.33776712733,nan
