            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.162982;     0.100917;     0.986794;     0.044768;     0.212972;     0.192897;     0.497798;     2.768787;     0.212776;     0.025188;     4.083888;     0.076415;    11.443077;    22.568005;     0.032251;     0.099252;     0.244383;     5.268681;     0.042898;     1.105609;     0.027097;     0.048288;     0.014189;     0.011065;     0.707682;     0.066061;     1.506740;     0.445151;     0.145905;     0.076622;     0.309224;     0.091020;     0.092831;     0.081514;     0.021160;     0.318698;     1.861663;     0.072662;     0.040387;     0.135717;     0.062167;     1.242000;    84.865814
EEZ65       ;     0.743187;     0.154437;     4.322390;     0.347993;     1.919231;     0.935388;     2.481952;    21.056776;     7.109585;     0.137124;     7.678673;     0.369759;    25.485252;    37.236359;     0.111976;     0.297753;     1.091402;    12.234270;     0.418048;     2.833998;     0.688424;     0.199803;     0.239008;     0.156048;     4.472780;     1.211293;    11.230438;     1.046104;     1.139581;     0.213496;     3.338817;     2.211124;     0.207609;     0.749171;     0.169183;     4.478964;     1.210161;     0.689484;     0.012656;     0.240867;     0.116001;     1.970767;    11.939663
EEZ71       ;     0.734410;     0.219437;     6.339895;     0.750736;     1.932712;     1.188421;     2.974654;    33.204521;     7.983304;     0.193657;     7.622873;     0.680459;    30.008791;    39.052334;     0.181826;     0.460070;     1.513185;    14.813575;     4.364885;     3.921076;     0.573342;     0.406395;     0.273375;     0.236365;     6.397743;     1.702051;    11.523153;     1.033659;     1.835174;     0.375780;     3.261582;     2.544633;     0.300763;     0.755731;     0.139527;     3.779467;     1.548707;     1.066685;     0.021426;     0.217532;     0.075800;     2.610036;    43.739208
EEZ91       ;     0.115966;     0.069413;     1.069387;     0.116570;     0.039714;     0.224880;     0.302076;     4.252009;     0.337726;     0.008390;    13.868518;     0.014443;    11.581098;     4.726068;     0.046858;     0.083271;     0.144136;     0.820133;     0.009295;     1.148623;     0.021445;     0.064740;     0.007603;     0.006529;     1.494288;     0.062891;     0.541169;    18.768005;     0.107042;     0.115498;     0.109354;     0.073458;     0.071654;     0.067396;     0.055355;     0.087488;     0.697763;     0.069593;     0.009284;     0.358840;     0.268737;     0.753524;    12.170774
EEZ99       ;     0.004864;     0.003024;     0.116961;     0.002972;     0.004522;     0.010592;     0.014882;     0.228732;     0.046231;     0.000989;     0.537264;     0.001667;     2.051522;     0.285549;     0.001039;     0.003234;     0.011238;     0.065617;     0.001179;     0.033204;     0.001679;     0.008911;     0.000704;     0.000924;     0.053241;     0.004685;     0.020008;     0.078859;     0.012452;     0.004442;     0.007811;     0.011476;     0.001807;     0.003843;     0.000393;     0.013286;     0.016628;     0.005761;     0.000037;     0.009337;     0.006640;     0.044227;     0.229567
EEZ100      ;     0.027078;     0.003258;     0.092169;     0.007670;     0.061346;     0.039820;     0.078934;     0.725304;     0.249253;     0.003198;     0.269394;     0.009055;     0.915136;     1.591672;     0.005771;     0.007185;     0.024111;     0.624581;     0.008676;     0.083012;     0.024179;     0.004420;     0.006817;     0.008745;     0.125919;     0.023272;     0.385508;     0.050963;     0.047567;     0.004876;     0.102284;     0.061429;     0.007593;     0.022167;     0.007164;     0.187390;     0.057925;     0.026900;     0.000475;     0.008467;     0.001960;     0.087666;     0.447692
EEZ108      ;     2.006225;     0.290929;     8.916287;     0.369339;     1.144906;     1.389457;     5.013273;    37.039314;     1.875791;     0.144439;    13.548122;     0.217079;    68.560272;    94.517296;     0.107383;     0.407502;     2.902611;    83.737526;     0.195425;     3.939479;     0.352536;     0.582854;     0.165192;     0.227167;    10.300381;     0.560180;    13.071780;     2.809136;     1.972845;     0.385048;     2.708106;     0.740289;     0.392356;     1.537132;     0.163494;     3.629217;     1.919665;     0.519326;     0.012653;     0.332560;     0.132312;     2.384054;    31.504038
EEZ109      ;     0.032030;     0.006421;     0.528125;     0.003749;     0.020822;     0.036357;     0.106927;     0.966005;     0.072927;     0.002544;     0.578919;     0.006957;     7.865233;     2.255615;     0.001867;     0.012005;     0.029389;     0.272915;     0.000964;     0.132928;     0.009643;     0.019632;     0.003808;     0.003111;     0.395912;     0.015454;     0.327063;     0.069376;     0.020840;     0.005670;     0.040600;     0.026931;     0.007330;     0.025480;     0.001250;     0.052316;     0.046382;     0.018392;     0.000360;     0.024371;     0.027794;     0.041391;     0.259195
EEZ110      ;     0.008496;     0.001166;     0.142079;     0.000606;     0.006704;     0.010635;     0.038697;     0.299075;     0.026353;     0.000873;     0.226800;     0.002649;     4.089057;     0.588445;     0.000474;     0.004466;     0.006534;     0.060968;     0.000360;     0.032302;     0.002853;     0.006917;     0.000841;     0.000374;     0.117645;     0.005095;     0.099834;     0.032060;     0.003897;     0.001090;     0.009570;     0.010615;     0.001961;     0.005860;     0.000422;     0.013080;     0.010835;     0.004357;     0.000012;     0.008514;     0.012318;     0.013024;     0.090088
EEZ119      ;     0.001205;     0.000388;     0.010519;     0.000746;     0.003636;     0.001495;     0.003612;     0.039800;     0.016838;     0.000442;     0.015189;     0.002220;     0.053104;     0.110981;     0.000227;     0.000693;     0.002325;     0.041469;     0.002852;     0.008802;     0.001162;     0.000151;     0.000426;     0.000565;     0.011218;     0.004373;     0.022453;     0.003092;     0.003309;     0.000544;     0.008581;     0.006330;     0.000599;     0.001037;     0.000360;     0.008346;     0.004153;     0.002390;     0.000025;     0.000526;     0.000157;     0.005012;     0.051650
