            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.008313;     0.001306;     0.210649;     0.001925;     0.003614;     0.041340;     0.069487;     0.348952;     0.005333;     0.000385;     4.058728;     0.000785;     2.796559;     0.464596;     0.000463;     0.002002;     0.001009;     0.232864;     0.001521;     0.110737;     0.000443;     0.012838;     0.000298;     0.000040;     0.111929;     0.002799;     0.091795;    10.899276;     0.001332;     0.005830;     0.008688;     0.002521;     0.001968;     0.000384;     0.000207;     0.003440;     0.461456;     0.001752;     0.000027;     0.060509;     0.490226;     0.068278;    91.402405
EEZ65       ;     0.188927;     0.012866;     1.746478;     0.026756;     0.178693;     0.142268;     0.406035;     8.666940;     1.689343;     0.014056;     0.850307;     0.063279;     7.430369;    26.881113;     0.006011;     0.020328;     0.124680;    10.892675;     1.303928;     0.111709;     0.058984;     0.079236;     0.012840;     0.014181;     3.330909;     1.593334;     1.686862;     0.110630;     0.134822;     0.090451;     0.560162;     0.342204;     0.017726;     0.062589;     0.060701;     0.417723;     0.914491;     0.131288;     0.000906;     0.033866;     0.127377;     0.737076;    22.382874
EEZ71       ;     0.231244;     0.031479;     1.840219;     0.081799;     0.159771;     0.286198;     0.594445;    13.223619;     1.278593;     0.021307;     1.517930;     0.166782;     9.094621;    20.186300;     0.014962;     0.049205;     0.259464;     7.372074;    11.966668;     0.196118;     0.062485;     0.104158;     0.017031;     0.030853;     4.288245;     1.436622;     2.425087;     0.172003;     0.312017;     0.317351;     1.049243;     0.343808;     0.031597;     0.117228;     0.093534;     0.678580;     0.913495;     0.147238;     0.001422;     0.052613;     0.302798;     1.151278;    92.100517
EEZ91       ;     0.165686;     0.013947;     0.172893;     0.001863;     0.003147;     0.218130;     0.108363;     1.040982;     0.016469;     0.000156;    24.130219;     0.000615;     4.643193;     0.463244;     0.001052;     0.047962;     0.028172;     0.179121;     0.001550;     2.072589;     0.001143;     0.019823;     0.000154;     0.000936;     0.139787;     0.005116;     0.180027;    11.825848;     0.007282;     0.007562;     0.003322;     0.006291;     0.054019;     0.010918;     0.002032;     0.012043;     0.110632;     0.002917;     0.000033;     0.412369;     5.231571;     0.117270;     8.878549
EEZ99       ;     0.002713;     0.000358;     0.008574;     0.000017;     0.000102;     0.004883;     0.003347;     0.026748;     0.000442;     0.000015;     1.381401;     0.000028;     0.528298;     0.073636;     0.000056;     0.000323;     0.000392;     0.071195;     0.001083;     0.012979;     0.000035;     0.000295;     0.000009;     0.000079;     0.004355;     0.000717;     0.005092;     0.096280;     0.000493;     0.000276;     0.000265;     0.000230;     0.000351;     0.000216;     0.000101;     0.000967;     0.002497;     0.000041;     0.000002;     0.015725;     0.081319;    -0.000136;     0.163205
EEZ100      ;     0.006397;     0.000355;     0.068355;     0.000665;     0.001409;     0.005538;     0.010804;     0.309346;     0.017494;     0.000210;     0.032169;     0.001290;     0.241513;     1.049513;     0.000170;     0.000715;     0.002836;     0.659662;     0.026215;     0.003530;     0.000619;     0.003236;     0.000122;     0.000228;     0.146055;     0.016797;     0.022601;     0.005382;     0.002259;     0.002710;     0.006089;     0.002908;     0.000709;     0.001159;     0.000920;     0.003818;     0.037556;     0.001849;     0.000009;     0.001147;     0.004271;     0.022519;     0.792851
EEZ108      ;     0.365877;     0.029400;     3.104088;     0.021671;     0.154647;     0.337570;     0.397977;     7.006788;     0.325082;     0.020003;    15.146365;     0.034385;    35.173504;    22.987825;     0.008676;     0.036262;     0.117432;    71.412766;     0.281339;     0.564989;     0.048248;     0.214046;     0.021514;     0.012632;     3.282886;     0.100963;     1.351000;     2.418549;     0.115940;     0.142070;     0.128801;     0.093645;     0.032811;     0.046657;     0.024840;     0.234469;     0.977460;     0.034287;     0.000332;     0.364517;     2.759267;     0.688573;    39.458878
EEZ109      ;     0.006716;     0.000435;     0.168809;     0.000085;     0.002933;     0.023639;     0.023879;     0.471239;     0.002886;     0.000265;     1.383668;     0.000474;     5.375908;     2.386127;     0.000079;     0.000940;     0.002916;     0.683197;     0.000839;     0.075713;     0.000923;     0.017505;     0.000345;     0.000108;     0.170491;     0.004591;     0.062970;     0.113924;     0.000958;     0.001389;     0.002457;     0.000455;     0.002282;     0.002567;     0.000146;     0.004153;    -0.009741;    -0.000750;     0.000001;     0.025540;     0.084067;    -0.014338;     0.391212
EEZ110      ;     0.000874;     0.000125;     0.015104;     0.000009;     0.000953;     0.002351;     0.001216;     0.062421;     0.000560;     0.000105;     0.501873;     0.000261;     3.107087;     0.828544;     0.000009;     0.000105;     0.000310;     0.269571;     0.000559;     0.009020;     0.000334;     0.004060;     0.000119;     0.000012;     0.014434;     0.001994;     0.016871;     0.031211;     0.000079;     0.000116;     0.000908;     0.000211;     0.000082;     0.000326;     0.000025;     0.000640;    -0.029853;     0.000067;     0.000000;     0.010290;     0.020043;    -0.011919;     0.140891
EEZ119      ;     0.000652;     0.000055;     0.005883;     0.000192;     0.000283;     0.000367;     0.001904;     0.043434;     0.007236;     0.000036;     0.003593;     0.000389;     0.027157;     0.106832;     0.000034;     0.000080;     0.000578;     0.058144;     0.012638;     0.000371;     0.000088;     0.000316;     0.000016;     0.000055;     0.015827;     0.004145;     0.006334;     0.000423;     0.000566;     0.000504;     0.002189;     0.000847;     0.000059;     0.000332;     0.000276;     0.001146;     0.004910;     0.000648;     0.000003;     0.000107;     0.000467;     0.003830;     0.111053
