            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     1.119344;     0.107928;     3.700166;     0.181652;     0.050698;     0.516383;     2.414408;    11.934043;     0.659887;     0.015920;    18.515522;     0.241193;    17.541615;     8.096378;     0.156696;     0.059760;     0.068287;     0.706961;     0.090742;     2.718296;     0.016593;     0.368465;     0.015843;     0.075866;     3.088598;     0.461134;     0.496715;     4.869514;     0.117479;     0.080229;     0.305073;     0.397453;     0.191422;     0.124351;     0.163533;     0.047951;    58.207241;     0.430998;     0.007197;     1.710077;     0.159717;     2.448193;   325.468506
EEZ65       ;     1.015269;     0.035288;     8.263338;     0.055596;     0.603977;     0.762359;     3.655071;    30.631535;     9.085590;     0.362519;     9.192497;     1.929460;    20.803265;   143.659683;     0.063931;     0.121935;     0.485157;    12.377945;     0.373498;     2.640118;     0.269943;     0.492286;     0.220654;     0.089065;    13.360912;     7.756906;     7.444082;     1.152667;     0.585171;     0.119226;     3.183340;     3.623591;     0.184164;     0.494515;     0.102308;     1.275085;    13.992643;     4.633893;     0.023637;     0.915795;     0.036914;    25.321377;    30.143778
EEZ71       ;     1.546880;     0.103096;    14.500774;     0.202672;     1.205486;     1.067980;     6.539118;    48.782955;    12.901033;     0.265856;    14.831011;     3.431075;    38.114830;   235.432602;     0.141141;     0.257440;     1.048407;    22.028893;     3.034888;     4.571192;     0.458697;     0.915210;     0.293189;     0.143581;    18.647749;    13.700523;    16.227013;     1.997005;     1.001873;     0.206508;     5.417080;     5.801491;     0.293989;     1.056146;     0.144938;     2.917997;    39.086105;     6.960068;     0.067606;     1.731727;     0.100022;    36.820747;   126.421471
EEZ91       ;     0.836520;     0.052373;     3.606410;     0.073728;     0.123352;     0.553009;     0.895193;     7.069892;     0.419369;     0.013447;    44.407074;     0.112568;    20.319422;    11.785488;     0.101355;     0.105985;     0.269606;     0.538445;     0.041604;     3.608781;     0.024611;     0.229456;     0.017414;     0.011684;     3.237159;     0.325615;     0.897250;    44.007263;     0.067221;     0.048007;     0.479659;     0.221485;     0.129852;     0.307344;     0.057930;     0.329469;    62.399792;     0.278868;     0.015995;    11.578971;     0.539921;     3.329613;    57.114815
EEZ99       ;     0.019229;     0.000270;     0.109784;     0.000500;     0.002378;     0.024170;     0.063078;     0.340772;     0.012586;     0.000117;     2.011291;     0.002712;     1.024386;     0.668409;     0.000546;     0.001304;     0.005899;     0.033938;     0.001035;     0.070983;     0.000734;     0.007798;     0.000509;     0.000144;     0.115255;     0.002801;     0.071585;     0.280939;     0.001078;     0.000194;     0.004038;     0.008147;     0.003559;     0.007575;     0.000970;     0.003608;     0.524273;     0.014075;     0.000025;     0.076968;     0.004401;     0.101547;     0.429388
EEZ100      ;     0.107648;     0.000772;     0.260414;     0.004783;     0.016136;     0.031881;     0.321650;     1.525437;     0.334184;     0.004296;     0.321794;     0.029980;     0.648201;     5.118545;     0.005584;     0.009873;     0.065098;     0.548340;     0.006089;     0.154144;     0.004163;     0.015037;     0.003657;     0.008073;     0.417224;     0.161412;     0.432351;     0.052126;     0.090793;     0.016470;     0.067430;     0.102940;     0.020212;     0.038267;     0.003939;     0.085459;     0.584318;     0.176316;     0.001819;     0.042069;     0.001732;     0.695292;     1.092055
EEZ108      ;     2.773823;     0.077597;    20.641356;     0.140792;     0.874797;     5.028649;     5.987144;    67.831512;     5.928077;     0.089842;    59.064121;     0.945225;   129.348465;   175.305191;     0.457143;     0.397512;     1.537154;    32.400051;     0.322101;    13.895764;     0.211469;     1.740997;     0.104919;     0.120450;    26.718697;     3.682689;     9.204967;     8.205699;     1.017480;     0.256218;     2.224730;     2.463529;     0.695971;     0.929496;     0.139063;     1.334379;    54.913261;     3.213082;     0.051149;     5.751841;     0.119598;    33.482880;    89.082123
EEZ109      ;     0.079521;     0.002415;     1.303383;     0.010612;     0.052127;     0.131299;     0.069750;     2.004473;     0.061637;     0.007441;     3.242376;     0.035359;     4.276349;     3.282544;     0.027651;     0.008804;     0.012791;     0.333563;     0.003498;     0.444049;     0.015794;     0.050810;     0.004479;     0.003000;     1.124689;     0.053088;     0.421264;     0.274517;     0.017317;     0.005715;     0.140239;     0.049492;     0.017663;     0.006061;     0.015596;     0.041238;     1.301553;     0.085881;     0.001317;     0.238517;     0.016901;     1.291814;     1.602414
EEZ110      ;     0.015964;     0.000709;     0.219746;     0.004662;     0.009036;     0.022391;     0.015367;     0.419399;     0.011450;     0.000727;     0.955912;     0.007303;     1.642858;     1.015923;     0.011831;     0.002305;     0.005090;     0.099980;     0.000915;     0.124644;     0.002411;     0.013804;     0.000975;     0.001213;     0.200308;     0.011628;     0.057162;     0.066040;     0.005259;     0.002486;     0.018662;     0.008489;     0.003226;     0.003132;     0.006586;     0.017036;     0.439112;     0.013438;     0.000596;     0.081323;     0.005353;     0.380980;     0.378572
EEZ119      ;     0.003693;     0.000201;     0.036959;     0.000187;     0.003807;     0.002519;     0.014779;     0.140763;     0.046249;     0.001531;     0.032512;     0.007224;     0.078850;     0.490554;     0.000197;     0.000406;     0.001850;     0.045907;     0.003511;     0.010508;     0.001721;     0.002035;     0.001050;     0.000550;     0.046309;     0.029919;     0.036534;     0.005193;     0.002272;     0.000269;     0.016458;     0.011956;     0.000487;     0.002045;     0.000467;     0.007394;     0.061367;     0.021711;     0.000099;     0.003915;     0.000114;     0.091298;     0.148629
