            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.062521;     0.116441;     0.313587;     0.047711;     0.079316;     0.093796;     0.124510;     1.161842;     0.308843;     0.049390;     1.447671;     0.062156;     3.629832;     0.832536;     0.045750;     0.048012;     0.063279;     0.368790;     0.009120;     0.179459;     0.071858;     0.046065;     0.043694;     0.014407;     0.595423;     0.042932;     0.251804;     0.329348;     0.071089;     0.068432;     0.114712;     0.094532;     0.042297;     0.054550;     0.082795;     0.055762;     0.260858;     0.194898;     0.086123;     0.130804;     0.067739;     0.332942;     0.678374
EEZ65       ;     0.019104;     0.008373;     0.077657;     0.008993;     0.050327;     0.018297;     0.029032;     0.965323;     0.879994;     0.008572;     0.076199;     0.043182;     0.537608;     1.565265;     0.005100;     0.002470;     0.008439;     0.626632;     0.042381;     0.041842;     0.083640;     0.006291;     0.044348;     0.001400;     0.195373;     0.140631;     0.237041;     0.022921;     0.012866;     0.006980;     0.048101;     0.276680;     0.003266;     0.008094;     0.006900;     0.033805;     0.012390;     0.039963;     0.005508;     0.009151;     0.003872;     0.023282;     0.020705
EEZ71       ;     0.058866;     0.034860;     0.183202;     0.028151;     0.040584;     0.052167;     0.115573;     1.685635;     0.852566;     0.025350;     0.225006;     0.054849;     0.874392;     1.911734;     0.012858;     0.017491;     0.041820;     0.571742;     1.839228;     0.140367;     0.057927;     0.023120;     0.029016;     0.005052;     0.417410;     0.212721;     0.353245;     0.052388;     0.035208;     0.023479;     0.056748;     0.317336;     0.026570;     0.030908;     0.020748;     0.075800;     0.059678;     0.106109;     0.008009;     0.039732;     0.025006;     0.210839;     0.075507
EEZ91       ;     0.028546;     0.021323;     0.303190;     0.016694;     0.017531;     0.129726;     0.023620;     0.706008;     0.071871;     0.014409;    23.954597;     0.015331;     6.699915;     1.057125;     0.016508;     0.021801;     0.017936;     0.398815;     0.012310;     0.197869;     0.010930;     0.041886;     0.008695;     0.010535;     0.375736;     0.030536;     0.035647;    37.635532;     0.018377;     0.019187;     0.030146;     0.037264;     0.013852;     0.016804;     0.016960;     0.018294;     0.020462;     0.021392;     0.014341;     0.018876;     0.241098;     0.047350;     0.015973
EEZ99       ;     0.000338;     0.000171;     0.014067;     0.000171;     0.000428;     0.002918;     0.000171;     0.020199;     0.003266;     0.000171;     0.123430;     0.000171;     0.906179;     0.042821;     0.000171;     0.000044;     0.000138;     0.030818;     0.000120;     0.004068;     0.000246;     0.002314;     0.000113;     0.000085;     0.016558;     0.000124;     0.000171;     0.022514;     0.000172;     0.000172;     0.000171;     0.000173;     0.000166;     0.000176;     0.000171;     0.000170;     0.000171;     0.000171;     0.000171;     0.000192;     0.000596;     0.000171;     0.000171
EEZ100      ;     0.001353;     0.000249;     0.002521;     0.000276;     0.001474;     0.000966;     0.001111;     0.063071;     0.024639;     0.000241;     0.003575;     0.001271;     0.037584;     0.104872;     0.000169;     0.000207;     0.000600;     0.043100;     0.000284;     0.002643;     0.002054;     0.000387;     0.000820;     0.000041;     0.014357;     0.003476;     0.006633;     0.001579;     0.000355;     0.000209;     0.000775;     0.006280;     0.000337;     0.000357;     0.000192;     0.000550;     0.000276;     0.000937;     0.000204;     0.000276;     0.000118;     0.000276;     0.000306
EEZ108      ;     0.014267;     0.019638;     0.403247;     0.019612;     0.014933;     0.028272;     0.028339;     0.795781;     0.203981;     0.016961;     0.423424;     0.017866;    12.212190;    11.336174;     0.017194;     0.012122;     0.019194;    44.653763;     0.009350;     0.096578;     0.020002;     0.026098;     0.009402;     0.011077;     0.451152;     0.053489;     0.068119;     0.257536;     0.025635;     0.017634;     0.023988;     0.048220;     0.014550;     0.022543;     0.019209;     0.022832;     0.018055;     0.028973;     0.011142;     0.030649;     0.020410;     0.024096;     0.057309
EEZ109      ;     0.000199;     0.000198;     0.018349;     0.000198;     0.000138;     0.000338;     0.000198;     0.005928;     0.005294;     0.000198;     0.000213;     0.000198;     2.978282;     0.839954;     0.000198;     0.000154;     0.000198;     0.095271;     0.000194;     0.000198;     0.000137;     0.000181;     0.000103;     0.000070;     0.018269;     0.000198;     0.000198;     0.002651;     0.000198;     0.000198;     0.000198;     0.000525;     0.000198;     0.000198;     0.000198;     0.000198;     0.000198;     0.000198;     0.000198;     0.000198;     0.000197;     0.000198;     0.000198
EEZ110      ;     0.000092;     0.000068;     0.002750;     0.000068;     0.000104;     0.000116;     0.000068;     0.001340;     0.002589;     0.000068;     0.000068;     0.000068;     2.009042;     0.138188;     0.000110;     0.000124;     0.000068;     0.026775;     0.000068;     0.000068;     0.000024;     0.000081;     0.000022;     0.000015;     0.005105;     0.000068;     0.000068;     0.000609;     0.000068;     0.000068;     0.000068;     0.000154;     0.000068;     0.000068;     0.000098;     0.000101;     0.000068;     0.000068;     0.000068;     0.000068;     0.000068;     0.000068;     0.000068
EEZ119      ;     0.000097;     0.000049;     0.000246;     0.000040;     0.000133;     0.000148;     0.000094;     0.004306;     0.003980;     0.000054;     0.000227;     0.000189;     0.001553;     0.006094;     0.000013;     0.000014;     0.000036;     0.002564;     0.001036;     0.000275;     0.000287;     0.000035;     0.000141;     0.000010;     0.000636;     0.000669;     0.001106;     0.000067;     0.000045;     0.000010;     0.000259;     0.001516;     0.000013;     0.000023;     0.000029;     0.000235;     0.000079;     0.000316;     0.000000;     0.000039;     0.000034;     0.000204;     0.000098
