            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.007256;     0.015015;     0.114923;     0.000018;     0.000948;     0.007403;     0.001745;     0.277497;     0.016761;     0.001645;     0.111525;     0.001087;     1.119695;     0.159246;     0.000010;     0.003360;     0.011123;     0.117180;     0.003811;     0.010426;     0.001724;     0.015476;     0.000090;     0.000007;     0.225420;     0.011741;     0.004322;     0.010650;     0.002409;     0.001562;     0.002646;     0.009732;     0.003893;     0.006283;     0.000925;     0.001511;     0.044017;     0.027113;     0.000280;     0.014926;     0.009325;     0.047185;    12.213086
EEZ65       ;     0.012525;     0.014896;     0.134268;     0.011362;     0.009263;     0.009132;     0.029246;     0.629306;     0.205943;     0.007082;     0.023261;     0.016327;     0.803272;     2.343015;     0.011669;     0.006759;     0.015995;     1.067585;     0.053800;     0.013253;     0.010836;     0.009515;     0.006583;     0.002409;     0.220657;     0.142799;     0.076299;     0.007148;     0.004873;     0.011553;     0.021645;     0.099186;     0.003042;     0.016798;     0.010213;     0.010594;     0.016700;     0.014020;     0.012044;     0.012657;     0.013318;     0.017589;     0.542563
EEZ71       ;     0.009727;     0.035783;     0.173355;     0.028070;     0.026861;     0.012726;     0.029871;     0.474336;     0.263040;     0.011417;     0.117573;     0.024570;     1.616627;     2.311953;     0.011447;     0.011207;     0.009448;     1.171020;     1.552131;     0.031226;     0.032186;     0.018511;     0.017179;     0.005308;     0.223872;     0.134234;     0.124621;     0.040254;     0.013317;     0.028941;     0.050892;     0.081516;     0.005843;     0.007819;     0.015621;     0.030271;     0.057296;     0.026268;     0.024526;     0.044805;     0.020809;     0.071931;     3.255587
EEZ91       ;     0.021069;     0.020734;     0.300876;     0.020203;     0.010198;     0.073409;     0.032319;     1.488170;     0.094214;     0.003985;    20.905899;     0.007018;    11.198206;     0.909238;     0.018988;     0.011033;     0.006903;     0.215730;     0.009749;     0.415815;     0.008147;     0.036751;     0.003880;     0.007123;     0.408831;     0.016518;     0.060392;    26.023607;     0.013820;     0.014748;     0.014833;     0.045244;     0.006487;     0.009238;     0.020089;     0.017710;     0.073503;     0.030879;     0.004576;     0.025596;     0.037426;     0.155298;     1.356536
EEZ99       ;     0.000170;     0.000208;     0.032396;     0.000009;     0.000394;     0.001044;     0.000830;     0.065573;     0.008297;     0.000024;     0.057275;     0.000208;     1.187568;     0.056805;     0.000201;     0.000124;     0.000027;     0.024147;     0.000208;     0.000656;     0.000155;     0.001988;     0.000117;     0.000096;     0.043813;     0.000163;     0.000423;     0.005087;     0.000112;     0.000128;     0.000208;     0.001419;     0.000126;     0.000138;     0.000208;     0.000101;     0.000208;     0.000208;     0.000174;     0.000208;     0.000208;     0.000208;     0.000337
EEZ100      ;     0.000273;     0.000440;     0.006211;     0.000286;     0.000234;     0.000736;     0.000374;     0.024768;     0.008993;     0.000234;     0.001699;     0.000665;     0.045950;     0.162675;     0.000347;     0.000029;     0.000123;     0.080539;     0.001117;     0.000436;     0.000169;     0.000502;     0.000258;     0.000035;     0.011160;     0.004944;     0.001732;     0.000380;     0.000148;     0.000459;     0.000847;     0.005341;     0.000032;     0.000252;     0.000347;     0.000262;     0.000527;     0.000659;     0.000395;     0.000300;     0.000494;     0.000527;     0.017100
EEZ108      ;     0.010362;     0.026986;     0.530060;     0.024476;     0.035763;     0.026476;     0.020761;     1.475207;     0.544317;     0.023451;     0.196779;     0.015237;    13.017012;    15.279794;     0.016332;     0.019409;     0.011342;    43.566177;     0.023360;     0.021567;     0.042964;     0.019466;     0.028574;     0.006193;     1.116622;     0.040522;     0.188372;     0.054909;     0.021411;     0.025713;     0.032795;     0.111335;     0.004429;     0.013362;     0.020589;     0.026275;     0.066683;     0.032192;     0.016630;     0.025905;     0.020342;     0.028190;     0.769669
EEZ109      ;     0.000295;     0.000295;     0.054169;     0.000295;     0.000274;     0.006348;     0.000295;     0.090532;     0.013958;     0.000295;     0.006225;     0.000295;     2.589142;     0.822441;     0.000295;     0.000295;     0.000295;     0.169778;     0.000295;     0.000295;     0.000191;     0.000644;     0.000255;     0.000063;     0.090207;     0.000295;     0.000295;     0.001330;     0.000295;     0.000295;     0.000295;     0.001871;     0.000295;     0.000295;     0.000295;     0.000295;     0.000295;     0.000295;     0.000048;     0.000295;     0.000150;     0.000295;     0.000295
EEZ110      ;     0.000102;     0.000102;     0.025715;     0.000102;     0.000080;     0.002689;     0.000102;     0.034563;     0.004669;     0.000102;     0.000204;     0.000102;     1.913934;     0.169371;     0.000102;     0.000102;     0.000102;     0.044875;     0.000102;     0.000102;     0.000101;     0.000430;     0.000102;     0.000101;     0.035549;     0.000102;     0.000102;     0.000349;     0.000102;     0.000102;     0.000102;     0.000508;     0.000102;     0.000102;     0.000102;     0.000102;     0.000102;     0.000102;     0.000101;     0.000102;     0.000101;     0.000102;     0.000102
EEZ119      ;     0.000035;     0.000061;     0.000328;     0.000035;     0.000030;     0.000023;     0.000217;     0.002197;     0.000342;     0.000016;     0.000026;     0.000066;     0.003672;     0.005583;     0.000003;     0.000044;     0.000046;     0.003468;     0.000632;     0.000048;     0.000023;     0.000019;     0.000013;     0.000002;     0.000563;     0.000416;     0.000210;     0.000027;     0.000008;     0.000035;     0.000088;     0.000164;     0.000007;     0.000063;     0.000004;     0.000017;     0.000079;     0.000017;     0.000038;     0.000044;     0.000059;     0.000079;     0.003155
