            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.006020;     0.001819;     0.093234;     0.001674;     0.009912;     0.002550;     0.007321;     0.178314;     0.010547;     0.001359;     0.118691;     0.003614;     0.369579;     0.468859;     0.000634;     0.000679;     0.003337;     0.067380;     0.012581;     0.004329;     0.005679;     0.007263;     0.004435;     0.001016;     0.092867;     0.034617;     0.036886;     0.083174;     0.005617;     0.002282;     0.017729;     0.016920;     0.000656;     0.005728;     0.003769;     0.006534;     8.320273;     0.016841;     0.000530;     0.009603;     0.000392;     0.266832;   188.093903
EEZ65       ;     0.584159;     0.019465;     4.331798;     0.073261;     0.845385;     0.315559;     1.201659;    22.130653;     4.532273;     0.138465;     1.055734;     0.563935;     9.523277;    42.536446;     0.076808;     0.028921;     0.363299;     3.751331;     0.726495;     0.105443;     0.342576;     0.549220;     0.159882;     0.017412;     6.829720;     7.173994;     6.033456;     0.221222;     0.135907;     0.130200;     1.525014;     2.349621;     0.047591;     0.308118;     0.161415;     1.287328;    12.955359;     5.303437;     0.019108;     0.255102;     0.020131;    23.845770;    12.981049
EEZ71       ;     0.927405;     0.055139;     8.348072;     0.079863;     1.046693;     0.525674;     1.735803;    32.238716;     5.590174;     0.222729;     1.336576;     1.088190;    15.175862;    58.270374;     0.115865;     0.032130;     0.469013;     5.164198;    12.012654;     0.151752;     0.483082;     0.867641;     0.261514;     0.019230;    11.391327;    12.867132;     7.682377;     0.198902;     0.095829;     0.120640;     2.090700;     3.595682;     0.077028;     0.434059;     0.241471;     1.714609;    30.005033;     7.462243;     0.029272;     0.303079;     0.045839;    35.026039;    49.451363
EEZ91       ;     0.022007;     0.016823;     0.415483;     0.010124;     0.007047;     0.018317;     0.064498;     0.727068;     0.058073;     0.002744;    10.961823;     0.006869;     2.521164;     3.603093;     0.009950;     0.018128;     0.006040;     0.331739;     0.019585;     0.114713;     0.006382;     0.026632;     0.005216;     0.004986;     0.379020;     0.052266;     0.176764;    14.700581;     0.015284;     0.011146;     0.025020;     0.021179;     0.005433;     0.006627;     0.011815;     0.042205;    35.403370;     0.083278;     0.000655;     1.850660;     0.050105;     1.670700;    80.831390
EEZ99       ;     0.002100;     0.000299;     0.041760;     0.000021;     0.000591;     0.001338;     0.004308;     0.099895;     0.004805;     0.000051;     1.139023;     0.000296;     0.296096;     0.368580;     0.000075;     0.000018;     0.000589;     0.042909;     0.000693;     0.000573;     0.000081;     0.004674;     0.000089;     0.000052;     0.046775;     0.002960;     0.020778;     0.208473;     0.000392;     0.000226;     0.001304;     0.001263;     0.000166;     0.000858;     0.000187;     0.003334;     0.862815;     0.006630;     0.000022;     0.035510;     0.000891;     0.161361;     0.294140
EEZ100      ;     0.013753;     0.000423;     0.118292;     0.000563;     0.011817;     0.010973;     0.027952;     0.595353;     0.102632;     0.004134;     0.041260;     0.012056;     0.312525;     2.033697;     0.000222;     0.000416;     0.004859;     0.227714;     0.022067;     0.007193;     0.007202;     0.014367;     0.003268;     0.000180;     0.192696;     0.129534;     0.094291;     0.008778;     0.000815;     0.000836;     0.030623;     0.047444;     0.000797;     0.003457;     0.000861;     0.016274;     0.530178;     0.114113;     0.000156;     0.006912;     0.000626;     0.680466;     0.468224
EEZ108      ;     0.299187;     0.013139;     6.558424;     0.028002;     0.128248;     0.410237;     0.572024;    15.625813;     1.385720;     0.025060;     7.899585;     0.059717;    27.740856;    69.340584;     0.031983;     0.017486;     0.084928;    16.520334;     0.427320;     0.334380;     0.058245;     0.641271;     0.031042;     0.010726;     7.461977;     0.751151;     1.565233;     2.403942;     0.066497;     0.033702;     0.220985;     0.409675;     0.020845;     0.076595;     0.049198;     0.320076;    45.204521;     1.764125;     0.005072;     0.647300;     0.028626;    22.007189;    40.757980
EEZ109      ;     0.009208;     0.000098;     0.313913;     0.000908;     0.002680;     0.009091;     0.015315;     0.438558;     0.025003;     0.000138;     0.991512;     0.000643;     2.219553;     2.358528;     0.000491;     0.001133;     0.003943;     0.185289;     0.003860;     0.021025;     0.000479;     0.022685;     0.000190;     0.000935;     0.311965;     0.013303;     0.069101;     0.152689;     0.008020;     0.001469;     0.010832;     0.002244;     0.000941;     0.003438;     0.000691;     0.009564;     1.735232;     0.029884;     0.000182;     0.144450;     0.003956;     1.640569;     0.547291
EEZ110      ;     0.002691;     0.000105;     0.122628;     0.000195;     0.000858;     0.001811;     0.008405;     0.167713;     0.006292;     0.000062;     0.341869;     0.000236;     0.866056;     0.693666;     0.000231;     0.000586;     0.001509;     0.069685;     0.001363;     0.013818;     0.000114;     0.014740;     0.000024;     0.000218;     0.101007;     0.003984;     0.033069;     0.052249;     0.002196;     0.000600;     0.002560;     0.000481;     0.000433;     0.001672;     0.000229;     0.004512;     0.602802;     0.007264;     0.000019;     0.065416;     0.002158;     0.537116;     0.185362
EEZ119      ;     0.002882;     0.000089;     0.018780;     0.000041;     0.001575;     0.001258;     0.005213;     0.100467;     0.014024;     0.000565;     0.003451;     0.003484;     0.043720;     0.167244;     0.000089;     0.000036;     0.001312;     0.011343;     0.005393;     0.000089;     0.000647;     0.002491;     0.000378;     0.000040;     0.028785;     0.029384;     0.020620;     0.000564;     0.000074;     0.000335;     0.004646;     0.007098;     0.000154;     0.001089;     0.000152;     0.003694;     0.057510;     0.016476;     0.000052;     0.000477;     0.000089;     0.103832;     0.052355
EEZ123      ;     0.034252;     0.003624;     0.259146;     0.006997;     0.072452;     0.013434;     0.075653;     1.397767;     0.438423;     0.023502;     0.037864;     0.104854;     0.509890;     2.348635;     0.014888;     0.002364;     0.026730;     0.094100;     0.217410;     0.003624;     0.032320;     0.025529;     0.029749;     0.001589;     0.455330;     1.105737;     0.514955;     0.007077;     0.003584;     0.007267;     0.294771;     0.334564;     0.002962;     0.030418;     0.011346;     0.122846;     0.927717;     0.620221;     0.001347;     0.016705;     0.003624;     1.960790;     1.671942
EEZ185      ;     0.321571;     0.017519;     1.723275;     0.044730;     0.386976;     0.156108;     0.770894;     9.705004;     3.130419;     0.075040;     0.501678;     0.128913;     3.340303;     5.481615;     0.033615;     0.041061;     0.205540;     0.207760;     0.006115;     0.167934;     0.260899;     0.174002;     0.152541;     0.017389;     2.536896;     0.485151;     3.639255;     0.059502;     0.178461;     0.088622;     1.015446;     1.639638;     0.040454;     0.259961;     0.106623;     0.556434;     0.664763;     3.851260;     0.014720;     0.140706;     0.003684;     7.466964;     0.499573
EEZ187      ;     0.003427;     0.000260;     0.013414;     0.000454;     0.005099;     0.001408;     0.007518;     0.076911;     0.022335;     0.000933;     0.003763;     0.001780;     0.029438;     0.045531;     0.000409;     0.000356;     0.001827;     0.001538;     0.000074;     0.001714;     0.002993;     0.001072;     0.002185;     0.000181;     0.019564;     0.004631;     0.029567;     0.000437;     0.001583;     0.001104;     0.011603;     0.022429;     0.000319;     0.002267;     0.001302;     0.005725;     0.005636;     0.030636;     0.000155;     0.001216;     0.000026;     0.067865;     0.004314
EEZ188      ;     0.060776;     0.000951;     0.513228;     0.002355;     0.009153;     0.039062;     0.096503;     0.822652;     0.039105;     0.000390;     0.258399;     0.002009;     2.680425;     3.338463;     0.002292;     0.004293;     0.012669;     0.099437;     0.002858;     0.058897;     0.003246;     0.038873;     0.001542;     0.001279;     0.503498;     0.021868;     0.130453;     0.034470;     0.014648;     0.004183;     0.027731;     0.009425;     0.005076;     0.017241;     0.005045;     0.023258;     0.469076;     0.041534;     0.000303;     0.064123;     0.002459;     1.912941;     0.330812
EEZ189      ;     1.180701;     0.020191;    12.903098;     0.077679;     0.227158;     0.735382;     2.071887;    30.637886;     1.644786;     0.010714;     3.524706;     0.078302;    32.412201;    56.504303;     0.073588;     0.082220;     0.486973;     2.305379;     0.049041;     1.157215;     0.086421;     0.989185;     0.036796;     0.032731;    13.937862;     0.612958;     4.389361;     0.406402;     0.346716;     0.160553;     0.634717;     0.325731;     0.072761;     0.401003;     0.110736;     0.734550;     6.368324;     2.321365;     0.013929;     1.056380;     0.031492;    32.564079;     4.712514
EEZ190      ;     1.534195;     0.032139;     8.735720;     0.161295;     0.356737;     0.677521;     2.508946;    38.321983;     2.105630;     0.016911;     2.207273;     0.088204;    19.025358;    35.937759;     0.122980;     0.157501;     0.880226;     1.662163;     0.034250;     1.006762;     0.101212;     0.889453;     0.040168;     0.048534;    12.159098;     0.672699;     7.643061;     0.238480;     0.601689;     0.373577;     0.985783;     0.410850;     0.133190;     0.560676;     0.240587;     1.276493;     3.764491;     3.097795;     0.040424;     0.781555;     0.022658;    23.890968;     3.334025
EEZ191      ;     1.957541;     0.097906;     9.275990;     0.322793;     1.713907;     0.805738;     4.272946;    52.961960;     9.157167;     0.149744;     3.033426;     0.366774;    21.047176;    42.221268;     0.257440;     0.264508;     1.604521;     2.245219;     0.037710;     1.218527;     0.788522;     1.030559;     0.301834;     0.116585;    12.699262;     1.527836;    19.358423;     0.376267;     1.276457;     0.673983;     3.942369;     3.135367;     0.249005;     1.322484;     0.764107;     3.821638;     4.556507;    11.780185;     0.089733;     0.994835;     0.023208;    33.294834;     3.621772
