            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.028405;     0.024801;     0.971082;     0.005703;     0.001660;     0.077566;     0.050006;     2.336452;     0.044118;     0.000277;     6.684978;     0.000519;     8.198772;     1.760031;     0.005814;     0.012333;     0.002187;     0.747038;     0.004027;     0.144040;     0.002347;     0.054863;     0.000432;     0.001673;     1.344608;     0.008444;     0.018565;    10.373431;     0.006140;     0.024484;     0.008565;     0.014993;     0.008974;     0.000375;     0.018244;     0.012552;     1.071043;     0.001209;     0.000240;     0.187376;     0.704561;     0.237177;    97.663887
EEZ65       ;     0.797991;     0.142637;     2.316752;     0.084126;     0.252648;     0.306344;     1.128305;    15.059094;     2.614566;     0.081367;     1.679518;     0.262353;    10.713119;    29.288923;     0.068818;     0.181004;     0.430795;    11.054753;     0.556236;     0.557268;     0.174542;     0.119126;     0.074193;     0.066637;     4.376829;     1.753035;     3.463443;     0.170953;     0.328809;     0.376447;     0.597268;     1.312457;     0.119344;     0.226349;     0.301918;     0.394218;     0.860278;     0.214600;     0.005544;     0.068428;     0.471088;     0.981457;    15.891409
EEZ71       ;     0.741878;     0.229095;     3.469217;     0.094717;     0.454629;     0.416942;     1.650551;    19.549011;     3.049187;     0.192270;     4.053110;     0.324410;    18.863495;    29.643471;     0.060874;     0.181874;     0.441149;     9.989072;    10.517916;     0.997412;     0.486892;     0.229345;     0.193638;     0.079840;     5.647711;     1.979161;     5.722050;     0.406769;     0.325262;     0.503909;     1.141394;     1.756306;     0.108704;     0.284586;     0.348481;     0.611807;     1.634156;     0.382302;     0.008144;     0.245453;     0.946081;     2.007668;    83.101082
EEZ91       ;     0.093735;     0.034689;     0.673262;     0.004942;     0.084071;     0.074107;     0.179560;     2.648095;     0.267247;     0.011612;    29.384697;     0.018977;     8.844383;     3.932838;     0.013206;     0.051097;     0.026125;     1.210876;     0.006198;     0.960605;     0.054466;     0.028613;     0.015376;     0.002332;     0.962551;     0.030737;     0.751732;    14.412617;     0.008853;     0.045523;     0.123429;     0.065107;     0.037098;     0.018436;     0.072807;     0.044503;     0.723926;     0.035419;     0.001131;     0.444849;     6.913347;     0.484387;    10.817451
EEZ99       ;     0.001309;     0.000021;     0.035083;     0.000007;     0.002303;     0.002218;     0.008102;     0.133045;     0.005460;     0.000639;     0.895790;     0.000289;     0.823319;     0.123080;     0.000011;     0.000302;     0.000598;     0.034426;     0.000317;     0.005352;     0.001782;     0.003118;     0.000686;     0.000028;     0.042790;     0.000245;     0.028110;     0.100040;     0.000148;    -0.000020;     0.003134;     0.001401;     0.000372;     0.000408;     0.000167;     0.001265;     0.007995;     0.000060;     0.000001;     0.004690;     0.019607;     0.001381;     0.119922
EEZ100      ;     0.006618;     0.001074;     0.072434;     0.000312;     0.004635;     0.005489;     0.011763;     0.332489;     0.053696;     0.002212;     0.053492;     0.006345;     0.314949;     1.205754;     0.000161;     0.001082;     0.003308;     0.589907;     0.008235;     0.009043;     0.007560;     0.003122;     0.003251;     0.000621;     0.096049;     0.066473;     0.060818;     0.006664;     0.002207;     0.002637;     0.016341;     0.034941;     0.000817;     0.001974;     0.001364;     0.005911;     0.028323;     0.007385;     0.000046;     0.001512;     0.010708;     0.025380;     0.548895
EEZ108      ;     0.366851;     0.027708;     2.842245;     0.010015;     0.929323;     0.275197;     1.176389;    21.713717;     1.701586;     0.118832;     3.759527;     0.134107;    17.977230;    45.398224;     0.006797;     0.026269;     0.138747;    80.588982;     0.098696;     0.246523;     0.618551;     0.180396;     0.184086;     0.019331;     5.856273;     0.248403;     7.855301;     0.773280;     0.061390;     0.069353;     1.345921;     0.536474;     0.023245;     0.127565;     0.047477;     0.369839;     0.597242;     0.282320;     0.001879;     0.082498;     0.653138;     0.731063;    32.280029
EEZ109      ;     0.039897;     0.000532;     0.495424;     0.000319;     0.067707;     0.053569;     0.102028;     1.497664;     0.043474;     0.003165;     0.570542;     0.005812;     6.183965;     1.585871;     0.000212;     0.000786;     0.001692;     0.173291;     0.000246;     0.087952;     0.016267;     0.023807;     0.005006;     0.000253;     0.555690;     0.002989;     0.422047;     0.057497;     0.001121;     0.001165;     0.032994;     0.013409;     0.002327;     0.003144;     0.000468;     0.010958;    -0.015380;     0.009316;     0.000023;     0.003125;     0.015732;    -0.044396;     0.221289
EEZ110      ;     0.006792;     0.000082;     0.148352;     0.000031;     0.010283;     0.018677;     0.020024;     0.311401;     0.012249;     0.000293;     0.219046;     0.000610;     3.181972;     0.370054;     0.000021;     0.000178;     0.000458;     0.070757;     0.000139;     0.022359;     0.001507;     0.006791;     0.000498;     0.000043;     0.148337;     0.001043;     0.059972;     0.022109;     0.000228;     0.000233;     0.004780;     0.002506;     0.000635;     0.000561;     0.000082;     0.001984;    -0.015828;     0.000893;     0.000001;     0.000379;     0.005541;    -0.027644;     0.073569
EEZ119      ;     0.001224;     0.000345;     0.009945;     0.000044;     0.000687;     0.001367;     0.002781;     0.056406;     0.006869;     0.000307;     0.006480;     0.001013;     0.062822;     0.101998;     0.000031;     0.000230;     0.000642;     0.039033;     0.004591;     0.003002;     0.000901;     0.000680;     0.000353;     0.000034;     0.017600;     0.005132;     0.010509;     0.000399;     0.000267;     0.000534;     0.002234;     0.004803;     0.000140;     0.000378;     0.000157;     0.000577;     0.003242;     0.001095;     0.000004;     0.000249;     0.001095;     0.004422;     0.077378
EEZ123      ;     0.084753;     0.014843;     0.358675;     0.011242;     0.022303;     0.044067;     0.160138;     2.059981;     0.316737;     0.007559;     0.122062;     0.028373;     0.982749;     2.459122;     0.009283;     0.007005;     0.049710;     0.810491;     0.143431;     0.050763;     0.018319;     0.021686;     0.008173;     0.005532;     0.841644;     0.360547;     0.329940;     0.011537;     0.029225;     0.053855;     0.065926;     0.151794;     0.004480;     0.030471;     0.029091;     0.036772;     0.070000;     0.025514;     0.000872;     0.009131;     0.039865;     0.164000;     2.302338
EEZ185      ;     0.273125;     0.028939;     0.726678;     0.020605;     0.383011;     0.096971;     0.621314;     9.372105;     7.236757;     0.030892;     0.255673;     0.069972;     2.047283;     2.940278;     0.012840;     0.049009;     0.160821;     0.516225;     0.001081;     0.132409;     0.167700;     0.055484;     0.065670;     0.040255;     2.155029;     0.289946;     2.906787;     0.012676;     0.108686;     0.128132;     0.383391;     2.992434;     0.034440;     0.092314;     0.029935;     0.324823;     0.086738;    -0.007922;     0.001649;     0.026382;     0.023739;     0.121242;     0.445489
EEZ187      ;     0.002281;     0.000365;     0.005755;     0.000253;     0.003170;     0.000812;     0.005681;     0.084622;     0.038354;     0.000305;     0.002996;     0.001081;     0.021784;     0.018359;     0.000147;     0.000579;     0.001685;     0.002793;     0.000007;     0.000691;     0.001236;     0.000856;     0.000587;     0.000285;     0.014021;     0.004314;     0.024198;     0.000116;     0.000968;     0.001333;     0.003170;     0.024343;     0.000369;     0.000998;     0.000366;     0.002803;     0.000627;     0.000120;     0.000019;     0.000230;     0.000309;     0.001307;     0.003703
EEZ188      ;     0.084127;     0.001225;     2.602279;     0.000393;     0.019414;     0.045420;     0.094600;     1.719888;     0.031180;     0.001669;     0.200501;     0.002313;     4.089890;     1.703375;     0.000254;     0.003065;     0.021782;     0.221405;     0.000168;     0.056459;     0.012621;     0.023155;     0.002904;     0.000312;     1.565966;     0.002760;     0.186703;     0.012109;     0.002051;     0.003541;     0.010046;     0.007889;     0.006427;     0.024274;     0.000996;     0.012284;     0.014860;     0.000656;     0.000035;     0.005553;     0.013974;    -0.025211;     0.104686
EEZ189      ;     0.863879;     0.076869;    16.267149;     0.020282;     0.892420;     0.542514;     1.253600;    44.784660;     3.193291;     0.042491;     2.146936;     0.117920;    32.131668;    35.047840;     0.013225;     0.128756;     0.436378;     4.050830;     0.012421;     0.937002;     0.400341;     0.349401;     0.103521;     0.041564;    36.141327;     0.167170;     6.139107;     0.115203;     0.198928;     0.209460;     0.662822;     0.693173;     0.121271;     0.260026;     0.065852;     0.604797;     0.381416;     0.168826;     0.001200;     0.082086;     0.150607;    -0.223391;     2.054185
EEZ190      ;     0.566513;     0.176859;     5.392629;     0.050523;     0.639084;     0.337487;     1.379666;    56.947979;     6.105490;     0.052631;     1.105670;     0.100351;    13.189564;    16.395256;     0.024446;     0.158910;     0.510719;     2.135548;     0.008975;     0.485830;     0.256911;     0.221932;     0.088739;     0.039261;    19.568447;     0.199025;     5.751527;     0.055715;     0.300174;     0.441864;     0.686809;     0.910248;     0.072680;     0.213691;     0.062507;     0.567358;     0.283276;    -0.023697;     0.001974;     0.070721;     0.106241;    -0.297403;     1.436897
