            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.225825;     0.122428;     1.331286;     0.056387;     0.075937;     0.189503;     0.863470;     7.914171;     1.056139;     0.170465;     2.653717;     0.111757;     3.733728;    12.975048;     0.022934;     0.028074;     0.068957;     1.980142;     0.059179;     0.471174;     0.045918;     0.121799;     0.072018;     0.032172;     2.207352;     0.629634;     1.034043;     0.599230;     0.070975;     0.031093;     0.163269;     0.364577;     0.050327;     0.067894;     0.015207;     0.108622;    47.413063;     0.859161;     0.005110;     0.370071;     0.020021;     2.583604;   261.245514
EEZ65       ;     0.281692;     0.043621;     6.713782;     0.075484;     0.080548;     0.251796;     1.025920;    18.320171;     5.636673;     0.112066;     3.800109;     1.899143;    10.312744;    83.719246;     0.044675;     0.048901;     0.200249;     6.725720;     0.360595;     0.740677;     0.156892;     0.339943;     0.087315;     0.014157;     9.438856;     8.777201;     3.382682;     0.839542;     0.197346;     0.099884;     1.122833;     2.679019;     0.042203;     0.151598;     0.031642;     0.211134;    12.560055;     4.534251;     0.013802;     0.369272;     0.011361;    21.285866;    29.975338
EEZ71       ;     1.079157;     0.118140;    15.465246;     0.380622;     0.867582;     0.883121;     4.219943;    47.316612;    11.508142;     0.384672;     5.815790;     4.534877;    21.420908;   173.784668;     0.146859;     0.177264;     0.904678;     9.945374;     3.413329;     2.062792;     0.496272;     0.829263;     0.283005;     0.097612;    21.542431;    18.052885;    13.192200;     1.217867;     0.878803;     0.238076;     5.188257;     7.521803;     0.173128;     0.800891;     0.155771;     1.874895;    31.934372;     9.734513;     0.088730;     0.757773;     0.084437;    37.434078;   120.231171
EEZ91       ;     0.736379;     0.053140;     3.811634;     0.057182;     0.054121;     0.406845;     1.322900;    11.486169;     0.626834;     0.053631;    41.996468;     0.075421;    17.435320;    16.772787;     0.068212;     0.042988;     0.087817;     0.804043;     0.039363;     3.011290;     0.031550;     0.249015;     0.025912;     0.019131;     3.233385;     0.557626;     1.430462;    26.829412;     0.119164;     0.045078;     0.074683;     0.341620;     0.056058;     0.144096;     0.042656;     0.337227;    46.644905;     0.595484;     0.027320;    12.930859;     0.527688;     6.136213;    28.520901
EEZ99       ;     0.014782;     0.005783;     0.197434;     0.004649;     0.004604;     0.013502;     0.032461;     0.238724;     0.026256;     0.000282;     1.840989;     0.007486;     0.868805;     0.527234;     0.001800;     0.005565;     0.014653;     0.051602;     0.000947;     0.149977;     0.002376;     0.009785;     0.001268;     0.001217;     0.200645;     0.025221;     0.047552;     0.443187;     0.012003;     0.005307;     0.012503;     0.017761;     0.010841;     0.005260;     0.000573;     0.018841;     0.886726;     0.025634;     0.000488;     0.112707;     0.004248;     0.205552;     0.515770
EEZ100      ;     0.011768;     0.001353;     0.218465;     0.003662;     0.006582;     0.006082;     0.042516;     0.414439;     0.143077;     0.003776;     0.202914;     0.056173;     0.344798;     2.838774;     0.001924;     0.002751;     0.010133;     0.338925;     0.009654;     0.030022;     0.009828;     0.010541;     0.004336;     0.000481;     0.261961;     0.141871;     0.163983;     0.050929;     0.006893;     0.004225;     0.021550;     0.066499;     0.003814;     0.005666;     0.000965;     0.011246;     0.513973;     0.119579;     0.000452;     0.019180;     0.000288;     0.624046;     1.083908
EEZ108      ;     1.817870;     0.074478;    13.834986;     0.049071;     0.091178;     1.458088;     4.365812;    30.726368;     1.601824;     0.070794;    24.481441;     0.939978;    47.378860;   131.538071;     0.047636;     0.090907;     0.908403;    28.231823;     0.223003;     1.880849;     0.094736;     1.014042;     0.074533;     0.024182;    12.891457;     2.488925;     4.575717;     6.651731;     0.194468;     0.062462;     0.970585;     1.247266;     0.218987;     0.787580;     0.025111;     0.182938;    51.229126;     1.942546;     0.007229;     1.564694;     0.043675;    23.384857;    93.954704
EEZ109      ;     0.042815;     0.003548;     0.315651;     0.003758;     0.030806;     0.051670;     0.107952;     0.949316;     0.088294;     0.020940;     2.077723;     0.034333;     3.381778;     3.182256;     0.001638;     0.003942;     0.018795;     0.384410;     0.004490;     0.077032;     0.011534;     0.018445;     0.010216;     0.000859;     0.275761;     0.115000;     0.099688;     0.297243;     0.008505;     0.003819;     0.091159;     0.082161;     0.010319;     0.011136;     0.000848;     0.030547;     1.694849;     0.092793;     0.000779;     0.152462;     0.001288;     1.138281;     1.118162
EEZ110      ;     0.009377;     0.001213;     0.085525;     0.001419;     0.008155;     0.017478;     0.026351;     0.276248;     0.030737;     0.003423;     1.022447;     0.010970;     1.433022;     1.062682;     0.000706;     0.000705;     0.003382;     0.128508;     0.001721;     0.022532;     0.005139;     0.007858;     0.002961;     0.000475;     0.076324;     0.049892;     0.039407;     0.129076;     0.004079;     0.001313;     0.019080;     0.031995;     0.001349;     0.003099;     0.000250;     0.013929;     0.653581;     0.031770;     0.000286;     0.041910;     0.000963;     0.388463;     0.423201
EEZ119      ;     0.001490;     0.000358;     0.031881;     0.001577;     0.000877;     0.001328;     0.004818;     0.095741;     0.025875;     0.000475;     0.014350;     0.007276;     0.035531;     0.359375;     0.000379;     0.000395;     0.001901;     0.025325;     0.002096;     0.004027;     0.000829;     0.001087;     0.000484;     0.000250;     0.047271;     0.050445;     0.021259;     0.002630;     0.003814;     0.000814;     0.006533;     0.018734;     0.000231;     0.001608;     0.000446;     0.003440;     0.058680;     0.026715;     0.000330;     0.001625;     0.000019;     0.093463;     0.156222
