            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.062463;     0.025119;     0.406335;     0.030044;     0.115175;     0.076060;     0.158495;     2.461505;     0.331132;     0.032264;    10.537015;     0.079547;     4.591167;     5.982955;     0.020051;     0.045642;     0.099829;     2.484071;     0.098127;     0.383812;     0.113708;     0.028366;     0.025801;     0.003699;     0.502960;     0.123863;     1.275647;     2.724467;     0.070423;     0.026881;     0.219450;     0.197707;     0.030855;     0.079861;     0.038180;     0.140946;     1.674225;     0.262767;     0.000750;     0.208569;     0.196068;     0.924434;    87.519562
EEZ65       ;     0.214008;     0.030683;     2.099952;     0.031938;     1.103012;     0.250482;     0.966831;    11.138041;     2.085741;     0.155796;     3.379908;     0.364139;     9.618483;    17.047165;     0.013522;     0.023130;     0.095765;     4.198199;     0.586386;     0.441751;     0.446851;     0.142884;     0.120306;     0.010060;     2.869095;     0.633650;     6.125164;     0.635394;     0.165386;     0.045564;     0.996686;     0.603998;     0.033498;     0.126429;     0.051449;     0.486905;     1.158119;     0.690319;     0.003124;     0.096823;     0.074588;     1.815061;    11.815719
EEZ71       ;     0.591334;     0.394196;     2.271820;     0.292261;     0.584513;     0.902165;     0.971275;    20.171881;     5.056332;     0.427951;    13.105651;     1.000415;    14.362211;    23.589409;     0.072229;     0.263043;     0.352596;     5.935374;     5.795750;     2.785443;     0.952038;     0.260528;     0.336770;     0.049091;     4.772820;     1.609645;     6.645661;     2.521342;     0.858866;     0.430934;     2.014528;     2.423213;     0.172816;     0.173137;     0.208732;     1.482058;     1.792311;     1.647622;     0.020386;     0.573862;     0.849182;     2.835551;    50.851055
EEZ91       ;     0.056641;     0.090230;     1.041265;     0.066638;     0.018554;     0.114605;     0.051785;     1.297798;     0.096166;     0.010269;    11.342415;     0.024348;     7.256851;     2.080501;     0.058026;     0.066562;     0.017484;     0.829340;     0.014807;     1.157421;     0.014684;     0.064832;     0.010232;     0.006251;     0.481222;     0.025568;     0.070252;    10.900106;     0.046944;     0.047748;     0.072389;     0.065554;     0.036077;     0.007039;     0.013419;     0.046765;     0.664277;     0.089871;     0.001463;     0.418035;     1.012428;     0.612889;     9.399250
EEZ99       ;     0.002194;     0.001338;     0.038929;     0.001001;     0.001823;     0.005032;     0.003724;     0.069381;     0.014353;     0.000549;     0.839492;     0.002102;     1.050450;     0.244859;     0.000578;     0.000740;     0.000412;     0.075924;     0.000582;     0.020304;     0.001146;     0.002110;     0.000287;     0.000065;     0.034101;     0.001905;     0.016969;     0.149319;     0.001607;     0.000563;     0.005065;     0.005286;     0.000555;     0.000317;     0.000387;     0.002704;     0.033987;     0.004843;     0.000231;     0.015947;     0.018839;     0.025832;     0.161172
EEZ100      ;     0.013191;     0.001657;     0.077430;     0.001218;     0.034780;     0.013171;     0.042216;     0.476637;     0.062859;     0.008316;     0.151236;     0.012497;     0.434304;     0.875396;     0.000556;     0.001062;     0.004493;     0.286360;     0.015715;     0.027591;     0.022537;     0.006088;     0.005794;     0.000232;     0.117708;     0.016569;     0.250197;     0.023686;     0.004720;     0.002136;     0.037180;     0.012250;     0.001922;     0.005531;     0.001858;     0.014102;     0.046441;     0.029017;     0.000093;     0.004535;     0.002494;     0.069305;     0.459920
EEZ108      ;     0.141742;     0.084063;     2.937206;     0.081672;     0.128850;     0.394972;     0.414638;    11.670925;     1.087198;     0.122158;    18.318125;     0.304430;    34.345963;    44.353935;     0.033850;     0.070900;     0.119243;    62.491081;     0.279570;     0.887505;     0.139468;     0.185412;     0.050499;     0.016940;     3.824433;     0.370118;     2.297190;     4.386757;     0.189666;     0.085292;     0.918607;     0.598866;     0.044824;     0.085737;     0.081668;     0.268539;     2.683325;     0.451948;     0.007181;     0.656613;     0.720335;     2.739438;    29.177111
EEZ109      ;     0.021572;     0.006284;     0.215751;     0.004366;     0.016402;     0.057057;     0.048026;     0.847815;     0.066055;     0.007065;     0.814888;     0.007561;     6.752361;     2.514073;     0.002325;     0.002405;     0.002939;     0.378101;     0.001441;     0.072457;     0.020272;     0.008898;     0.007107;     0.001278;     0.239168;     0.008493;     0.183080;     0.119480;     0.014661;     0.003641;     0.051126;     0.022460;     0.001595;     0.003779;     0.002662;     0.022219;     0.111868;     0.025318;     0.000567;     0.029271;     0.017903;     0.037342;     0.302869
EEZ110      ;     0.004833;     0.001161;     0.054037;     0.001137;     0.003697;     0.013259;     0.013843;     0.186967;     0.021073;     0.001340;     0.314935;     0.002441;     3.476750;     0.799155;     0.000615;     0.000801;     0.000987;     0.132561;     0.000584;     0.017087;     0.004292;     0.002832;     0.001215;     0.000456;     0.065254;     0.003246;     0.060489;     0.051229;     0.004656;     0.000827;     0.010857;     0.006619;     0.000694;     0.001311;     0.000807;     0.007313;     0.060397;     0.007207;     0.000239;     0.011518;     0.009223;     0.012871;     0.104187
EEZ119      ;     0.001500;     0.000134;     0.003964;     0.000123;     0.002520;     0.001870;     0.003513;     0.035609;     0.007754;     0.000823;     0.016213;     0.001486;     0.033910;     0.065442;     0.000088;     0.000131;     0.000641;     0.021381;     0.005869;     0.003601;     0.001885;     0.000370;     0.000547;     0.000057;     0.007368;     0.002559;     0.016723;     0.003155;     0.000952;     0.000193;     0.004236;     0.002939;     0.000274;     0.000831;     0.000454;     0.002967;     0.004463;     0.002602;     0.000007;     0.000297;     0.000253;     0.006320;     0.062975
