            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.060727;     0.046401;     0.541382;     0.046401;     0.011521;     0.118988;     0.070331;     2.383052;     0.295572;     0.003726;     8.784868;     0.065034;     7.034051;     7.958872;     0.046401;     0.033092;     0.046369;     0.804241;     0.027813;     0.325653;     0.004330;     0.114882;     0.004809;     0.036835;     0.383676;     0.246246;     0.036408;     1.882139;     0.044214;     0.046401;     0.100480;     0.095919;     0.013722;     0.006655;     0.043852;     0.030077;    30.009266;     0.185945;     0.002966;     0.638335;     0.044440;     1.331722;    13.907188
EEZ65       ;     0.042085;     0.011643;     0.585126;     0.006049;     0.077322;     0.027210;     0.232079;     3.169461;     0.844173;     0.017206;     0.361849;     0.190080;     1.258661;    12.661882;     0.001324;     0.002671;     0.009095;     0.920309;     0.119400;     0.050283;     0.025150;     0.028506;     0.013258;     0.005190;     0.839639;     1.492902;     0.603396;     0.064319;     0.009388;     0.007024;     0.247073;     0.486716;     0.005226;     0.008225;     0.005940;     0.013400;     4.192398;     0.753886;     0.000580;     0.011932;     0.015751;     3.620694;     1.998503
EEZ71       ;     0.101037;     0.036659;     1.149310;     0.027823;     0.084137;     0.049125;     0.377066;     5.148745;     1.267085;     0.054330;     0.531759;     0.675992;     2.424252;    17.725319;     0.049411;     0.006049;     0.039421;     1.687608;     1.236795;     0.125994;     0.047346;     0.082458;     0.041321;     0.005511;     1.484776;     2.643386;     0.828244;     0.078920;     0.017429;     0.018629;     0.997045;     1.341753;     0.008917;     0.030567;     0.032154;     0.066613;     9.195942;     1.486461;     0.002477;     0.045423;     0.068151;     4.291260;     9.041303
EEZ91       ;     0.056342;     0.017145;     1.067765;     0.021336;     0.015480;     0.157007;     0.049744;     2.328214;     0.240773;     0.011214;    62.813560;     0.074554;     9.593848;     9.022572;     0.030211;     0.018354;     0.020129;     1.145234;     0.048657;     0.980178;     0.010578;     0.082940;     0.009070;     0.005982;     1.063948;     0.248127;     0.044577;    38.107254;     0.013570;     0.012223;     0.077090;     0.116116;     0.019176;     0.010775;     0.013373;     0.026010;    77.542282;     0.250455;     0.001471;     8.451181;     0.492615;     2.262701;     6.604152
EEZ99       ;     0.002117;     0.001199;     0.031903;     0.000076;     0.000186;     0.003064;     0.003195;     0.082021;     0.010308;     0.000147;     0.494041;     0.001138;     0.261678;     0.335114;     0.000632;     0.000601;     0.002607;     0.031678;     0.000580;     0.030826;     0.000087;     0.003554;     0.000121;     0.000030;     0.029803;     0.006217;     0.007984;     0.069812;     0.000241;     0.000841;     0.000681;     0.005162;     0.001144;     0.000892;     0.000041;     0.000282;     0.562715;     0.009876;     0.000018;     0.027619;     0.003663;     0.100747;     0.036357
EEZ100      ;     0.001158;     0.000544;     0.027064;     0.000599;     0.001480;     0.000814;     0.018898;     0.136560;     0.020629;     0.000177;     0.015324;     0.003053;     0.047666;     0.623891;     0.000026;     0.000036;     0.000179;     0.067680;     0.003100;     0.001587;     0.000210;     0.001059;     0.000209;     0.000153;     0.045548;     0.037439;     0.020855;     0.002346;     0.000407;     0.000051;     0.002700;     0.007825;     0.000115;     0.000133;     0.000405;     0.000553;     0.201089;     0.017185;     0.000063;     0.000364;     0.000513;     0.152191;     0.053121
EEZ108      ;     0.104410;     0.061731;     1.767786;     0.005401;     0.031554;     0.070805;     0.369541;     3.116739;     1.031654;     0.026219;     4.324991;     0.216076;     6.410460;    50.990639;     0.005674;     0.065937;     0.232131;     8.075804;     0.131635;     1.103222;     0.014074;     0.070184;     0.011890;     0.002369;     2.271538;     1.090468;     1.117760;     0.718466;     0.019506;     0.015242;     0.182153;     0.489573;     0.032770;     0.113562;     0.002476;     0.023926;    25.966553;     0.979401;     0.001369;     0.762997;     0.138008;    10.032867;     4.737431
EEZ109      ;     0.013131;     0.005013;     0.201156;     0.002380;     0.015769;     0.010720;     0.027502;     0.277166;     0.040727;     0.004430;     0.444071;     0.011325;     0.429330;     2.740633;     0.001322;     0.006762;     0.019337;     0.344612;     0.004887;     0.109241;     0.007547;     0.010928;     0.005721;     0.000894;     0.210384;     0.100479;     0.118927;     0.113460;     0.007946;     0.003886;     0.036426;     0.050461;     0.005984;     0.007909;     0.001049;     0.019481;     1.241962;     0.069398;     0.000582;     0.034392;     0.001899;     2.837927;     0.432843
EEZ110      ;     0.002688;     0.001416;     0.072768;     0.000496;     0.003285;     0.003511;     0.007319;     0.080461;     0.010825;     0.000933;     0.183943;     0.002891;     0.085126;     0.939181;     0.000258;     0.001530;     0.003831;     0.118775;     0.001259;     0.028197;     0.001487;     0.004494;     0.001228;     0.000176;     0.054261;     0.017542;     0.027060;     0.035247;     0.001701;     0.000853;     0.007746;     0.011096;     0.001017;     0.001553;     0.000203;     0.003938;     0.434345;     0.018991;     0.000131;     0.013036;     0.000784;     0.716804;     0.096614
EEZ119      ;     0.000132;     0.000016;     0.002415;     0.000014;     0.000122;     0.000071;     0.000734;     0.011680;     0.003412;     0.000072;     0.001350;     0.001052;     0.004008;     0.035459;     0.000005;     0.000007;     0.000047;     0.002941;     0.000726;     0.000121;     0.000034;     0.000075;     0.000036;     0.000001;     0.003994;     0.004620;     0.001949;     0.000269;     0.000017;     0.000019;     0.000964;     0.001771;     0.000014;     0.000026;     0.000009;     0.000053;     0.019130;     0.002520;     0.000003;     0.000042;     0.000083;     0.010496;     0.009494
