            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.002797;     0.000081;     0.045348;     0.000089;     0.005715;     0.001314;     0.003371;     0.102888;     0.004053;     0.000772;     0.076645;     0.000408;     0.468471;     0.188019;     0.000034;     0.000308;     0.001087;     0.079870;     0.004736;     0.001629;     0.002402;     0.002353;     0.001322;     0.000091;     0.052103;     0.004747;     0.017888;     0.027037;     0.001126;     0.000495;     0.004128;     0.004418;     0.000331;     0.001122;     0.000595;     0.003025;     0.101989;     0.001347;     0.000018;     0.001298;     0.001801;     0.036711;   118.879021
EEZ65       ;     0.291815;     0.044162;     2.429172;     0.075298;     1.979591;     0.261078;     0.644152;    18.476681;     4.974093;     0.193266;     1.061274;     0.296071;    10.643642;    24.949356;     0.056749;     0.041652;     0.318218;     7.212256;     0.613266;     0.225998;     0.602140;     0.223153;     0.193820;     0.055147;     5.347426;     2.246474;     4.399241;     0.151867;     0.406042;     0.227487;     1.500633;     1.952433;     0.036250;     0.183355;     0.672837;     1.801928;     1.117198;     0.477538;     0.007145;     0.075315;     0.041969;     1.407747;    12.667065
EEZ71       ;     1.066997;     0.108876;     3.842417;     0.135877;     2.345732;     0.998803;     1.273096;    25.662889;     4.708146;     0.322564;     1.808686;     0.520908;    19.809669;    34.182247;     0.155671;     0.075411;     0.501926;     9.388962;    15.197475;     0.827038;     0.853328;     0.289485;     0.297104;     0.052838;     7.152081;     3.178811;     6.311475;     0.132568;     0.626184;     0.465087;     2.397932;     2.174613;     0.079835;     0.453405;     2.028689;     3.226241;     1.787350;     0.673937;     0.018444;     0.159268;     0.187524;     2.196795;    56.620632
EEZ91       ;     0.010692;     0.000958;     0.145652;     0.001570;     0.001501;     0.013017;     0.005117;     0.205395;     0.008525;     0.003198;     6.245265;     0.001086;     2.005131;     0.626611;     0.001749;     0.000847;     0.002135;     0.191071;     0.001939;     0.062120;     0.002454;     0.005264;     0.001328;     0.000298;     0.128014;     0.001142;     0.018531;     7.325419;     0.002925;     0.001326;     0.018676;     0.003486;     0.002102;     0.001759;     0.000697;     0.005554;     0.209511;     0.005385;     0.000284;     0.033465;     0.070539;     0.084209;    35.464050
EEZ99       ;     0.000611;     0.000078;     0.025768;     0.000011;     0.000672;     0.000965;     0.001008;     0.092716;     0.004734;     0.000091;     1.003672;     0.000104;     0.661108;     0.147633;     0.000001;     0.000071;     0.000299;     0.070046;     0.000166;     0.001917;     0.000078;     0.001975;     0.000056;     0.000054;     0.030589;     0.000252;     0.006557;     0.092193;     0.000849;     0.000343;     0.000999;     0.000470;     0.000077;     0.000143;     0.000295;     0.001827;     0.008433;     0.000228;     0.000004;     0.006741;     0.006811;     0.002203;     0.216155
EEZ100      ;     0.008170;     0.000585;     0.063133;     0.000613;     0.036018;     0.009402;     0.014791;     0.538964;     0.137853;     0.008378;     0.035829;     0.008167;     0.309291;     1.284754;     0.000656;     0.000567;     0.004776;     0.435310;     0.014072;     0.010343;     0.016369;     0.005271;     0.005962;     0.000421;     0.155207;     0.042024;     0.077923;     0.004623;     0.004453;     0.002449;     0.040514;     0.050491;     0.000685;     0.002452;     0.010144;     0.028462;     0.049187;     0.016856;     0.000140;     0.002837;     0.000905;     0.049936;     0.447016
EEZ108      ;     0.352650;     0.027447;     4.819866;     0.042063;     0.421504;     0.596067;     0.615962;    18.244387;     1.521641;     0.053613;     8.440212;     0.044012;    55.380707;    58.121971;     0.021719;     0.014717;     0.098903;    78.294205;     0.145130;     0.530400;     0.127945;     0.386442;     0.049737;     0.014615;     6.910953;     0.159628;     2.246573;     1.484302;     0.181714;     0.064103;     0.495018;     0.419220;     0.024536;     0.114452;     0.179919;     0.906774;     1.997796;     0.354108;     0.003630;     0.287990;     0.121243;     2.517384;    31.993769
EEZ109      ;     0.003989;     0.000281;     0.156790;     0.000111;     0.002684;     0.007017;     0.005690;     0.308840;     0.011756;     0.000124;     0.646662;     0.000171;     7.185478;     1.157794;     0.000084;     0.000272;     0.000882;     0.229105;     0.000307;     0.008094;     0.000301;     0.006722;     0.000124;     0.000638;     0.189437;     0.000844;     0.032411;     0.051982;     0.004304;     0.001005;     0.005204;     0.000996;     0.000289;     0.000689;     0.001279;     0.008502;     0.003002;     0.002755;     0.000029;     0.021270;     0.014040;     0.000473;     0.246574
EEZ110      ;     0.000987;     0.000159;     0.045146;     0.000047;     0.000969;     0.001332;     0.002003;     0.089157;     0.002596;     0.000001;     0.191177;     0.000011;     3.775033;     0.263809;     0.000008;     0.000152;     0.000316;     0.071120;     0.000130;     0.004442;     0.000195;     0.003870;     0.000041;     0.000220;     0.043055;     0.000174;     0.010040;     0.015738;     0.001319;     0.000477;     0.001262;     0.000130;     0.000153;     0.000251;     0.000312;     0.002664;     0.000139;     0.000184;     0.000000;     0.007338;     0.008108;     0.000139;     0.077596
EEZ119      ;     0.000905;     0.000193;     0.005994;     0.000242;     0.002671;     0.000738;     0.002114;     0.046708;     0.009026;     0.000523;     0.003101;     0.001496;     0.032917;     0.095369;     0.000156;     0.000120;     0.000891;     0.021574;     0.006073;     0.000659;     0.000961;     0.000601;     0.000444;     0.000104;     0.011446;     0.005986;     0.007893;     0.000251;     0.001139;     0.000735;     0.004212;     0.004305;     0.000092;     0.000586;     0.002707;     0.004616;     0.004014;     0.000825;     0.000031;     0.000229;     0.000043;     0.004161;     0.059149
