            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.115904;     0.038526;     0.474099;     0.054276;     0.039573;     0.148318;     0.191950;     1.483725;     0.150769;     0.026368;     2.934994;     0.014289;     3.713243;     1.763315;     0.025370;     0.022355;     0.077853;     0.571043;     0.011817;     0.135348;     0.026358;     0.023946;     0.017514;     0.013443;     0.440765;     0.019593;     0.600682;     0.339043;     0.281289;     0.045733;     0.139693;     0.040636;     0.017927;     0.086483;     0.014154;     0.160698;     0.441362;     0.123333;     0.016938;     0.036433;     0.023058;     0.470164;   121.683624
EEZ65       ;     0.277112;     0.088877;     1.075017;     0.073296;     0.262574;     0.296756;     0.477887;     5.602610;     0.691865;     0.144505;     0.711287;     0.217827;     4.316447;    14.409322;     0.035797;     0.077128;     0.114781;     5.012865;     0.804273;     0.580097;     0.122426;     0.059937;     0.060402;     0.010897;     1.489555;     0.930943;     2.118631;     0.042966;     0.229272;     0.135928;     0.656501;     0.482419;     0.036380;     0.089941;     0.085160;     0.504378;     0.808096;     0.369466;     0.003459;     0.072606;     0.073732;     1.173867;    19.699715
EEZ71       ;     0.755485;     0.224474;     2.042091;     0.160668;     0.239550;     0.656233;     1.640877;    15.814862;     1.255726;     0.263801;     2.107217;     0.708961;     9.724902;    17.522142;     0.095907;     0.147098;     0.294060;     5.453825;    11.321728;     1.277066;     0.180671;     0.117646;     0.095390;     0.030207;     3.255879;     1.091435;     3.665872;     0.074531;     0.489652;     0.241659;     0.752175;     0.734994;     0.069273;     0.240731;     0.100627;     0.491193;     1.149245;     0.753936;     0.004751;     0.164889;     0.085405;     1.884619;    94.034546
EEZ91       ;     0.451838;     0.228235;     0.836430;     0.056128;     0.033658;     0.355349;     0.354707;     3.463917;     0.103467;     0.012555;    26.500397;     0.010229;    10.151150;     2.537222;     0.035725;     0.113009;     0.168798;     0.423193;     0.007661;     0.677033;     0.023267;     0.047045;     0.007143;     0.007895;     0.789241;     0.018510;     0.678321;    11.853445;     0.195699;     0.138198;     0.108411;     0.039988;     0.044139;     0.125110;     0.031097;     0.171335;     0.671225;     0.094949;     0.002969;     0.300224;     0.308797;     0.831095;     7.972203
EEZ99       ;     0.007557;     0.001652;     0.059544;     0.002946;     0.001830;     0.018181;     0.013344;     0.130549;     0.007751;     0.000334;     0.765907;     0.000412;     1.471487;     0.271371;     0.001736;     0.001786;     0.001852;     0.047913;     0.000314;     0.036275;     0.001378;     0.003226;     0.000351;     0.000264;     0.048993;     0.001512;     0.029379;     0.084815;     0.004723;     0.002246;     0.003813;     0.002646;     0.000747;     0.002558;     0.000866;     0.003688;     0.033183;     0.006002;     0.000081;     0.007638;     0.009086;     0.041077;     0.181988
EEZ100      ;     0.013554;     0.005291;     0.042335;     0.002932;     0.014831;     0.015662;     0.018541;     0.200111;     0.048150;     0.007862;     0.041871;     0.005392;     0.232226;     0.721114;     0.001597;     0.003629;     0.005597;     0.324344;     0.016045;     0.022461;     0.005850;     0.002526;     0.003182;     0.000548;     0.057221;     0.019280;     0.076100;     0.003244;     0.011544;     0.006176;     0.021209;     0.016580;     0.001282;     0.004242;     0.003652;     0.017578;     0.036651;     0.013027;     0.000098;     0.002970;     0.002609;     0.044022;     0.726864
EEZ108      ;     1.031414;     0.245363;     4.186605;     0.158532;     0.147838;     0.891923;     1.503707;    15.537929;     0.780947;     0.063519;     5.235342;     0.069355;    30.450726;    29.453743;     0.093221;     0.201976;     0.284866;    53.191277;     0.159944;     1.668782;     0.104674;     0.224372;     0.033963;     0.020441;     4.426640;     0.144755;     3.281200;     0.624367;     0.362129;     0.239979;     0.519362;     0.231306;     0.109805;     0.269001;     0.081626;     0.507609;     1.549713;     0.512708;     0.006250;     0.204292;     0.070723;     2.383351;    34.842712
EEZ109      ;     0.062006;     0.006281;     0.274557;     0.008763;     0.005357;     0.041734;     0.043792;     0.887108;     0.033472;     0.004371;     0.389156;     0.002795;     6.303182;     2.000865;     0.002961;     0.005446;     0.022667;     0.222145;     0.000690;     0.066730;     0.004777;     0.012536;     0.001667;     0.001164;     0.433692;     0.005051;     0.117851;     0.040247;     0.038980;     0.011538;     0.037671;     0.010516;     0.002813;     0.018968;     0.003435;     0.035390;     0.120640;     0.014880;     0.000300;     0.005446;     0.003996;     0.042368;     0.291997
EEZ110      ;     0.029799;     0.003701;     0.075629;     0.004197;     0.001691;     0.021462;     0.021914;     0.306905;     0.011072;     0.000557;     0.144519;     0.000636;     3.135426;     0.463535;     0.001507;     0.002145;     0.009363;     0.064897;     0.000196;     0.027341;     0.001017;     0.003291;     0.000354;     0.000446;     0.108381;     0.001436;     0.043716;     0.012937;     0.015398;     0.006159;     0.007670;     0.002975;     0.001705;     0.006304;     0.000997;     0.007922;     0.051882;     0.005414;     0.000149;     0.002567;     0.001564;     0.016177;     0.081048
EEZ119      ;     0.000475;     0.000143;     0.002043;     0.000207;     0.000547;     0.000606;     0.001831;     0.014777;     0.001753;     0.000385;     0.001469;     0.000910;     0.010850;     0.029068;     0.000085;     0.000120;     0.000213;     0.009518;     0.007860;     0.001090;     0.000410;     0.000091;     0.000133;     0.000024;     0.002767;     0.003168;     0.007296;     0.000082;     0.000526;     0.000290;     0.002018;     0.001732;     0.000067;     0.000140;     0.000245;     0.001862;     0.002270;     0.001188;     0.000008;     0.000191;     0.000205;     0.002870;     0.094469
