            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.003031;     0.000028;     0.045662;     0.000040;     0.000492;     0.012759;     0.002643;     0.063788;     0.001201;     0.000048;     0.780033;     0.000161;     0.685964;     0.093418;     0.000014;     0.000229;     0.000119;     0.036209;     0.000211;     0.027304;     0.000080;     0.003280;     0.000058;     0.000003;     0.023598;     0.000683;     0.006283;     8.700950;     0.000063;     0.000153;     0.000865;     0.000574;     0.000545;     0.000051;     0.000014;     0.000213;    -0.587393;     0.000487;     0.000002;    -0.004758;     0.043075;     0.016469;     4.927351
EEZ65       ;     0.037003;    -0.004796;     0.122106;    -0.005136;     0.109674;     0.016023;     0.013337;     1.596958;     0.657606;     0.001550;     0.038240;     0.009330;     0.711385;     3.498705;     0.000218;     0.003774;     0.034950;     1.634405;     0.096154;     0.013994;     0.039352;     0.007155;     0.009639;     0.004343;     0.343677;     0.330179;     0.299328;     0.002248;     0.039878;    -0.009755;     0.140750;     0.137371;     0.003198;     0.013120;    -0.018949;     0.006414;    -0.255610;    -0.004205;    -0.000287;    -0.001986;    -0.003427;    -0.229118;     0.640206
EEZ71       ;     0.033522;    -0.001649;     0.087451;    -0.001076;     0.041303;     0.011785;     0.047350;     1.312562;     0.375958;     0.001494;     0.021817;     0.015410;     0.335764;     1.793602;     0.000194;     0.001889;     0.017912;     0.862062;     3.427522;     0.006289;     0.029275;     0.006094;     0.006851;     0.001722;     0.314996;     0.150631;     0.363771;     0.001754;     0.015127;    -0.003985;     0.112114;     0.063424;     0.001132;     0.015104;    -0.001718;     0.010282;    -0.179629;     0.030025;    -0.000062;    -0.000476;    -0.000247;    -0.005430;     3.680084
EEZ91       ;     0.055109;    -0.002448;     0.137711;    -0.000225;     0.001025;     0.097717;     0.011310;     0.525695;     0.012314;     0.000075;    42.216133;     0.000278;     4.857836;     0.496642;     0.000596;     0.013073;     0.009500;     0.355448;    -0.001018;     0.578128;     0.000447;     0.017001;     0.000049;     0.000594;     0.123725;     0.002294;     0.011758;    29.781155;     0.004180;    -0.011351;    -0.002037;     0.005709;     0.018349;     0.001887;    -0.001226;     0.001785;    -5.555797;     0.008510;    -0.000065;    -0.543338;     0.285757;     0.077795;     0.165924
EEZ99       ;     0.001710;    -0.000040;     0.013811;    -0.000031;     0.000055;     0.002512;     0.000351;     0.033376;     0.000497;     0.000012;     0.195295;     0.000080;     0.919277;     0.056887;    -0.000017;     0.000073;     0.000152;     0.044247;    -0.000011;     0.003427;     0.000089;     0.001595;     0.000067;     0.000036;     0.005443;     0.000252;    -0.000339;     0.009517;     0.000194;    -0.000111;    -0.000007;     0.000363;     0.000154;     0.000059;    -0.000034;     0.000091;    -0.042036;    -0.000101;    -0.000002;    -0.001666;    -0.000666;    -0.011156;     0.004595
EEZ100      ;     0.002450;    -0.000297;     0.008048;    -0.000388;     0.001780;     0.001169;     0.001220;     0.108464;     0.013959;     0.000020;     0.001452;     0.000292;     0.046781;     0.216055;     0.000002;     0.000244;     0.002163;     0.131577;     0.001616;     0.000892;     0.001564;     0.000508;     0.000317;     0.000194;     0.025003;     0.005772;     0.015885;     0.000128;     0.002379;    -0.000410;     0.001557;     0.002962;     0.000232;     0.000837;    -0.001083;     0.000175;    -0.019211;    -0.000407;    -0.000010;    -0.000119;    -0.000212;    -0.015445;     0.021885
EEZ108      ;     0.079942;    -0.007465;     0.652464;    -0.002939;     0.047635;     0.051518;     0.030805;     3.543586;     0.568403;    -0.003638;     1.063052;     0.025921;     6.699792;    11.255469;    -0.000724;     0.007724;     0.029445;    57.216736;    -0.000795;     0.034208;     0.064854;     0.035350;     0.038693;     0.002517;     1.090286;     0.129138;     0.496795;     0.159850;     0.021455;    -0.016383;     0.002761;     0.224796;     0.006941;     0.006107;    -0.005062;    -0.001677;    -2.594270;    -0.056917;    -0.000044;    -0.027625;    -0.003042;    -1.144254;     0.880593
EEZ109      ;     0.005782;    -0.000410;     0.109783;    -0.000142;     0.001666;     0.010421;     0.002112;     0.291235;     0.006860;     0.000028;     0.117459;     0.000063;     2.802026;     1.322523;    -0.000171;     0.000350;     0.000848;     0.412350;    -0.001533;     0.007532;     0.000854;     0.003781;     0.000343;     0.000152;     0.137079;     0.001741;     0.007031;     0.012794;     0.000608;    -0.001074;    -0.000277;     0.001131;     0.000528;     0.000249;    -0.000189;     0.000633;    -0.143087;    -0.002801;    -0.000028;    -0.005689;    -0.004143;    -0.186035;    -0.014384
EEZ110      ;     0.001945;    -0.000145;     0.039022;    -0.000046;     0.000566;     0.004555;     0.000672;     0.072862;     0.002485;     0.000012;     0.047099;     0.000001;     2.012466;     0.293333;    -0.000061;     0.000117;     0.000245;     0.108820;    -0.000372;     0.002690;     0.000225;     0.001441;     0.000105;     0.000054;     0.030050;     0.000444;     0.001040;     0.003242;     0.000198;    -0.000296;    -0.000113;     0.000388;     0.000186;     0.000061;    -0.000072;     0.000145;    -0.067991;    -0.001422;    -0.000012;    -0.002554;    -0.001603;    -0.079003;    -0.002778
EEZ119      ;     0.000116;    -0.000011;     0.000496;    -0.000015;     0.000098;     0.000023;     0.000189;     0.007708;     0.001545;     0.000005;     0.000047;     0.000053;     0.001197;     0.012832;     0.000002;     0.000008;     0.000111;     0.006544;     0.001407;     0.000021;     0.000073;     0.000023;     0.000013;     0.000010;     0.001566;     0.000670;     0.001499;     0.000005;     0.000118;    -0.000024;     0.000253;     0.000217;     0.000005;     0.000063;    -0.000020;     0.000049;    -0.000985;     0.000012;    -0.000000;    -0.000002;    -0.000003;    -0.000746;     0.003829
EEZ123      ;     0.000979;     0.000040;     0.003123;     0.000101;     0.013084;     0.000388;     0.001573;     0.034584;     0.037222;     0.000451;     0.002465;     0.002114;     0.014401;     0.119204;     0.000032;     0.000060;     0.000670;     0.031551;     0.005186;     0.000280;     0.003886;     0.000188;     0.001202;     0.000177;     0.013678;     0.021029;     0.020000;     0.000070;     0.001113;     0.000190;     0.024299;     0.014611;     0.000038;     0.000360;     0.000141;     0.001035;    -0.003072;     0.003148;    -0.000018;     0.000038;     0.000059;     0.004779;     0.126542
EEZ185      ;     0.008732;    -0.001580;     0.021327;     0.000519;     0.092342;     0.002691;     0.022424;     0.857005;     2.747742;     0.000978;     0.019291;     0.022116;     0.127848;     0.355130;     0.000040;     0.003348;     0.020319;     0.085447;    -0.002721;     0.003039;     0.047961;     0.001123;     0.023836;     0.002349;     0.139246;     0.485970;     0.335267;     0.001619;     0.008942;     0.000196;     0.069766;     3.128439;     0.001740;     0.009844;    -0.000620;     0.022758;    -0.025688;    -0.158664;    -0.000042;    -0.000643;    -0.001374;    -0.195440;    -0.019621
EEZ187      ;     0.000084;    -0.000015;     0.000188;     0.000004;     0.000959;     0.000028;     0.000190;     0.003957;     0.007424;     0.000019;     0.000155;     0.000417;     0.000913;     0.004572;     0.000001;     0.000026;     0.000174;     0.000967;    -0.000022;     0.000031;     0.000580;     0.000010;     0.000370;     0.000015;     0.000578;     0.012687;     0.002401;     0.000015;     0.000061;    -0.000001;     0.000784;     0.008445;     0.000014;     0.000090;    -0.000011;     0.000131;    -0.000233;    -0.000521;    -0.000000;    -0.000004;    -0.000008;    -0.001247;    -0.000227
EEZ188      ;     0.005843;    -0.000680;     3.412723;    -0.000562;     0.000492;     0.005340;     0.000628;     0.546548;     0.010500;    -0.000355;     0.034300;    -0.000488;     1.333953;     1.146735;    -0.000304;     0.000389;     0.002378;     0.105686;    -0.000837;     0.001936;    -0.000082;     0.004799;    -0.000110;     0.000026;     0.995902;     0.000077;     0.002902;     0.001812;     0.000841;    -0.001461;    -0.002993;     0.000748;     0.000334;     0.000447;    -0.000682;    -0.000149;    -0.052907;    -0.004052;    -0.000042;    -0.004580;    -0.003077;    -0.111083;    -0.045896
EEZ189      ;     0.063513;    -0.007949;     6.437598;    -0.007616;     0.040581;     0.042671;     0.005311;    15.066314;     0.739370;    -0.001582;     0.374321;     0.007280;     5.781758;    14.329152;    -0.003166;     0.003676;     0.053161;     1.600047;    -0.009720;     0.008347;     0.016550;     0.034568;     0.009242;     0.005113;    30.500393;     0.063678;     0.285275;     0.022820;     0.052406;    -0.006046;    -0.025491;     0.101176;     0.002669;     0.020809;    -0.016618;     0.059552;    -0.608787;    -0.115915;    -0.000498;    -0.051829;    -0.052323;    -2.376072;    -0.482733
EEZ190      ;     0.032414;    -0.004690;     0.466554;    -0.002186;     0.061164;     0.029485;    -0.001514;    35.474010;     1.796924;    -0.000089;     0.136840;     0.007955;     1.497659;     3.630450;    -0.001206;     0.002316;     0.020948;     0.643727;    -0.004467;     0.005973;     0.024736;     0.006108;     0.009661;     0.004782;     8.701654;     0.095391;     0.323704;     0.005512;     0.033575;    -0.005944;    -0.015598;     0.119526;     0.002059;     0.007495;    -0.007818;     0.064488;    -0.222188;    -0.213460;    -0.000304;    -0.020940;    -0.029495;    -1.821758;    -0.200444
EEZ191      ;     0.071754;    -0.006823;     0.251927;     0.000038;     0.266672;     0.036270;     0.088274;    10.024291;    30.867046;    -0.005965;     0.181629;     0.044011;     1.211998;     4.363685;    -0.000457;     0.011436;     0.061041;     0.877706;    -0.013047;     0.023726;     0.126550;     0.008391;     0.050714;     0.010035;     1.981409;     1.316665;     1.008440;     0.016530;     0.038891;    -0.005972;     0.123353;     1.511809;     0.007128;     0.026744;    -0.003999;     0.118111;    -0.229871;    -0.743179;    -0.000386;    -0.011349;    -0.016781;    -1.871287;    -0.102147
EEZ209      ;     0.186285;    -0.006258;     3.412169;    -0.003609;     0.026111;     0.268967;     0.047591;     4.413412;     0.115999;    -0.000025;     9.821864;     0.000493;   136.730042;    12.300400;    -0.003365;     0.010444;     0.021686;     6.720650;    -0.014044;     0.315721;     0.009484;     0.128182;     0.004192;     0.004142;     1.876946;     0.026005;     0.068022;     0.603587;     0.020017;    -0.016388;    -0.003395;     0.029253;     0.015496;     0.006657;    -0.005145;     0.016929;    -4.648708;    -0.070530;    -0.000531;    -0.189272;    -0.078846;    -3.134143;     0.320511
EEZ212      ;     0.002066;     0.000090;     0.005165;     0.000099;     0.019332;     0.000402;     0.004230;     0.127958;     0.100217;     0.002453;     0.001072;     0.007392;     0.011261;     0.158719;     0.000094;     0.000032;     0.000687;     0.066394;     0.014854;     0.000302;     0.006531;     0.000743;     0.003546;     0.000268;     0.020887;     0.053443;     0.068224;     0.000175;     0.001250;     0.000302;     0.243681;     0.025958;     0.000026;     0.000614;     0.002684;     0.016828;    -0.003211;     0.010944;     0.000019;     0.000118;     0.000427;     0.012000;     5.750722
