            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.038105;     0.102788;     0.801619;     0.088966;     0.024277;     0.131158;     0.053588;     1.599992;     0.208655;     0.052143;     1.749240;     0.019095;     8.321938;     1.331926;     0.087758;     0.035878;     0.086070;     0.382626;     0.016322;     0.383281;     0.031605;     0.141719;     0.025278;     0.010121;     1.030019;     0.044269;     0.182070;     0.565131;     0.041364;     0.080340;     0.162316;     0.045626;     0.084176;     0.049427;     0.034630;     0.056521;     0.159245;     0.106436;     0.061458;     0.108562;     0.106456;     0.289319;     1.054489
EEZ65       ;     0.008525;     0.010756;     0.088453;     0.008670;     0.026981;     0.009011;     0.014159;     0.291087;     0.307510;     0.013818;     0.023367;     0.028712;     0.492809;     1.642991;     0.005160;     0.006164;     0.010932;     0.720235;     0.031387;     0.014468;     0.012944;     0.008464;     0.008115;     0.006188;     0.180687;     0.084240;     0.035515;     0.010586;     0.011724;     0.007741;     0.024464;     0.095536;     0.008034;     0.007844;     0.009070;     0.015408;     0.023931;     0.019984;     0.004539;     0.009319;     0.009414;     0.042961;     0.031100
EEZ71       ;     0.025610;     0.043060;     0.316852;     0.036949;     0.028144;     0.021806;     0.052737;     0.603888;     0.231685;     0.030674;     0.084674;     0.033015;     1.384769;     2.053668;     0.025112;     0.028356;     0.041326;     0.818100;     2.122871;     0.031584;     0.023240;     0.030673;     0.020909;     0.019504;     0.532227;     0.055903;     0.053718;     0.043523;     0.034135;     0.032538;     0.041779;     0.090125;     0.034752;     0.036488;     0.033668;     0.034618;     0.074784;     0.056478;     0.017677;     0.043403;     0.029631;     0.162154;     0.122193
EEZ91       ;     0.142948;     0.051987;     0.384351;     0.037550;     0.037312;     0.226096;     0.053093;     1.207720;     0.092763;     0.015997;    15.768542;     0.027459;     7.085740;     1.662698;     0.040897;     0.059414;     0.053666;     0.426393;     0.013119;     0.635871;     0.017738;     0.045044;     0.019416;     0.019700;     0.471933;     0.028917;     0.115943;    32.067669;     0.052224;     0.033810;     0.041534;     0.042029;     0.037730;     0.039720;     0.020255;     0.045605;     0.038747;     0.029228;     0.010047;     0.044879;     0.424629;     0.245188;     0.045407
EEZ99       ;     0.000268;     0.000487;     0.000360;     0.000227;     0.000571;     0.003867;     0.000227;     0.022939;     0.002696;     0.000227;     0.131095;     0.000384;     0.860617;     0.006417;     0.000226;     0.000721;     0.000305;     0.028197;     0.000028;     0.005430;     0.000255;     0.000895;     0.000134;     0.000166;     0.006779;     0.000195;     0.000234;     0.033032;     0.000359;     0.001262;     0.000659;     0.001364;     0.000227;     0.000235;     0.000227;     0.001234;     0.000227;     0.000227;     0.000226;     0.000268;     0.000459;     0.000227;     0.003820
EEZ100      ;     0.000258;     0.000339;     0.002303;     0.000326;     0.001343;     0.000352;     0.000517;     0.011398;     0.014357;     0.000346;     0.000912;     0.000547;     0.018450;     0.111995;     0.000309;     0.000329;     0.000426;     0.061684;     0.000310;     0.000411;     0.000525;     0.000214;     0.000325;     0.000151;     0.005278;     0.002850;     0.000944;     0.000201;     0.000375;     0.000340;     0.000375;     0.004092;     0.000353;     0.000466;     0.000273;     0.000701;     0.000353;     0.000415;     0.000300;     0.000328;     0.000313;     0.000582;     0.000336
EEZ108      ;     0.080058;     0.032691;     0.624065;     0.026646;     0.060748;     0.101469;     0.174455;     2.460720;     0.430295;     0.027898;     0.391636;     0.033165;     6.535699;     9.415627;     0.026367;     0.037039;     0.049739;    51.857738;     0.011169;     0.254667;     0.048658;     0.063856;     0.021790;     0.021938;     0.830354;     0.036139;     0.347150;     0.220610;     0.046240;     0.031892;     0.059312;     0.099145;     0.037006;     0.039479;     0.026354;     0.059735;     0.030445;     0.056886;     0.015395;     0.038858;     0.084562;     0.081108;     0.080192
EEZ109      ;     0.000142;     0.000217;     0.019722;     0.000217;     0.000217;     0.000869;     0.000217;     0.010477;     0.002043;     0.000217;     0.000217;     0.000217;     3.469756;     0.660419;     0.000217;     0.000189;     0.000217;     0.102857;     0.000217;     0.000518;     0.000217;     0.000177;     0.000217;     0.000075;     0.023046;     0.000217;     0.000217;     0.000222;     0.000217;     0.000217;     0.000217;     0.000217;     0.000217;     0.000217;     0.000320;     0.000318;     0.000217;     0.000217;     0.000217;     0.000217;     0.000215;     0.000217;     0.000217
EEZ110      ;     0.000068;     0.000071;     0.001726;     0.000071;     0.000071;     0.000479;     0.000071;     0.000166;     0.000139;     0.000071;     0.000071;     0.000071;     2.256767;     0.059870;     0.000071;     0.000071;     0.000071;     0.024495;     0.000071;     0.000071;     0.000071;     0.000075;     0.000071;     0.000022;     0.003915;     0.000071;     0.000071;     0.000071;     0.000071;     0.000071;     0.000071;     0.000071;     0.000071;     0.000071;     0.000075;     0.000078;     0.000071;     0.000071;     0.000071;     0.000071;     0.000071;     0.000071;     0.000071
EEZ119      ;     0.000056;     0.000040;     0.000153;     0.000031;     0.000066;     0.000056;     0.000057;     0.000331;     0.000751;     0.000064;     0.000064;     0.000079;     0.003415;     0.007321;     0.000000;     0.000046;     0.000048;     0.002374;     0.000414;     0.000114;     0.000045;     0.000043;     0.000041;     0.000000;     0.000142;     0.000057;     0.000058;     0.000057;     0.000047;     0.000037;     0.000106;     0.000166;     0.000037;     0.000021;     0.000037;     0.000059;     0.000049;     0.000041;     0.000011;     0.000049;     0.000048;     0.000290;     0.000079
EEZ123      ;     0.003648;     0.003471;     0.006731;     0.000830;     0.002762;     0.003433;     0.004252;     0.029617;     0.033523;     0.001518;     0.005418;     0.002399;     0.033726;     0.020825;     0.001018;     0.003695;     0.003078;     0.007259;     0.012664;     0.002247;     0.002671;     0.001754;     0.002664;     0.000851;     0.012319;     0.010158;     0.005040;     0.002731;     0.002843;     0.003464;     0.002723;     0.010638;     0.003792;     0.001873;     0.003603;     0.002263;     0.003716;     0.005448;     0.000004;     0.003826;     0.002194;     0.006673;     0.008636
