            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.005336;     0.062465;     0.152911;     0.047252;     0.014875;     0.005984;     0.011259;     0.384177;     0.034683;     0.061381;     0.214119;     0.013651;     0.786252;     0.373299;     0.002788;     0.002631;     0.001895;     0.076432;     0.023995;     0.026802;     0.002900;     0.019261;     0.002253;     0.001718;     0.246759;     0.075276;     0.034840;     0.026720;     0.041412;     0.036591;     0.059721;     0.031091;     0.002659;     0.003770;     0.023292;     0.020622;     8.867198;     0.054873;     0.001523;     0.021623;     0.042657;     0.262405;    39.584652
EEZ65       ;     0.053100;     0.010188;     0.524031;     0.009941;     0.059697;     0.028852;     0.272092;     2.215913;     0.427080;     0.027778;     0.127801;     0.149174;     1.295250;    10.746305;     0.010968;     0.010466;     0.029483;     0.654873;     0.333350;     0.068326;     0.041555;     0.028185;     0.020852;     0.004039;     0.667843;     1.377625;     0.816649;     0.035352;     0.040692;     0.012754;     0.614901;     0.417972;     0.007022;     0.026436;     0.021321;     0.089879;     3.986485;     0.679718;     0.003007;     0.030734;     0.020945;     4.606473;     2.972890
EEZ71       ;     0.086661;     0.035966;     0.595629;     0.017225;     0.112820;     0.048711;     0.214699;     2.015449;     0.537614;     0.022935;     0.367614;     0.233373;     2.286193;    10.112520;     0.012141;     0.012859;     0.044420;     0.846863;     4.809442;     0.090831;     0.103197;     0.042973;     0.046442;     0.006562;     0.733130;     1.530645;     1.003361;     0.087971;     0.048570;     0.017157;     1.581258;     0.539160;     0.010021;     0.043238;     0.028027;     0.111705;     7.029433;     0.838470;     0.006074;     0.047010;     0.107156;     4.210433;    11.523043
EEZ91       ;     0.097902;     0.028289;     0.965590;     0.018833;     0.042652;     0.125433;     0.205091;     4.208533;     0.249759;     0.006785;    44.263458;     0.045588;    10.929934;     3.543562;     0.009052;     0.029979;     0.046052;     0.268956;     0.028450;     0.864776;     0.038808;     0.122147;     0.033573;     0.002491;     1.059476;     0.180905;     0.396791;    25.484407;     0.027465;     0.019525;     0.281950;     0.170355;     0.022226;     0.024350;     0.022599;     0.035398;    68.232262;     0.402660;     0.001816;     2.462286;     0.035325;     3.348651;    12.622879
EEZ99       ;     0.002781;     0.000113;     0.091445;     0.000372;     0.001816;     0.002636;     0.012004;     0.212664;     0.010875;     0.000389;     0.142480;     0.001810;     0.484892;     0.197122;     0.000124;     0.000616;     0.000767;     0.014310;     0.000638;     0.012553;     0.001351;     0.006816;     0.000945;     0.000036;     0.079207;     0.006678;     0.022073;     0.024082;     0.000166;     0.000094;     0.011703;     0.005635;     0.000500;     0.000661;     0.000863;     0.000229;     0.400110;     0.016683;     0.000021;     0.006675;     0.000088;     0.232560;     0.052418
EEZ100      ;     0.001776;     0.000610;     0.018852;     0.000132;     0.000951;     0.001473;     0.006760;     0.069720;     0.019613;     0.001076;     0.007681;     0.005018;     0.063149;     0.515639;     0.000328;     0.000145;     0.000447;     0.040607;     0.008850;     0.002658;     0.000857;     0.001169;     0.000792;     0.000087;     0.023286;     0.048028;     0.016693;     0.002035;     0.000738;     0.000102;     0.020997;     0.016805;     0.000166;     0.000413;     0.000853;     0.000915;     0.188912;     0.026965;     0.000084;     0.001528;     0.000228;     0.215062;     0.098801
EEZ108      ;     0.093074;     0.042965;     2.575763;     0.031795;     0.074626;     0.095458;     0.267123;     4.288627;     1.004924;     0.033505;     1.068161;     0.153557;     9.066797;    26.398624;     0.009912;     0.014994;     0.039165;     6.097593;     0.152155;     0.246117;     0.082900;     0.124031;     0.051087;     0.005559;     3.055516;     0.705547;     1.134749;     0.309563;     0.034854;     0.026738;     0.755015;     0.405850;     0.012214;     0.028758;     0.045512;     0.047254;    22.904673;     1.448607;     0.007721;     0.116065;     0.018615;    14.224969;     8.159256
EEZ109      ;     0.017617;     0.000761;     0.182263;     0.000566;     0.009829;     0.024512;     0.047955;     0.445324;     0.048414;     0.006758;     0.130554;     0.016441;     0.588916;     1.486922;     0.000991;     0.001572;     0.005595;     0.199049;     0.006546;     0.031312;     0.008109;     0.005106;     0.005127;     0.000362;     0.225292;     0.034461;     0.137620;     0.029425;     0.003152;     0.001218;     0.054811;     0.035574;     0.001342;     0.004962;     0.005357;     0.006235;     1.087713;     0.079845;     0.000178;     0.016845;     0.000873;     2.444304;     0.480194
EEZ110      ;     0.006646;     0.000711;     0.088885;     0.000264;     0.004081;     0.009191;     0.021249;     0.200470;     0.015116;     0.001903;     0.044635;     0.005193;     0.218410;     0.475300;     0.000377;     0.000651;     0.002202;     0.062353;     0.001749;     0.010284;     0.003216;     0.002784;     0.001913;     0.000141;     0.086059;     0.009861;     0.053967;     0.010447;     0.001342;     0.000871;     0.015886;     0.011638;     0.000468;     0.001910;     0.002042;     0.002345;     0.332921;     0.026288;     0.000058;     0.005407;     0.000279;     0.763455;     0.146035
EEZ119      ;     0.000164;     0.000023;     0.001367;     0.000035;     0.000180;     0.000078;     0.000726;     0.006128;     0.001063;     0.000057;     0.000450;     0.000436;     0.004493;     0.030110;     0.000030;     0.000033;     0.000089;     0.001863;     0.002704;     0.000240;     0.000097;     0.000067;     0.000051;     0.000014;     0.001691;     0.004284;     0.001351;     0.000148;     0.000161;     0.000032;     0.002175;     0.000913;     0.000022;     0.000076;     0.000053;     0.000235;     0.016658;     0.001544;     0.000010;     0.000086;     0.000154;     0.012361;     0.013550
