            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.090899;     0.049964;     1.144545;     0.049964;     0.019449;     0.150324;     0.206200;     2.915654;     0.223321;     0.049964;     3.904948;     0.130272;     5.950233;     7.210236;     0.011177;     0.004458;     0.041631;     0.494687;     0.037983;     0.631578;     0.013593;     0.127686;     0.012788;     0.028756;     1.004809;     0.356553;     0.251810;     1.493995;     0.049537;     0.039855;     0.183234;     0.190893;     0.013981;     0.025218;     0.049964;     0.079861;    32.629311;     0.190237;     0.005121;     0.653811;     0.016730;     1.559238;    16.131542
EEZ65       ;     0.010821;     0.013225;     0.643176;     0.004592;     0.042925;     0.008194;     0.035906;     1.044797;     0.878530;     0.041031;     0.166722;     0.356372;     1.213603;    12.157048;     0.001104;     0.001735;     0.007927;     1.229108;     0.118061;     0.034954;     0.034342;     0.027232;     0.024857;     0.000595;     0.921944;     1.823272;     0.126065;     0.010647;     0.003433;     0.002510;     0.261888;     0.740544;     0.002249;     0.008647;     0.003636;     0.023271;     3.353909;     0.662909;     0.000202;     0.024274;     0.004750;     4.076694;     1.407300
EEZ71       ;     0.058485;     0.060369;     1.462656;     0.024511;     0.168211;     0.035097;     0.179340;     3.175428;     0.886031;     0.112112;     0.308791;     1.139299;     3.404305;    17.949169;     0.009443;     0.009019;     0.046379;     1.587507;     1.400557;     0.164875;     0.096190;     0.065131;     0.076114;     0.004730;     1.801094;     2.411386;     0.641311;     0.028231;     0.018065;     0.018110;     0.998549;     1.102227;     0.014280;     0.044894;     0.010932;     0.160862;     8.139891;     0.838289;     0.002566;     0.039055;     0.036353;     3.896314;     9.727836
EEZ91       ;     0.404054;     0.050941;     1.766351;     0.054318;     0.075652;     0.434199;     0.674208;     6.213240;     0.389113;     0.015555;    66.345474;     0.157485;    14.425577;    13.393007;     0.062061;     0.043971;     0.076357;     1.272121;     0.039054;     1.867558;     0.021157;     0.208142;     0.014187;     0.009873;     1.648971;     0.412835;     0.674137;    40.545292;     0.077291;     0.047031;     0.285139;     0.273755;     0.062825;     0.099568;     0.028810;     0.193462;    75.278870;     0.255829;     0.003079;    10.399715;     0.555448;     2.771292;     7.802024
EEZ99       ;     0.009139;     0.001042;     0.057718;     0.002393;     0.000353;     0.008893;     0.026293;     0.195540;     0.011424;     0.001157;     0.419216;     0.003075;     0.369926;     0.626665;     0.001011;     0.001108;     0.008540;     0.030164;     0.000371;     0.033335;     0.000372;     0.005861;     0.000438;     0.000511;     0.053904;     0.004529;     0.031701;     0.085253;     0.008441;     0.001294;     0.002758;     0.006164;     0.001983;     0.006260;     0.002171;     0.008351;     0.433010;     0.009463;     0.000104;     0.019815;     0.002149;     0.153195;     0.025911
EEZ100      ;     0.000405;     0.000490;     0.013360;     0.000073;     0.002253;     0.000368;     0.001285;     0.037275;     0.036103;     0.002800;     0.014789;     0.012188;     0.043211;     0.659872;     0.000057;     0.000047;     0.000157;     0.072910;     0.002717;     0.001685;     0.001806;     0.000396;     0.001394;     0.000034;     0.020868;     0.059930;     0.005583;     0.000814;     0.000135;     0.000041;     0.010031;     0.031092;     0.000026;     0.000200;     0.000121;     0.000948;     0.168697;     0.026063;     0.000006;     0.001216;     0.000272;     0.162124;     0.043158
EEZ108      ;     0.222227;     0.024297;     4.353633;     0.060362;     0.114362;     0.146350;     0.732849;    10.725914;     1.324544;     0.026643;     4.905774;     0.264789;    11.239418;    57.877113;     0.036034;     0.023814;     0.100602;     6.701910;     0.102521;     0.801289;     0.093703;     0.243066;     0.045055;     0.014866;     4.245067;     0.953825;     1.418605;     2.007898;     0.066065;     0.026378;     0.367741;     0.654665;     0.034888;     0.087310;     0.054253;     0.269365;    22.767582;     1.133283;     0.007750;     1.168737;     0.088248;    10.422701;     5.410523
EEZ109      ;     0.025757;     0.003433;     0.153993;     0.017616;     0.026425;     0.009360;     0.125286;     0.829175;     0.058450;     0.011960;     0.406624;     0.031162;     0.184180;     3.359787;     0.010135;     0.003386;     0.028637;     0.303277;     0.005963;     0.081496;     0.015648;     0.010806;     0.008800;     0.003427;     0.119773;     0.083419;     0.436213;     0.089986;     0.031712;     0.005373;     0.119425;     0.056639;     0.005295;     0.031742;     0.024172;     0.096141;     1.128296;     0.057979;     0.001183;     0.041275;     0.006619;     2.152666;     0.645308
EEZ110      ;     0.016597;     0.001409;     0.078838;     0.006307;     0.006727;     0.003233;     0.063190;     0.273040;     0.014872;     0.003091;     0.155270;     0.007348;     0.000423;     1.325607;     0.003763;     0.001407;     0.016077;     0.110585;     0.001897;     0.033296;     0.004207;     0.004839;     0.002303;     0.000708;     0.037707;     0.021050;     0.158893;     0.034172;     0.010332;     0.002580;     0.031817;     0.013836;     0.002841;     0.014634;     0.006077;     0.032494;     0.371758;     0.016676;     0.000334;     0.016516;     0.002322;     0.658216;     0.172712
EEZ119      ;     0.000051;     0.000072;     0.000971;     0.000005;     0.000148;     0.000035;     0.000171;     0.002657;     0.002469;     0.000066;     0.000474;     0.000988;     0.006917;     0.047386;     0.000004;     0.000006;     0.000031;     0.003895;     0.001078;     0.000128;     0.000112;     0.000026;     0.000061;     0.000002;     0.001512;     0.005055;     0.000363;     0.000059;     0.000015;     0.000002;     0.000945;     0.002231;     0.000007;     0.000037;     0.000023;     0.000099;     0.016389;     0.001502;     0.000001;     0.000039;     0.000003;     0.011609;     0.009358
EEZ123      ;     0.002928;     0.003214;     0.034534;     0.000220;     0.014741;     0.001452;     0.011902;     0.156814;     0.081041;     0.013408;     0.009349;     0.161719;     0.093638;     0.337073;     0.000128;     0.000354;     0.002315;     0.026108;     0.016140;     0.004977;     0.007646;     0.003941;     0.006374;     0.000401;     0.052743;     0.240584;     0.058252;     0.001017;     0.001392;     0.000207;     0.123222;     0.116743;     0.000670;     0.003445;     0.000387;     0.013229;     0.166349;     0.069234;     0.000183;     0.001219;     0.003202;     0.152416;     0.641091
EEZ185      ;     0.023069;     0.002829;     0.200248;     0.011584;     0.155279;     0.009935;     0.170720;     0.812625;     0.206142;     0.067234;     0.175599;     0.307021;     0.524636;     3.974155;     0.007634;     0.005041;     0.041781;     0.167776;     0.004834;     0.060430;     0.068482;     0.009520;     0.041628;     0.005746;     0.244345;     0.803244;     1.118404;     0.027579;     0.047153;     0.006217;     0.439093;     0.908024;     0.007579;     0.039397;     0.016921;     0.194062;     0.310672;     1.835655;     0.002249;     0.017224;     0.003362;     3.007238;     0.554637
