            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.016075;     0.001424;     0.200125;     0.001394;     0.001532;     0.010700;     0.018259;     0.629231;     0.029236;     0.000813;     0.821674;     0.008011;     0.838632;     0.920231;     0.001562;     0.001840;     0.002810;     0.177671;     0.003800;     0.041904;     0.000511;     0.017229;     0.000461;     0.000658;     0.309518;     0.029199;     0.013740;     1.391861;     0.004950;     0.003852;     0.012924;     0.033130;     0.001566;     0.001795;     0.003523;     0.006760;    13.686276;     0.051307;     0.000374;     0.150885;     0.191068;     0.755372;    17.062122
EEZ65       ;     0.016360;     0.000757;     0.193677;     0.001876;     0.025834;     0.008071;     0.039284;     0.680805;     0.240850;     0.009788;     0.033987;     0.039709;     0.412535;     5.507450;     0.001257;     0.001766;     0.009902;     0.447044;     0.365937;     0.008750;     0.018618;     0.013311;     0.014093;     0.002025;     0.344375;     1.716664;     0.124647;     0.013004;     0.008719;     0.004198;     0.172750;     0.194054;     0.001317;     0.007732;     0.005002;     0.042860;     2.368214;     0.322518;     0.001327;     0.007000;     0.001808;     4.165553;     2.967571
EEZ71       ;     0.013091;     0.001707;     0.172256;     0.002880;     0.028709;     0.007506;     0.028360;     0.533609;     0.220923;     0.008414;     0.041698;     0.058703;     0.379094;     2.410470;     0.002187;     0.002743;     0.010530;     0.324271;     5.319898;     0.022352;     0.017433;     0.008377;     0.010600;     0.002763;     0.293837;     0.978497;     0.114586;     0.011798;     0.011862;     0.006830;     0.329455;     0.175509;     0.001831;     0.007771;     0.011625;     0.055018;     3.922740;     0.260979;     0.002383;     0.011640;     0.008047;     1.844155;    14.614867
EEZ91       ;     0.055776;     0.006524;     0.426271;     0.004450;     0.010174;     0.056090;     0.099489;     1.701820;     0.036735;     0.002078;    18.592360;     0.007548;     3.335383;     1.984574;     0.007247;     0.011185;     0.013881;     0.425459;     0.007448;     0.279733;     0.004308;     0.047778;     0.002562;     0.001937;     0.843477;     0.040009;     0.281311;    22.124788;     0.012900;     0.010911;     0.080164;     0.042801;     0.008933;     0.015503;     0.008127;     0.027886;    62.081062;     0.075877;     0.001825;     5.194932;     1.596696;     1.525573;     3.711407
EEZ99       ;     0.003478;     0.000143;     0.022000;     0.000103;     0.000332;     0.003233;     0.004550;     0.077375;     0.002651;     0.000046;     0.171324;     0.000447;     0.246040;     0.094888;     0.000124;     0.000251;     0.000555;     0.015860;     0.000186;     0.005164;     0.000083;     0.002612;     0.000052;     0.000066;     0.029435;     0.001645;     0.004408;     0.031375;     0.000506;     0.000316;     0.002422;     0.001814;     0.000199;     0.000606;     0.000166;     0.001412;     0.318952;     0.003402;     0.000039;     0.011575;     0.004084;     0.126226;     0.016857
EEZ100      ;     0.000495;     0.000018;     0.004793;     0.000035;     0.000369;     0.000311;     0.001395;     0.019812;     0.006485;     0.000306;     0.002097;     0.000942;     0.017988;     0.291475;     0.000026;     0.000039;     0.000232;     0.030991;     0.007879;     0.000275;     0.000284;     0.000522;     0.000435;     0.000024;     0.009049;     0.045652;     0.002886;     0.000779;     0.000195;     0.000094;     0.004519;     0.006358;     0.000035;     0.000197;     0.000067;     0.000466;     0.089134;     0.012298;     0.000017;     0.000266;     0.000131;     0.175548;     0.081085
EEZ108      ;     0.032507;     0.003981;     1.060618;     0.002719;     0.020984;     0.048851;     0.149396;     3.715342;     0.378198;     0.004938;     0.670249;     0.043154;     2.407220;    19.145210;     0.002996;     0.006096;     0.008100;     9.994012;     0.125990;     0.140723;     0.014036;     0.075058;     0.007542;     0.001051;     1.868348;     0.588676;     0.484284;     0.198441;     0.008206;     0.012307;     0.128295;     0.214346;     0.005349;     0.007001;     0.003905;     0.026404;    15.061826;     0.614262;     0.000969;     0.157961;     0.070340;    11.108102;     5.607005
EEZ109      ;     0.004867;     0.000401;     0.089857;     0.000340;     0.002156;     0.006653;     0.019226;     0.290704;     0.008937;     0.000507;     0.082416;     0.004081;     0.354851;     1.117759;     0.000299;     0.000644;     0.000942;     0.127777;     0.001711;     0.012393;     0.000648;     0.007452;     0.000423;     0.000199;     0.153961;     0.016788;     0.041572;     0.015999;     0.001184;     0.001626;     0.015941;     0.008621;     0.000644;     0.001478;     0.000599;     0.005720;     0.557853;     0.020023;     0.000153;     0.013722;     0.005184;     2.841496;     0.163193
EEZ110      ;     0.002103;     0.000148;     0.045387;     0.000113;     0.000461;     0.002478;     0.004622;     0.108585;     0.002813;     0.000117;     0.036628;     0.000985;     0.220207;     0.309309;     0.000091;     0.000249;     0.000348;     0.035087;     0.000384;     0.005165;     0.000104;     0.003676;     0.000072;     0.000067;     0.051006;     0.004283;     0.008345;     0.005027;     0.000429;     0.000538;     0.003520;     0.001967;     0.000250;     0.000402;     0.000172;     0.001494;     0.174021;     0.005284;     0.000051;     0.006104;     0.001742;     0.697704;     0.026463
EEZ119      ;     0.000063;     0.000002;     0.000455;     0.000006;     0.000061;     0.000021;     0.000236;     0.002979;     0.001057;     0.000030;     0.000110;     0.000114;     0.001837;     0.011405;     0.000004;     0.000007;     0.000041;     0.001877;     0.003571;     0.000034;     0.000037;     0.000040;     0.000044;     0.000007;     0.000817;     0.003599;     0.000653;     0.000031;     0.000031;     0.000017;     0.000646;     0.000550;     0.000006;     0.000031;     0.000012;     0.000112;     0.008814;     0.000999;     0.000003;     0.000017;     0.000017;     0.007978;     0.015630
