          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ48       ;     0.004284;     0.000040;     0.064529;     0.000695;     0.018030;     0.003735;     0.090142;     0.001697;     0.000068;     1.102316;     0.000228;     0.969381;     0.132015;     0.000323;     0.000169;     0.051169;     0.000299;     0.038586;     0.000114;     0.004636;     0.000082;     0.000005;     0.033348;     0.000965;     0.008879;    12.295893;     0.000089;     0.000217;     0.001222;     0.000811;     0.000770;     0.000072;     0.000019;     0.000302;     0.060871
EEZ65       ;     0.037540;    -0.004865;     0.123877;     0.111265;     0.016255;     0.013531;     1.620118;     0.667143;     0.001572;     0.038794;     0.009465;     0.721702;     3.549446;     0.003829;     0.035457;     1.658108;     0.097549;     0.014197;     0.039923;     0.007259;     0.009779;     0.004406;     0.348661;     0.334967;     0.303670;     0.002281;     0.040456;    -0.009896;     0.142791;     0.139363;     0.003245;     0.013310;    -0.019224;     0.006507;    -0.003477
EEZ71       ;     0.045984;    -0.002262;     0.119961;     0.056657;     0.016166;     0.064952;     1.800514;     0.515722;     0.002050;     0.029928;     0.021138;     0.460586;     2.460382;     0.002591;     0.024571;     1.182538;     4.701720;     0.008627;     0.040158;     0.008360;     0.009398;     0.002363;     0.432097;     0.206628;     0.499005;     0.002406;     0.020750;    -0.005467;     0.153793;     0.087002;     0.001553;     0.020719;    -0.002356;     0.014104;    -0.000339
EEZ91       ;     0.051061;    -0.002269;     0.127596;     0.000950;     0.090540;     0.010480;     0.487085;     0.011409;     0.000069;    39.115555;     0.000258;     4.501050;     0.460166;     0.012113;     0.008802;     0.329342;    -0.000943;     0.535667;     0.000414;     0.015752;     0.000046;     0.000550;     0.114638;     0.002125;     0.010895;    27.593868;     0.003873;    -0.010517;    -0.001888;     0.005289;     0.017002;     0.001748;    -0.001136;     0.001654;     0.264769
EEZ99       ;     0.001643;    -0.000038;     0.013271;     0.000053;     0.002414;     0.000337;     0.032070;     0.000477;     0.000012;     0.187654;     0.000077;     0.883307;     0.054661;     0.000071;     0.000146;     0.042515;    -0.000011;     0.003293;     0.000086;     0.001532;     0.000064;     0.000035;     0.005230;     0.000242;    -0.000325;     0.009144;     0.000187;    -0.000107;    -0.000007;     0.000349;     0.000148;     0.000056;    -0.000033;     0.000087;    -0.000640
EEZ100      ;     0.002394;    -0.000290;     0.007862;     0.001739;     0.001142;     0.001192;     0.105963;     0.013637;     0.000019;     0.001419;     0.000286;     0.045702;     0.211072;     0.000238;     0.002113;     0.128542;     0.001579;     0.000872;     0.001528;     0.000496;     0.000309;     0.000190;     0.024426;     0.005639;     0.015519;     0.000125;     0.002324;    -0.000401;     0.001521;     0.002893;     0.000227;     0.000818;    -0.001058;     0.000171;    -0.000207
EEZ108      ;     0.077123;    -0.007202;     0.629456;     0.045955;     0.049701;     0.029719;     3.418627;     0.548359;    -0.003510;     1.025565;     0.025007;     6.463535;    10.858565;     0.007451;     0.028407;    55.199089;    -0.000767;     0.033001;     0.062567;     0.034103;     0.037328;     0.002428;     1.051839;     0.124584;     0.479277;     0.154213;     0.020698;    -0.015805;     0.002664;     0.216869;     0.006696;     0.005892;    -0.004883;    -0.001617;    -0.002935
EEZ109      ;     0.005394;    -0.000383;     0.102416;     0.001555;     0.009722;     0.001971;     0.271691;     0.006399;     0.000026;     0.109576;     0.000059;     2.613989;     1.233772;     0.000327;     0.000791;     0.384678;    -0.001430;     0.007027;     0.000796;     0.003528;     0.000320;     0.000142;     0.127880;     0.001625;     0.006559;     0.011935;     0.000567;    -0.001002;    -0.000259;     0.001055;     0.000492;     0.000232;    -0.000177;     0.000591;    -0.003865
EEZ110      ;     0.001831;    -0.000136;     0.036732;     0.000533;     0.004287;     0.000632;     0.068586;     0.002339;     0.000012;     0.044335;     0.000001;     1.894362;     0.276118;     0.000110;     0.000231;     0.102434;    -0.000350;     0.002532;     0.000212;     0.001357;     0.000099;     0.000050;     0.028286;     0.000418;     0.000979;     0.003052;     0.000186;    -0.000279;    -0.000107;     0.000365;     0.000175;     0.000058;    -0.000068;     0.000137;    -0.001509
EEZ119      ;     0.000123;    -0.000011;     0.000524;     0.000103;     0.000024;     0.000200;     0.008145;     0.001632;     0.000006;     0.000050;     0.000056;     0.001265;     0.013560;     0.000009;     0.000117;     0.006915;     0.001487;     0.000022;     0.000077;     0.000025;     0.000013;     0.000011;     0.001655;     0.000709;     0.001584;     0.000005;     0.000125;    -0.000026;     0.000267;     0.000230;     0.000005;     0.000067;    -0.000021;     0.000052;    -0.000003
