          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ123      ;     0.000231;     0.000073;     0.003970;     0.001141;     0.000250;     0.000748;     0.021751;     0.012894;     0.000182;     0.004672;     0.003056;     0.030114;     0.075064;     0.000036;     0.000297;     0.026754;     0.058250;     0.001219;     0.000852;     0.000201;     0.000322;     0.000030;     0.009045;     0.012917;     0.004434;     0.000396;     0.000425;     0.000037;     0.007668;     0.005955;     0.000021;     0.000222;     0.000172;     0.000686;     0.012917
EEZ185      ;     0.013040;     0.000988;     0.044279;     0.054085;     0.005415;     0.027258;     0.858585;     2.745066;     0.002739;     0.001619;     0.008617;     0.137391;     0.214372;     0.003643;     0.008413;     0.044678;     0.001090;     0.004067;     0.021964;     0.001393;     0.012258;     0.000255;     0.192087;     0.360503;     0.135571;     0.000917;     0.004236;     0.003157;     0.020226;     2.134363;     0.001790;     0.004492;     0.000698;     0.001244;     0.360503
EEZ187      ;     0.000075;     0.000011;     0.000189;     0.000457;     0.000022;     0.000154;     0.004216;     0.008104;     0.000034;     0.000011;     0.000095;     0.000966;     0.002453;     0.000019;     0.000043;     0.000509;     0.000011;     0.000031;     0.000245;     0.000011;     0.000136;     0.000001;     0.000747;     0.007673;     0.000459;     0.000011;     0.000027;     0.000017;     0.000179;     0.005374;     0.000011;     0.000022;     0.000005;     0.000011;     0.007673
EEZ188      ;     0.000577;     0.000259;     2.829771;     0.001295;     0.004706;     0.001300;     0.300696;     0.012431;     0.000263;     0.000259;     0.000229;     1.380934;     0.577308;     0.000259;     0.000462;     0.054597;     0.000259;     0.000259;     0.000361;     0.001560;     0.000569;     0.000139;     0.977782;     0.000259;     0.002477;     0.000259;     0.000240;     0.000259;     0.000282;     0.001518;     0.000209;     0.000223;     0.000259;     0.000484;     0.000259
EEZ189      ;     0.016194;     0.005006;     6.413012;     0.045588;     0.066139;     0.051736;     8.626231;     0.711649;     0.004942;     0.005199;     0.004864;     6.354088;     8.423336;     0.002128;     0.016132;     1.096644;     0.004866;     0.009463;     0.018988;     0.031648;     0.013576;     0.002187;    24.052393;     0.031589;     0.174510;     0.003550;     0.017154;     0.005081;     0.017480;     0.105704;     0.001708;     0.010731;     0.004327;     0.005572;     0.031589
EEZ190      ;     0.037055;     0.003750;     1.306950;     0.051300;     0.055021;     0.035673;    30.501965;     2.688365;     0.003760;     0.004116;     0.004878;     2.041886;     2.432801;     0.004618;     0.014354;     0.494834;     0.003659;     0.008731;     0.016869;     0.007762;     0.024061;     0.002225;    11.399579;     0.045232;     0.343139;     0.003094;     0.009367;     0.003683;     0.006978;     0.205242;     0.001970;     0.007493;     0.003609;     0.003750;     0.045232
EEZ191      ;     0.061311;     0.007904;     0.494557;     0.189749;     0.043855;     0.088158;     7.594050;    27.909523;     0.006445;     0.008395;     0.010823;     1.333880;     2.855438;     0.012611;     0.023075;     0.583311;     0.005059;     0.028630;     0.054273;     0.007131;     0.047123;     0.001402;     2.196177;     0.767971;     0.584617;     0.003840;     0.011073;     0.011090;     0.043559;     1.585079;     0.006873;     0.010592;     0.004363;     0.006086;     0.767971
EEZ209      ;     0.074752;     0.017169;     2.973001;     0.066611;     0.199440;     0.033694;     2.800304;     0.093020;     0.009203;     3.454492;     0.012061;   131.918152;     8.399021;     0.017660;     0.046730;     4.547625;     0.015817;     0.254355;     0.029162;     0.027855;     0.011397;     0.003042;     2.215355;     0.014520;     0.186713;     0.179367;     0.041045;     0.014560;     0.031757;     0.019728;     0.010565;     0.013624;     0.010570;     0.017105;     0.014520
EEZ212      ;     0.016898;     0.077783;     0.117572;     0.013325;     0.035655;     0.029240;     0.926986;     0.502583;     0.033911;     0.183160;     0.034386;     0.999305;     0.915500;     0.006099;     0.004355;     0.310430;     1.005843;     0.055206;     0.014528;     0.017073;     0.009091;     0.001643;     0.136934;     0.164091;     0.042315;     0.027455;     0.004596;     0.034701;     0.434386;     0.106282;     0.005400;     0.009094;     0.023630;     0.095452;     0.164091
EEZ213      ;     0.085564;     0.042558;     3.848618;     0.259532;     0.139517;     0.141930;     8.162707;     2.708033;     0.031084;     0.176379;     0.050610;    24.574265;   128.627792;     0.014262;     0.058889;    28.222073;     0.122541;     0.110150;     0.092807;     0.048052;     0.050573;     0.006095;     6.447421;     0.804454;     0.926340;     0.045755;     0.076325;     0.021672;     0.167022;     0.639515;     0.009645;     0.040190;     0.019240;     0.041922;     0.804454
EEZ215      ;     0.007317;     0.007695;     0.034206;     0.094749;     0.003382;     0.037672;     0.312288;     0.262710;     0.022697;     0.014624;     0.756229;     0.094080;     0.268010;     0.001067;     0.006884;     0.095266;     0.124224;     0.007125;     0.024757;     0.000865;     0.022925;     0.005312;     0.068649;     0.384163;     0.234109;     0.001070;     0.043046;     0.002311;     2.150685;     0.424256;     0.000569;     0.008202;     0.039926;     0.038771;     0.384163
EEZ216      ;     0.042647;     0.027089;     0.316960;     0.357960;     0.026280;     0.057872;     2.440896;     3.689592;     0.047486;     0.052968;     0.627051;     1.109508;     4.313358;     0.009786;     0.020109;     1.064839;     0.067277;     0.039688;     0.195504;     0.012030;     0.122273;     0.002838;     0.817834;    11.517307;     0.496811;     0.006045;     0.014859;     0.008942;     0.781513;     1.683366;     0.006802;     0.010948;     0.009400;     0.031852;    11.517307
EEZ224      ;     0.002707;     0.009751;     0.032568;     0.016858;     0.001912;     0.011713;     0.184049;     0.146022;     0.002477;     0.021216;     0.039488;     0.152617;     0.446955;     0.000790;     0.005617;     0.162995;     0.228304;     0.008530;     0.009120;     0.001575;     0.003936;     0.000765;     0.068996;     0.144405;     0.074701;     0.001463;     0.012971;     0.000807;     0.086608;     0.062485;     0.000372;     0.004224;     0.002265;     0.006332;     0.144405
EEZ273      ;     0.092506;     0.028115;     1.510034;     0.082109;     0.119202;     0.061609;     2.307058;     0.082780;     0.003597;    35.891083;     0.004463;    42.941124;     4.410933;     0.014993;     0.042059;     2.120895;     0.014238;     0.292484;     0.022406;     0.057081;     0.009164;     0.001784;     1.118078;     0.014102;     0.235374;     2.752319;     0.040804;     0.025584;     0.046780;     0.026656;     0.010635;     0.014120;     0.017833;     0.027907;     0.014102
OR1         ;     0.068100;     0.135119;     0.369866;     0.872332;     0.051679;     0.094880;     2.805253;     1.911904;     0.213213;     0.305422;     2.724289;     2.293288;     4.748335;     0.015157;     0.046087;     2.054411;     3.916914;     0.124301;     0.378604;     0.024216;     0.294781;     0.013464;     0.745844;    11.684957;     0.893196;     0.038706;     0.087753;     0.038752;    13.370338;     2.160960;     0.011164;     0.032467;     0.066725;     0.127564;    11.684957
OR2         ;     0.195563;     0.048226;    16.308453;     0.800409;     0.317584;     0.349645;    52.115902;    39.376377;     0.055106;     0.100666;     0.104156;    58.284431;   102.074097;     0.038856;     0.109013;    10.838425;     0.079483;     0.116263;     0.307296;     0.087077;     0.190032;     0.010957;    43.987350;     9.739707;     2.402111;     0.036619;     0.092368;     0.038371;     0.346191;     5.764277;     0.022749;     0.065607;     0.026851;     0.053053;     9.739707
OR3         ;     0.062885;     0.023468;     0.856279;     0.050884;     0.087294;     0.048878;     2.217319;     0.355728;     0.016332;     0.148437;     0.016494;    37.170902;    58.593407;     0.014237;     0.042294;    56.740692;     0.029355;     0.098041;     0.024273;     0.020811;     0.013875;     0.002751;     1.301666;     0.074970;     0.226489;     0.034822;     0.039195;     0.019348;     0.044254;     0.118315;     0.008441;     0.020818;     0.017624;     0.024441;     0.074970
OR4         ;     0.185188;     0.043499;     2.690237;     0.142800;     0.309291;     0.085795;     4.300638;     0.131187;     0.012115;    47.779789;     0.016599;   145.717026;     7.439767;     0.040607;     0.085675;     5.359592;     0.032264;     0.692323;     0.043279;     0.083419;     0.016006;     0.005323;     2.099269;     0.025623;     0.370809;    16.346491;     0.079651;     0.040038;     0.068940;     0.035723;     0.025531;     0.024464;     0.031696;     0.042716;     0.025623
OR5         ;     0.579438;     0.324461;     3.856064;     0.123488;     0.749590;     0.391214;    12.173395;     1.340395;     0.034423;    14.807358;     0.078485;    66.506119;    29.361984;     0.104749;     0.150306;    26.119425;     1.176565;     1.593016;     0.083645;     0.277625;     0.045657;     0.006375;     4.329203;     0.461417;     0.729655;     4.059384;     0.112903;     0.197794;     0.143630;     0.449012;     0.083050;     0.063787;     0.084028;     0.177958;     0.461417
