          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ48       ;     0.073748;     0.006753;     0.833500;     0.000110;     0.239739;     0.045864;     1.401421;     0.040131;     0.000032;    27.000742;     0.000234;    19.676628;     6.354966;     0.026886;     0.023173;     3.095192;     0.124283;     0.850931;     0.000016;     0.061831;     0.000012;     0.000456;     0.575619;     0.019335;     0.011640;    64.780502;     0.004500;     0.012790;     0.000906;     0.001851;     0.031336;     0.007260;     0.003791;     0.001676;     1.116139
EEZ65       ;     0.449927;     0.129773;     1.932483;     0.271054;     0.281960;     1.136080;    10.033732;     2.061000;     0.067000;     5.575092;     0.212118;    11.503338;    21.901104;     0.188952;     0.486937;     7.456165;     0.705224;     0.673622;     0.183505;     0.087340;     0.073048;     0.049117;     3.135857;     2.194174;     3.782827;     0.926137;     0.475301;     0.521533;     0.650725;     1.054463;     0.100272;     0.260215;     0.073088;     0.500507;     0.747330
EEZ71       ;     1.615164;     0.354620;     7.227439;     0.723568;     0.901423;     3.503014;    40.452820;     6.196260;     0.213413;     6.752069;     0.468528;    44.476875;    51.307774;     0.530384;     1.266407;    18.167480;    13.675747;     2.590810;     0.465046;     0.487912;     0.230304;     0.135334;    12.107281;     4.178545;     9.450211;     1.196403;     1.414236;     1.519779;     2.629358;     3.008591;     0.293702;     0.776349;     0.144943;     2.305830;     1.063413
EEZ91       ;     0.148359;     0.015411;     0.366538;     0.008804;     0.114335;     0.068182;     0.880217;     0.009229;     0.000141;    13.103062;     0.000121;     5.310889;     0.902778;     0.050558;     0.043499;     0.590932;     0.007115;     0.730775;     0.000866;     0.033046;     0.000174;     0.001049;     0.256811;     0.007357;     0.050116;    10.355054;     0.008779;     0.029261;     0.015187;     0.000866;     0.041586;     0.016450;     0.001218;     0.009462;     1.782767
EEZ99       ;     0.001867;     0.000670;     0.022522;     0.000207;     0.002471;     0.001695;     0.176668;     0.008493;     0.000359;     1.116224;     0.000517;     0.738284;     0.114181;     0.001089;     0.001163;     0.097827;     0.000094;     0.020793;     0.000195;     0.001902;     0.000198;     0.000049;     0.024406;     0.001119;     0.007658;     0.101035;     0.000768;     0.000770;     0.000916;     0.007676;     0.000698;     0.000451;     0.000048;     0.000493;     0.010495
EEZ100      ;     0.020877;     0.005526;     0.062402;     0.008745;     0.012291;     0.050116;     0.426241;     0.084632;     0.003103;     0.201326;     0.005368;     0.353339;     1.083010;     0.009691;     0.024000;     0.388975;     0.019376;     0.037142;     0.006031;     0.003557;     0.003394;     0.001964;     0.113406;     0.059790;     0.162651;     0.025578;     0.023530;     0.022323;     0.024890;     0.039362;     0.004426;     0.010926;     0.001330;     0.018679;     0.025001
EEZ108      ;     0.424450;     0.152605;     5.607739;     0.068886;     0.560352;     0.759365;    23.258968;     1.326988;     0.031325;    16.309549;     0.049927;    59.645752;    50.583767;     0.137786;     0.232644;    94.556290;     0.379958;     2.447988;     0.063385;     0.294257;     0.030318;     0.010839;     7.826339;     0.275470;     1.287275;     2.924897;     0.214122;     0.352216;     0.223330;     0.635361;     0.090025;     0.136002;     0.018590;     0.173879;     1.961340
EEZ109      ;     0.023954;     0.003376;     0.225787;     0.003228;     0.047691;     0.026566;     0.646646;     0.019600;     0.001141;     0.687996;     0.001987;     5.931914;     1.842011;     0.005577;     0.009845;     0.568500;     0.000085;     0.111652;     0.002201;     0.015255;     0.001100;     0.000251;     0.247983;     0.002539;     0.047329;     0.066000;     0.003011;     0.004910;     0.006002;     0.009254;     0.004271;     0.006665;     0.000289;     0.004506;     0.019876
EEZ110      ;     0.008189;     0.000756;     0.044147;     0.000880;     0.017684;     0.008808;     0.165182;     0.004167;     0.000312;     0.325834;     0.000552;     3.278780;     0.414825;     0.001605;     0.002802;     0.197947;    -0.000029;     0.033692;     0.000615;     0.005183;     0.000296;     0.000046;     0.039617;     0.000630;     0.011826;     0.035167;     0.000733;     0.001106;     0.001329;     0.001499;     0.001289;     0.001780;     0.000075;     0.001111;     0.009564
EEZ119      ;     0.001644;     0.000363;     0.006959;     0.001649;     0.001019;     0.004624;     0.042144;     0.008063;     0.000365;     0.016041;     0.000810;     0.045167;     0.088282;     0.000623;     0.001862;     0.028297;     0.006034;     0.002399;     0.001108;     0.000306;     0.000327;     0.000055;     0.014093;     0.011927;     0.014747;     0.002872;     0.000704;     0.002170;     0.002808;     0.004803;     0.000363;     0.001073;     0.000336;     0.001209;     0.002752
EEZ123      ;     0.031077;     0.004367;     0.282025;     0.068614;     0.072356;     0.085029;     1.142803;     0.221269;     0.013543;     0.497863;     0.034675;     1.630918;     1.235137;     0.008817;     0.023043;     0.384277;     0.105255;     0.044451;     0.027853;     0.014955;     0.017729;     0.004936;     0.393899;     0.217472;     0.217419;     0.064899;     0.021788;     0.023758;     0.184277;     0.079835;     0.003315;     0.016035;     0.009167;     0.104808;     0.105338
EEZ185      ;     0.299550;     0.065721;     0.979830;     0.342756;     0.207998;     0.953499;    10.823553;     8.390442;     0.045146;     0.599400;     0.053710;     2.977317;     2.786144;     0.107029;     0.445394;     0.464435;     0.003320;     0.305978;     0.192485;     0.056987;     0.078728;     0.043818;     2.354415;     0.353980;     4.268692;     0.039334;     0.476149;     0.312121;     0.339771;     3.675658;     0.055643;     0.258927;     0.142989;     0.626393;     0.101688
EEZ187      ;     0.003083;     0.000578;     0.007268;     0.004162;     0.002329;     0.008798;     0.093450;     0.056229;     0.000796;     0.005518;     0.001077;     0.032159;     0.021212;     0.000885;     0.003508;     0.002962;     0.000014;     0.003289;     0.001941;     0.000568;     0.000713;     0.000509;     0.017664;     0.009341;     0.044943;     0.000331;     0.004679;     0.002661;     0.003914;     0.036896;     0.000534;     0.002249;     0.001463;     0.007246;     0.001032
