            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.031076;     0.000368;     0.186034;     0.001440;     0.011742;     0.016533;     0.033269;     0.422119;     0.024346;     0.000511;     1.091315;     0.003705;     0.845542;     1.212515;     0.002363;     0.003681;     0.007340;     0.305958;     0.006335;     0.075358;     0.003139;     0.017740;     0.001544;     0.000854;     0.173459;     0.025349;     0.047602;     2.572716;     0.005374;     0.002231;     0.080142;     0.009807;     0.003804;     0.004963;     0.002728;     0.018308;    12.880031;     0.017345;     0.000895;     0.113590;     0.199641;     0.566350;   162.822845
EEZ65       ;     0.480333;     0.000714;     2.338478;     0.010008;     0.266610;     0.228309;     0.531038;    10.831631;     2.019837;     0.120972;     0.821991;     0.425621;     4.818720;    33.140007;     0.007758;     0.011816;     0.086048;     5.303134;     1.200581;     0.477545;     0.183326;     0.170576;     0.141724;     0.013261;     3.774233;     5.582451;     3.221424;     0.120996;     0.067527;     0.020727;     1.162640;     1.094194;     0.023357;     0.138054;     0.020865;     0.298235;     8.678133;     2.113069;     0.005691;     0.178222;     0.059961;    14.610313;    39.168850
EEZ71       ;     0.137072;     0.000211;     3.239140;     0.005297;     0.242589;     0.112119;     0.365331;    11.540997;     2.145257;     0.075326;     1.246799;     0.534409;     7.083940;    39.247143;     0.006386;     0.013845;     0.075150;     9.582603;    18.135950;     0.170429;     0.152647;     0.174249;     0.105320;     0.005006;     4.545915;     5.216377;     3.313981;     0.211762;     0.022530;     0.012996;     1.747511;     1.409713;     0.018994;     0.118451;     0.013794;     0.251432;    18.354816;     2.304651;     0.006343;     0.151129;     0.095665;    15.674949;   133.118774
EEZ91       ;     0.089573;     0.000827;     0.551643;     0.006546;     0.004449;     0.098066;     0.062849;     1.377468;     0.036164;     0.001747;    14.653919;     0.009075;     3.052085;     1.198755;     0.008206;     0.014537;     0.020589;     0.466153;     0.008294;     0.391570;     0.002539;     0.085840;     0.001807;     0.001555;     0.534859;     0.057664;     0.075872;    13.988836;     0.011643;     0.007059;     0.132363;     0.015222;     0.024728;     0.012099;     0.006290;     0.023882;    47.684574;     0.038521;     0.002260;     5.254525;     7.152026;     0.772465;    53.526840
EEZ99       ;     0.001995;     0.000122;     0.030016;     0.000161;     0.000038;     0.007290;     0.002413;     0.130130;     0.005300;     0.000117;     0.830551;     0.000454;     0.356228;     0.153674;     0.000134;     0.000145;     0.000315;     0.046158;     0.000486;     0.004664;     0.000353;     0.006287;     0.000165;     0.000027;     0.032798;     0.003504;     0.008131;     0.117152;     0.000333;     0.000493;     0.001088;     0.001905;     0.000230;     0.000271;     0.000009;     0.000352;     0.672579;     0.007830;     0.000059;     0.040154;     0.015572;     0.109759;     0.662556
EEZ100      ;     0.011416;     0.000044;     0.109157;     0.000169;     0.007582;     0.007531;     0.023799;     0.447433;     0.068053;     0.003908;     0.069916;     0.009487;     0.272192;     1.721606;     0.000278;     0.000624;     0.005894;     0.310768;     0.021942;     0.016026;     0.008155;     0.007208;     0.006544;     0.000655;     0.170501;     0.143356;     0.161237;     0.010480;     0.003325;     0.001061;     0.037691;     0.033871;     0.001175;     0.008854;     0.000651;     0.016151;     0.394227;     0.069538;     0.000220;     0.010876;     0.005227;     0.610994;     1.548176
EEZ108      ;     0.300809;     0.004227;     7.000608;     0.008650;    -0.081980;     0.344420;     0.504192;    19.477928;     1.055309;     0.028282;     9.233803;     0.109035;    28.305874;    67.229172;     0.009279;     0.030993;     0.077002;    22.544228;     0.417568;     0.700501;     0.057331;     0.480043;     0.036872;     0.000273;     8.970240;     0.699700;     1.208331;     1.913823;     0.013668;     0.015528;     0.153864;     0.343756;     0.046160;     0.063361;     0.004907;     0.062539;    38.493187;     1.136123;     0.006351;     1.421661;     1.013296;    25.010202;   109.259880
EEZ109      ;     0.044283;     0.001397;     0.513829;     0.001555;     0.003435;     0.019844;     0.050885;     1.029789;     0.048779;     0.002298;     0.796164;     0.008723;     2.029064;     2.828381;     0.002059;     0.003732;     0.010987;     0.281341;     0.002060;     0.071125;     0.004450;     0.032682;     0.002825;     0.000452;     0.527822;     0.034738;     0.086087;     0.091328;     0.006068;     0.006271;     0.038558;     0.022709;     0.005578;     0.008872;     0.002025;     0.007319;     1.424716;     0.061560;     0.000489;     0.101832;     0.034343;     2.400085;     1.482463
EEZ110      ;     0.018309;     0.000110;     0.091196;     0.000495;     0.000702;     0.005328;     0.016606;     0.304136;     0.017462;     0.000815;     0.227085;     0.002693;     0.652360;     0.822932;     0.000694;     0.000948;     0.003327;     0.115616;     0.000862;     0.023105;     0.001054;     0.004261;     0.000858;     0.000172;     0.127580;     0.008977;     0.029955;     0.024363;     0.002257;     0.001042;     0.006330;     0.007541;     0.001619;     0.002970;     0.000651;     0.001914;     0.476525;     0.021536;     0.000128;     0.028691;     0.012080;     0.660739;     0.489977
EEZ119      ;     0.000301;     0.000001;     0.006702;     0.000007;     0.000954;     0.000335;     0.000603;     0.022336;     0.005660;     0.000186;     0.002409;     0.001076;     0.012838;     0.096153;     0.000006;     0.000027;     0.000125;     0.023470;     0.012459;     0.000304;     0.000473;     0.000292;     0.000289;     0.000029;     0.010397;     0.015283;     0.008087;     0.000317;     0.000091;     0.000032;     0.003830;     0.004197;     0.000044;     0.000166;     0.000039;     0.000779;     0.037402;     0.006663;     0.000015;     0.000238;     0.000076;     0.037998;     0.172312
