            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.038149;     0.003063;     0.157851;     0.005132;     0.009735;     0.014438;     0.037383;     0.294772;     0.021094;     0.008750;     0.738339;     0.004818;     0.660210;     1.056821;     0.005436;     0.002423;     0.015184;     0.044615;     0.008476;     0.047293;     0.001184;     0.022816;     0.000992;     0.000636;     0.175270;     0.067493;     0.067543;     0.214557;     0.006658;     0.004527;     0.008813;     0.012604;     0.001671;     0.012261;     0.004010;     0.010401;     7.537539;     0.044181;     0.000760;     0.103243;     0.005442;     0.743222;   237.834198
EEZ65       ;     1.423265;     0.080784;     4.788888;     0.098929;     0.190406;     0.763644;     2.115376;    21.414574;     2.049461;     0.063287;     4.855032;     0.348523;    15.410132;    54.948685;     0.161229;     0.101556;     0.613226;     4.301211;     1.082675;     2.443985;     0.095112;     0.756029;     0.045905;     0.024435;     6.938472;     5.426821;     4.726768;     0.625078;     0.138569;     0.394681;     0.561272;     0.697668;     0.166944;     0.413392;     0.042234;     0.369533;    17.721497;     2.945037;     0.019875;     1.139302;     0.007570;    26.413212;    20.524721
EEZ71       ;     2.902731;     0.126647;     7.518198;     0.119655;     0.372051;     1.419345;     3.476480;    37.770565;     3.204751;     0.189495;    12.192245;     1.269409;    27.069788;    71.332825;     0.165041;     0.164732;     1.226671;     6.871109;    14.937314;     4.608828;     0.218801;     1.399221;     0.136811;     0.065598;    10.874281;     6.861721;     9.782148;     1.315855;     0.122058;     0.563932;     2.428729;     1.684228;     0.333849;     0.676850;     0.064710;     0.801200;    43.052921;     5.445743;     0.041590;     3.620059;     0.060718;    33.952267;    94.167824
EEZ91       ;     0.375300;     0.025519;     1.508095;     0.008500;     0.050277;     0.152194;     0.685088;     6.090532;     0.234730;     0.004232;    27.850277;     0.093358;     8.321749;     4.497593;     0.012158;     0.031601;     0.066576;     0.523276;     0.034387;     0.758936;     0.017098;     0.399004;     0.008652;     0.016749;     1.654494;     0.178444;     1.028669;    21.791962;     0.019734;     0.031051;     0.054096;     0.074815;     0.044715;     0.118302;     0.015951;     0.027905;    42.289181;     0.597868;     0.004773;     8.294665;     0.119577;     4.875816;    97.038086
EEZ99       ;     0.022869;     0.000360;     0.050657;     0.000244;     0.000750;     0.021620;     0.036640;     0.212091;     0.006677;     0.000214;     1.027738;     0.001597;     0.600614;     0.239097;     0.000340;     0.001277;     0.005630;     0.023379;     0.002362;     0.079356;     0.000185;     0.003591;     0.000279;     0.000081;     0.086364;     0.009062;     0.054985;     0.184474;     0.001825;     0.001117;     0.005438;     0.001293;     0.001293;     0.009347;     0.001018;     0.005210;     0.781484;     0.010383;     0.000089;     0.088516;     0.000739;     0.229274;     0.184442
EEZ100      ;     0.037951;     0.002548;     0.147400;     0.002639;     0.001864;     0.015660;     0.041748;     0.504935;     0.034420;     0.000924;     0.180089;     0.001720;     0.498776;     2.682798;     0.003708;     0.004254;     0.016526;     0.219468;     0.026241;     0.080728;     0.000446;     0.015422;     0.000358;     0.000329;     0.221815;     0.078161;     0.061885;     0.022885;     0.004849;     0.009320;     0.008338;     0.006426;     0.005579;     0.009053;     0.000836;     0.003995;     0.783440;     0.045977;     0.000355;     0.033700;     0.000435;     0.835677;     0.711325
EEZ108      ;     0.570425;     0.064443;     4.053643;     0.033705;     0.108336;     0.294326;     0.655325;     9.780237;     0.721972;     0.077677;    21.289669;     0.360334;    25.876812;    56.130188;     0.055636;     0.176045;     0.285556;    12.663764;     0.623584;     3.264979;     0.078015;     0.604147;     0.051452;     0.014625;     5.251230;     1.200743;     1.726545;     3.044532;     0.172253;     0.159463;     0.375144;     0.504244;     0.247516;     0.158835;     0.026312;     0.111315;    62.187119;     1.422650;     0.005197;     4.221139;     0.071526;    22.054008;    56.533356
EEZ109      ;     0.054625;     0.005583;     0.283367;     0.001699;     0.004479;     0.014354;     0.121786;     0.784225;     0.095186;     0.002808;     1.103795;     0.014278;     1.909832;     1.571078;     0.007810;     0.008916;     0.019148;     0.122217;     0.007053;     0.084177;     0.002045;     0.036055;     0.001901;     0.000660;     0.282632;     0.022362;     0.254339;     0.191802;     0.009954;     0.015190;     0.021002;     0.017041;     0.008046;     0.016352;     0.001932;     0.018171;     1.770884;     0.105099;     0.000417;     0.154811;     0.001058;     1.338144;     0.611687
EEZ110      ;     0.008503;     0.000803;     0.063512;     0.000105;     0.001241;     0.001922;     0.025683;     0.148706;     0.026171;     0.000118;     0.394857;     0.001987;     0.580060;     0.504411;     0.001750;     0.002393;     0.004673;     0.054253;     0.002725;     0.023403;     0.000388;     0.004811;     0.000346;     0.000133;     0.072747;     0.006548;     0.048293;     0.070499;     0.001728;     0.003360;     0.004781;     0.003116;     0.001861;     0.002814;     0.000513;     0.003518;     0.611588;     0.028286;     0.000097;     0.051297;     0.000530;     0.436202;     0.154272
EEZ119      ;     0.009117;     0.000336;     0.014768;     0.000256;     0.000734;     0.004715;     0.007214;     0.086461;     0.005742;     0.000100;     0.020737;     0.000985;     0.070814;     0.229318;     0.000648;     0.000599;     0.003725;     0.020641;     0.008119;     0.017560;     0.000279;     0.002466;     0.000174;     0.000121;     0.028343;     0.017692;     0.020849;     0.001276;     0.000350;     0.001802;     0.003342;     0.002527;     0.001224;     0.001913;     0.000149;     0.002251;     0.081246;     0.008860;     0.000075;     0.006760;     0.000018;     0.091750;     0.103943
EEZ123      ;     0.187938;     0.004607;     0.571843;     0.006549;     0.026076;     0.078472;     0.353269;     2.689786;     0.413380;     0.024773;     0.270095;     0.226131;     1.155316;     3.953134;     0.023657;     0.007699;     0.092641;     0.188112;     0.228245;     0.199015;     0.025107;     0.086570;     0.015074;     0.006790;     0.782566;     0.801413;     1.090370;     0.047010;     0.005874;     0.063496;     0.172215;     0.266075;     0.016391;     0.066476;     0.009318;     0.065798;     1.246366;     0.702056;     0.003530;     0.145223;     0.005029;     2.745558;     2.117958
EEZ185      ;     0.328870;     0.023607;     2.178640;     0.019190;     0.191787;     0.129361;     1.075518;    10.633835;     2.716902;     0.022472;     0.595522;     0.065191;     4.477431;     9.744209;     0.017287;     0.080564;     0.262206;     0.404430;     0.017141;     0.392121;     0.080998;     0.320342;     0.037719;     0.010321;     3.072102;     0.617992;     3.432829;     0.091500;     0.084696;     0.150562;     0.302912;     1.273849;     0.069360;     0.207683;     0.008096;     0.196301;     1.297917;     3.397178;     0.004365;     0.152118;     0.001469;     8.420484;     0.832923
