          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ123      ;     0.000261;     0.001801;     0.003368;     0.006717;     0.000154;     0.000934;     0.007072;     0.031016;     0.001075;     0.000296;     0.005883;     0.013415;     0.132666;     0.002231;     0.000435;     0.059763;     0.043722;     0.000459;     0.001526;     0.001150;     0.001320;     0.000145;     0.004076;     0.026464;     0.007280;     0.006530;     0.001068;     0.000235;     0.010442;     0.017324;     0.000717;     0.000258;     0.000383;     0.000352;     0.026464
EEZ185      ;     0.004882;     0.001199;     0.025680;     0.080815;     0.003260;     0.009185;     0.506733;     2.222513;     0.002563;     0.004178;     0.030577;     0.080429;     0.123017;     0.001779;     0.007694;     0.027792;     0.001423;     0.002482;     0.015892;     0.002723;     0.008346;     0.002302;     0.125181;     0.358783;     0.256616;     0.001891;     0.004043;     0.001712;     0.025677;     2.817895;     0.001509;     0.001831;     0.001533;     0.001078;     0.358783
EEZ187      ;     0.000021;     0.000012;     0.000128;     0.000691;     0.000012;     0.000102;     0.001538;     0.005583;     0.000012;     0.000001;     0.000361;     0.000477;     0.001308;     0.000001;     0.000073;     0.000322;     0.000012;     0.000012;     0.000193;     0.000012;     0.000129;     0.000017;     0.000624;     0.010284;     0.001491;     0.000012;     0.000028;     0.000012;     0.000265;     0.008942;     0.000012;     0.000007;     0.000012;     0.000012;     0.010284
EEZ188      ;     0.006700;     0.004793;     2.746893;     0.006829;     0.010346;     0.010723;     0.392153;     0.028790;     0.006346;     0.011809;     0.005398;     1.026734;     0.577208;     0.005714;     0.005360;     0.044640;     0.002256;     0.005254;     0.006317;     0.008666;     0.015118;     0.004132;     1.048292;     0.002761;     0.003836;     0.005893;     0.008253;     0.009610;     0.001405;     0.003639;     0.005860;     0.001387;     0.006322;     0.001804;     0.002761
EEZ189      ;     0.108881;     0.053746;     5.337200;     0.087669;     0.136921;     0.201799;    13.099367;     1.696207;     0.051367;     0.056840;     0.073762;     4.670657;     5.877527;     0.071435;     0.092567;     0.638537;     0.060570;     0.071137;     0.057786;     0.075584;     0.067025;     0.056008;    24.619911;     0.098687;     0.318823;     0.062434;     0.074623;     0.077052;     0.038482;     0.288830;     0.083430;     0.078346;     0.054633;     0.045477;     0.098687
EEZ190      ;     0.078329;     0.027924;     0.682837;     0.122062;     0.091469;     0.252781;    28.537245;     4.937694;     0.042542;     0.027552;     0.036963;     1.096494;     1.514369;     0.057665;     0.136058;     0.287032;     0.046042;     0.060394;     0.082059;     0.060381;     0.070984;     0.050572;     7.276127;     0.132473;     0.725210;     0.047809;     0.073929;     0.045245;     0.055907;     0.546590;     0.060261;     0.080520;     0.044591;     0.052417;     0.132473
EEZ191      ;     0.045519;     0.006524;     0.252641;     0.327549;     0.026828;     0.162340;     7.587503;    28.721313;     0.007671;     0.007236;     0.070709;     0.874079;     1.588776;     0.017079;     0.106070;     0.282811;     0.007845;     0.020456;     0.054801;     0.012926;     0.031013;     0.008991;     1.570765;     0.791257;     1.448882;     0.007799;     0.019869;     0.008176;     0.121445;     2.862782;     0.012372;     0.034736;     0.011733;     0.006240;     0.791257
EEZ209      ;     0.054126;     0.037213;     3.770151;     0.143786;     0.207494;     0.102122;     5.754475;     0.802317;     0.054334;     3.333047;     0.035372;   151.312347;    14.618910;     0.065992;     0.058211;     4.719522;     0.028475;     0.099315;     0.075799;     0.063843;     0.048369;     0.051462;     4.340550;     0.029507;     0.073254;     0.174310;     0.047835;     0.041995;     0.041338;     0.171560;     0.044196;     0.042498;     0.058946;     0.028822;     0.029507
EEZ212      ;     0.028273;     0.060441;     0.057724;     0.082351;     0.024961;     0.036867;     0.472070;     0.358050;     0.035535;     0.043642;     0.043004;     0.340205;     0.817951;     0.131542;     0.036805;     0.304198;     0.714573;     0.013670;     0.074530;     0.057011;     0.026524;     0.072046;     0.125952;     0.248506;     0.075996;     0.104673;     0.050631;     0.075482;     0.847553;     0.177222;     0.132323;     0.071595;     0.075170;     0.060419;     0.248506
EEZ213      ;     0.246910;     0.134148;     3.641291;     0.279477;     0.269826;     0.473606;     9.780086;     3.789029;     0.195671;     0.365025;     0.178832;    19.826250;   129.230423;     0.150910;     0.224201;    23.104437;     0.177514;     0.307457;     0.163106;     0.197570;     0.181376;     0.147502;     6.784120;     0.768723;     1.158690;     0.195201;     0.159010;     0.139497;     0.221457;     1.012576;     0.179662;     0.192602;     0.166960;     0.140157;     0.768723
EEZ215      ;     0.006409;     0.029585;     0.020560;     0.176324;     0.004888;     0.016279;     0.176372;     0.256646;     0.044512;     0.028829;     0.258996;     0.056806;     0.335802;     0.021211;     0.013674;     0.051641;     0.078976;     0.009283;     0.038607;     0.041328;     0.041747;     0.008774;     0.025785;     0.520733;     0.175412;     0.123087;     0.068513;     0.006552;     3.246323;     0.274529;     0.027048;     0.006589;     0.021992;     0.023457;     0.520733
EEZ216      ;     0.050633;     0.014041;     0.202925;     0.582419;     0.038807;     0.162889;     3.164985;     4.959201;     0.050575;     0.021758;     0.510378;     1.105638;     3.522603;     0.021959;     0.079066;     0.756516;     0.040378;     0.047588;     0.131604;     0.015308;     0.105813;     0.015230;     0.811554;    11.906530;     1.353746;     0.011357;     0.058781;     0.016035;     0.747460;     2.008680;     0.013097;     0.048343;     0.020732;     0.031833;    11.906530
EEZ224      ;     0.001762;     0.010735;     0.031840;     0.037551;     0.001516;     0.008898;     0.178207;     0.168661;     0.007696;     0.001364;     0.043351;     0.104867;     0.570505;     0.003096;     0.003203;     0.265580;     0.138560;     0.002169;     0.009897;     0.001236;     0.009194;     0.001041;     0.049833;     0.270719;     0.043607;     0.023892;     0.007667;     0.001617;     0.122960;     0.162346;     0.003700;     0.001621;     0.003220;     0.003166;     0.270719
EEZ273      ;     0.146337;     0.026952;     1.804437;     0.188401;     0.278146;     0.107947;     5.817996;     0.531312;     0.030608;    32.503616;     0.033422;    53.958809;     7.859020;     0.030980;     0.071418;     3.433841;     0.027751;     0.182685;     0.047316;     0.089766;     0.032210;     0.030229;     2.807300;     0.038286;     0.134592;     2.333831;     0.038943;     0.030465;     0.188497;     0.162449;     0.027956;     0.033365;     0.032893;     0.025943;     0.038286
OR1         ;     0.057143;     0.118778;     0.301935;     1.633496;     0.054985;     0.142612;     2.667067;     2.463814;     0.229468;     0.063952;     2.471857;     1.667492;     6.278322;     0.092286;     0.084130;     2.700625;     2.692799;     0.059187;     0.425374;     0.058852;     0.378294;     0.064281;     0.800722;    11.774734;     1.216860;     0.136837;     0.166592;     0.080985;    10.264114;     2.540390;     0.077679;     0.081105;     0.095180;     0.146319;    11.774734
OR2         ;     0.428190;     0.175948;    14.263922;     1.133854;     0.485725;     1.054940;    58.313759;    43.162857;     0.212721;     0.283518;     0.430566;    48.640526;    93.285080;     0.236675;     0.505859;     7.433779;     0.205632;     0.366031;     0.398328;     0.276955;     0.342585;     0.229058;    41.572208;     9.075063;     4.604772;     0.227296;     0.286561;     0.223515;     0.554550;     8.308689;     0.255670;     0.322494;     0.203080;     0.181588;     9.075063
OR3         ;     0.125804;     0.087596;     1.173142;     0.133739;     0.122107;     0.207682;     2.496881;     0.754709;     0.145538;     0.340782;     0.093248;    35.231697;    71.930756;     0.109449;     0.132310;    61.714798;     0.091848;     0.175278;     0.085004;     0.116405;     0.107307;     0.086582;     1.815295;     0.143206;     0.244825;     0.145248;     0.111116;     0.093786;     0.091003;     0.239737;     0.123086;     0.123471;     0.125447;     0.102914;     0.143206
OR4         ;     0.160171;     0.065711;     3.472373;     0.292050;     0.440650;     0.163996;     9.540902;     1.123042;     0.086236;    42.547569;     0.063629;   181.750366;    15.014160;     0.102496;     0.115540;     6.508264;     0.053056;     0.325316;     0.127227;     0.141078;     0.070975;     0.078451;     5.564473;     0.063256;     0.184544;    16.446125;     0.079144;     0.074884;     0.167543;     0.300693;     0.071365;     0.073460;     0.098634;     0.054336;     0.063256
OR5         ;     0.677452;     0.280187;     6.178163;     0.820274;     0.680842;     0.900354;    18.615711;     3.082880;     0.388282;    11.867805;     0.264560;    69.217979;    47.462772;     0.239894;     0.386036;    38.917854;     0.756446;     1.002328;     0.352385;     0.461592;     0.289947;     0.243863;     9.519996;     0.601400;     1.242198;     3.157397;     0.325517;     0.260788;     0.835283;     1.153398;     0.232854;     0.233867;     0.313148;     0.313158;     0.601400
