            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
HE8         ;     0.042326;     0.009392;     0.139123;     0.003430;     0.407838;     0.018971;     0.122193;     0.975578;     0.347703;     0.328233;     0.040154;     1.406793;     0.335980;     0.725618;     0.004785;     0.012431;     0.055445;     0.037391;     0.008312;     0.056812;     0.264161;     0.007365;     0.193894;     0.005790;     0.229044;     0.303569;     1.070795;     0.004152;     0.025938;     0.016981;     2.408900;     1.215634;     0.006783;     0.041139;     0.019904;     0.210405;     0.167168;     3.593687;     0.004664;     0.022234;     0.000423;     1.089478;     0.455387
HE5         ;     1.188557;     0.276396;     2.809700;     0.199088;     3.917546;     0.399182;     3.866549;    24.296701;     7.930631;     1.818434;     0.844706;     6.098442;     6.024096;    12.784685;     0.125285;     0.329678;     1.385028;     0.592100;     0.089128;     1.377745;     3.710738;     0.142153;     2.204005;     0.134409;     4.914227;     2.419076;    30.333261;     0.094356;     0.998979;     0.478585;    19.636072;     8.082027;     0.196866;     1.085338;     0.314987;     3.286870;     2.262106;    42.843113;     0.089819;     0.490794;     0.027248;    18.881929;     5.941357
HE1         ;     0.021557;     0.005366;     0.107834;     0.001413;     0.268674;     0.007871;     0.077305;     0.556098;     0.191865;     0.226483;     0.016920;     2.217485;     0.181314;     0.496841;     0.003957;     0.002306;     0.016001;     0.022636;     0.007159;     0.016806;     0.122806;     0.004339;     0.072348;     0.002246;     0.192261;     0.381097;     0.427135;     0.002267;     0.014085;     0.001852;     2.995674;     1.503061;     0.002137;     0.016949;     0.027776;     0.122377;     0.192492;     1.936216;     0.003750;     0.014196;     0.004968;     0.612344;     0.483736
HE2         ;     0.088439;     0.008105;     0.309808;     0.007146;     0.728597;     0.031699;     0.243036;     1.828670;     0.738174;     0.519054;     0.067045;     3.071723;     0.668340;     1.559977;     0.009707;     0.020445;     0.086863;     0.075441;     0.017186;     0.086845;     0.438291;     0.013242;     0.301022;     0.009709;     0.553403;     0.982492;     1.714319;     0.007041;     0.045723;     0.016756;     4.496208;     3.838413;     0.012760;     0.077628;     0.043148;     0.382127;     0.407667;     5.971026;     0.007981;     0.036136;     0.005203;     2.217478;     0.871923
HE3         ;     0.057933;     0.013559;     0.230204;     0.004298;     0.899131;     0.027705;     0.199803;     1.527320;     0.404583;     1.148258;     0.069284;     3.123853;     0.527130;     0.946113;     0.008521;     0.013242;     0.074177;     0.051844;     0.010799;     0.092666;     0.404937;     0.011497;     0.301052;     0.018397;     0.336474;     0.353516;     1.566343;     0.007201;     0.088325;     0.025579;     9.874649;     1.128370;     0.008012;     0.055094;     0.037731;     0.415822;     0.244618;     5.070494;     0.008297;     0.040307;     0.000684;     1.321750;     0.926427
HE4         ;     0.056027;     0.016455;     0.158105;     0.003295;     0.641475;     0.017985;     0.143493;     1.134683;     0.369425;     0.354051;     0.049119;     0.733190;     0.335850;     0.668190;     0.004720;     0.012406;     0.075174;     0.029312;     0.004546;     0.073167;     0.472843;     0.007893;     0.331179;     0.010662;     0.268916;     0.167974;     1.554947;     0.004884;     0.058933;     0.031516;     2.596960;     0.624167;     0.007295;     0.054765;     0.014536;     0.296424;     0.130061;     2.688358;     0.005130;     0.033632;     0.000881;     1.021625;     0.327754
HE7         ;     0.084588;     0.018875;     0.391910;     0.024226;     0.175623;     0.042598;     0.380614;     2.883111;     1.610597;     0.064822;     0.112256;     0.274467;     1.022096;     3.585745;     0.013255;     0.018407;     0.086337;     0.130326;     0.018651;     0.118202;     0.148915;     0.022640;     0.069838;     0.013088;     0.701923;     0.770601;     2.656910;     0.012007;     0.116831;     0.045695;     1.037819;     1.233590;     0.010982;     0.066660;     0.026605;     0.220112;     0.518876;     4.661333;     0.007538;     0.037424;     0.002208;     5.386762;     1.173944
HE6         ;     0.016850;     0.003715;     0.068649;     0.005024;     0.020405;     0.006240;     0.070053;     0.545295;     0.476207;     0.011441;     0.014333;     0.046123;     0.142118;     0.396006;     0.002452;     0.003055;     0.015743;     0.016416;     0.002362;     0.015433;     0.025751;     0.003960;     0.013307;     0.001589;     0.133162;     0.059261;     0.468819;     0.001659;     0.019497;     0.008627;     0.171865;     0.177523;     0.001687;     0.014014;     0.004102;     0.031489;     0.058915;     0.765417;     0.001238;     0.005209;     0.000392;     0.542669;     0.155930
HE9         ;     0.109860;     0.020633;     0.559687;     0.041678;     0.128219;     0.054024;     0.515297;     4.371845;     1.253086;     0.068638;     0.115682;     0.240990;     1.204551;     3.439268;     0.018010;     0.019779;     0.083419;     0.141860;     0.015153;     0.116608;     0.151406;     0.036851;     0.082812;     0.007108;     1.051678;     0.374461;     2.387232;     0.013409;     0.133153;     0.043044;     1.044816;     0.610397;     0.013527;     0.071896;     0.025849;     0.185489;     0.480455;     5.861267;     0.006513;     0.039284;     0.002834;     4.780674;     1.094562
