            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
HE8         ;     0.148373;     0.004659;     0.423217;     0.005702;     0.311645;     0.063821;     0.454352;     3.601780;     0.844176;     0.277619;     0.337493;     1.221635;     0.947710;     1.731298;     0.006731;     0.034316;     0.148609;     0.088431;     0.003229;     0.109632;     0.433899;     0.029542;     0.396299;     0.009941;     0.803666;     0.544635;     3.366048;     0.051268;     0.116168;     0.055909;     1.233351;     1.681796;     0.028160;     0.109374;     0.010954;     0.205525;     0.231492;     3.937700;     0.003541;     0.062674;     0.040779;     1.751214;     0.106637
HE5         ;     4.263609;     0.164611;    12.635093;     0.076612;     5.198441;     1.435961;     8.915950;   115.756973;    24.754807;     1.967740;     4.040071;     5.950412;    19.274023;    43.630009;     0.067033;     0.677332;     2.197037;     2.694522;     0.095483;     3.438585;     5.589991;     0.778444;     3.560477;     0.136258;    26.119425;     7.872668;    71.034584;     0.574990;     1.262819;     1.013276;    15.878279;    19.630575;     0.631687;     1.733580;     0.123334;     3.384275;     5.108966;    61.552177;     0.050097;     1.380345;     0.920327;    48.068398;     1.941745
HE1         ;     0.173558;     0.001113;     0.499710;     0.006886;     0.473283;     0.072973;     0.591624;     4.525249;     0.954855;     0.489402;     0.186200;     6.180413;     1.151379;     2.063212;     0.016213;     0.019952;     0.142834;     0.133710;     0.013910;     0.054981;     0.420753;     0.042075;     0.394854;     0.005945;     0.852039;     1.206553;     3.954605;     0.030830;     0.081525;     0.037754;     3.519442;     2.786932;     0.020321;     0.124913;     0.044058;     0.197444;     0.477995;     4.024946;     0.006793;     0.043919;     0.012214;     2.268133;     0.189507
HE2         ;     0.398196;     0.002455;     1.467574;     0.007819;     1.029881;     0.176412;     1.259796;    11.107939;     2.809987;     0.886476;     1.120119;     6.917116;     3.486508;     5.887210;     0.010992;     0.086922;     0.390740;     0.338035;     0.018540;     0.330016;     1.108670;     0.121682;     0.934548;     0.018751;     2.652003;     2.500198;     9.102659;     0.196205;     0.246216;     0.100288;     4.251590;     7.606583;     0.068735;     0.259393;     0.024997;     0.458886;     0.976816;    11.446156;     0.006489;     0.170858;     0.107232;     6.163387;     0.496929
HE3         ;     0.329954;     0.033051;     0.669508;     0.059974;     1.642916;     0.151137;     0.691114;     6.468900;     1.366296;     2.814989;     0.395273;     3.880162;     1.480237;     2.410026;     0.093615;     0.097054;     0.407430;     0.117804;     0.008112;     0.353689;     1.518710;     0.041980;     1.674169;     0.045078;     1.314623;     0.793135;     6.744282;     0.045205;     0.403443;     0.212463;     8.113207;     2.297747;     0.063567;     0.273597;     0.204097;     1.191570;     0.395270;     8.993021;     0.046989;     0.212755;     0.070422;     2.754264;     0.020165
HE4         ;     0.323716;     0.029586;     0.593357;     0.010618;     0.905518;     0.127707;     0.649006;     5.566521;     1.350793;     0.405680;     0.426701;     1.086058;     1.237444;     2.189874;     0.026320;     0.075491;     0.300802;     0.123545;     0.005928;     0.267750;     1.318349;     0.043193;     1.298038;     0.030915;     1.152570;     0.680801;     6.250553;     0.043418;     0.215120;     0.170881;     2.390561;     1.911731;     0.057783;     0.234044;     0.052627;     0.662814;     0.321317;     5.414715;     0.011341;     0.149989;     0.072496;     2.555974;    -0.001641
HE7         ;     0.325854;     0.012743;     2.199970;     0.005141;     0.335906;     0.155761;     0.819012;    15.019524;     7.848416;     0.073344;     0.953191;     0.162807;     3.961498;    11.481935;     0.006507;     0.060354;     0.269612;     0.665440;     0.015973;     0.279584;     0.336625;     0.150701;     0.163700;     0.017268;     4.966821;     1.594790;     5.958059;     0.145118;     0.138070;     0.075493;     1.154220;     1.832957;     0.053140;     0.178151;     0.027481;     0.456249;     1.235407;     7.185205;     0.005268;     0.200789;     0.195494;    12.000219;     0.487222
HE6         ;     0.050737;     0.001371;     0.344200;     0.000618;     0.028077;     0.021035;     0.107382;     2.199111;     0.733402;     0.003561;     0.088198;     0.008357;     0.459380;     1.099256;     0.000894;     0.006179;     0.022029;     0.073427;     0.001628;     0.036138;     0.026026;     0.012872;     0.013602;     0.001163;     0.729309;     0.104941;     0.557548;     0.012710;     0.012848;     0.007234;     0.103801;     0.127244;     0.005492;     0.012538;     0.003694;     0.034839;     0.116184;     0.775362;     0.000514;     0.025957;     0.029627;     1.195910;     0.059609
HE9         ;     0.475842;     0.014206;     2.913484;     0.004400;     0.138836;     0.184925;     0.885353;    19.853712;     3.190224;     0.044947;     0.557410;     0.089922;     4.061070;    10.108279;     0.004515;     0.038800;     0.162895;     0.656893;     0.013858;     0.248821;     0.127214;     0.147710;     0.077585;     0.010887;     6.128850;     0.604001;     3.448248;     0.088393;     0.096498;     0.057981;     0.474621;     0.431255;     0.043251;     0.127561;     0.009108;     0.242207;     1.056981;     3.789693;     0.003767;     0.167504;     0.265388;    10.824584;     0.669316
