          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
HE8         ;     0.004929;    -0.000234;     0.012340;     0.161202;     0.001877;     0.015027;     0.413562;     0.286375;     0.133889;     0.002042;     2.273196;     0.037548;     0.097609;     0.001629;     0.007337;     0.027050;    -0.000595;     0.002494;     0.092809;     0.000816;     0.076921;     0.003496;     0.060778;     0.071893;     0.236843;     0.000135;     0.007463;     0.001365;     0.271314;     1.027395;     0.001103;     0.003718;     0.001408;     0.069214;     0.000054
HE5         ;     0.237933;    -0.033089;     0.379765;     4.259439;     0.061696;     0.706151;    37.093620;    18.267561;     0.989255;     0.071603;     1.367649;     1.322646;     2.241055;     0.061261;     0.396257;     0.751402;    -0.019872;     0.046628;     4.928833;     0.031399;     2.545525;     0.119841;     2.318449;     0.902216;    21.160135;     0.004917;     0.286771;    -0.025858;     2.934217;    25.022516;     0.032117;     0.198392;    -0.012797;     1.231053;    -0.009687
HE1         ;     0.005359;    -0.001106;     0.011939;     0.201685;     0.002733;     0.003390;     0.357537;     0.178127;     0.028397;     0.003576;     2.619654;     0.043530;     0.098519;     0.000773;     0.003738;     0.022829;    -0.001333;     0.003511;     0.075276;     0.001161;     0.039686;     0.002009;     0.058115;     0.091746;     0.131968;     0.000218;     0.002246;    -0.000516;     0.328139;     1.490986;     0.000972;     0.001689;     0.000057;     0.056450;    -0.000057
HE2         ;     0.012355;    -0.002279;     0.034355;     0.351144;     0.005162;     0.015933;     1.156600;     0.763086;     0.147375;     0.006540;     2.018314;     0.143976;     0.326025;     0.001932;     0.011525;     0.087903;    -0.004988;     0.005552;     0.166631;     0.003117;     0.122735;     0.006812;     0.211028;     0.439287;     0.412450;     0.000480;     0.008681;     0.000100;     0.472485;     4.706471;     0.001908;     0.006187;     0.000791;     0.170398;    -0.000075
HE3         ;     0.012465;    -0.003854;     0.031837;     0.730856;     0.003423;     0.028514;     0.803746;     0.496996;     2.825521;     0.003879;     2.478941;     0.066746;     0.199437;     0.004471;     0.021093;     0.052174;    -0.001880;     0.008692;     0.293761;     0.001602;     0.343873;     0.012742;     0.129828;     0.082223;     0.489348;     0.000256;     0.036217;    -0.002918;     4.264834;     0.993997;     0.002647;     0.010281;    -0.002799;     0.159364;    -0.000313
HE4         ;     0.008170;    -0.002575;     0.028207;     0.677135;     0.002015;     0.022947;     0.724438;     0.415932;     1.169693;     0.003441;     0.247262;     0.048954;     0.151689;     0.002952;     0.015540;     0.039983;    -0.001190;     0.004851;     0.679987;     0.001159;     1.479962;     0.013500;     0.107033;     0.044987;     0.568766;     0.000371;     0.027553;    -0.002970;     0.418604;     0.680241;     0.001542;     0.007011;    -0.005320;     0.137439;    -0.000308
HE7         ;     0.018604;    -0.001261;     0.004711;     0.126653;     0.006365;     0.033351;     3.594332;    18.233261;     0.009669;     0.004090;     0.021400;     0.173321;     0.450955;     0.002365;     0.018470;     0.166414;    -0.004937;     0.000870;     0.094352;     0.002675;     0.052677;     0.002735;     0.278356;     0.296864;     0.348683;    -0.000142;     0.004761;    -0.001701;    -0.015080;     3.104716;     0.002246;     0.009042;    -0.000500;     0.014327;    -0.002639
HE6         ;     0.002938;    -0.000127;     0.003456;     0.015769;     0.000936;     0.008313;     0.619468;     1.364656;     0.001211;     0.000792;     0.001253;     0.019364;     0.038190;     0.000362;     0.002875;     0.012725;    -0.000316;     0.000081;     0.012377;     0.000233;     0.005736;     0.000199;     0.044858;     0.009956;     0.078011;    -0.000012;     0.000559;    -0.000079;     0.001820;     0.822326;     0.000270;     0.001646;    -0.000056;     0.004443;    -0.000233
HE9         ;     0.021229;    -0.002041;     0.021946;     0.106187;     0.009464;     0.041333;    25.135136;    15.973289;     0.006201;     0.003799;     0.005186;     0.265853;     0.300630;     0.002877;     0.028939;     0.132036;    -0.003202;    -0.002266;     0.075804;     0.003697;     0.033613;     0.004896;     0.749030;     0.054542;     0.635779;    -0.001014;     0.021946;    -0.002523;     0.007842;     0.494956;     0.002279;     0.016106;    -0.000892;     0.050596;    -0.005256
