	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KG	KZT	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RUE	SE	SI	SK	TJ	TMT	TR	UA	UZT	ATL	BAS	BLS	MED	NOS	AST	NOA	BIC	DMS	VOL	SUM	EXC	EU
AL	7.59272324568014	0.00261412177752083	1.07036907677759	0.00424248810972917	1.18593319382037	0.186120748243385	2.08318910114241	0.0999027074946146	0.215776733953281	0.00500091942675	0.849532709737542	2.44079774906382	0.1137171784365	0.005684784111625	1.48607095233435	0.0356822317662604	1.44479327930242	0.537915406765073	0.00923223417507292	24.7872191169555	0.836262150194448	1.13244460967053	0.0223807825313646	0.00561797445007292	10.2258734315805	0.000161749474177083	0.00479304512030208	0.0192767572830104	0.0516286611663958	0.0121365770222396	0.0727920671710104	0.738574094426063	6.65944789138765	0.0815416394533021	0.306945587978948	0.0636613640222292	1.94976590607954	0.106477713706083	1.45392960968453	14.4144939137026	0.610314151335615	0.0726319247814375	0.291942957338719	0.47046275256299	0.000191778849645833	0.000954234961520833	1.99047546436712	0.782556442551021	0.00136930853920833	0.303039782232594	0.252233429080469	0.2456049269155	16.3494785471915	0.583463723930927	0.00349356216580208	0.187893156683875	1.9478953854618	-0.0108518889149479	0.11767666527674	106.515549810491	86.5356225204662	51.2435321649028
AM	0.00436856710277252	12.9012790241263	0.0320694444970304	10.6215584879441	-0.00210026995991772	0.0229398586103184	0.0278308360016782	0.0129966462108998	0.0144068465342622	0.0830706737068458	0.0284585430648709	0.147327814938399	0.0115953841309734	-0.000285704497098958	0.0529751369018388	0.0106275399529317	0.0920433062810781	0.0789246549393147	3.18572758909831	0.100611987350373	0.00615306587755637	0.0171712929686562	0.00551197778775397	0.00188481300161938	0.129043051514898	0.00065302849645646	0.206961028149358	0.00223947538704886	0.00672829127646824	0.00178922379028678	0.0135045126328271	0.00142136319206636	0.0116011958276649	0.000801707154299067	0.0289437270239225	0.0239886677811201	0.112817647302227	0.00276533922181928	0.0243720286271572	0.029564098915198	1.15303963944902	0.00926629391502398	0.00560908359122252	0.0160606775577714	0.000135209052518229	0.142807279848761	13.9353553584653	0.253585694941496	0.104084688334759	0.0671649070758094	0.0392720815165117	0.208798327664446	0.649416424071614	0.0997794279840662	2.91301894740903	0.0454682222524697	2.11199426721002	-0.0033276034615347	0.0546608118943518	49.8605316416364	43.6742858280195	1.05130929299711
AT	0.106061023665604	0.00376962557858333	74.131809294059	0.0073263100335	1.55501934482542	4.18207737470987	0.73635619301775	0.354087758436646	10.2813011116579	0.00178361903191667	14.6429871461335	86.4573905178113	0.573636751114625	0.0382066939405417	6.38395207907619	0.119935516141708	21.3721541297352	5.28841643162433	0.0116047760144167	0.664509941249417	5.23524874875894	5.65095470861238	0.113900979269188	0.0210486056866667	42.2102652310028	0.000473507088166667	0.0383043040955	0.0997063088929375	1.6571995568399	0.0409941655142292	0.0793532016925625	0.0701929006104167	0.198690496558271	0.00533567015610417	5.68928264865173	0.327982893334083	12.6616696290685	0.457836662986875	2.005200725225	4.48393691317421	1.26120052593996	0.279676832619271	11.2186066825633	2.33876226595187	0.0003789112145625	0.00361796396533333	0.198553493313104	1.419065107443	0.00583934527608333	1.60087690714721	1.29403586401106	0.129124757059146	7.43347412833369	7.30794994138608	0.00820179564452083	0.0745319911514584	2.15890404522421	-0.0348919099228958	0.0710459452640417	344.728918088661	324.685664623362	299.022607754999
AZ	0.00378784425771379	4.01680347681699	0.0911201256370981	65.4442673709295	-0.0153426352653899	0.126091474192744	0.039847197372008	0.249764679072768	0.0189383269637701	0.0603420680111156	0.161291609183381	0.818341952482831	0.116308617507863	0.00627972250769769	0.0794314562961083	0.106495750959968	0.222349402975888	0.491881878730597	13.4025358920808	0.108571622118499	0.00968756875581289	0.0820496641011059	0.0275361961329717	0.012305011762969	0.155232149360488	0.0198245473541321	2.59749234158377	0.0324102932503227	0.0296723597157392	0.0155933154668778	0.0615003908968917	0.00140733263016832	0.00954040311528407	0.00125071118185635	0.17671607020532	0.165533019726812	0.998772591486741	0.00532749034332509	0.0521384079711714	0.0462635712583683	20.1117653891984	0.101132515771072	0.0108901021996592	0.0878656289618664	0.0245018720364528	1.02320980219682	8.86272709923981	2.692056933361	0.848042681708257	0.358867840823949	0.394082286697595	0.615545757402924	0.596131212697221	0.634252851282151	7.66880620299695	0.0322331352935617	1.29072858507472	-0.015218723856376	0.0586885014395311	135.445670943658	123.811553293805	4.20494037412431
BA	1.23433062554322	0.00438087045623687	6.25027509840719	8.2747810093082e-05	24.9267277161409	0.706516628967857	1.87681653432474	0.220458692254248	0.788173144527475	0.00583647243267568	6.77411705977044	13.513160798702	0.456140508311518	0.00458904248920425	3.29533362816308	0.122156245104399	3.95599591461507	1.50292084233408	0.0100778066811323	3.4205545745132	8.48633242889716	9.38336563415898	0.0560840274583046	0.0137706131211032	22.8699585496273	0.000127630527668342	-0.00944244607853052	0.0434484847787965	0.246572810382209	0.0191169782153834	0.153966680756314	1.97270733838673	0.959171592151395	0.0276893237700185	1.16524993334731	0.24536117602575	13.6552903067196	0.2772160628082	3.52742497892422	24.1032279317437	0.694695026706604	0.258710671242708	1.20735343283551	3.8865632386559	0.000149225818291667	0.000837339647351883	0.76978586261168	1.50946822767063	0.000537818029933541	0.590114940805944	1.10904332870266	0.23976094874588	12.1619068115274	2.40470798666205	0.00479963332423855	0.113066423199546	1.27972471736982	-0.0247311290028776	0.0188666204448351	182.490646112269	164.593385830489	98.5084577810598
BE	0.0154568838149385	0.000685090482497832	1.0774135641175	0.00456932519279308	0.130885254031092	15.9156061092027	0.0309158939864599	0.111632725151844	0.700623611209254	0.000154606139346813	1.84173528636538	19.8333888671517	0.43163091838204	0.0136933902533295	4.75020299259889	0.0747349725217908	34.3842058763481	20.2391742277163	0.0036002700554506	0.0628861344259785	0.128908884705252	0.34705907403878	0.821462921906373	0.065059224755758	1.69960145512093	0.000360892725380656	0.0183977465579632	0.0521013586812396	2.68743141098337	0.0239104305704443	0.0195755353863201	0.00713840848776404	0.0134214478510409	0.00222822694271748	6.32147128330706	0.334961848942717	2.18357579190059	0.552635706550244	0.142794859870348	0.137740266570006	0.30568618510786	0.109686707565596	0.130694708054671	0.24136549028407	0.00041806005813848	0.00184614666321748	0.0182614671541297	0.276600173478032	0.00323007383213291	5.27429114779319	0.561631455178218	0.0108128730406513	1.07298944439505	13.9860639032191	0.00250995930436378	0.0119028456194193	4.15591898744625	0.150191190788974	0.0241200323333296	141.521253626318	116.2708217872	113.971762264986
BG	1.54521091887766	0.0272798912071184	3.60316300686476	0.0596933083485602	2.08250200729461	0.902610270049753	77.6240999727756	1.93932743590757	0.680879160486333	0.00750725388650596	4.63299272967523	13.0941977957536	0.789780641295871	0.0867905795199238	1.60221796051113	0.44615968084409	3.78422569209057	3.18390108529282	0.157411133436716	25.2625305830264	1.51793024984214	6.78270938177614	0.12929365692358	0.0268345105154875	7.41847508544799	0.00182264873641504	0.353704876915206	0.32432525700989	0.299815266407438	0.12557167119538	3.36796021227275	0.433548883781419	6.03904922508232	0.0266868456518554	1.42938947325217	0.524434009729645	15.9032494843299	0.114345196937115	39.1638661917308	27.2893360445047	16.7114338183972	0.579810069054718	0.632964994411051	3.13590501599225	0.00350039673137288	0.00828610515564319	32.2739186705552	23.2656349856813	0.019269050151564	0.915015078029486	2.12374921590113	8.94036805878766	11.7807576982975	3.92779406323605	0.0257035934798607	0.0931864504943984	-0.616394330219766	-0.0471314710194301	0.0794090162888392	356.638009758593	329.415552385317	211.086584841706
BY	0.197789396480448	0.0135240243036467	6.945848564699	0.0465219282626911	1.73318706309935	7.42555296318572	1.68143911928324	55.9797134586391	1.62946129891479	0.00130492391754359	14.9262214856947	68.1397249632747	7.70230083776715	2.62086525267604	4.60388894107333	4.79860848566152	16.2372891645424	25.2834290840802	0.0325726495272101	0.889139059436016	2.36471065285301	9.15750337132336	1.07513515505911	0.123844369913655	9.82848526602952	0.00133143383083501	1.46184185844442	11.9097862601177	1.46932003200047	3.59690403647638	2.62207325962353	0.152306418540048	0.366576551371703	0.0126501244625113	10.885107257107	3.28486441275655	120.074677670555	0.662038187368685	9.1841719911292	5.76008724126882	62.2283759889405	6.27233878287008	1.53480090314746	7.70501599270437	0.0011390717432303	0.0110944144481281	1.46047393909601	47.7189596465312	0.0279445226908524	4.8306381764895	20.7892522999861	1.17850791426286	4.41892132458264	26.6441994487687	0.0316594731981927	-0.0156403589441343	2.5167548013371	-0.0660080098426522	-0.0038559128699958	602.16637063389	541.841941476922	354.623547875642
CH	0.00888871481569045	0.000721628883372318	3.00684845163935	0.0022330451282261	0.0390968692834005	2.32865450929311	0.0241586573007891	0.0126100990500865	30.4410110598297	-0.000149939962790145	0.730398522203438	13.6229162747573	0.0464929671844714	-0.00340069956597639	5.47645693280045	0.0135667805751143	30.3685289768171	3.95463061412728	0.0029371512731717	0.0721938968978007	0.159154955138166	0.193226350188961	0.16809454623865	0.0128961092855753	28.6978010599054	-4.57762511774249e-05	0.00296477357064054	-0.00274195635091837	0.806842395725649	-0.00521477398169362	0.00381147473298262	0.00383529102156476	0.0119807298040013	0.00428790813251251	1.06997487348512	0.0427198260222144	0.516064411700866	0.304214482943016	0.063011122387494	0.126828277382279	0.0929561101903595	0.0201487465049589	0.370121125959643	0.0863394565169801	-2.82363813020834e-06	0.000676518108463883	0.0127950377070733	0.0317058746606623	0.000991696268052766	1.28389998254825	0.091969722957669	0.0050243812749522	3.76536891606954	2.87783700394007	0.00160867867986004	0.033936589430905	2.58103715978785	-0.0122753197497584	0.0322156071404556	133.60485505777	122.94423233569	91.933465693424
CY	0.0152818430464167	0.00226854630851042	0.0465066976990104	0.00453741834814583	0.00621473835077083	0.0165931337619062	0.0918554617405208	0.0199922719095417	0.0146616562185625	2.28866104815164	0.0308872890980729	0.155683663408573	0.00652621939614583	-0.000298401860229167	0.0693135059534375	0.00510948446352083	0.124169732707417	0.0721113108157396	0.011876340623625	0.54869351155699	0.0193822364842396	0.0324150156692708	0.00510432882338542	0.000884324359489583	0.319206558437052	2.30815165625e-06	0.00224652168254167	0.00295417741942708	0.00490170708885417	0.00214516550426042	0.0110738419696458	0.00354150649819792	0.0294793810499167	0.00531364785139583	0.0233518749677708	0.0102429801589271	0.0963243186951042	0.00632550487784375	0.0627812891268854	0.0893668399877292	0.213482950138552	0.00610314181659375	0.00932905653089583	0.0187561222807188	3.50118367916667e-05	0.000322902674135417	8.35821120955354	0.168646972045604	0.0003492036985	0.0477577462736979	0.01682497460925	0.146250735113094	5.79859551198295	0.057447821869375	0.152774831077219	0.144222398217385	0.388214808034344	-0.00100004297920833	0.00649462655909375	19.7905089818344	13.0329255710772	4.0508245659822
