	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KZ	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TR	UA	ATL	BAS	BLS	MED	NOS	ASI	NOA	BIC	DMS	VOL	SUM	EMC	EU
AL	4.21009872213333	0.0184252266666667	1.80720448853333	0.0185665344	1.91756479146667	0.453655893333333	6.6970959872	0.18768256	0.441475720533333	0.00736070453333333	1.76665012906667	5.05357489493333	0.186641339733333	0.0211327232	4.0306245632	0.13080384	3.97159000746667	1.67765701973333	0.00738561066666667	24.100241408	1.25088576853333	2.0257296384	0.0705634602666667	0.00272929226666667	22.2092285269333	0.048964992	0.0509355648	0.0562161152	0.0355694805333333	0.2007076864	1.74705349973333	5.99223063893333	0.112895837866667	0.717359104	0.130988074666667	3.2378781696	0.324382208	3.93142463146667	6.95419153066667	1.20745669973333	0.1395911936	0.464289757866667	0.6879830016	1.64653520213333	2.48755186346667	0.643278779733333	0.321880576	0.299137911466667	22.9487192746667	0.805976132266667	0.022443712	0.2376817152	2.63178622293333	-0.0237735125333333	0.1311881472	140.4570930624	112.438774103467	73.3397590704
AM	0.0115773792	11.2785610069333	0.0610582058666667	6.38656730453333	0.00569236426666667	0.0355867434666667	0.0966760618666667	0.0942851925333333	0.0221767509333333	0.0961960704	0.0637776426666667	0.306211362133333	0.0426769194666667	0.00198475706666667	0.192776260266667	0.0328444864	0.174890325333333	0.2404932096	0.969784388266667	0.180162286933333	0.0177914122666667	0.0464620928	0.0138699114666667	0.00128147533333333	0.34294784	0.299118557866667	0.0144596992	0.00473987306666667	0.0093988704	0.0365809706666667	0.00988841173333333	0.0226164757333333	0.00264490746666667	0.0569586048	0.0460128128	0.2124322304	0.0162207424	0.202935620266667	0.0433921152	3.30657491626667	0.0340987328	0.0111454229333333	0.0311299434666667	14.5536887466667	1.13959007573333	0.0915706624	0.0540891178666667	0.257628928	0.98944512	0.0918997845333333	2.51431212373333	0.105161275733333	2.90279478613333	-0.0053533904	0.0439403264	47.8154479142667	40.7699591798667	2.2251671408
AT	0.192420864	0.0148686069333333	68.6646187349333	0.0210326570666667	1.5383052288	7.3543319552	0.769435784533333	1.30292995413333	7.7402570752	0.00264108986666667	26.7163773610667	105.3595795456	1.86774254933333	0.116876919466667	8.38680193706667	0.511026961066667	27.1482137258667	14.3354407594667	0.0191181610666667	1.3716230144	3.21492118186667	6.0460548096	0.325288004266667	0.033535168	71.8811998890667	0.0665693098666667	0.351708740266667	1.290719232	0.2053359104	0.077434624	0.227362218666667	0.360552823466667	0.0354262698666667	7.56188173653333	0.758883669333333	23.9231849813333	0.587920725333333	1.5966527488	1.8127880192	2.92046738773333	1.20364837546667	11.5911633578667	2.8544024576	0.403496413866667	4.03529673386667	1.76013953706667	2.66118785706667	0.0548450858666667	8.7509221376	7.5660443648	0.0236273642666667	0.183917806933333	8.1141219328	-0.0236725952	0.1803653632	446.071036527733	416.799537673333	389.693209042933
AZ	0.0169997994666667	4.28475979093333	0.158616541866667	33.7615803733333	0.00453659466666667	0.1170683904	0.2427234816	0.364251682133333	0.0457376469333333	0.1629267456	0.1955771904	0.908245469866667	0.152904942933333	-0.00164713933333333	0.323906286933333	0.2228604928	0.417923857066667	0.7506839552	2.85498108586667	0.297782715733333	0.0466089557333333	0.129177489066667	0.0433477248	0.00522238986666667	0.727815509333333	3.1283109888	0.0598401706666667	0.0154959434666667	0.0434035584	0.0813896192	0.0151995072	0.0415679232	0.00383651386666667	0.188525175466667	0.1711627264	0.6048137216	0.0317015445333333	0.411852049066667	0.0819231658666667	24.7523661141333	0.134990609066667	0.0281140672	0.087303296	16.0743303850667	4.57587780266667	0.3154161664	0.251405704533333	0.504860023466667	1.71870877013333	0.3229689856	8.91424768	0.170773230933333	4.27236611413333	-0.0140303701333333	0.0763022165333333	113.299615376667	96.7665968550667	5.80521477293333
BA	0.881514769066667	0.0162759850666667	8.42350646613333	0.0132929141333333	16.50573312	1.722884096	2.2849695744	0.679177489066667	1.1843309568	0.00435136773333333	9.74363142826667	20.9871590741333	0.7387568128	0.0468365568	8.10437072213333	0.535195170133333	10.3574536192	4.13254396586667	0.0167097269333333	4.06823785813333	7.84075762346667	12.5181995690667	0.1674451968	0.0115216245333333	47.069200384	0.130393224533333	0.2009974784	0.2262363648	0.116792337066667	0.3055314944	2.48577201493333	1.19383968426667	0.0970169002666667	2.38648715946667	0.474551876266667	14.9148172288	0.618074112	7.0630178816	14.3537886549333	2.57889594026667	0.639233365333333	2.45449250133333	3.71644880213333	0.964748834133333	5.7921060864	1.1839725568	1.27079601493333	0.144851524266667	20.3207518890667	2.49991850666667	0.00870327893333333	0.194973508266667	4.99758749013333	-0.0371563477333333	0.171988974933333	249.523685408267	218.767298012	153.9903685368
BE	0.00437240453333333	0.002082458	0.410021922133333	0.005592064	0.0523699584	24.8839973546667	0.0211360256	0.120143505066667	0.4378784768	0.0003375705	0.8369717248	17.6734874282667	0.487124138666667	0.0223231658666667	8.86157530453333	0.193852996266667	33.0542044501333	27.5774068053333	0.00342728613333333	0.0381275221333333	0.0679606186666667	0.1695988224	0.9448280064	0.0425382954666667	1.7518084096	0.0124581728	0.0341942976	1.6675397632	0.0244756672	0.00742515893333333	0.0066157264	0.00560297493333333	0.006941896	9.50545066666667	0.779578709333333	1.34738070186667	0.974383581866667	0.0938830506666667	0.0551929728	0.491085755733333	0.3949760512	0.0748779861333333	0.102121873066667	0.0377858901333333	0.327111133866667	4.04350129493333	0.636472456533333	0.00587897546666667	1.2040896512	14.4922225322667	0.00311197706666667	0.0624968533333333	6.3056330752	0.3073550336	0.0349422634666667	160.707952857833	133.612248744767	131.0380081065
BG	2.3504412672	0.4053070848	6.24193153706667	0.447324125866667	3.59649334613333	1.68382354773333	99.2123726506667	2.9387767808	1.21137083733333	0.136756224	8.51678112426667	19.6786935125333	1.36140240213333	0.277413666133333	4.70212826453333	1.25010397866667	6.88032863573333	5.8687275008	0.4485289984	29.6928477184	2.60261614933333	13.3164225877333	0.225555712	0.0194505109333333	18.1703060138667	0.975150762666667	0.624441207466667	0.186161749333333	0.393081309866667	3.1957794816	1.6028311552	6.8278976512	0.0572507904	2.6549346304	0.7291725824	20.5568868352	0.4692653056	63.3709570730667	15.7379876181333	27.1257545386667	0.961387246933333	1.3672144896	4.93824791893333	21.4343658154667	46.828683264	1.39807279786667	2.3870414848	9.4898520064	18.1544867157333	3.30649736533333	0.365226154666667	0.300219835733333	2.8451651584	-0.0966148010666667	0.2276233216	489.650925642667	451.2733556032	150.212093909333
BY	0.4972284928	0.206447906133333	8.55253265066667	0.32137472	1.938137088	7.31876666026667	7.02620685653333	64.0163250176	2.10629932373333	0.00794155146666667	18.6454682282667	68.5560517973333	11.0790868992	3.63871546026667	4.41335862613333	9.44849660586667	17.8502609578667	27.3310242133333	0.262982741333333	3.5561127936	2.85290359466667	13.7740855978667	1.13264954026667	0.0810472277333333	20.3142834858667	0.967282346666667	12.5794134698667	0.680562961066667	5.14671192746667	2.35691240106667	0.506857506133333	1.08133853866667	0.0259799274666667	11.8773940224	3.7444698112	105.815255722667	0.398268996266667	22.1675760298667	5.0480807936	85.0480420181333	8.87723895466667	2.29600761173333	8.2771755008	2.94217673386667	78.4839737344	3.65297390933333	22.4071144789333	1.8580611072	5.12499766613333	18.4709458602667	0.220061610666667	0.0785020672	4.98161800533333	-0.150749917866667	0.2258561024	710.117887934401	653.2485070448	371.592844162667
CH	0.0362275882666667	0.00488675413333333	3.37528285866667	0.00799792586666667	0.0870022144	3.61812732586667	0.0965994922666667	0.113640866133333	18.9818317482667	0.000763549666666667	1.52977025706667	26.4399836501333	0.502091537066667	0.0116964309333333	14.2534399317333	0.0767078741333333	35.4576673450667	10.008592384	0.00387675546666667	0.304836232533333	0.329141282133333	0.5252655104	0.357627869866667	0.0182009130666667	50.2356159146667	0.0114222922666667	0.0381279786666667	0.6160566272	0.0203888277333333	0.0115527317333333	0.0229059114666667	0.0598135978666667	0.0400218325333333	3.02123390293333	0.307959022933333	1.50174324053333	0.9811275776	0.269518574933333	0.1319448832	0.399253674666667	0.270647108266667	0.7695679488	0.2225093632	0.233104213333333	0.427097770666667	1.882484736	0.45065472	0.0149346912	7.2500199424	3.970301952	0.00690550453333333	0.195243776	6.50729772373333	0.022566176	0.191784618666667	196.225065132867	175.732871292333	154.178893079267
CY	0.0166099072	0.0286366592	0.067120128	0.0163436661333333	0.00978369706666667	0.0392851754666667	0.1651014656	0.0259222741333333	0.0190210410666667	1.59215465813333	0.058844736	0.262585890133333	0.025084832	-0.00487595626666667	0.178537642666667	0.0094769376	0.166020130133333	0.1623803392	0.00824167626666667	0.725732488533333	0.025761856	0.0448663808	0.00845420853333333	0.000720997266666667	0.404684526933333	0.0114117269333333	0.00545687573333333	0.00526084053333333	0.00258228346666667	0.0214747605333333	0.00832929866666667	0.040397568	0.0085969472	0.0530988672	0.0198704256	0.134650990933333	0.0143916906666667	0.201151982933333	0.0590690901333333	0.401759505066667	0.0106085109333333	0.0108730602666667	0.0274590357333333	9.90982526293333	0.4200004608	0.0643700608	0.0324499008	0.208183364266667	5.059780608	0.0757669546666667	0.347901166933333	0.24372096	0.028064416	-0.000165289333333333	0.0063578416	21.4891945258	15.4227645420667	4.01333122053333
