	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KG	KZT	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RUE	SE	SI	SK	TJ	TMT	TR	UA	UZT	ATL	BAS	BLS	MED	NOS	AST	NOA	BIC	DMS	VOL	SUM	EXC	EU
CZ	0.0900528873934923	0.0102176334787842	26.2484763499754	0.0418095960588979	1.44913142940054	5.39273913068164	1.1872572286312	0.951267197283173	3.544369708751	0.00231202168285945	61.5956377542837	105.238008468511	1.2280929645316	0.0324089261584151	2.39378035885183	0.233853576735644	15.6926664283949	7.44714439460256	0.0270115183882696	0.632735297871191	4.28720300899399	14.0022803178762	0.323710067691457	0.01374502675455	11.2163305804632	0.000193812166291667	0.115985910749315	0.307533612629385	1.22225899400526	0.11248645007065	0.136876768068557	0.175661464362777	0.305454051557859	0.00727567842143212	5.32508897145862	0.452346018877881	51.5282850009922	0.169325984865435	4.30472650888365	5.06185947478949	2.32496146560503	0.648199573769367	4.23613960322275	11.3264647002242	0.000474552111875	0.0160561376368897	0.684135866931137	4.32895685101036	0.0201678670574288	1.1561589845988	2.72419126950291	0.212733257475439	3.33857106295139	7.49578720322307	0.0144001884389339	0.0556698935820004	2.91027949629844	-0.0667796005249997	0.158093281587678	374.092262230047	356.093756996928	336.343310439066
DE	0.10172378428105	0.0281823856053261	48.5571765788228	0.153689191954667	0.462494008769183	81.2244248279147	1.02166740324228	2.92998456121116	37.5713016793517	0.00470807809280313	58.229040035051	849.732394649771	13.0136853265589	0.201126380448483	23.0997313001013	0.875159692571739	218.800868122866	115.473648627027	0.0654290002904365	0.646715756247492	2.24332017343724	7.98343920657247	5.38994022373633	0.160354796039478	37.4656280731865	0.002000698950375	0.341328701484991	1.45728986068914	20.1419880785997	0.641557426024776	0.333666198305135	0.0970486086405099	0.172343100804537	0.0126917017219281	90.840970281823	3.76665625971041	92.9896215830712	1.98522214652975	4.07731204693102	2.53697476649254	8.57377905791546	4.14257236342364	2.8343817919438	5.99262889951033	0.00148824865845833	0.0344514034645099	1.30226804468063	9.44492749408556	0.039012004899849	17.9951425759657	31.340290360208	0.256792489657324	11.309728333478	122.658555867845	0.0421766020496938	0.305875162585275	26.8051105584835	0.162019837265611	0.716220088009937	1968.78992650706	1757.19940037139	1689.07689077724
DK	0.0169619879485861	0.0105001616048139	1.53495749743041	0.0305641027161699	0.0894905878990586	7.23851664963979	0.226662050307629	1.29072178127337	0.744173410582968	0.00171662892481417	3.15618290986455	45.1520280540866	8.35648686322225	0.17901089451826	1.82563077170643	0.433950471176334	13.9900253045954	27.8562687174014	0.0205599058890398	0.149221317734371	0.193750526135227	1.05771819685318	1.24433656087554	0.0315575110725535	1.03673891324626	0.000132963895289646	0.0559522756333929	0.640123320963148	0.767077321414501	0.300757411303868	0.0742214359826043	0.0252076511750434	0.0537345061922451	0.00115738112462241	10.8437728209052	1.79675350584263	16.3530282033524	0.232595540923085	0.915127373418996	0.49048054759912	3.51913774372556	3.11579089217887	0.201064656312128	0.893010156748924	0.000326589683535529	0.0103492527076533	0.444038633302306	2.9260471533879	0.0110287153541845	3.06385076624924	17.3893917153902	0.063344500065451	0.656888308645469	32.6369436628398	0.0122296399679085	0.0192585512188869	3.03848922178597	0.0264937042779797	0.138808352039261	216.584346252312	159.539859290676	147.897528241481
EE	0.0183209372151952	0.00396449456736593	0.866357298987802	0.0141132187549184	0.0379348793303188	1.65817639601295	0.190348184363828	4.72032639970252	0.218654486091221	0.00135274547734458	1.83324632872812	13.6250634863452	2.29319467849692	4.63213041345312	0.561878225393354	6.08365903548563	2.79943715059111	3.77839989927023	0.00760712888582691	0.157527211678587	0.209174197110682	0.921338999938709	0.194427000308089	0.0178940162913211	0.807247484628694	0.000360224435904319	0.252099605364481	3.98960299595198	0.200812174302587	4.21439249869523	0.129771571227558	0.0139279703975691	0.0488554213175739	0.000529256327634484	2.16483696664131	1.08586377785075	16.244375590752	0.052212755637023	0.873011013740206	0.337842535499137	17.4126180779986	4.00611123545383	0.1807380918238	0.830047184052789	0.000262519930519834	0.0195394486378104	0.340865426177591	3.92006529420564	0.0345750982004891	0.647063529061847	13.5183413844906	0.0846584405138435	0.365804973243064	5.48776119775126	0.0176296700572974	0.00369310898962419	1.04215322898689	-0.00971020152076503	0.122655917063408	123.285142280368	102.005131960077	73.370053260643
ES	0.0087226441685231	0.00192708739735674	1.08284761233237	-0.00151097947635269	0.0691988056464552	3.98403651690012	0.0281173291220559	0.065686942807684	0.757124885042636	0.00104105759853324	0.754686548438302	8.9783389308965	0.216208276139694	0.00552809410336829	594.753939175161	0.0374951441223021	43.9581952765586	11.5434966745741	0.00533579733384663	0.0497854567671807	0.261146498263773	0.381017653254757	1.05412490867235	0.041390830391258	7.12941238961674	0.000334024662842803	0.0227454173147643	0.0243594078186623	0.481629553410418	0.0149055674741707	0.0101362993637347	0.0165074666018044	0.0122171042401318	0.0299331748948	3.74771469827505	0.198717645476583	1.09860009110636	76.1664011814362	0.241265715427723	0.180782198721861	0.272577548578305	0.117068687221099	0.329724233319504	0.234465464083914	0.000346739980625715	0.00548967901036529	0.11146030265451	0.530925136923056	0.00473210222367661	64.7781371825735	0.252335172120304	0.00888238839397111	118.713616654866	7.51483818391504	0.00776617860642572	1.76551680499844	64.9815788135033	0.115785229463339	0.0629455820421922	1017.22173518654	759.019072263518	756.704284044097
FI	0.0140825452251454	0.015120838980782	1.83482643880833	0.0343697108733516	0.0236727447483217	7.00804673929389	0.318969740705297	13.5968617738022	0.790476068677904	0.00252236072764855	4.71882082330327	50.5009863299665	10.0309045895472	13.2084595680181	1.65882881758527	94.0346218386444	12.0908851691848	24.5904559255183	0.0226247666326271	0.23620613750772	0.419867968566624	2.21950613461991	1.10373729931055	0.116128125486278	1.4847028847836	0.000768863630194504	0.666106398981465	8.97664134899805	0.782663375231032	8.23749081338809	0.307497612818017	0.0279472640761131	0.0756854690382414	0.000691198327499882	10.5680997493544	8.27545540280378	39.1205124610737	0.222419342154763	2.00061248636097	0.811950359807902	65.1076771068055	31.3342665912555	0.352214710460072	1.97912709231925	0.00084063476784056	0.0582400406450659	0.624422809636218	10.7134935436247	0.0970750302781883	4.94515561496277	51.6135995699917	0.162639485106868	0.71272821284439	28.7579065206207	0.0458370162491253	0.00329473491039733	10.3001253215097	-0.116680851365343	0.175568967331943	527.017759638517	430.417266876039	329.037245551088
FR	0.0427753107922506	0.00912488525738344	5.72024041579241	0.0652663524928171	0.101231138204774	53.8893046133605	0.185196628853979	0.545230761118065	20.5387652359987	0.00100909159013663	6.12447239697566	147.644873907202	1.99135121566684	0.0391774737489464	233.349393669411	0.15985911450682	737.437971513164	127.98189706071	0.016147179200098	0.216796791623305	0.828693089025992	1.43114471551065	7.10358948012601	0.147133767128827	67.0241839042076	0.000134571583848958	0.083834668026578	0.273097302609399	11.1032544816106	0.100999247505871	0.0751192707649786	0.0344651102389472	0.0379283191546275	0.136337395378101	37.1201996764349	1.09081182903382	9.44870767301573	15.7999596176275	1.23421373987332	0.444205962723808	1.43852903164159	0.639187522604484	1.43613972407893	1.08331152983258	0.000192676468364583	0.0126295485926436	0.246321494455585	1.46995490586429	0.0136525490475817	81.287176129007	3.14624427973555	0.0261163201893332	106.928663218322	105.902310978521	0.0158693519638136	1.96962394949158	48.9931565722974	0.4517232515027	0.891093315982424	1845.52999492685	1495.91921109762	1469.50657646215
GB	0.0291679529146612	0.00983811271872588	1.57262364264569	0.056198864531266	0.0474668567939595	21.4609216710421	0.126623599827336	0.847968164365877	1.35859557783227	0.000704414201341703	3.01706294420215	63.321069538754	7.12713823220663	0.112763049335626	16.4154544015137	0.45120680003526	76.3230067507115	382.81253422165	0.0200817117865002	0.134057340441831	0.148027719223424	0.698758190456563	25.248195712995	0.25868624976958	2.77553268426786	0.000664824410988506	0.0886197429204553	0.477202527808236	1.78045356368151	0.220389028446392	0.0495570430117113	0.0218695498945438	0.03130302341616	0.00630995341683686	30.779774010879	2.76664417690701	9.77169744648088	3.18416395645768	0.533623506959816	0.224108974535001	2.33754417221415	2.09029330032476	0.139686412844239	0.578171230626229	0.000492880263567384	0.0190164599257909	0.293334606278761	1.96649926291084	0.0195102304376971	54.7866199635533	8.39983614587354	0.0269212542433348	3.09564472524524	106.614057728905	0.0129559252177671	0.0922382658366811	24.1833913046247	0.631570258746105	0.978237084830852	860.576086946352	661.754679921624	651.30835675807
GE	0.0523161636207081	5.4324782117087	0.242471815077744	21.1389658331176	0.0638244543639789	0.0927716370753695	0.567193791978691	0.0970778320623533	0.093459587845786	0.153812867716874	0.176280764713489	0.749524846351669	0.0222012734107498	0.0049176872280989	0.347542064440154	0.0191957950572602	0.339219457446769	0.180678804395942	27.5532259737153	0.975825393402294	0.0750207609982393	0.218465768847994	0.0083996773809791	0.00244047290693747	1.05997073803808	0.0203312713360415	1.27419787403706	0.0137373094953124	0.0185888906206458	0.00761696190131239	0.048339244648281	0.0361705182016978	0.153699101599666	0.00457840596392706	0.127231520298302	0.0290059482632288	0.540944314970227	0.0228279538001925	0.73802227051783	0.282281597044463	7.85119187534179	0.0289845736222132	0.0634179655818539	0.141640406606947	0.00458727003294782	1.12035671755668	32.2865659923288	1.84362049116477	0.826024663751986	0.10188721140229	0.0452815292797498	2.01041118370225	1.9138438536506	0.183261842819015	3.31694958916313	0.176542677968577	5.96641719661705	-0.00863650088371866	0.0561059705029264	120.91330936581	107.151366994219	6.94126315885891
GL	-0.00559645468976231	-0.003213399935028	0.210210575514228	-0.0312058914300931	-0.0194569564885845	1.4095197009548	-0.00423645774286454	0.296029627491197	0.0782228290059722	-0.000903492333601462	0.407901094363714	6.24698351992364	1.05868966877152	0.0395909448228843	0.0685205041692248	0.249987359223527	2.05333219309087	5.57433754563752	-0.00783982079679941	-0.0044966161688263	-0.00456547619875741	0.108143034119347	0.313635751704327	0.589523166685757	-0.16720221222667	-0.000202398693892505	-0.0152266337097767	0.131236733278347	0.153797255808671	0.0707413182158383	0.000350551986156021	-0.00269795951665212	0.000239280762754897	-0.000595631502315708	1.96749385529	2.106805925204	1.68482518927286	0.0100450361614813	-0.0310339223208042	0.00261138095965405	0.904201917758358	0.767680816582594	0.0136840550670686	0.0897462791584923	-0.000112831952343427	-0.00266046920408648	0.0357662162185446	0.489250907085305	-0.00195232937162244	2.43737371785706	1.6582256478185	0.00852732210291227	0.0494141162876048	5.25632872181261	-0.00631296440180703	-0.0120010725650236	89.6827171188277	-0.135543723019826	0.32041811888835	126.089052283614	26.8301157212607	22.4171569314609
GR	3.4077587112544	0.029097815651253	1.33190798695303	0.0686397167465723	0.674836517751387	0.270237786587157	22.7725098404806	0.477822067868877	0.350140420372456	0.0878880350969283	1.00457447590179	3.10994591941665	0.0937257442417539	0.0132528645155824	5.11137783279064	0.0595066533718693	3.18749530394802	0.759856239834643	0.0933681329911674	153.52614070495	0.786468732251437	1.97197752181479	0.0492967474736091	0.00732323143267919	15.3664838662984	0.000511053020619226	0.399268159378774	0.0998071054664879	0.0552362954959267	0.045100671978745	0.400228562007704	0.516915871730455	12.8169212156227	0.232458783732675	0.283764958365468	0.122991269375136	3.02750276595835	0.267293296802378	5.63159019825478	6.3819731661488	6.75436155837464	0.138801496362751	0.298144931428124	0.84579423606849	0.00112616514720574	0.062394792116843	49.9079705132446	7.6203902763928	0.0855611774900098	0.592956422640194	0.187331864873352	3.71786119497916	87.6688021553241	0.471858915913863	0.0822523859110152	1.52024707540059	10.4700850466681	-0.019792850965141	0.165102241879913	415.464445842585	310.608230588995	220.42879065732
HR	0.754772053711164	0.00109468485454362	14.3876543291424	-0.0223432709774976	7.14446679903846	0.747857253583498	1.64745692112648	0.317983288532473	0.920119274393902	0.000796170262274575	7.06633293822545	15.4294585319045	0.185361232237823	0.0146768473071481	5.01841100894876	0.0834260478074263	6.2232237724218	1.17057437067378	0.00635031027994002	2.08959372199164	22.4903992335221	14.6863076798067	0.0537211257663726	0.00526471707262046	51.6512396719411	-0.000275198712791667	0.029661278284417	0.0755451479008371	0.198327552215599	0.0213717372046477	0.10939110913511	0.835662561839972	0.555782769591654	0.101424180091544	0.760216851082852	0.120298850268922	14.2984005141255	0.326603906387227	4.78821634544649	12.2716897663785	1.01287686462451	0.124152423220168	6.53141552250592	5.72986250705439	-0.000200996498333333	0.00660727603974792	0.825852453801893	3.32147514465265	0.0071995419878705	0.474590948991157	0.445211733796267	0.224781549084798	29.9709486325828	1.19711152695992	0.0034080617765802	0.444869528599713	3.18443579468992	-0.0177637682981964	0.120897746109768	240.174248576497	204.125955404596	175.902650467114
HU	0.662343644947991	0.0158030654034076	20.4086176643014	0.0267281224185281	6.23628136139132	2.06030879801164	5.96417290192271	1.00001813780801	1.75799566449208	0.0036328301127859	12.8417062777513	29.5198884824604	0.433618426508877	0.0274928170590997	3.16691651468717	0.138687481668448	7.28139072039875	2.67523971533376	0.0497525192607701	3.79874598581845	10.0293649938739	53.9342354951836	0.0917246496308601	0.0101248185683027	26.2236200858334	0.00021984875746875	0.208848845449997	0.212525064984079	0.442432555673113	0.0713238643922985	0.540644599375551	1.21244152931845	2.03903604011972	0.0272999522728943	1.95420100671119	0.222405404735038	35.6186679651152	0.244446019431312	30.2879883528573	28.6018208513719	4.46425611815953	0.288002785057235	5.85230073544442	21.7743845566708	0.000416127868320035	0.0309681028364198	2.7118245495397	15.9801453065038	0.0413449261573145	0.5576357038151	0.935130097322437	0.821379235172555	10.3155921597296	2.51244354666707	0.0191867972832739	0.161000109765326	3.14321260853768	-0.085001773339562	-0.0676893339376986	359.499245434666	341.186540368833	275.372694151334
IE	0.00180409232993988	0.000188722920007104	0.15374973242631	-0.00266956351157046	0.000747033713408092	2.09811314867095	0.00757630918056231	0.0928868512580748	0.12574724637408	-7.14451458077456e-05	0.250999224885469	5.72894834241278	0.620066168180603	0.0212228299354339	1.94379352167651	0.0474238884978459	9.34751639562778	41.9061192462379	0.000397619158746234	0.0101080954832961	0.00826289774092702	0.0494089630088953	17.7586220497064	0.0700431072389508	0.196186767304662	-9.70513494569985e-06	0.00350408471460264	0.0484872003197533	0.148376955540339	0.0288089724374578	0.00316456156285227	0.000923095638959134	0.00215550573987783	0.000206532727476175	2.72859491123878	0.256041005773704	0.717605874439172	0.491211302347945	0.0272130883869639	0.0100477707776222	0.267399438976893	0.202317559857192	0.0088609739817335	0.0356477394630701	-1.70282541123665e-05	0.00133386100830743	0.0257518040451057	0.193383834127388	0.00106836515347994	16.4486790290984	0.873374642861371	0.00217107906840863	0.250472937718972	10.3818913881808	0.000348337597653258	0.00529417736739773	6.99810725897804	0.0374498427413272	0.313253026727393	120.950310670522	85.6396389013985	84.5857943370226
IS	-0.00254570270677159	-0.00144770134395524	0.14023040918619	-0.0130567716980182	-0.00627084202020694	1.32533057022925	-3.56431456767833e-05	0.146102059681258	0.0606221231720089	-0.000665537676517051	0.291838071663166	5.16321900347402	0.897457947064215	0.0235467771559111	0.192818739844225	0.125808449685458	2.2129467632305	9.60032423207683	-0.00257254579011404	-0.00575116197443776	0.00523290139673358	0.0820917055415473	0.919680419057306	7.86740174396587	-0.0378748880335555	-4.75772292469681e-05	-0.0102682804081726	0.0762032120381295	0.13593591430435	0.0395639813597138	0.00239136777104658	-0.000896503892746372	0.000489140646233306	-0.000285943338210758	2.05472670982527	2.13370755446911	1.40741560309791	0.026628515084681	-0.00843383723499219	0.0153541275129312	0.236285897400927	0.541184385362379	0.0145002070669029	0.0722992344241216	-2.37599520775584e-05	-0.00135670225412854	0.0215502345370476	0.305078396526491	-0.00139329424057536	5.4390191729065	1.20402293132628	0.00500828693848086	0.0243196953060699	5.7774678703169	-0.0030819237433096	-0.00383338843231532	8.40160088957358	0.0179456341702675	0.120087571602783	57.0275964448776	36.0448744474355	25.295914507054
