	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KG	KZT	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RUE	SE	SI	SK	TJ	TM	TR	UA	UZ	ATL	BAS	BLS	MED	NOS	AST	NOA	BIC	DMS	VOL	SUM	EXC	EU
KZT	0.515090432	9.49018842453333	8.21189891413333	40.0734420992	0.655821960533333	5.35519341226667	5.9147862016	16.0637921962667	2.85994816853333	0.3197628416	7.93634133333333	43.9359591765333	6.6719596544	0.770782754133333	12.7300927488	8.49442024106667	21.0121370282667	35.45874432	7.9420276736	8.9591332864	1.86044429653333	4.96037505706667	1.8210164736	0.564372718933333	38.4781036202667	54.3677655722667	862.923242427733	4.1847332864	0.467737326933333	2.4852185088	2.24834833066667	0.186091605333333	1.09310764373333	0.0591173034666667	8.43920561493333	7.7718798336	29.71828224	0.966074299733333	12.6152496469333	2.86054700373333	1115.53792354987	7.73362865493333	1.5391264768	3.36361007786667	11.9823750485333	21.5550809429333	67.134947328	105.226759918933	90.8491926186667	9.6437469184	17.4009625258667	4.7367667712	12.8274672298667	21.5492875605333	58.6817994752	0.584663517866667	46.4183667370667	-0.4170180608	1.10199596373333	2878.89311893334	2706.3650802944	282.602690500267
LT	0.0953634901333333	0.00260894	5.14444055893333	0.00991172586666667	0.934452701866667	4.01107735893333	1.1195754496	4.857438208	1.31855674026667	0.0003348143	10.0404112042667	39.6697621845333	5.80231714133333	1.08368807253333	2.25565136213333	2.40322095786667	11.9264040277333	16.4471657813333	0.0053596384	0.905722743466667	1.36682345813333	4.3691065344	0.7797307392	0.0720293461333333	6.11892974933333	0.00025489395	0.247457604266667	9.35504226986667	0.314499345066667	2.23342824106667	0.476993092266667	0.0627357482666667	0.2277825024	0.00682311573333333	6.31278086826667	1.38134801066667	57.8107342848	0.148095010133333	4.13169718613333	1.54869241173333	20.5933860181333	3.5907264512	1.22112150186667	3.5539738624	-1.72333572916667e-05	0.00762217386666667	0.402487159466667	8.59384818346667	0.00535849546666667	2.1163524096	16.8098824192	0.291380701866667	2.11705623893333	13.4592124245333	0.00846955733333333	0.0299039189333333	2.01248740693333	0.0181225045333333	0.0239638677333333	279.853785575426	242.966954125826	200.756460816433
LU	0.000260103616666667	0.000162747733333333	0.1267776768	0.000870092933333333	0.00317586293333333	0.817907165866667	0.000834759866666667	0.0176273386666667	0.101057058133333	3.19713354166667e-05	0.328581085866667	2.91723646293333	0.0281487509333333	0.00262169066666667	0.611266286933333	0.0066404288	4.15371072853333	1.10155134293333	0.000542070033333333	0.00117896546666667	0.005230224	0.00939167786666667	0.0496989141333333	0.00373360453333333	0.223750417066667	5.66550791666667e-05	0.0011081628	0.0110436288	0.668696917333333	0.0032440688	0.000244407983333333	0.0001648946	0.000154586633333333	0.0002901667	0.427849557333333	0.022148928	0.328960750933333	0.0470217557333333	0.00287832266666667	0.0027978416	0.0760507818666667	0.0178293824	0.0087463888	0.0082482656	4.90304333333333e-05	0.00017831845	0.00384009493333333	0.0113932064	6.37741458333333e-05	0.297587131733333	0.0518065493333333	0.000176449416666667	0.115282850133333	0.796436138666667	0.000629913	0.00250613866666667	0.2282264576	0.004864136	0.000727482333333333	13.6532905634937	12.1550473166104	11.9041375311021
LV	0.0881630890666667	0.00167217653333333	3.52419048106667	0.000252619283333333	0.615383927466667	3.88791773866667	0.969569962666667	5.0731712512	1.0172551168	0.0003591727	6.98439488853333	34.870984704	5.76501568853333	2.12153521493333	2.17053115733333	4.16234919253333	9.88309531306667	15.777939456	0.00402529226666667	0.7859314688	0.848774485333333	3.1098077184	0.759273198933333	0.0659879978666667	4.86967104853333	0.0001652477	0.211758626133333	7.14372437333333	0.302335214933333	4.2689273856	0.477357090133333	0.0548406357333333	0.191929770666667	0.00463532266666667	5.87941751466667	1.59758103893333	39.1939009194667	0.1618512384	3.5964952576	1.1419080704	24.0508381866667	4.79836023466667	0.738779886933333	2.42300955306667	-3.99021875e-05	0.001808068	0.337213269333333	9.45668205226667	0.00165467666666667	2.0240748544	19.9579161941333	0.292166792533333	1.7208815616	13.1203192149333	0.00656863626666667	0.0151869152	1.67480797866667	0.0272731242666667	0.0175917269333333	252.249173091229	213.392386092296	168.154003306033
MD	0.1142105088	0.0213462677333333	1.25294414506667	0.159502165333333	0.377490432	0.456314641066667	4.68802382506667	1.43632807253333	0.24009216	0.00366664426666667	1.75173891413333	4.42372642133333	0.307717973333333	0.0798106453333333	0.8186109952	0.2350111232	1.8332102656	1.3244506112	0.108530440533333	2.72860419413333	0.3055517696	1.820657664	0.0628512213333333	0.0115887349333333	3.41810571946667	-0.000423572666666667	0.188818926933333	0.328517085866667	0.0463800149333333	0.117278498133333	3.22030114133333	0.051351488	0.342921352533333	0.0145443050666667	0.6001690624	0.177166984533333	9.7047707648	0.0383474389333333	14.0178314581333	1.13251198293333	10.9646457514667	0.2064884736	0.2386399232	1.1285020672	0.0001355464	0.00142493386666667	4.00521352533333	22.9695116629333	0.00132275106666667	0.2934987776	0.7161532416	2.6546864128	2.69105916586667	0.9510868992	0.0271716202666667	0.051825664	0.0483490474666667	-0.00800744213333333	0.0199736064	104.9222541152	97.4764571221334	51.646914096
ME	1.14549814613333	0.000845144533333333	0.678012177066667	0.001305234	1.42556788053333	0.1586351104	0.2723023872	0.0401532074666667	0.1170630912	0.00375357466666667	0.519995153066667	1.28224187733333	0.0374298197333333	0.000712920666666667	2.93104244053333	0.00867345226666667	1.8301263872	0.501608789333333	0.000627232466666667	2.1570564096	0.575863125333333	0.880744584533333	0.0295217173333333	0.0021835232	10.9786311338667	6.86567513020833e-07	0.0007463784	0.0103859893333333	0.0157053002666667	0.0029727592	0.0205739648	1.5133405184	0.451324996266667	0.0649673642666667	0.162061943466667	0.0294202453333333	0.783629243733333	0.0824312576	0.486609783466667	3.49740209493333	0.194338235733333	0.023000704	0.115572744533333	0.279904324266667	5.37453416666667e-05	-4.32630958333333e-05	0.0926380117333333	0.277153826133333	-0.000142141016666667	0.187438336	0.0912018773333333	0.0190761898666667	8.80435582293333	0.3302551552	0.000228081333333333	0.130311978666667	0.751755946666667	-0.0028082664	0.0570254464	44.05248380133	33.68364323333	24.2977293489333
MK	2.2821154816	0.00183797773333333	0.788490581333333	0.00526805386666667	0.841339426133333	0.1789361152	5.87982383786667	0.0879877632	0.145392913066667	0.0199961216	0.7893538816	1.86647046826667	0.0738114389333333	0.00538109386666667	1.93598764373333	0.0247631978666667	1.5073759232	0.5705372672	0.00370468426666667	34.3825973248	0.3784462336	1.3916778496	0.0342052864	0.0048404608	6.05791464106667	0.000222089883333333	0.0138070570666667	0.0281417429333333	0.020731904	0.0110065728	0.106637986133333	0.194115157333333	12.3114083669333	0.0395768448	0.188365312	0.0612157098666667	1.3755715584	0.0791337472	1.82699431253333	8.54882822826667	0.8173561856	0.0634835498666667	0.118764637866667	0.512181691733333	9.5751275e-05	0.000175419733333333	0.791064234666667	1.0274459648	0.0001418213	0.195030340266667	0.139210359466667	0.164484608	5.1876036608	0.345769984	0.0076081936	0.1136545536	1.61412519253333	-0.0048354544	0.0831973205333333	95.2405702721917	87.3947215137917	59.7712745466667
MT	0.00337833973333333	3.15675791666667e-05	0.0156064192	4.41946083333333e-05	0.00544282026666667	0.00984282773333333	0.0074978976	0.0006843094	0.00423725413333333	8.7946725e-05	0.00656378933333333	0.0363731242666667	0.000967192733333333	1.82768041666667e-05	0.165339136	0.000453142966666667	0.1059432192	0.0250037290666667	3.31163145833333e-05	0.0285195221333333	0.00642732533333333	0.00713752053333333	0.00253902106666667	0.000207682266666667	0.354514432	6.313515625e-06	0.000106223525	0.0002807895	0.000676992266666667	0.000173902216666667	0.000485935366666667	0.000779114733333333	0.00414805946666667	0.180623223466667	0.0107700768	0.0015641004	0.0082458624	0.00624496853333333	0.00511030506666667	0.00955080106666667	0.00419809333333333	0.000878906133333333	0.0045394336	0.00272954853333333	6.09226822916667e-06	6.313515625e-06	0.0035356168	0.00318791466666667	2.2124775390625e-07	0.0144011136	0.00174618893333333	0.000417916866666667	1.00832570026667	0.0169503530666667	6.72362e-05	0.0150001792	0.0452330368	0.000646072533333333	0.00562565813333333	2.14315607102015	1.03474261542015	0.986681205879166
NL	0.0037737608	0.0020350056	0.983718570666667	0.00957946986666667	0.0999892992	14.6098148693333	0.0178329130666667	0.185342173866667	0.525293021866667	0.000523941133333333	2.5526935552	30.7974548138667	0.776324983466667	0.0588555733333333	3.97742544213333	0.148808430933333	23.1080198144	35.0277686613333	0.00734257333333333	0.0158461472	0.126331281066667	0.288649659733333	1.93007506773333	0.0782647125333333	1.41576861013333	0.000714502666666667	0.0148339157333333	0.178775483733333	0.4978289664	0.0883786496	0.00519459146666667	0.00431606986666667	0.00436824746666667	0.00254127653333333	21.6834244608	0.553573717333333	3.67581893973333	0.304216576	0.0909519530666667	0.0867466410666667	1.11419521706667	0.295295214933333	0.140700654933333	0.137771707733333	0.0005810488	0.001621874	0.0505766570666667	0.123334613333333	0.0008391728	6.03282582186667	1.6009875456	0.0030912288	0.5171919872	29.5072737962667	0.00523881013333333	0.0150093749333333	6.2058217472	0.239143082666667	0.0183227072	189.9490386058	145.804132503933	142.805284937133
NO	0.0286211050666667	0.0037653488	1.9953127424	0.00483360106666667	0.335662148266667	7.08987071146667	0.337723904	1.61955539626667	0.8842262528	0.0020491356	4.24201885013333	38.5044447232	13.0216602282667	0.773111466666667	2.57901090133333	5.74667871573333	15.9683608576	66.3715927381333	0.0018680772	0.387509384533333	0.2623112192	1.07176973653333	2.97083917653333	0.422327159466667	3.56884179626667	0.000732293333333333	0.137465463466667	1.13618670933333	0.403028445866667	0.646743381333333	0.120187136	0.0245415274666667	0.102103543466667	0.00287170613333333	9.4591516672	44.4419189418667	13.9781756245333	0.359471069866667	0.904762094933333	0.514692334933333	12.9864040448	16.0835447466667	0.289730218666667	0.877864618666667	0.000433274433333333	0.00279919946666667	0.450721211733333	3.17797389653333	0.0031240752	11.4808924842667	20.3811695274667	0.106778274133333	1.09214214826667	53.8401090218667	0.00640393653333333	0.01839824	13.7445026474667	0.174797909333333	0.131977685333333	375.2757644771	274.298592602433	208.7723253516
PL	0.555843345066667	0.025274944	38.6586989909333	0.0870357930666667	7.80080633173333	28.2051674112	4.71786673493333	17.0135038634667	7.57668194986667	0.0029522	95.6806813013333	299.3131880448	15.9307584853333	1.50664041813333	13.8678905514667	4.1661005824	77.7890387285333	70.6982139221333	0.0716178773333333	4.3706810368	9.86593252693333	34.8182850218667	3.52260041386667	0.2925287424	41.7892007936	0.003068484	0.516436821333333	10.6857409194667	2.38594184533333	3.08714236586667	0.517016610133333	0.433508829866667	1.43623222613333	0.0394170538666667	37.1675365376	4.78303245653333	368.048078848	0.8433774592	15.5945872042667	12.2177224704	50.5698233002667	8.269627392	9.30330924373333	25.2741637461333	0.00226944506666667	0.0141585642666667	1.1955826688	30.9754025301333	0.0112300021333333	10.647977984	44.1059770368	0.539995989333333	11.1470881450667	60.0632284501333	0.0476786304	0.181067485866667	16.3105166677333	0.101016593066667	0.327742976	1505.17388699413	1361.70159703573	1215.7368872528
PT	0.00117743333333333	0.000812873	0.116069742933333	0.00370296266666667	-0.00274306746666667	0.252043229866667	0.00482064906666667	0.0239848682666667	0.0865987157333333	0.00017366495	0.0764040362666667	1.37991031466667	0.125087863466667	0.0058488864	49.5267741696	0.0359957546666667	3.62978536106667	2.3039115264	0.00240927866666667	0.0120242912	0.023610336	0.038630976	0.298095616	0.0300697322666667	0.862099182933333	2.843368125e-05	0.00510927733333333	0.0110863882666667	0.0242228288	0.0118566624	0.00245230746666667	0.000630258866666667	0.00132945546666667	0.00210359666666667	0.299125623466667	0.108964932266667	0.1144734208	84.9788097877333	0.0287972629333333	0.00545901066666667	0.271446289066667	0.0710161109333333	0.0291654933333333	0.0187163818666667	4.49328166666667e-05	0.000400172733333333	0.020819424	0.0355203285333333	0.000272191366666667	39.8267121664	0.156469674666667	0.0021091604	5.73028543146667	1.0337132544	0.00109610053333333	0.139547409066667	11.2847574357333	0.167993821866667	0.0160869408	203.237920364748	144.879148969415	144.257048822683
RO	2.24598016	0.0602232021333333	16.3589554176	0.2456913408	10.1016218282667	4.32037451093333	55.6087902208	4.60117988693333	2.8338561024	0.0637322666666667	17.8537125205333	45.2249168554667	1.68809745066667	0.224359389866667	12.2078647637333	0.828146688	22.2540748117333	10.8314176170667	0.102848324266667	28.3340439552	7.07484439893333	37.3008192853333	0.537300002133333	0.0764124501333333	58.5853785429333	0.00652818613333333	0.7572115456	1.10644783786667	0.5316015104	0.412880827733333	6.2375870464	1.19122302293333	5.90506338986667	0.152588612266667	5.00409685333333	1.17177084586667	57.596706816	0.506966869333333	226.477229124267	34.6065447594667	32.5827100672	1.21189758293333	3.75154059946667	16.7135903744	0.00640191466666667	0.0189598570666667	12.3847005525333	68.7659199146667	0.0232480213333333	2.52965055146667	3.7755150336	8.71826281813333	24.3321427285333	7.65168735573333	0.1065820928	0.465656695466667	3.05928246613333	-0.0677117141333333	0.301438122666667	867.560564274667	816.688058124267	625.687531306667
RS	2.73595077973333	0.00958775786666667	7.85227776	0.0177758336	11.9551000576	1.7288183808	13.8850085546667	0.632881629866667	0.898234914133333	0.0272841898666667	10.1689152853333	19.8187330218667	0.555435281066667	0.0177583072	7.78527921493333	0.1107354112	9.65762198186667	4.2107420672	0.0105098570666667	18.7580219392	5.15232126293333	21.1325616128	0.2297548288	0.0246946922666667	32.4777345024	0.00134160013333333	0.0488779434666667	0.1752761344	0.1706091008	0.0491144576	0.430284356266667	1.9248398336	6.66165848746667	0.0972060074666667	2.06615360853333	0.3433771008	18.8429718869333	0.308644386133333	19.2772068693333	62.6702199466667	3.81577188693333	0.3372315648	1.35189203626667	6.448726016	0.00143327826666667	0.00321103546666667	1.59473227093333	6.59050605226667	0.0029987328	0.980305442133333	1.16811216213333	0.581544823466667	14.8036681728	3.3339006976	0.0115891477333333	0.229576925866667	2.49590360746667	-0.0350285290666667	0.148472046933333	326.786068214667	303.0680237176	197.541714407467
RUE	2.86496904533333	10.0017963008	66.6032799744	55.3748572842667	10.2612598784	56.7422091264	51.4775755434667	199.820347528533	18.0007665664	0.8018280448	100.868301346133	465.362223104	69.8787299328	52.2934244693333	58.0278594218667	159.209680622933	163.810080631467	296.874969224533	17.9024429056	54.0849427797333	15.6124435797333	63.9674307925333	13.9415999829333	4.18993165653333	189.786611165867	6.3831261184	670.300670088533	63.7745758208	4.60665268906667	35.8794504874667	21.1724446378667	1.29444317866667	7.26580046506667	0.376487253333333	84.5522315946667	65.9697653077333	490.749121877333	3.62355397973333	120.628427707733	28.2593176234667	8300.89280006827	88.5635940352	13.5339999232	44.0153582250667	2.520948736	9.72506507946667	189.534970402133	946.7416543232	21.7231480149333	66.1499849386667	220.045945514667	37.8614535509333	88.0345088	203.0049951744	29.2700509525333	1.70939200853333	180.683678242133	-0.959342933333333	5.76322164053333	14251.4110564352	13419.8471685461	2814.0341997568
SE	0.108345463466667	0.00391258586666667	7.14267798186667	-0.00813605546666667	0.929398647466667	16.0641646592	0.669748974933333	5.47430181546667	2.60434684586667	0.00146358666666667	13.6692946261333	99.2204816384	35.4076459008	3.36585222826667	5.10973269333333	26.8399149056	39.6829786112	85.74861312	0.00313306026666667	0.905526545066667	1.12949807786667	4.85638690133333	4.0045748224	0.3803743232	9.781379072	0.0006401026	0.314362641066667	4.370956288	0.960164386133333	2.7192590336	0.380051319466667	0.0755215530666667	0.262904046933333	0.0110211104	24.7112815957333	27.143405568	51.908247552	0.464161723733333	3.1999483904	1.52050660693333	34.9417701376	63.00073984	1.0998837248	3.53580427946667	0.000275454516666667	0.000520831866666667	0.431447108266667	10.3416998570667	-0.00258736586666667	12.6265993898667	85.7978000725333	0.2044806656	2.98623167146667	99.521921024	0.0053868064	0.0331812736	11.084333056	0.2398148096	0.1494068224	807.13675240845	594.487596816983	508.451904191467
SI	0.0553204821333333	0.0022995384	12.6480919210667	0.00985466986666667	1.34809381546667	0.6445572096	0.276366199466667	0.237336251733333	0.748864375466667	0.000570656933333333	2.51274499413333	8.3550420992	0.129447483733333	0.0130912469333333	4.91949806933333	0.0356518272	6.91605558613333	1.25988727466667	0.00342964293333333	0.372653943466667	6.46515316053333	3.19332652373333	0.0683963434666667	0.00591365226666667	39.7119586304	0.000733285266666667	0.0227453802666667	0.0369137408	0.0609590656	0.0145464074666667	0.0067666656	0.0381469568	0.0715113429333333	0.0130341216	0.667645883733333	0.0602307584	3.72420334933333	0.223585826133333	0.513923549866667	1.08046021973333	0.8924530688	0.0708493269333333	11.1011233792	1.05808909653333	0.000656644066666667	0.00348604826666667	0.139744469333333	0.516516488533333	0.0017807408	0.373915886933333	0.264298939733333	0.0196299136	9.77247054506667	0.991031227733333	0.00818342933333333	0.0609832106666667	1.02517050026667	-0.0124913397333333	0.0477503658666667	122.804654093733	110.253711414267	98.5422137566667
SK	0.2476328448	0.0046368656	15.0754437802667	0.0155419914666667	3.66847808853333	1.9800752128	2.55351794346667	1.2790390784	1.66895383893333	0.000878215733333333	16.9288149674667	25.7329812821333	0.694444578133333	0.073590784	4.71247039146667	0.224334216533333	10.8313608192	4.14640319146667	0.0110702357333333	2.10586446506667	5.92402950826667	24.5080522752	0.202781781333333	0.0288114645333333	21.7249371477333	0.00125414466666667	0.0564092629333333	0.449946248533333	0.245826167466667	0.120563549866667	0.161482683733333	0.2182782464	0.686928145066667	0.0164976469333333	2.04561312426667	0.384626688	45.2594761728	0.2477877248	6.59948776106667	7.61507293866667	4.10294053546667	0.444532667733333	4.5858537472	17.1206825301333	0.0010534918	0.00230858293333333	0.402562935466667	5.44008219306667	0.002767464	0.970641339733333	1.54996066986667	0.182508885333333	6.01173633706667	3.35184090453333	0.00658859786666667	0.0615722368	1.5809404928	-0.0172764512	0.0612195072	254.315912141267	240.556179621267	208.6322183928
TJ	0.00485040586666667	0.220333892266667	0.0653102464	0.738469819733333	0.00466584106666667	0.0340938410666667	0.0219869184	0.0532607658666667	0.0320359637333333	0.0141432992	0.0448867626666667	0.2557452288	0.0254509269333333	0.00151527693333333	0.259889783466667	0.0246686293333333	0.261680554666667	0.226553821866667	0.1251261184	0.0741515264	0.0165434773333333	0.0358921130666667	0.0152190336	0.00348197546666667	0.430440516266667	3.6533567488	6.73727010133333	0.0147586325333333	0.00318188133333333	0.0081919648	0.0079803216	0.00209106506666667	0.00597167893333333	0.000903897466666667	0.0513953194666667	0.0379600256	0.112800571733333	0.0219207168	0.0492031146666667	0.0166187242666667	3.51544169813333	0.0300792682666667	0.0126716170666667	0.0210178922666667	39.8768646826667	3.57321468586667	2.4914395136	0.1892942848	39.9263531008	0.0953146453333333	0.0454660394666667	0.0330553088	0.200970632533333	0.0992071765333333	11.1251739989333	0.0180880832	16.4079304704	-0.00269227573333333	0.144817032533333	131.517709358667	103.350378246667	2.11775335546667
TM	0.0470435498666667	2.2445891584	0.466087424	14.4721685162667	0.00230350373333333	0.357426039466667	0.2865865728	0.9443059712	0.170047146666667	0.103410551466667	0.463529813333333	2.62175429973333	0.351004637866667	-0.0430157994666667	1.30280475306667	0.386152584533333	1.5660560384	2.41046869333333	2.2751379456	0.7096875008	0.1293446144	0.306335709866667	0.1410214656	0.0404077696	2.318921728	0.8483670016	28.4880229717333	0.225038933333333	0.0326976618666667	0.13954112	0.1641846272	0.01684352	0.0649978666666667	0.00740989813333333	0.5712723968	0.5227891712	1.64239428266667	0.106128273066667	0.551283677866667	0.155722769066667	57.5559827456	0.431890807466667	0.078517248	0.225085969066667	2.61424442026667	34.6609680384	14.4322756608	6.42486272	30.1939600042667	0.8159633408	0.813746176	0.490196104533333	1.40421010773333	1.22699912533333	51.5655903914667	0.136676590933333	32.6655847082667	-0.0305108842666667	0.0558849365333333	303.372402570933	214.2280619736	17.7594922810667
TR	1.818847232	7.4248192	5.55620215466667	6.13547595093333	1.87018554026667	2.2353526784	36.0499926357333	3.3656987648	1.4058696704	5.88481276586667	5.63483661653333	17.7911125333333	0.883011310933333	0.1648470528	15.4374821205333	1.01232687786667	14.5859488426667	8.952782848	3.4925010944	64.14368768	1.98321957546667	6.64268199253333	0.602875630933333	0.1009964288	31.5720095061333	0.020628032	1.20018520746667	0.928792439466667	0.237718442666667	0.445863560533333	2.9620559872	0.4248692736	5.1024920576	0.400123835733333	2.5544409088	1.17351615146667	14.7145217365333	0.914471867733333	24.1339247274667	9.471361024	68.1938299562667	1.09687446186667	1.11988046506667	3.1608987648	0.0100327658666667	0.1717215232	1077.66930036053	46.1062974122667	0.1688495104	3.1858991104	2.100563968	33.64634624	129.8455068672	4.58775975253333	12.1579285162667	4.12258331306667	37.6805567146667	-0.0106072245333333	2.44669535573333	1736.89345978986	1507.13022717653	266.8574744576
UA	1.6620630016	0.622341461333333	26.4933627221333	3.42186448213333	6.56349538986667	11.3128013824	44.0279280298667	44.0854904832	4.97705396906667	0.124012680533333	44.3694667093333	117.401985570133	8.7968038912	2.585997312	13.2161994752	6.52336114346667	40.7699150165333	38.6190584490667	2.2099750912	31.6409664853333	7.65098338986667	41.5489108650667	1.90523746986667	0.339987285333333	64.2361808213333	0.0326641728	11.5241702741333	9.17888259413333	1.16934587733333	3.11126289066667	18.4751729322667	0.732106752	4.30218144426667	0.148784366933333	14.6520156842667	4.9928880128	212.022399249067	0.6987466752	115.451564305067	18.6105484629333	401.2503990272	6.62376174933333	5.91543446186667	26.7603978922667	0.0288360234666667	0.439041024	54.6436502869333	538.610779204267	0.675478664533333	7.05834134186667	20.8269934592	28.9611513856	35.8593374890667	26.2017493674667	1.13827642026667	0.602623044266667	2.8055650304	-0.117833992533333	0.269225966933333	2138.76138411733	2015.1559546048	889.3047837696
UZ	0.04075424	1.78635748693333	0.4996364288	7.94374089386667	-0.00280184266666667	0.379298850133333	0.295527970133333	0.9973039104	0.1980500992	0.0831437568	0.476168669866667	2.88765187413333	0.38262784	0.00502438666666667	1.34022362453333	0.499310865066667	1.70326043306667	2.5648693248	1.1694292992	0.6680528896	0.123147255466667	0.316883217066667	0.155872853333333	0.0436699733333333	2.4865292288	12.0815812608	59.1130088789333	0.2565307392	0.0335957077333333	0.164491946666667	0.159020987733333	0.0152631146666667	0.0587676629333333	0.00612872586666667	0.641192072533333	0.555826141866667	1.7093124096	0.118127035733333	0.571663496533333	0.145253154133333	57.5228346368	0.479191927466667	0.0878606848	0.2187091968	20.5815414784	15.6576077141333	13.2641958570667	6.6437398528	128.564636330667	0.8728870912	0.967756868266667	0.443947793066667	1.333075968	1.44424236373333	28.0427102208	0.106140074666667	20.2407302485333	-0.0345783573333333	0.185751569066667	399.2964783824	345.6938145424	19.0308861557333
ATL	0.168084599466667	0.110851805866667	20.4633625941333	0.1529680896	1.14446370133333	97.9726062933333	2.51585030826667	18.1699368277333	12.6325009066667	0.0372867242666667	37.3029120682667	370.817437969067	53.2558031530667	9.4098948096	429.075062237867	60.454141952	454.615227869867	911.423237870933	-0.1507827712	3.25989034666667	2.45739328853333	8.4511309824	104.0650338304	34.0895880533333	87.6924283562667	0.0328837994666667	5.4719594496	11.0779607722667	6.2638522368	7.6139872256	1.00342586026667	0.0757827498666667	0.455555822933333	0.0350633514666667	120.156909294933	107.286905924267	106.8524634112	87.4231627776	4.1924804608	2.31752608426667	319.776917640533	52.5469002410667	4.5612949504	7.58792628906667	0.0165035488	0.0341546112	5.06614142293333	36.7068752554667	0.103795063466667	690.684358382933	104.220065792	1.14665813333333	45.2824967850667	387.262674807467	0.213630139733333	0.809231837866667	1904.19751840427	4.00317098666667	1.94948205226667	6746.0160274336	3606.246740112	3059.1233083776
BAS	0.360401681066667	0.0105599744	13.7624922794667	0.0195983466666667	2.62216062293333	30.0656536234667	2.43272881493333	10.130112512	5.35404161706667	0.00207993333333333	29.6822723925333	205.0484076544	37.3209519445333	8.5431795712	12.3748756138667	36.1270520490667	74.9162375850667	116.509778466133	0.0400857301333333	2.83149216426667	3.01193925973333	10.7931850069333	5.5782539264	0.430719863466667	20.8200247978667	0.00142112066666667	0.641497088	10.3414278826667	1.95386641066667	7.1033028608	1.17509966506667	0.218224520533333	0.803737668266667	0.0268094741333333	42.9345822037333	13.6111194112	120.6131621888	0.907220855466667	10.1186775722667	4.78158247253333	66.2632573610667	38.9342123349333	2.4550309888	7.53136817493333	0.000506074466666667	0.00938911893333333	0.9658574848	22.7491446784	0.00239497733333333	15.3682061994667	128.9936961536	0.583220292266667	6.69869124266667	106.8295520256	0.0237362688	0.0817254058666667	16.2066606762667	0.629823351466667	0.246429201066667	1258.59291883647	982.9311780194	849.728326770667
BLS	1.6075411456	1.94259162453333	11.0995330389333	5.94829093546667	2.73073083733333	4.6278197248	55.2089507157333	12.8465676970667	1.90683600213333	0.4979336192	12.357992448	39.1398468266667	2.93885979306667	1.03152851626667	7.14870565546667	3.9957864448	15.2151763626667	17.0882105344	13.8266083328	39.7362637482667	3.55983387306667	14.1154790058667	0.860430336	0.2084035072	32.4668402346667	0.0285608405333333	7.86757495466667	3.66477448533333	0.439956753066667	1.8200866816	10.6941328042667	0.453811643733333	4.03626284373333	0.159536503466667	5.85684036266667	2.9151838208	51.2341486250667	0.373464507733333	76.5179811157333	13.0659789482667	273.650828356267	3.17389346133333	2.1922664448	7.44710580906667	0.0245162048	0.229716104533333	209.986239419733	203.402597717333	0.2833502208	3.79226903893333	7.99394747733333	77.9352276992	44.9419105621333	10.9566448981333	1.77462080853333	1.06600700586667	-11.3418458453333	-0.0384897493333333	0.290597102933333	1318.99645858773	1181.62556958933	410.409411754667
MED	17.4517878784	0.408441582933333	59.1428889258667	0.299205461333333	30.7072794624	25.7953169408	86.6886178133333	6.38596491946667	21.0458989909333	16.7421476864	33.3898645504	145.405841681067	5.28487983786667	0.1076713984	806.798491648	2.31649389226667	482.227344725333	88.4643900074667	0.2082129408	324.439340919467	41.2051920213333	33.6079836501333	7.12560039253333	0.7422347264	1010.87200324267	0.0218697216	0.648361233066667	1.88348238506667	2.41999926613333	1.00576023893333	4.9308434432	4.01487189333333	20.2781797034667	20.8026184362667	24.7096213504	5.77368173226667	51.4462405973333	32.3671075498667	45.3249335296	38.9700605269333	50.4561969834667	3.82344178346667	21.5479156736	13.3195322709333	0.00924130346666667	0.0151579594666667	368.498721860267	56.4123533312	0.00347726773333333	55.3225508181333	10.010771456	25.2574149290667	2597.0786435072	52.7588305578667	8.87331280213333	44.885868544	66.7552404821333	0.794769066666667	6.83755492693333	6884.1217224272	4015.54676533707	3347.0595303936
NOS	0.0631253845333333	0.0306558272	9.84336738986667	0.135420450133333	1.35139560106667	53.3967536128	1.1685097472	2.8200648704	5.06948922026667	0.0099380288	24.8364968618667	237.3025529856	41.2054017365333	1.22370225493333	32.5732619605333	4.58042845866667	171.6305002496	609.331987524267	0.0899070122666667	0.617926382933333	1.59894309546667	7.40937728	30.7686910634667	1.49516957013333	19.4900503210667	0.0110744544	0.415734749866667	2.98881324373333	2.87124630186667	1.5122702336	0.266356736	0.067483968	0.144188347733333	0.0168174624	78.4155017216	36.9480433664	70.3060945578667	3.4269184	4.90664864426667	2.279000064	17.9018312362667	18.1441910101333	1.7580679168	4.70944426666667	0.00950870506666667	0.0292611306666667	1.24502725973333	7.47769746773333	0.0184998208	82.6831099221333	65.0057700693333	0.253653179733333	5.69400634026667	343.465647581867	0.0914042112	0.0762772565333333	58.9696991232	3.30930394453333	0.279989077333333	2073.74169866133	1513.9128379552	1434.44495961707
