	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KG	KZT	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RUE	SE	SI	SK	TJ	TM	TR	UA	UZ	ATL	BAS	BLS	MED	NOS	AST	NOA	BIC	DMS	VOL	SUM	EXC	EU
GR	10.7454027093333	0.0374202410666667	1.04236455253333	0.169325482666667	0.865212416	0.147068740266667	24.8664468138667	0.5968891904	0.330133162666667	0.171921339733333	0.892061969066667	2.2798319616	0.0662303104	0.0290650496	5.46173201066667	0.0357782250666667	2.94456743253333	0.284594926933333	0.0981070677333333	198.0956672	1.18641923413333	2.29453796693333	0.0380961365333333	0.00240505973333333	17.2459283797333	0.00109278726666667	0.898447906133333	0.0786946048	0.0124048192	0.0320941781333333	1.21499293013333	0.423939515733333	4.5170352128	0.1292080896	0.1336941056	0.0163041450666667	1.91232218453333	0.241243477333333	10.0905003690667	8.61382683306667	2.49702536533333	0.0613101141333333	0.255894698666667	0.6594142208	0.00116919946666667	0.0156062698666667	9.27032497493333	4.2096001024	0.0105690528	0.07755392	0.0375067904	0.00383063146666667	-1.3195763712	0.0860551594666667	0.6930561024	9.51297201493333	4.77935315626667	-0.0219140074666667	-0.661867588266667	328.410892544067	315.223922736067	269.502673877333
HR	0.7111411712	0.0026679176	11.2410285397333	0.0135604714666667	8.2930384896	0.3046373376	0.927566506666667	0.700892910933333	0.8200617984	0.000590763333333333	2.9476397056	7.5358420992	0.208547618133333	0.0089093568	10.5339770197333	0.0209081728	9.6903430144	0.671185169066667	0.00410799493333333	1.09251106133333	89.8263329450667	17.932517376	0.1005300224	0.00162766226666667	72.6154433877333	2.29263359375e-06	0.273708936533333	0.0630336554666667	0.0251365653333333	0.0177504970666667	0.0643295872	0.366493320533333	0.212407483733333	0.0570491264	0.5809414144	0.0224142805333333	3.75388187306667	0.300593595733333	3.01538153813333	6.2254071808	0.540076032	0.0931091882666667	10.3031537664	2.45219464533333	1.18219947916667e-05	0.000900825	0.1955915776	0.8151283712	2.742079375e-05	0.1670166528	0.0253825173333333	0.00310029893333333	1.05334196906667	0.135616426666667	0.00619605706666667	2.43572708693333	2.95757195946667	0.0800889685333333	0.0570011093333333	272.505376554289	265.584333508155	156.494403016133
HU	1.244987392	0.00530148533333333	32.7671545856	0.0235257642666667	3.13785439573333	1.00602682026667	2.62168685226667	2.62862547626667	2.19297928533333	0.00371822053333333	8.10053413546667	23.0649845077333	0.443145216	0.0287116928	6.6675949568	0.0773273173333333	9.40617673386667	1.0847281152	0.0081027616	2.6042589184	40.978284544	196.913957000533	0.218547746133333	0.001013966	55.5237244928	-0.000144503483333333	0.356400162133333	0.419100910933333	0.106492228266667	0.1251700224	0.4071243776	0.574113450666667	0.7145117696	0.0242626517333333	1.4279921664	0.0371123456	13.4798671872	0.1933678592	27.8207135744	22.7717873664	1.63739183786667	0.2377522176	11.3983062016	23.6374327296	-0.00024271265	0.0030012688	0.348978858666667	3.37757361493333	0.00224593626666667	0.1073479936	0.0098611968	0.0127266944	0.802283793066667	0.0230480490666667	0.0122787968	1.80140100266667	3.13947859626667	0.0659913002666667	-0.021982976	505.805698350933	499.853263904	419.402735061067
IE	-8.9533e-05	0.0003603582	0.111419767466667	0.0009079066	0.0025188784	1.4331142144	-0.000268101933333333	0.0143684010666667	0.2201481728	-7.80627416666667e-05	0.2782448128	5.2597276672	0.549219976533333	0.0133166997333333	0.853886702933333	0.0486942762666667	13.3804403370667	32.6035876522667	0.000165763716666667	-0.000930418333333333	0.0104095829333333	0.00875893493333333	329.628184302933	-0.0237912725333333	0.682361992533333	-0.00015984275	0.0337947669333333	0.0244880810666667	0.0342286314666667	0.0180508757333333	3.83562291666667e-06	-0.000102627708333333	-0.000150412016666667	-0.000159481466666667	2.65858689706667	0.0329707285333333	0.552520192	0.183245294933333	-0.00114913893333333	0.000540355966666667	0.0977345024	0.157317051733333	0.0176229568	0.0104118762666667	-8.23591083333333e-05	0.000746171666666667	0.000800119	0.0096497536	-3.36110645833333e-05	-1.02670998186667	-0.0455975594666667	-0.00027005595	0.00469464853333333	-0.549069243733333	0.000632125666666667	0.00228407013333333	5.92274609493333	-0.721829341866667	-0.00527915626666667	392.4871552301	388.905553629983	388.504843990725
IS	0.000331936666666667	0.000271727583333333	0.0690191189333333	0.000634496733333333	0.00857370133333333	0.3205480448	0.00162807213333333	0.0191680597333333	0.0887801002666667	1.45106197916667e-05	0.0735146581333333	1.61608198826667	0.324616430933333	0.00729376906666667	0.3129168896	0.0275649962666667	1.22772370773333	2.4728707072	0.0003609024	0.00111001846666667	0.0130043765333333	0.0224761877333333	0.547212868266667	9.3624631296	0.546189482666667	4.92473e-05	0.0025623656	0.0198281557333333	0.0176923424	0.0103945994666667	0.000255265033333333	0.00021570955	0.0006800666	2.31033354166667e-05	0.479508343466667	0.112310792533333	0.266892373333333	0.0255226026666667	0.0076255296	0.0067240336	0.0297539690666667	0.110580992	0.0247	0.0216773888	2.37093625e-05	5.13535791666667e-05	0.009494928	0.0184204565333333	9.97853083333333e-05	0.0958344448	0.0725754112	0.000127552466666667	0.0442538666666667	0.18371712	0.00102745233333333	0.0135300106666667	5.58766107306667	0.01376888	0.0242200682666667	24.2661728740052	18.2294569945385	8.55522688162187
IT	1.4411481088	0.00809546293333333	13.3004645717333	0.0443353514666667	0.4405830656	0.744747144533333	0.632280746666667	0.720361198933333	13.533298688	0.00555150293333333	2.286178304	11.4589029717333	0.248424721066667	0.0104697045333333	67.5415545173333	0.0230659797333333	77.2938050218667	2.07867439786667	0.0113941098666667	1.87076253013333	7.87743921493333	5.77071786666667	0.364225672533333	0.0128420512	2108.12192249173	-0.000628560866666667	0.34356992	0.0818934784	0.0729415424	0.0180059264	0.117085098666667	0.499335714133333	0.1990055424	0.377951300266667	0.640995191466667	0.036282624	3.81837175466667	1.991145472	1.67062923946667	2.5677807616	0.602683733333333	0.110006690133333	10.7429680469333	1.41227963733333	-9.85080583333333e-05	-0.00110791013333333	0.257381137066667	0.595148322133333	-0.00108117473333333	0.702275310933333	0.0619355221333333	0.0086577968	-7.03986510506667	0.367674333866667	0.0184643648	20.1755721728	15.4325286912	0.00266963226666667	-1.27368492373333	2370.4500181718	2341.99379037581	2312.68893642453
KG	0.00676882186666667	0.6059440128	0.0044205152	1.65257925973333	0.00658582453333333	0.00218227053333333	0.0302182869333333	0.0490730581333333	0.0074295184	0.0240266730666667	0.0058013968	0.0355253973333333	0.0044635464	0.00780836693333333	0.0343641514666667	0.004913	0.0290389162666667	0.0100251264	0.326203426133333	0.0725496576	0.00214953306666667	0.0026590872	0.000895749666666667	-4.32163083333333e-05	0.194146269866667	111.8265933824	57.8041894229333	0.0065844096	8.709145e-05	0.00323578373333333	0.00763609333333333	0.000927369	0.00630334133333333	0.0007094966	0.00394513786666667	0.000276028866666667	0.0590638250666667	0.00194918186666667	0.0417879168	0.0133028682666667	2.86690290346667	0.00334583626666667	0.0012427404	0.0013438732	27.8018064384	2.0985085952	4.23843867306667	0.274211925333333	81.8581514922667	0.00262655866666667	0.006259968	0.00562456533333333	0.0439970432	0.00457537653333333	62.1986316288	0.1767048192	8.6945284096	0.00377361013333333	-0.1314582016	363.045536254608	292.040272476742	0.586333704516667
KZT	1.23526130346667	19.7935256917333	2.75980670293333	63.2961062229333	0.846675626666667	0.8916344832	4.207136768	14.0820272469333	1.92713332053333	0.300041454933333	2.06250338986667	13.5902199808	1.21268442453333	0.590615210666667	2.87025179306667	0.8306432	5.85659897173333	1.6679677952	15.8987037354667	8.3255312384	1.26923830613333	2.144989184	0.268661435733333	0.00207149546666667	26.2674557610667	51.5931155114667	3360.88852507307	1.48285549226667	0.08842112	0.762947720533333	2.64717134506667	0.190520900266667	0.759254357333333	0.0388364714666667	1.4689497088	0.153428036266667	14.1842077013333	0.0839939925333333	15.8378251605333	2.69541403306667	390.490785928533	0.972483310933333	0.743835374933333	0.989894178133333	13.1176235008	47.3895840426667	91.1753696597333	39.1672583509333	83.2749873834667	0.0444291882666667	0.438501888	0.140546158933333	1.72127054506667	0.461846971733333	262.220790715733	4.10316335786667	44.7780268714667	0.192670976	1.22226865493333	4627.7182884256	4312.3947730976	110.5009920256
LT	0.0945471829333333	0.00275298853333333	2.71042041173333	0.018079808	0.683375069866667	1.60848349866667	0.508818670933333	28.3589541888	1.24246016	0.0002481288	4.96015005013333	29.2465366357333	5.55153435306667	0.527827421866667	0.984286958933333	0.660029781333333	7.01954839893333	4.4029952	0.00589344106666667	0.146293572266667	1.44404206933333	3.34764004693333	0.694284970666667	0.00557055946666667	3.57754197333333	-0.000147133383333333	1.413255168	84.5832432298667	0.110229367466667	7.72992805546667	0.675835835733333	0.0492853973333333	0.0956976725333333	0.00251872186666667	3.889430528	0.439143662933333	63.9462539264	0.038187328	5.43191149226667	1.39555211946667	8.35627526826667	4.09094198613333	0.871684232533333	1.75307216213333	-5.48661458333333e-05	0.0203150805333333	0.123354368	4.13140800853333	0.0109539114666667	0.241683985066667	-0.596822084266667	0.003785776	0.193033198933333	0.561188420266667	0.0167107637333333	0.0864671061333333	2.59452654933333	0.0503420458666667	0.0493161258666667	290.160822951671	286.960591064738	238.394041103467
LU	0.000173680366666667	-7.02274333333333e-05	0.1137266432	-0.000150657916666667	0.00662320266666667	4.0022228992	-0.000339261466666667	0.0484808618666667	0.1813218304	-1.77175666666667e-05	0.124416580266667	4.82671438506667	0.0196258773333333	0.00252008426666667	0.347645986133333	0.00175537733333333	9.82441219413333	0.4374104064	-0.0001015403	9.35397833333333e-05	0.00255820986666667	0.0062510864	0.0767195306666667	-0.0002035666	0.129143287466667	-1.45751854166667e-05	0.00474387733333333	0.0115265749333333	3.93320338773333	0.00291799093333333	-7.19490416666667e-05	4.36637916666667e-05	9.8734975e-05	0.000243663783333333	0.528923204266667	0.000112242233333333	0.311165201066667	0.0204599829333333	-0.0004290114	0.0022218744	0.0119007018666667	0.00663958506666667	0.00454684	0.00571065866666667	-2.60864083333333e-05	-7.362845e-05	-0.000455421933333333	0.0111760533333333	-8.16602416666667e-05	-0.0063105568	-0.00433453173333333	-2.34212604166667e-05	0.014775936	-0.0678662229333333	-0.000291034366666667	0.0167076448	0.106189277866667	0.0002290811	0.00230728746666667	25.0667980563292	25.0054145961896	24.7372089766
LV	0.0899536981333333	0.00168789106666667	1.68648895146667	0.00790523573333333	0.463870464	1.57940217173333	0.749123447466667	19.2984907776	0.919392733866667	-0.000342601366666667	3.1552700416	24.2253103104	4.76643273386667	2.87164934826667	0.8951109632	1.48894037333333	5.72159972693333	4.0321712128	0.00654232373333333	0.195791018666667	0.8044009472	2.1738950656	0.6014038016	0.0059648944	2.68307032746667	-8.6431675e-05	1.04038611626667	21.833023488	0.115528951466667	45.5821273770667	0.608202615466667	0.0437372330666667	0.101646139733333	0.00241696826666667	3.4998247424	0.521694446933333	31.3710804992	0.0452093056	4.99757110613333	1.0964926464	6.1221650432	5.5166222336	0.467741115733333	1.0832652288	-0.000339910966666667	0.0059492208	0.143996023466667	4.59247834453333	0.00591110666666667	0.228316023466667	-0.3253644288	0.0196252074666667	0.1959031296	0.642576725333333	0.0164420032	0.0742427818666667	2.6552983552	0.064971072	0.0431518293333333	210.835332167592	207.220169468925	171.3397279093
MD	0.2764022784	0.0239698517333333	0.546883720533333	0.235749256533333	0.1805741056	0.081843328	3.06575250773333	2.3476461568	0.128088832	0.0019171336	0.493023675733333	1.65792126293333	0.134020471466667	0.030787936	0.490054075733333	0.0575412096	0.541811438933333	0.121842269866667	0.124942754133333	1.54898950826667	0.300593186133333	1.05416676693333	0.0276097514666667	0.000545228466666667	2.0130578432	0.000562241133333333	1.0274916352	0.190503645866667	0.00590588213333333	0.0865657173333333	51.0901572949333	0.0479017728	0.106167031466667	0.00677401866666667	0.203987950933333	0.0140000448	3.48954187093333	0.0145468256	40.2897021610667	0.965780616533333	3.79759602346667	0.0781908736	0.116427946666667	0.433179682133333	0.000748836133333333	0.0148239637333333	1.95982554453333	21.9776898389333	0.00668208373333333	0.011496048	0.0101443733333333	-0.138163831466667	0.0963940010666667	0.0265812650666667	0.0657691818666667	0.459776853333333	0.965597252266667	0.0120297130666667	0.00725769013333333	142.9273705988	141.410488052133	56.7825494749333
ME	4.86674432	0.000843851066666667	0.319902139733333	0.0036275432	1.52895228586667	0.0369270698666667	0.1535250432	0.0996383573333333	0.0716808277333333	0.00220405013333333	0.229980842666667	0.508597486933333	0.00975905173333333	0.00142670373333333	2.0980862976	0.0032225472	1.17656098133333	0.0804656896	0.0019747296	0.618623658666667	0.567368738133333	0.773163281066667	0.0089216688	0.000449690133333333	8.11159661226667	-1.0268015625e-05	0.0145288405333333	0.0133410784	0.00363049466666667	0.00280330826666667	0.0368156885333333	10.7246409045333	0.119019630933333	0.0356542144	0.033312832	0.00197046506666667	0.3209598976	0.0459676373333333	0.694714709333333	5.004804096	0.0853143210666667	0.00722839573333333	0.0618372437333333	0.212343688533333	4.2987140625e-06	1.5555925e-05	0.0615547562666667	0.176540398933333	-9.05048333333333e-05	0.0298435882666667	0.00359915386666667	0.0010445342	0.295416149333333	0.0252034282666667	0.00146153466666667	0.992605934933333	0.943692253866667	0.0176101525333333	-0.0170658037333333	41.2245560774567	38.9311451512568	15.5647566245333
MK	8.55069600426667	0.00159356346666667	0.256272622933333	0.008223296	0.175648512	0.0298178496	1.35320425813333	0.1297764352	0.0708226346666667	0.0158250773333333	0.2150015488	0.600493192533333	0.0222271210666667	0.00527077066666667	1.22772206933333	0.00624528586666667	0.585653930666667	0.0492257109333333	0.00359935573333333	14.8242552149333	0.516737092266667	0.979725312	0.00697895573333333	0.000615061066666667	3.6589584384	8.45972916666667e-05	0.0927640234666667	0.0173589226666667	0.00311894346666667	0.0056424768	0.161168401066667	0.194047402666667	17.7223849301333	0.0122960565333333	0.0288792576	0.00472265333333333	0.461088768	0.0368652288	2.4159830016	9.91847601493333	0.3035608064	0.0137595477333333	0.0471481984	0.250905838933333	8.85128916666667e-05	0.000367845266666667	0.494189806933333	0.650166545066667	9.70041416666667e-05	0.0138717312	0.00532062186666667	0.00668262506666667	0.0364947285333333	0.0158127594666667	0.0300259605333333	0.920900744533333	0.983692834133333	0.00722320746666667	-0.0885888597333333	68.0611904507916	66.129754097725	27.1299235994667
MT	0.00671563466666667	-8.79546833333333e-05	0.00270618293333333	1.56652104166667e-05	-0.00456088266666667	0.0005983654	0.000709574266666667	-3.29702666666667e-05	0.0016953764	7.35497083333333e-05	0.00130284	0.00495702186666667	-9.8871025e-05	-0.000385820033333333	0.0613168853333333	-9.68718333333333e-05	0.0491593557333333	0.00222453826666667	4.43052333333333e-05	0.00302126506666667	0.00217783906666667	0.00184837066666667	0.000483548633333333	-5.59959375e-05	0.126100804266667		7.49798666666667e-05	-0.0003098959	1.0295975e-05	-0.000373362933333333	0.000498400466666667	0.000741889466666667	2.35664916666667e-05	0.6918641664	0.000367029133333333	-4.40919416666667e-05	0.00105213593333333	0.00123017106666667	0.0033667632	0.00403528373333333	0.000375492233333333	-0.0001492172	0.00127143453333333	0.000257068266666667		-0.000124729533333333	0.00234886133333333	0.000509585	-0.000138411466666667	-0.0002827417	-7.01203666666667e-05	7.73188833333333e-05	-0.0891250005333333	7.195325e-05	-3.19666958333333e-05	0.111050897066667	0.022411232	-0.00400269973333333	-0.00814920426666667	0.998668838302084	0.966719170397916	0.952507327725
NL	0.00146915626666667	-0.000431510366666667	0.664365602133333	-0.00250780933333333	-0.0238072938666667	51.7814222848	-0.00330674053333333	0.328187562666667	0.77031424	-0.000274406433333333	0.957316846933333	84.2334295381333	0.840670139733333	0.0163677109333333	1.81725525333333	0.00708521226666667	40.9883596117333	25.2758502058667	-0.00160855533333333	0.00936421333333333	0.0592820522666667	0.159396778666667	3.39949868373333	0.000460495666666667	0.474948471466667	-0.0005229277	0.0571029034666667	0.1285781504	0.487818103466667	0.0715012053333333	0.0006567542	-0.0001489763	0.0010015298	0.000785219666666667	327.056062327467	0.0294912362666667	2.7799298048	0.104068386133333	-0.000361119633333333	0.00487664853333333	0.0481587072	0.116475093333333	0.0662216533333333	0.0822165589333333	-0.000489469733333333	0.0003842921	-0.00647106933333333	0.0622777045333333	-1.1550309375e-05	-0.206250120533333	-0.381964731733333	0.000650652666666667	0.0411190442666667	-0.948109175466667	-0.0019864928	0.0879178922666667	0.8806805504	-0.0308291328	0.0213322090666667	542.305269605358	542.842708910024	541.515044789333
NO	0.0137432362666667	0.0024045728	1.45776940373333	0.0109946016	0.1456057344	2.81968530773333	0.1149219328	2.34736872106667	0.878839944533333	0.000224635183333333	1.93640024746667	31.1630604970667	16.5213164885333	0.3143375872	0.891120708266667	2.1596577792	9.83887817386667	18.9820458325333	0.00546534346666667	0.0472769621333333	0.194881467733333	0.540225194666667	3.28192027306667	0.23490432	1.68321706666667	0.000426251433333333	0.351261764266667	0.975845102933333	0.1681398784	0.4525963264	0.0869882794666667	0.0125123402666667	0.0258107029333333	0.000757772	6.01589405013333	85.994504192	9.99049680213333	0.0865541290666667	0.663524078933333	0.277857041066667	3.14464119466667	12.1821549909333	0.190335197866667	0.5302341632	0.000163367833333333	0.00743934293333333	0.1333284352	1.676699648	0.00468371733333333	0.406186496	0.6501554176	0.0100412736	0.0860158208	1.05624917333333	0.0093705024	0.0524781184	12.6510235648	-0.0089935488	0.0424931626666667	233.514134782183	218.559114801383	123.008590582117
PL	0.661597525333333	0.0121984437333333	26.9309138261333	0.0537883050666667	2.15169201493333	11.1767737685333	1.16896822613333	52.0860510890667	8.72826525013333	0.000647356133333333	71.2935079936	301.896040448	20.4285192874667	0.446258517333333	6.6182692864	0.9728698368	45.1898725717333	19.1944829610667	0.00544798826666667	0.798378871466667	11.6549604693333	27.9435913898667	3.7757526016	0.00999982613333333	28.214853632	0.000101997441666667	2.91523106133333	13.3156885845333	0.916196625066667	3.39388525226667	0.915954551466667	0.316426581333333	0.276200567466667	0.0142321429333333	28.5474881536	1.14716125866667	1137.6468688896	0.246428586666667	19.7522467498667	8.1340792832	16.0139717290667	7.51749638826667	7.55014642346667	19.2985366528	-0.000312268	0.0301567424	0.2792122368	19.615711232	0.0180086037333333	0.632800802133333	-2.63388392106667	-0.00586777226666667	1.1037646848	-0.8394809344	0.0423951957333333	0.753488554666667	8.99554563413333	0.213026628266667	0.125258845866667	1937.66186723011	1929.27481951224	1804.24891502333
PT	0.000146291683333333	0.000144326466666667	0.0215445973333333	0.000731738733333333	0.0101783530666667	0.058640768	0.00024059835	0.00671633333333333	0.0236281962666667	-2.06423895833333e-05	0.0137415306666667	0.311410005333333	0.0709004885333333	0.0145706890666667	45.1836772352	0.00448098666666667	2.46411154773333	0.334895547733333	0.000136086258333333	0.000765674533333333	0.0056810272	0.00840526986666667	0.2593558528	-0.00154653493333333	0.320110045866667	1.622869375e-05	0.00152774466666667	0.002757104	0.00557858666666667	0.00162139586666667	0.0003063391	0.000518519466666667	0.000303311633333333	0.000974828266666667	0.0581175082666667	0.000805255933333333	0.0494720810666667	138.7111645184	0.00504259893333333	0.0050083376	0.0327177792	0.0163462858666667	0.00550106346666667	0.00780671306666667	3.04906125e-05	1.565040625e-05	0.00196408066666667	0.00623825546666667	-2.91552895833333e-05	-2.43444476586667	0.0289404181333333	-6.8704725e-05	-0.160977954133333	0.0428473856	0.000556141833333333	0.244793736533333	4.84469691733333	-0.471739562666667	0.0296429397333333	190.150698087167	188.026451535392	187.93121287916
RO	5.68477504853333	0.0705617152	11.8298924373333	0.402404181333333	4.755775488	1.13696535893333	32.45375488	7.20155388586667	2.00407722666667	0.0397464448	6.8700962816	22.1925998592	0.859612637866667	0.154243003733333	9.42662724266667	0.2576571392	9.25272746666667	1.55345210026667	0.152878626133333	15.9763453269333	12.0552838485333	48.3602202624	0.25281024	0.0040487888	41.8189759829333	0.00117511706666667	3.83979301546667	0.845889809066667	0.1287219456	0.364826453333333	19.8997377024	1.23546801493333	2.47143765333333	0.0909627221333333	1.73345163946667	0.148010171733333	19.8815711232	0.2656143872	731.2102129664	37.4647291904	10.8978285226667	0.4520489984	2.62870848853333	9.67956998826667	0.0016810856	0.0366992	5.7390678016	42.3611028821333	0.0249606122666667	0.204297915733333	0.1735826432	-0.204333789866667	1.74019392853333	0.289572283733333	0.2486522368	5.12254552746667	8.54567212373333	0.147532202666667	0.0998370133333333	1142.53790705013	1126.1703549648	969.717305186133
RS	12.0308334592	0.00941552426666667	5.26673619626667	0.0455557162666667	8.39862572373333	0.396897621333333	3.8188998656	1.2514750464	0.578907409066667	0.0191375786666667	3.6478959616	8.8816828416	0.291993019733333	0.0104880864	5.91810450773333	0.0274491776	4.201660416	0.6165157888	0.0168258688	5.2002029568	21.8871343786667	26.5883680768	0.103114914133333	0.0013512744	23.3283627690667	4.88661979166667e-06	0.355652539733333	0.153312699733333	0.0334659242666667	0.0398194730666667	0.6942160896	3.6226146304	3.78791553706667	0.041467456	0.6454716416	0.0278192896	5.6432508928	0.171017642666667	29.9728262485333	177.412173550933	1.5245791232	0.129487889066667	0.981823488	3.970961408	0.00014890355	0.00216035213333333	0.753884910933333	2.79425815893333	0.000722232333333333	0.0758574762666667	0.0500429354666667	-0.0006996756	0.380307217066667	0.1115721472	0.0346818154666667	2.60875332266667	3.1742451712	0.0413887957333333	-0.2609989632	371.51183938997	365.296689147703	130.100414541867
RUE	5.62646603093333	18.0609013077333	25.6523414186667	80.7143036245333	12.0426212010667	12.8156685653333	42.7377033216	331.408351778133	14.4355590144	0.641879381333333	31.1536866645333	179.9993950208	24.3519935829333	22.4200927914667	21.6239789397333	54.327443456	60.8315899904	31.8574406314667	44.1851751082667	32.7867979093333	15.0252475733333	37.5538625194667	4.80671389013333	0.394016290133333	120.845989751467	5.4009561088	2224.19816721067	43.9331411285333	0.876680123733333	32.4154097664	30.0068481706667	1.47178523306667	4.15892411733333	0.167743726933333	24.1479275861333	8.5961015296	256.3546021888	0.877036817066667	161.995432482133	29.9937344170667	6299.0007140352	31.8998708224	7.14201442986667	16.1694416896	2.6971168768	23.3508416170667	183.903313373867	454.038825642667	25.4528935253333	2.69562620586667	7.46660113066667	1.667311616	8.02684982613333	10.1703920298667	127.293229192533	13.8627175765333	232.120770013867	1.34628898133333	6.3544229888	11505.5529519445	11094.5487423829	1280.38587859627
SE	0.0937094229333333	0.00337242666666667	4.73179968853333	0.0145094581333333	0.478937838933333	6.79739992746667	0.404779349333333	7.1734198272	2.236002304	0.000997232266666667	5.11965156693333	81.9732414464	56.0841883648	1.738274816	1.6962228224	16.2849696426667	24.0474674517333	22.4632984917333	0.0118950997333333	0.181390933333333	0.8987516928	2.59106351786667	3.7250187264	0.0465334741333333	5.34603421013333	0.000303726666666667	1.15990787413333	3.67849089706667	0.335692663466667	2.20923071146667	0.314403601066667	0.0679542570666667	0.106530474666667	0.0020867584	17.2383611562667	17.7684665685333	34.4305915221333	0.0966991957333333	3.12643884373333	1.09014644053333	8.0743858176	190.4998875136	0.668871202133333	1.78889919146667	0.000212073533333333	0.00339016773333333	0.1859764224	5.3764964352	0.00261600026666667	0.741950805333333	-0.561294609066667	0.0226922453333333	0.232965102933333	1.40200700586667	0.0096638112	0.127710327466667	12.2015820458667	0.106690850133333	0.0566662912	546.709603123667	532.3689692474	487.261047843467
SI	0.0566261290666667	0.001350994	15.5645433173333	0.00561664586666667	0.601416840533333	0.190879044266667	0.179531025066667	0.377298158933333	0.617774762666667	0.00021553105	1.0663493632	4.2583351296	0.0642502826666667	0.00801774826666667	3.52097102506667	0.0125224618666667	4.31660619093333	0.2996881408	0.00152096813333333	0.185674632533333	7.84527578453333	3.15429874346667	0.0454430634666667	0.000181039983333333	53.6977691989333	-8.6187125e-05	0.117791547733333	0.0250513664	0.0143131861333333	0.00907751146666667	0.00804009386666667	0.0331358698666667	0.0437054848	0.00806907413333333	0.222717610666667	0.00632643466666667	1.24623762773333	0.123024264533333	0.490315298133333	0.712137659733333	0.224762368	0.0359971882666667	48.0353932629333	0.6320586752	-5.11713541666667e-05	0.000596002	0.0506270122666667	0.158521873066667	0.000305785333333333	0.0647759104	0.0116376757333333	0.00151817826666667	0.3504078848	0.0647382229333333	0.00318994373333333	0.4191041536	1.06474441386667	0.0265177002666667	0.0120773098666667	150.288935454154	148.270224060688	137.407349964117
SK	0.391208721066667	0.00309098373333333	20.0428901717333	0.0126557173333333	1.74662382933333	0.651641856	0.8559947776	2.1996900352	1.9521794048	0.0002432386	13.767507968	19.2703627264	0.632637986133333	0.0536431872	3.383341056	0.070502848	5.97082112	0.926845405866667	0.0061086848	0.584279790933333	10.3095107584	36.2476841642667	0.1640219648	0.00180710666666667	19.7230963370667	3.51406916666667e-05	0.244709393066667	0.426669294933333	0.0792260352	0.129119633066667	0.2879440896	0.2061446144	0.248847735466667	0.008221416	1.07481490773333	0.0650128597333333	25.1576232618667	0.121749777066667	9.8483273728	6.56375261866667	1.32147787093333	0.278144170666667	4.5692608512	63.9908795733333	-5.27398833333333e-05	0.00376570346666667	0.0822299648	2.8386451456	0.0035129304	0.0888757845333333	0.0559145344	-0.00537993226666667	0.563110877866667	0.122430250666667	0.00735317013333333	0.577357687466667	1.91443544746667	0.0419022549333333	0.059993728	259.944445263942	256.518451460742	228.029550892467
TJ	0.00411990613333333	0.375531349333333	0.00266794666666667	1.0447353856	0.00598420373333333	0.000910042733333333	0.0144409333333333	0.0241334378666667	0.0027562008	0.0121509536	0.00347719973333333	0.0149494112	0.00199792386666667	0.00367052986666667	0.0125799850666667	0.00278901226666667	0.0111195061333333	0.0016730736	0.199267345066667	0.0434863957333333	0.00215523186666667	0.00270511813333333	0.00024728045	9.99998666666667e-05	0.089690496	4.1046188032	9.05807243946667	0.0036714536	-7.56659e-05	0.001691762	0.00377728586666667	0.0009369012	0.00359569493333333	0.000599034	0.00145328586666667	0.0007317252	0.0319582314666667	0.000454281333333333	0.02366864	0.00957907626666667	1.473765376	0.00187590933333333	0.00103485233333333	0.00107581426666667	117.176629111467	5.75517928106667	2.26163520853333	0.1182839808	33.8815156224	-0.0002307847	0.00285976533333333	0.00233314613333333	0.0234826986666667	0.000492815066666667	41.1651058346667	0.109840264533333	6.58684040533333	0.00227021813333333	-0.385172104533333	223.300889231984	175.79306697335	0.285963406683333
TM	0.0432406698666667	3.3014849536	0.0334903957333333	12.7560286208	0.0271181738666667	0.00856120853333333	0.0598690432	0.4066538496	0.0294778218666667	0.081331584	0.0328237546666667	0.219027575466667	0.0288343168	0.0274162816	0.136040567466667	0.0395657472	0.106824567466667	0.0280426837333333	2.02419131733333	0.3473719296	0.0145191381333333	0.0377952256	0.0038799832	0.000255347166666667	0.4895496192	0.4187548672	55.925604352	0.0477279445333333	0.00133303573333333	0.0326592106666667	0.0794578261333333	0.0036795784	0.0167872650666667	0.00432222746666667	0.0228828757333333	0.0058714832	0.330400221866667	0.0084696928	0.2871921664	0.0619031381333333	12.4860137472	0.0276748714666667	0.008443696	0.0137471637333333	2.2010744832	97.7441215829333	11.9224041472	1.25875705173333	19.7705968298667	-0.00299727573333333	0.0201541824	0.0224412714666667	0.1447764992	0.0137453664	52.2406767274667	0.797473655466667	8.36682765653333	0.015578016	-0.3024217088	284.279528224767	222.963273834367	2.46527758986667
