	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KG	KZT	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RUE	SE	SI	SK	TJ	TMT	TR	UA	UZT	ATL	BAS	BLS	MED	NOS	AST	NOA	BIC	DMS	VOL	SUM	EXC	EU
AL	7.77075862997267	0.004867460684375	1.09726596527445	0.0186000676203646	1.22716908518831	0.293993653625427	1.33427180688881	0.0579753794616146	0.326044962490135	0.00288520916201042	0.837579642380041	2.73298172626596	0.117179447320583	0.00356524178638542	2.44969948005024	0.0279431360293229	2.38912511874494	0.856264466316979	0.0185046316257396	19.3977743955318	0.762178541941719	0.945757680711365	0.0327285326311458	0.00658548672447917	15.6855087078195	0.000305511893885417	-0.00932129569367708	0.01562875116875	0.07653558149	0.00957834647763542	0.0764005180947083	1.05375592514169	4.20618617186399	0.11336934130199	0.353992231674292	0.12258926593174	1.68172248343026	0.198457293644083	0.886111935486667	12.0265223250345	0.486918355768635	0.0637519930436875	0.322079532791	0.451821843292177	0.00018801224046875	0.00139170142955208	1.24812234558877	0.576550706478896	0.00153864154375	0.429458107441761	0.256748407887115	0.186525885331687	21.9745962832665	0.958675496010187	0.00559915927203125	0.231991638220969	1.3515147738295	-0.0105763137475729	0.161392675758594	107.907332088637	82.3614059753659	52.3775735443396
AM	0.0063173507447769	11.3162625439035	0.0444906846198524	11.2175680880808	-0.00119713040712991	0.0245848436497054	0.0523912454142581	0.0286193180011734	0.014832406115418	0.113296003642568	0.0271753651614252	0.168511197145195	0.0131089141960936	0.00044470922283708	0.144802364496752	0.0107178505311121	0.14391236336159	0.0876455063149367	3.67127070927377	0.132494245597818	0.01232201426342	0.0315936584969677	0.004306320798072	0.00134637034013146	0.225254761134414	0.000270288651826251	0.193377903361072	0.00543880785163178	0.00742869902217993	0.00378485134879626	0.0120099889595181	0.00243720392021084	0.0158180803152913	0.00145048323434553	0.0328012843485849	0.0152318347007454	0.135871730919543	0.013809272763261	0.036265279011346	0.0581716110486385	1.65158998967654	0.00340544635218604	0.00954120464315797	0.0263428003998435	0.00018995818703125	0.1337917397937	12.9383263139974	0.239984607452695	0.0994927926199032	0.0594922473706986	0.0650993524290863	0.176551552533455	0.971099390051873	0.120568555674245	2.83439059466787	0.0415105939340299	1.4318599764186	-0.0023951405824348	0.114301419282494	48.9413824184588	43.1289038766789	1.50086989367847
AT	0.123713363565854	0.00346478499814583	73.8580025118896	0.0108734867750417	1.57462589181227	3.82974983378687	0.625206232309854	0.866116078521167	9.85907216694429	0.0037785724273125	15.9406036848312	89.6490699332019	0.600235934480146	0.0279201652808333	9.04857347331927	0.115402018916479	20.1235654828936	8.1401787764921	0.0154834957218125	0.763377057055958	4.11419428947677	4.09393797004575	0.326135760101125	0.0452243214681042	52.2751169735853	0.00223402860125	0.130648529850292	0.24427048845375	1.41093207211942	0.0864611319497083	0.131573769859583	0.152130818647792	0.22664143764775	0.0188301620347917	4.92015561398129	0.509094001568208	20.0432273720342	0.596737594234521	2.18149293013873	4.05374291337846	2.05241960880208	0.335634435725	10.2684429283723	2.31240090533377	0.00135391242035417	0.00404076982404167	0.374416507476292	2.23322418179027	0.0105470159839167	2.02069345719213	1.23085380931429	0.136092356502	10.6246730700978	7.12975114839262	0.016308591402875	0.1096599098775	2.35618913894952	-0.0329542274239792	0.132346033964958	372.057888678398	348.334275390129	321.839440014995
AZ	0.0113286725368804	4.17791936715318	0.114658853182301	66.813410021035	-0.00226789443866545	0.0699035197777161	0.120667431943544	0.241563294044582	0.0367170204900521	0.0873380269005006	0.0968957099880788	0.571739527850544	0.0603536878473694	0.00758509752885512	0.291449253854589	0.0794769932044645	0.337905782084017	0.303706273311552	12.2553694085597	0.190980603878531	0.0263452836112622	0.0771996623549827	0.0150865104473707	0.00656402647417262	0.426584869093078	0.0190486977874536	1.67663426857559	0.0348258611094432	0.0204388412144441	0.023315802807754	0.0480598191414567	0.00570773685212868	0.0231988420475347	0.00185243699976894	0.107028022129071	0.0952532732316939	0.573191243998554	0.0298733501984375	0.184345671270846	0.116127587455642	20.098122795509	0.0542423193259619	0.0222169046455848	0.0681773491586815	0.0152907819795594	1.1116547881821	8.92726526869328	2.00306486564901	0.802635792831362	0.270396377435038	0.222045591436663	0.524400057328055	0.98480373339843	0.363462242241111	8.57900115263566	0.0418686131841492	1.07079882099098	-0.00740429307477569	0.126230815345927	134.655656434429	122.480053323508	3.97103960610604
BA	1.11136461007121	0.00270205579741435	6.85157741231489	0.0109337309302984	23.6768282330135	1.15702084122488	1.8156476762441	0.430712964435147	1.02463082631779	0.00503760957935103	6.52685605318209	16.6451620036635	0.482245847650895	0.0161202492318272	5.66715657107486	0.086043412225128	6.33490490025228	2.67511291136345	0.0222623981107396	2.7641566280528	7.01177005189937	6.79861347021528	0.0754055844753085	0.0126328765941735	32.7481347952818	0.000992637872119151	-0.0335536416328955	0.063968556995674	0.346646996627757	0.0474512128484579	0.208707572595751	2.36389384887822	0.77990242590938	0.0790050332513905	1.6637165922065	0.348727583709987	8.82483781841102	0.403879406519233	3.71715501398954	17.7534372451377	1.75479594819042	0.258102773182866	1.59571112656431	3.08817334432459	0.000571243878390593	0.00153920262939958	0.805864190343703	2.03914435471628	0.00159337807235791	0.906587140526346	0.917501873473646	0.262970630365858	19.1476884970749	3.37362604448245	0.00505944149942495	0.169373645054904	1.37029286606989	-0.0327180633262376	0.0980712699680043	196.285750923613	170.067297578424	110.737843840954
BE	0.00359344779324538	0.0010544481744358	0.662636974511255	0.00565157839565431	0.0996038360078946	15.0937664303888	0.0118983935357551	0.142546706114361	0.640205447160619	0.000188763502396303	0.981380145936782	19.3265620217682	0.570267371115126	0.0183231194826489	5.99588508849275	0.0619975665100434	37.2022147825727	23.4565394215771	0.00570464955052931	0.0139250054955483	0.102869705702582	0.194179061209625	1.24096099914109	0.0674329372077976	1.19412315881165	0.000865538628303918	0.00788200970028234	0.0695232438316885	2.17313814046599	0.0564546682940697	0.00689453473334199	0.0106174329029543	0.00247120393716893	0.0044458574897188	7.2862912760295	0.462215256661132	1.664143265578	0.659334678375872	0.137363242392525	0.273872460602438	0.372568283972339	0.24837462329119	0.101514711202371	0.112531899942636	0.000510872930193626	0.00115703927999095	0.0505262805044344	0.193959971564912	0.00101145111497747	6.10501610594706	0.684506326492337	0.00380030619538828	1.32752889413143	15.9463994769777	0.00560001473513743	0.0548995874411568	3.46416484968416	0.144477466755318	0.0139643556250722	148.741536387569	120.991179003585	118.537963910945
BG	1.83667040642795	0.0478230013475479	3.5529329965525	0.232367793535328	2.47918037581434	0.998690866325322	63.7709745297178	1.05540790862767	0.542924696013876	0.0740692448758177	5.1063858966388	13.47851499473	0.717287666099467	0.0777755978985377	3.42168803106867	0.361655744094529	3.96373577538175	3.20570184731723	0.300054015359004	23.6566116941051	1.46807532747608	6.34098443477672	0.12942855900434	0.0284823097094758	10.1288018572903	0.0100548320598856	0.614523170585558	0.266702502461457	0.293063621656185	0.134074631276988	3.09704507206281	0.744409085923025	6.25218414706788	0.0466806835776506	1.62797013504325	0.661855515659118	15.0268771012452	0.292164300798641	33.3687452156662	28.9378464464032	13.7234288825957	0.591690396663366	0.628298813719043	3.32469797946735	0.00550372147600721	0.0565942537734472	36.6293609929187	19.9778860557186	0.115739062544895	0.978729185789784	2.00919198937363	8.1800235392623	19.3459860165266	4.08689776276992	0.0974971701594863	0.207072654035372	0.566030841425983	-0.0461382155464915	0.245235830843531	349.074148965192	313.403622190552	194.586205117452
BY	0.248692643014741	0.0390790418640985	7.51477766484018	0.128485550656062	2.49915097610267	4.82093975223196	2.63186679200969	59.6799423979163	1.85475556465301	0.00814338233118219	15.3725025966613	58.5302281290344	7.18512646728827	1.79546274185535	5.87419232550175	3.76933096129343	14.8981232085847	15.7279029090874	0.100089806072166	1.91067926721722	2.37140799026343	9.98799295006024	0.805435496441676	0.137065699153798	12.9163699395297	0.0285277161597757	2.57364601950127	12.8795323153256	1.25927473083262	3.52633147347552	3.15987808516782	0.367791322807412	0.541596672923243	0.0160971237043674	6.77497679107136	3.89576081052787	134.16169021288	0.605867404381665	14.109151404127	9.60474568636808	70.4374787841229	5.9950666984297	1.87704188184843	8.85754547564825	0.00850941396610104	0.0278910631151379	4.51936804854399	70.0078639373497	0.101600999496344	4.25652066390589	21.6639412846121	1.73744576075667	7.04135875237419	21.0309818246593	0.088700381110184	0.0347659285298012	-1.46152344601953	-0.0751886021361086	0.126557562351744	640.588538435583	586.144978325438	353.811650095693
CH	0.0108720630648239	0.000960734132206013	3.52859639393003	0.003760954153541	0.0395838513385374	1.73034905951592	0.0464841551997763	0.121943137014887	24.5286468144721	0.000237046617743632	1.54543959641041	20.2986540257652	0.266855171315332	0.0043698678429942	11.5297393834083	0.0250152227225326	32.3204205257857	4.22570736330226	0.00395945071118279	0.0989901792832438	0.149430695458707	0.2320428870245	0.190208394734547	0.0169772378517519	35.1605035028803	0.00081381092524768	0.00646284721779762	0.0316328113345719	0.704767436724602	0.0176123301299295	0.0111040211344556	0.00723253940705953	0.0290041832743382	0.00220714042187434	1.28693529513693	0.149130859207344	2.16379937733379	0.848151259655436	0.219922579471499	0.177921815873353	0.312836928379042	0.0749475011807892	0.354127229629479	0.134671037799522	0.000368952242965747	0.000972576479790869	0.0375379659510543	0.202123228997093	0.00162504188577777	1.81240104706774	0.501064134031612	0.0104303545714344	6.0542446114752	3.07759932221919	0.00512071138918636	0.0701103437758582	2.1379768951844	-0.0114348753337868	0.0478561472487842	156.56102517536	142.85565648373	117.042386774557
CY	0.0148996518826875	0.00359854243865625	0.0660282735986979	0.00880787517548958	0.0134570167873802	0.0265524210284115	0.078962239688526	0.014658004226	0.0136609318619115	2.14083275431801	0.0554665029910365	0.215883641835724	0.015539454452401	0.000493688705463542	0.12472887646251	0.00920656170547917	0.167807336958641	0.0990844230578958	0.0133844650837187	0.508675683071479	0.0240329314612552	0.0534857901843073	0.00539140106634375	0.00137820527126042	0.401984212709057	7.64912279791667e-05	-0.00227007797263542	0.00455781700765625	0.00823651633401562	0.00366597184513021	0.0155326800028594	0.00610962603200521	0.0394259866996771	0.00784318460636458	0.0364483527257969	0.0195996582786875	0.133847194012188	0.00862304260106771	0.0646176210834636	0.131083827678063	0.152426597985432	0.0108953372740313	0.0112164670154792	0.0330131225279323	4.60382528385417e-05	0.000276073412526042	5.70672976307883	0.11091453889163	0.000114522041817708	0.0577134490545104	0.0502976412300261	0.121683175930807	5.58157632095042	0.119362819196547	0.215015078206854	0.101246229548208	0.165912315126833	-0.000885593549265625	0.00625776694689062	16.999210441307	10.5810312386652	4.29308788886711
