	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KG	KZ	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TJ	TM	TR	UA	UZ	ATL	BAS	BLS	MED	NOS	AST	NOA	BIC	DMS	VOL	EXC	EU
EEZ3213	0.00256970095701379	3.75796790300261e-05	0.0797511970800231	0.000231058387332252	0.0134003536177769	1.37260239821476	0.00868289547980854	0.0521985993337498	0.158205752611525	7.19523530742698e-06	0.231186272893469	3.85313707042045	0.353554700191514	0.0103624165691834	0.545701561226305	0.0416618221131702	7.77586371982863	15.2919285518459	0.000233859782427789	0.00280995995250821	0.0254401433335593	0.0455973392082117	3.9327204366523	0.0360506740992211	0.507177181019818	1.00048456553541e-06	0.00041342605172622	0.0408355999485191	0.0659072071856282	0.0149618964299642	0.00555742219593467	0.000767044718842647	0.000528547937749621	0.000311311045254314	1.82184862498541	0.0972343732618155	0.805059416960521	0.0593466606597422	0.08253217089773	0.0305832211928871	0.116919295204423	0.135124442565994	0.0198642713973812	0.034234045674697	7.26978949920317e-07	9.22441188373823e-05	0.00613447728296808	0.0794592691312282	0.00026222021214845	0	0	0	0	0	0.000120414029839025	0.0401186853680883	0	0	0	37.7590899930827	21.8662818847628
EEZ4091	0.00452442992082351	4.98490285654613e-06	0.0355853961316648	2.19266168830122e-05	0.00800121688365683	0.185861408951026	0.00282468771201749	0.00483047241871456	0.0499967736020806	1.46401483803476e-06	0.0601720728586554	0.681914914838293	0.0223169616256676	0.00164861793864154	13.737005328383	0.00432693782549174	3.10077637552074	0.664113248386139	2.17067259212932e-05	0.00355905770053253	0.014176356613295	0.0213663852580004	0.479641557083402	0.00275261053595644	0.33940353420526	2.48516341256356e-07	3.75279789492672e-05	0.00355200619666783	0.016337648193889	0.00113932992851899	0.000817895849996599	0.00105883448555029	0.000589085195680439	0.00104184867366113	0.256319255797946	0.00662616721762628	0.17373038663668	9.44738748132368	0.0139431351082488	0.0150302936936593	0.0178979209399118	0.0167463034830903	0.00850337451365167	0.0116008959133287	1.97441704093205e-07	8.01840726263486e-06	0.00233770014661233	0.0112206420158979	2.81007888337242e-05	0	0	0	0	0	2.5533580706659e-05	1.3540092806479	0	0	0	29.4308022723388	28.6408826765021
EEZ4209	0.00913781953740329	0.000405601530517943	0.195982910000984	0.00155747424830593	0.0245064131637255	1.12813737243465	0.0166208950719453	0.0251762785522137	0.189016028275362	3.21371834134304e-05	0.306809125340691	2.88458786184673	0.0862644679332048	0.00372890356115866	3.98957576433032	0.0191488532812542	16.6011293267042	2.47177891603263	0.00286252593019593	0.0101733960310443	0.0378508122581284	0.0869110077077508	1.24163116243868	0.00436130920648115	0.730227273887574	5.33510233138706e-07	0.000276999864489358	0.0147118575792818	0.09529092542222	0.00424254247518897	0.0102120293165864	0.00275030509702868	0.00236095979390549	0.000786631968295257	1.1097615686956	0.0171976959437237	0.519689607602375	0.345180044689318	0.119909662398392	0.053139007143615	0.149092776584933	0.0447127772689764	0.0251006923947799	0.0674461406905684	4.07527474385758e-07	0.000180973237691842	0.0376407767727226	0.127368433816822	0.000596294634325603	0	0	0	0	0	0.000346795198163639	0.165413115796794	0	0	0	32.8152621583884	29.6856436789085
EEZ4213	0.00380982285691554	0.000207571039846727	0.099002596072662	0.000751615955510142	0.0176117271161348	1.24458956638094	0.00852451271159168	0.0480241543197675	0.101231316067039	1.21624620918605e-05	0.418779326421752	3.18606084318792	0.0963328021049447	0.00615825604142581	1.21096715910396	0.0225122690745272	7.80448370315902	4.03989293573632	0.0013063449790538	0.00412798315333681	0.0312407146267102	0.0658555407232692	1.82451872197469	0.00967425301455353	0.556549999426653	9.63565754934165e-07	0.000152832293260114	0.0445215180171108	0.0655195731061093	0.012905777082296	0.00678789107155265	0.00132591913584063	0.000811836747044111	0.000253207544561991	1.47731590318997	0.0157926166494098	1.03145760453539	0.191782739487328	0.0852451042507486	0.033957178553773	0.141464045996819	0.0470995313804393	0.0212254427397789	0.0684004579777212	7.998944067101e-07	9.65460827929305e-05	0.0194000268525055	0.138746238711544	0.000325634523077549	0	0	0	0	0	0.000191891081139644	0.0514126818255781	0	0	0	24.2068135357492	19.6254432778244
EEZ4273	0.00671604704835006	0.000176173507325997	0.0915307115812723	0.000671885521595935	0.0151469865373997	0.521436880776202	0.0096750468480526	0.0114015500310613	0.104089486072918	1.46807199928712e-05	0.146405676014787	1.4825506633767	0.0537740247345675	0.0024569375092191	12.8584993810298	0.0124442393784855	8.06109256999112	1.42950098474744	0.00120253967944619	0.00734493370973604	0.0206801777583702	0.0413508251325325	0.806575946533181	0.00433461146159925	0.488888008065498	3.75978251180493e-07	0.000128899016919027	0.00865355747331264	0.0444393177608653	0.00255069331150108	0.00452163477641356	0.0019795045858252	0.00154124145576558	0.00100808246963271	0.594202880443306	0.0160639281495282	0.313487692038803	1.60336961986924	0.0529522034824279	0.0312261735297122	0.0663528842078918	0.03396910025878	0.013149219974325	0.0307601435093965	2.97032126302816e-07	8.05694105741118e-05	0.0176494134303982	0.0537477878209682	0.000274900055697584	0	0	0	0	0	0.000166458821273564	0.618373384919879	0	0	0	29.0700704949501	27.3032632470852
EEZ48	0.000123483568381795	4.89910869831979e-06	0.0022069542216541	1.86301832465622e-05	0.000567551099915848	0.0486176482410378	0.000425774620517512	0.000245851800385938	0.0043834427445993	2.1322037788042e-06	0.00301801923845499	0.165402704375867	0.0105691069824428	0.000135681514784247	0.301799814007124	0.00160142492901089	0.47111186363438	0.197416507604114	3.16960122674808e-05	7.22088802484992e-05	0.000636940128992329	0.000696931294408135	0.102996798795018	0.00054466232099301	0.0134126508579155	8.06961092694544e-09	7.15489935651935e-06	4.74846981301751e-05	0.00375289468109473	4.90210631454169e-05	0.000138132110547084	6.49285341894969e-05	4.52354712727221e-05	5.58218368235416e-06	0.0729536022534164	0.00361834190020591	0.00382980919202261	1.13421302992093	0.00188920289159751	0.00125767131278576	0.00110476468401891	0.00908630670058327	0.000397051183745777	0.000285801530170058	4.1628330709297e-09	2.03145499031894e-06	0.000523546870719179	0.00140799414496862	7.56099209696992e-06	0	0	0	0	0	9.89521963609346e-06	0.0650981717167653	0	0	0	2.56073052693954	2.34921643985686
EEZ5065	2.63532605696556e-05	2.69150849922977e-05	0.00088745962771407	0.000674205861036242	0.000155396252799134	0.0389121091041275	0.000157140141022074	0.010449202959666	0.0014275375557845	1.29901253539352e-06	0.00281913065564278	0.231027204938264	0.287930446683795	0.00365443894922706	0.0261350615638836	0.00631023114874557	0.216851205691188	0.867783447515053	0.000162915911220689	7.0473554569818e-05	0.000327760349728291	0.000772255407371431	0.386807294886937	0.201573236718989	0.00459685254836407	2.70267920374774e-06	0.00287628544873373	0.00671094076560707	0.00197198637876719	0.00571896726259797	0.000161117888700638	1.07298006848034e-05	1.65241759102935e-05	1.95182710109841e-06	0.0921485908606838	0.139945167702183	0.0315573926668872	0.00722414857104638	0.00118898394238515	0.000496817965626486	0.0556654834841306	0.118694261803594	0.000289328771991922	0.000492776442721733	1.63209440820463e-06	0.000539103794405336	0.0019981349686792	0.00719018904441802	0.00155424817128027	0	0	0	0	0	0.000118847161570673	0.00286868775260866	0	0	0	2.76599705033396	1.47325969430821
EEZ5071	5.35065190290222e-05	5.59820867410555e-06	0.000568357218644423	7.68569589416797e-05	0.000331925702268115	0.0317536909893528	0.000261753047574852	0.0013722378588612	0.00269982631582365	2.7025988856489e-07	0.000687305068400884	0.124207012545974	0.0676317310860158	0.000339345910423279	0.0164734053001124	0.000824072673886696	0.163348991504835	0.535450338978071	2.42597000811866e-05	4.28109430130504e-05	0.000480849391872116	0.000406030057058661	0.295774092047306	0.311087372141156	0.00988944337087189	1.19041516105364e-06	0.000875875834825407	0.000981088546396269	0.00142919852050509	0.000674259346625094	0.000134336581851324	2.85551214212643e-05	2.02711346274079e-05	7.95961277572044e-06	0.0648526070061524	0.0248021587019712	0.00896081442269766	0.00198946569862335	0.00149184802519753	0.000832170473590176	0.0141736677040525	0.0230192923983803	0.000340762550614077	0.00016429467969539	5.85058944921975e-07	4.62207788894159e-05	0.000601843440378613	0.0017758447785753	0.000212070975822488	0	0	0	0	0	4.10658002041063e-05	0.00320308396976253	0	0	0	1.71120746786722	0.816600752630656
EEZ5091	0.00140715147126314	6.49699731041754e-06	0.0176329867135736	2.62731615694955e-05	0.00291829253133978	0.170182635119556	0.000940177409813202	0.00214613765212498	0.0244545144566969	7.42993303976745e-07	0.0385510226841493	0.588715446181951	0.0214213312421908	0.000423389316773768	4.92073401934262	0.00159630242313783	2.68477563686299	0.618716970827369	3.11817240742471e-05	0.00147602418674976	0.00402280286418613	0.00660482169780836	0.520092089209573	0.00406596630260241	0.132214467121514	2.20395877211467e-07	2.96665380634804e-05	0.00190199695500648	0.0154217561971204	0.000634275013773472	0.000510660522952316	0.000381290478885718	0.000172814020320834	0.000316178814358608	0.259435192854199	0.00500624118226039	0.119380620237711	1.55560587355002	0.00563829457335915	0.00519221635354542	0.00990932765380501	0.0130539674362701	0.00240799935478663	0.00594170751369424	1.75482710642536e-07	6.89153282588245e-06	0.000946078977018419	0.00786432040028264	2.51115063950761e-05	0	0	0	0	0	1.37629247884991e-05	0.400932198651231	0	0	0	11.7729393830186	11.0891216974296
EEZ5100	3.65300467726105e-05	2.75818042397049e-05	0.00174907419796393	0.000766551833177687	0.000301636648432565	0.0552837473910689	0.000254554264907324	0.0161581491689504	0.00237465094199449	3.92996023700266e-06	0.00442085026622045	0.363565896578302	0.433101833653896	0.0116432655960476	0.0558580165503278	0.019279911939554	0.294522417371413	1.88281315640353	0.000168506461238114	7.55678910498201e-05	0.00061323389085001	0.00178359553987144	0.581696693511642	0.11872544703524	0.00883242455983522	2.64818588994222e-06	0.00259044787984648	0.0204865519449229	0.00248154943660949	0.0177531921041432	0.000218380567908472	1.68965888702085e-05	2.70230440739484e-05	1.59161944129241e-06	0.155663279942974	0.219059898576479	0.0575653737195413	0.015070576886815	0.00246652968450844	0.000977183673083887	0.100620073004196	0.222022454226187	0.000557484485904324	0.000919121727317504	1.77465089915104e-06	0.000600046821263379	0.00208306248517738	0.0092318482510562	0.00175995501737061	0	0	0	0	0	0.000150767586659943	0.00252520504936824	0	0	0	4.68623405400547	2.32767268594923
EEZ5108	0.000788379856118931	8.25474648845035e-06	0.0143007169716138	4.58400388872585e-05	0.00322122966961837	0.340945205135328	0.00149776530150989	0.0121759397324843	0.0333388701712962	1.97676238046659e-06	0.0498667994415438	1.54980593093583	0.130360849824025	0.00175201674130373	0.404926443725376	0.0128429147202411	2.43666358895059	3.68834306398384	4.84916488698533e-05	0.000829787803916484	0.00619598302139705	0.00871375548475669	2.68121628415692	0.0280957276189896	0.122113229506223	6.19543437616112e-07	0.000160088687661248	0.0127272652128809	0.0220517711348128	0.00372900800760897	0.000640983001872887	0.000249820403292025	0.000153927103847144	8.87315272610759e-05	0.599745017824101	0.0538594345008995	0.31026833052514	0.0701735784936012	0.0106858936766676	0.00581255507775544	0.0281100821870694	0.0716469694062381	0.0048797147135722	0.00543042642913095	4.64010634178223e-07	1.9242015480056e-05	0.00139901228963133	0.0155504011201018	6.63728250284012e-05	0	0	0	0	0	2.97181667717949e-05	0.0227635484998893	0	0	0	12.7455483956953	8.87345993328285
EEZ5209	0.00427396447283564	0.000201314697636574	0.138956770408358	0.00074030103916405	0.0223329827506992	1.75339230049354	0.0127835377401894	0.0597159978848917	0.142360578682851	1.76229466843973e-05	0.51438421255988	3.76784922299252	0.114130561356384	0.0081377782252999	1.12128845757035	0.0312785177687988	11.1164402110383	4.46578925021204	0.00128528570717014	0.00461696459599562	0.0409944631382696	0.0843703599064396	1.87188429259241	0.00768802519366982	0.685332277360309	1.00150963786478e-06	0.000164874268626988	0.0474678911227808	0.0833971418740263	0.0139450612023406	0.0104750618439493	0.00145002792839065	0.001074627892347	0.000249883696784515	1.80042266768076	0.0184619057785266	1.12827012945973	0.162201588070934	0.127598104042664	0.049606588401721	0.168085091034295	0.0524604087988183	0.0278493195959167	0.0875269341319484	8.34874838436592e-07	9.97474542679413e-05	0.020772971532707	0.172024353140218	0.000333495540101126	0	0	0	0	0	0.000232070554696296	0.0569712387771012	0	0	0	29.9441829608462	24.7972462128951
EEZ5213	0.000130868598899798	1.913526618902e-05	0.00449137224112973	0.000409618472332895	0.00101969976297686	0.0885625926738254	0.000669853143417116	0.00857453861259709	0.00706747850769648	2.65388038395475e-06	0.0115913931205563	0.417414398376128	0.297550468173942	0.00536214103361932	0.0980236508368214	0.0125102709895361	0.600051673093939	2.14932091520194	0.000117427105655324	0.000152888223686841	0.00210440271950862	0.00356682246604495	0.933746476585135	0.0921028939432686	0.0353188562848691	1.7248531530877e-06	0.00161328657150375	0.0102832103069637	0.00402315787300097	0.00781827829710786	0.000424711234457303	5.40774559237791e-05	4.61396876646617e-05	9.83771555946789e-06	0.15949275020245	0.147477998879581	0.0847310480444847	0.0219884163583387	0.00587292357991456	0.00255273581438271	0.0548953300635503	0.117884383872435	0.00171091615152792	0.0022006356110829	1.05977900891706e-06	0.000307431164172739	0.00177802087476847	0.00943243634690612	0.000915489215500398	0	0	0	0	0	8.43363974641159e-05	0.00456498257492177	0	0	0	5.40539846439821	2.92713548891104
EEZ5273	0.00178981569137417	0.000112339635578089	0.0492205078281578	0.000425591665675085	0.0070633106465016	0.431745881386708	0.00467944487217858	0.00926167342847835	0.0517009234670979	4.92896353373025e-06	0.121961813641895	1.47595449171373	0.0611996803793466	0.00149914910384037	2.51175969548539	0.00946309536242724	4.24452465891923	1.44879047206452	0.000755425177362486	0.00220130173865153	0.00923342854335601	0.0211902915111535	0.842064251693951	0.00752644502049432	0.203850893172846	4.90130358499393e-07	8.11276785327154e-05	0.0131233808079347	0.0350326363708857	0.00387450777069317	0.00272258636905689	0.000718107821236328	0.000473864268034646	0.00020626011207907	0.629168299201059	0.018092765007056	0.37670903531037	0.610080616861722	0.0307089341376189	0.0139009749151265	0.0377465114123826	0.0391347301236524	0.00554141400617609	0.0229969823493865	4.03185669003909e-07	5.52102879676132e-05	0.0099280768999441	0.032618292184004	0.00018098253135743	0	0	0	0	0	9.46428881450734e-05	0.10412857937638	0	0	0	13.401075312181	11.7571304040887
EEZ65	0.000102748684456152	0.0001853011948673	0.00382251376122651	0.00153423326986684	0.000334548552702982	0.0686868699745486	0.000417197866855492	0.0263144293309142	0.00588355045214011	3.46395494672143e-06	0.0119321645118387	0.377483773617147	0.380175247450154	0.0105142080144773	0.0354336546017753	0.0160253486976499	0.280989016162614	1.31004283576118	0.000658646358136417	0.000218584115653244	0.000719476226246653	0.00247361309701974	0.311623137410093	0.169645092767275	0.00865593346394895	2.30225291076047e-05	0.00551857608864057	0.0210709117148274	0.00401084925122971	0.0159526285078354	0.000897408294573297	3.28230324028876e-05	9.74907785246863e-05	1.7283588319715e-06	0.137651363263653	0.227079113869524	0.0686579729954842	0.00647643341970543	0.0035242960479094	0.00139891678733801	0.122436337709165	0.133972212999501	0.000787857790721631	0.00184652281193365	1.33824397177708e-05	0.00111806829715178	0.00693992054599012	0.0234074461593264	0.00337608364234175	0	0	0	0	0	0.00222413088466401	0.00345146111594565	0	0	0	3.81016695700122	1.9031269798512
EEZ71	7.21630332934534e-05	0.000133194729299045	0.000857685471650283	0.000752586527246375	0.000312144704184295	0.0272225853323516	0.000297994269998912	0.00929723270248692	0.00211880223705142	9.40863394453936e-07	0.00238414184026892	0.121639324725421	0.0928006176878794	0.00184180850962204	0.0130909898633161	0.00578576807034197	0.140179911842195	0.472856615140041	0.000410097411190841	0.000104924570108724	0.000491039889707563	0.000946181354406297	0.1789733948776	0.641623961131023	0.00698339499338347	1.82587888735238e-05	0.00455560658344627	0.00513582542350462	0.00134829025361009	0.00283528881164108	0.000479611958840468	3.11259914379832e-05	4.49077110654518e-05	5.23426892028957e-06	0.0494336544812002	0.0479360413645012	0.0185166700361833	0.00145796452786837	0.00227948997568569	0.00108797491294782	0.0640917867348468	0.0282475784459196	0.000334243025625582	0.000566582091439303	1.06222200086569e-05	0.000467877011963192	0.00418971204521142	0.0110576648601885	0.00182629862708761	0	0	0	0	0	0.00170508671966553	0.00213079715865421	0	0	0	1.96713581485139	0.703761526078496
EEZ91	0.00294492312545781	5.75107229048346e-06	0.0264890150646923	2.41289857056078e-05	0.00542572878250666	0.177917065764968	0.00186981734145815	0.00347033566049118	0.0370546599789569	1.09867743520819e-06	0.0492168129336425	0.634691288059644	0.0218631509380028	0.00102780174739317	9.26985211517525	0.00294334080537555	2.88999122936874	0.641111219517497	2.65076521814349e-05	0.00250359677741276	0.0090316101931957	0.0138867871627984	0.500137605608825	0.0034180802370807	0.234422043241433	2.34267866259198e-07	3.35446327383385e-05	0.00271595614474262	0.0158735710650329	0.000883421551137467	0.000662221503063849	0.000715526892083004	0.000378163020830101	0.00067415599156465	0.257898082917152	0.00580536015074039	0.146191677232707	5.44866780365789	0.00973512088316838	0.0100453973286154	0.013850147349908	0.0148754183597069	0.00541488349832758	0.00873341818295849	1.86315210282678e-07	7.44742656290772e-06	0.00163257382263626	0.00952001344354669	2.65861368699967e-05	0	0	0	0	0	1.95694580562531e-05	0.871090686149757	0	0	0	20.4836662122764	19.7475078350633
EEZ99	0.00611616619433699	0.000344355480422336	0.135425318742813	0.00132648475944819	0.0164044762190982	0.64495321198962	0.0108607427063761	0.0120723582884865	0.144086054956749	1.81760749813304e-05	0.178075941169978	1.78462633276636	0.0621160547238521	0.00276943930396295	5.61746792762863	0.0185154235088491	10.6415830881365	1.6923794535554	0.00244600950838085	0.00806043041342097	0.0243726723477909	0.0584853645824918	0.933486059838679	0.00321482272832635	0.518546063158575	3.26917620230239e-07	0.000252315717145454	0.00345749765570365	0.0600919926747797	0.00116006239252427	0.00697146946014374	0.00201493294165059	0.00153035320734808	0.00070021850155432	0.680572707198449	0.0189329711338806	0.255203156833387	0.680072223171708	0.0782887977034205	0.0339316936791305	0.115553649872536	0.0420572085453442	0.016362368826715	0.0384514031495012	2.2230498385405e-07	0.000151008962711478	0.0308896121492286	0.0839632343436032	0.000507243550925354	0	0	0	0	0	0.000250668084860387	0.242326130873411	0	0	0	24.6688676331276	22.4957802740914
ES	0.02991869057529	2.8646418011541e-05	0.0762463443833758	0.000128248921389331	0.0455622133759961	0.112623952416246	0.0354647816937497	0.0143402362858666	0.105105823901996	0.000103569065273935	0.0504208159908519	0.451449879145517	0.0160833738924423	0.000886291569226553	33.2421831889441	0.00317792303845748	2.97917869118415	0.284499632025477	0.000176207830279088	0.0339785044631253	0.055656793907144	0.0695135989485719	0.162183428179472	0.000910485475253554	1.26039199801101	2.51133731702206e-07	0.000422767520504889	0.00292804623657977	0.0119383120782157	0.000980362774643113	0.00785099544659102	0.00705664703080369	0.00847329597403548	0.00427244845541451	0.119748180301072	0.00329171585631532	0.0798679906751241	2.60220846603929	0.116839427176151	0.108121847641284	0.0337905862481445	0.00942682717179971	0.0321308707813922	0.0194108305020745	1.15993998234835e-07	2.47151480915285e-05	0.0299685772089676	0.0626073451107016	9.79332662980177e-05	0	0	0	0	0	0.000429063103600239	1.91923552709631	0	0	0	42.2916715648565	41.5492948571746
FI	0.00160831154067121	0.00520074477802345	0.0456912013914372	0.0194323279688533	0.0089286653404543	0.118905002010665	0.0226954063132552	0.861563230107887	0.0292509693347966	9.86112230588911e-05	0.158497427613365	1.45187008803327	0.435653322854777	0.334266242475433	0.066604545131998	5.61262245887923	0.433114005067844	0.370833904011944	0.0171744479754681	0.00567105543118825	0.0192103870664758	0.0866891781361933	0.0760212590386341	0.0078024727045903	0.0398558145470753	0.000963010722380057	0.107278254590825	0.335745173503787	0.00873814533437775	0.259052401723883	0.0342843052172721	0.000617068731261442	0.00172480333599278	3.30100463667021e-05	0.254438245049069	0.333219293568277	1.48075907311514	0.00437463546807625	0.160444636868511	0.0585582925880249	3.79271661718054	1.09791916063777	0.0114128876133674	0.046505988019836	0.000644889534730872	0.00953091339142442	0.251836674532351	0.709878264023463	0.0460062141187973	0	0	0	0	0	0.094170110584445	0.00780952942148764	0	0	0	19.235943039103	12.5668893518218
FR	0.0172670704628627	0.000713376330166276	0.546581087348471	0.00272066289447621	0.0636032122008005	2.721446559466	0.0413046086491905	0.0443321778385618	1.99400566852312	3.86626507960658e-05	0.436364587334248	7.1505848591177	0.146101379108456	0.00295507266521711	3.85972047157829	0.0150380763811223	34.658544752173	2.69647049144613	0.00463381648782279	0.0194237966504504	0.115489695407132	0.184335176983648	0.62418065954458	0.0035686789789575	3.14315241759709	5.26160214880917e-07	0.000917303401522586	0.0121132195623338	0.272365340966271	0.00429736121559928	0.0217033505860717	0.00591209799693134	0.00502428656800212	0.00305053209176735	2.00016224546089	0.0298300210374465	0.457131363074224	0.157939972424547	0.285928138557478	0.146895902443174	0.187162772725131	0.0752034073937542	0.0984651261404919	0.0744838988743182	2.7313440354939e-07	0.000277235499235404	0.0594064500625696	0.185983832234749	0.00110639697973973	0	0	0	0	0	0.000709696523472925	0.383051891992796	0	0	0	62.5779373820439	57.1064025653558
GB	0.00157503836137858	1.7874750554831e-05	0.0781584906452364	0.000123155132374469	0.0092912851432483	2.29217485893195	0.00585416350841548	0.0678909079154431	0.199749602303998	4.81720979528455e-06	0.22365974480956	5.97521952982263	0.665937754315718	0.0094526561419399	0.544595021670303	0.043929090254062	7.28867149381961	46.1615911131846	0.000125344555612651	0.00179271804588439	0.0197211195760757	0.0323256113559429	4.32278616146087	0.0350085625144603	0.48398772241445	7.09918808415854e-07	0.000230937754751511	0.0414385755492023	0.0888335586114669	0.0152029087388443	0.00475209116046181	0.000489908913651309	0.000366736283732361	0.000196362871061449	3.91983986603472	0.151907235642119	0.976128042058762	0.0464942858864367	0.0586643007561632	0.0199512320662097	0.137907451768683	0.193589623491949	0.0199953330042959	0.0202359377872976	5.14227270451949e-07	5.58992402624127e-05	0.00401809747224117	0.105490349810866	0.000145149196093376	0	0	0	0	0	9.01644319161308e-05	0.0410861695681817	0	0	0	74.2695779483555	27.3688897468133
GE	0.0337773113821047	4.50063767346757	0.0328814305452934	17.5887008105588	0.029603966509805	0.00673614503802615	0.121857063080844	0.134356067030897	0.00988301503221693	0.0419454847162051	0.0312400714964394	0.114222118626997	0.0159467277295417	0.00361290796481484	0.0790099562699268	0.0105048345300954	0.0341717161413964	0.0143335900643928	31.9336682658326	0.134455225529339	0.025326274986921	0.0681182012598504	0.00393041962601855	0.000421963059483324	0.118471584670956	0.00151359113408539	0.166407312410339	0.0360905282047766	0.000778959492214684	0.0105138072601172	0.0487540260893321	0.00739785258362658	0.0196683127481515	0.000686306632805821	0.0149622155473113	0.00712331471230158	0.165446333282823	0.00611482480518595	0.353180660419639	0.149915959376207	4.18998191813946	0.0169768534846633	0.00910390583184338	0.0186220902382818	0.00143399651438745	0.678015586673949	21.9946663523088	0.719695301790443	0.52221561353119	0	0	0	0	0	6.98314411277797	0.291427346827132	0	0	0	84.2270785485128	1.47490664968847
GL	4.45208122845217e-06	4.29084735255163e-06	4.35302747421539e-05	7.12597883432137e-05	1.80285079291444e-05	7.75282324208612e-05	2.0104621216515e-05	0.000185537025704321	3.28328464607359e-05	1.26920587011061e-07	9.94184426328263e-05	0.00067578921943397	0.000492943324205238	9.24931822848278e-05	0.000181309812681459	0.000841430043752405	0.000761735105141669	0.0011910799253219	1.90066417887903e-05	1.19123136188732e-05	2.9908767781938e-05	7.42766681407221e-05	0.000665840796825788	0.00092762376095474	0.000215213510647499	9.71286060151034e-07	0.000662308573090571	7.53714692697123e-05	4.4250045328694e-06	5.75792131220122e-05	2.70465028980451e-05	1.75112620811542e-06	3.41882928731715e-06	7.77658340815245e-08	0.00013576873007082	0.00113490446337443	0.000557508654535986	8.4777657066758e-06	0.000163859039741367	8.29509600983862e-05	0.00879555742789484	0.000744542528574093	1.6499242666973e-05	3.58373811007454e-05	4.64194308153632e-07	4.7961154614328e-05	0.000403409304373301	0.000488190891457394	0.000218319056021705	0	0	0	0	0	3.20861267874053e-05	1.58073721018685e-05	0	0	0	0.0204048732885829	0.00608350803584485
GR	3.1196372131836	0.00709018056314573	0.444597565094181	0.0459189927604198	0.703119675980887	0.0480968841239196	4.60398546735113	0.447041782445743	0.113094654117058	0.0102144162834773	0.631496613756607	1.18971227637865	0.138403667112869	0.0112276026157842	1.19758772255147	0.0224701535977589	0.614213721580708	0.0962548295866712	0.0427868921873375	30.3813653368496	0.607869621063122	1.7049623553858	0.0261300882785808	0.00115862400436151	4.18032924695663	8.35321475631431e-05	0.0184116976031329	0.100592338699001	0.00711473039946387	0.0296180630353718	0.403677542477473	0.211032892770904	2.93142876558605	0.0288964987148563	0.102673698450466	0.021533131546018	1.60336333887432	0.0715195577286057	4.85949847870242	7.47562738888482	1.98538384449503	0.0693250576691825	0.139436576924288	0.443952142320095	0.000107940373549717	0.00560933750757359	11.8264663825321	2.66791454605901	0.0166252141414559	0	0	0	0	0	0.0685593475023317	1.27817401445329	0	0	0	85.4086582860637	53.2686532836692
HE1	0.00107737840897121	0.00532510109670086	0.0246768307824446	0.0185688187030853	0.00486731394762141	0.128118764425093	0.0190209899345446	0.57960860326281	0.0299733080196699	8.64073731373737e-05	0.0973184735064392	1.40528527476633	0.492048938067061	0.188854822253255	0.0604109008748364	3.95484895338105	0.422369971013754	0.447198746954818	0.0148011421815228	0.00460437846734436	0.00963958211089376	0.0452609075862312	0.111438966910654	0.00946456985548868	0.0333526517457019	0.000830353039018158	0.0915948751940096	0.294437299034121	0.00855765156206472	0.21311687106563	0.0246534203847952	0.000377786266052478	0.00155774586496622	2.31539310377973e-05	0.28842979878505	0.472307058008793	1.02822956096122	0.00308234335648541	0.102039440595617	0.0303365096405253	2.15848482143658	2.64402949841887	0.00597715054901231	0.0256241168164713	0.000550750169470598	0.0090905922733212	0.218687146414158	0.514116329073304	0.0400792386484069	0	0	0	0	0	0.0891426476083767	0.00780542819708066	0	0	0	16.284435283783	11.6108837051781
HE2	0.00269170988752537	0.0067502444407149	0.0691130370465598	0.0244391393906309	0.0115103028414534	0.299643988036504	0.0404052055390791	0.659264619296049	0.0601974967276888	0.000131848695046471	0.267989670813827	3.19502287589377	1.06446567151474	0.172685475732335	0.152879658297789	1.57213572523705	0.992058460019318	0.87881125096254	0.0220444172820065	0.00970897530082182	0.0243850112063848	0.104011452287995	0.184939950110214	0.0132532400013006	0.0754492073272572	0.000885670824794809	0.085685717526741	0.468718523891713	0.0207704789882495	0.232326028739357	0.0364497287594343	0.00101789654448007	0.00389066150663598	6.63144093338476e-05	0.642366699787702	0.640586024658629	2.24337819576973	0.00761725923765412	0.209527264309478	0.0695255974550541	1.8925501058076	3.4822635798987	0.0157111416844086	0.06072082360829	0.000589606247409264	0.0113458286157123	0.323104332886342	0.713342409857577	0.0451861410363997	0	0	0	0	0	0.0977688311717357	0.0145042029005064	0	0	0	21.1116146451542	15.6084924786036
