EEZ100	    0.1445
EEZ108	   13.0267
EEZ109	    0.8513
EEZ110	    0.2785
EEZ119	    0.0119
EEZ123	    0.1910
EEZ185	    1.1940
EEZ187	    0.0092
EEZ188	    0.7288
EEZ189	    8.8911
EEZ190	    4.7229
EEZ191	    6.6650
EEZ209	   21.6345
EEZ212	    2.1349
EEZ213	   40.7725
EEZ215	    2.9238
EEZ216	   17.2273
EEZ224	    1.1802
EEZ273	   16.3612
EEZ48	    4.4181
EEZ65	    3.0866
EEZ71	    4.8581
EEZ91	   16.5710
EEZ99	    0.1866
HE1	    1.0555
HE2	    2.5584
HE3	    3.0388
HE4	    1.4526
HE5	   20.0660
HE6	    0.3885
HE7	    2.4687
HE8	    1.4022
HE9	    2.6307
OR1	   28.0655
OR2	   62.0498
OR3	   21.7411
OR4	   38.9998
OR5	   55.6723
