EEZ100	    0.3426
EEZ108	   26.3288
EEZ109	    1.1480
EEZ110	    0.5256
EEZ119	    0.0313
EEZ123	    0.7435
EEZ185	    4.3553
EEZ187	    0.0376
EEZ188	    1.1575
EEZ189	   17.1410
EEZ190	   14.8728
EEZ191	   21.1372
EEZ209	   27.1723
EEZ212	    9.2729
EEZ213	   80.0526
EEZ215	    9.5890
EEZ216	   49.2170
EEZ224	    4.6006
EEZ273	   15.9514
EEZ48	   12.7926
EEZ65	    8.0472
EEZ71	   22.3091
EEZ91	    3.7744
EEZ99	    0.2187
HE1	    2.2909
HE2	    6.2258
HE3	    4.7555
HE4	    3.4842
HE5	   40.9642
HE6	    0.8757
HE7	    8.2350
HE8	    2.1316
HE9	    8.3006
OR1	   85.9155
OR2	  142.5395
OR3	   44.7614
OR4	   32.4247
OR5	  117.0317
