EEZ100	    0.0381
EEZ108	    7.4440
EEZ109	    0.3987
EEZ110	    0.2159
EEZ119	    0.0033
EEZ123	    0.0342
EEZ185	    0.8153
EEZ187	    0.0038
EEZ188	    0.6146
EEZ189	    6.0888
EEZ190	    5.1313
EEZ191	    5.7407
EEZ209	   15.8747
EEZ212	    0.5449
EEZ213	   21.3437
EEZ215	    0.6005
EEZ216	    6.3960
EEZ224	    0.1949
EEZ273	    9.9260
EEZ48	    1.3108
EEZ65	    0.7503
EEZ71	    1.2682
EEZ91	    7.1045
EEZ99	    0.1230
HE1	    0.5844
HE2	    1.2279
HE3	    1.2287
HE4	    0.8620
HE5	   12.7706
HE6	    0.3085
HE7	    2.8046
HE8	    0.5838
HE9	    4.1255
OR1	    6.7801
OR2	   39.6234
OR3	   15.1467
OR4	   24.7751
OR5	   17.2045
