EEZ100	    0.7773
EEZ108	   39.9572
EEZ109	    1.9966
EEZ110	    0.6419
EEZ119	    0.0593
EEZ123	    1.5271
EEZ185	    5.4581
EEZ187	    0.0472
EEZ188	    1.7281
EEZ189	   27.8132
EEZ190	   20.0854
EEZ191	   28.1339
EEZ209	   53.4558
EEZ212	   16.3193
EEZ213	  124.7651
EEZ215	   18.6034
EEZ216	  115.2772
EEZ224	    9.2955
EEZ273	   45.9374
EEZ48	   33.0258
EEZ65	   18.0934
EEZ71	   40.4693
EEZ91	   19.2975
EEZ99	    0.5639
HE1	    4.5989
HE2	   10.0491
HE3	    8.4123
HE4	    5.5676
HE5	   66.9128
HE6	    1.1445
HE7	    9.3151
HE8	    3.4872
HE9	    8.6503
OR1	  209.9660
OR2	  225.3207
OR3	   54.7283
OR4	   84.9697
OR5	  313.0498
