EEZ100	    0.0503
EEZ108	    8.0785
EEZ109	    0.4756
EEZ110	    0.2596
EEZ119	    0.0031
EEZ123	    0.0489
EEZ185	    0.7887
EEZ187	    0.0035
EEZ188	    0.8121
EEZ189	    7.3220
EEZ190	    5.4848
EEZ191	    5.9015
EEZ209	   16.3710
EEZ212	    0.5715
EEZ213	   23.3347
EEZ215	    0.6979
EEZ216	    6.1616
EEZ224	    0.2889
EEZ273	    9.5304
EEZ48	    1.7494
EEZ65	    0.9794
EEZ71	    1.0958
EEZ91	    4.3853
EEZ99	    0.1191
HE1	    0.4218
HE2	    1.0204
HE3	    0.8370
HE4	    0.6092
HE5	   11.6179
HE6	    0.3117
HE7	    2.6475
HE8	    0.4701
HE9	    3.7884
OR1	    6.5880
OR2	   43.2974
OR3	   16.3745
OR4	   22.2106
OR5	   17.4736
