EEZ100	    0.3473
EEZ108	   23.3623
EEZ109	    1.0494
EEZ110	    0.5232
EEZ119	    0.0253
EEZ123	    0.4227
EEZ185	    4.3089
EEZ187	    0.0329
EEZ188	    1.3478
EEZ189	   19.4787
EEZ190	   16.2052
EEZ191	   21.2020
EEZ209	   27.4841
EEZ212	    6.5793
EEZ213	   71.4366
EEZ215	    7.3964
EEZ216	   41.0878
EEZ224	    3.1696
EEZ273	   19.1434
EEZ48	   12.9442
EEZ65	    6.0293
EEZ71	   16.3521
EEZ91	    5.1603
EEZ99	    0.2542
HE1	    2.9703
HE2	    6.6939
HE3	    4.9121
HE4	    3.8785
HE5	   48.1237
HE6	    0.9522
HE7	    8.7605
HE8	    2.5117
HE9	    9.0597
OR1	   66.4306
OR2	  140.8613
OR3	   38.8130
OR4	   36.4178
OR5	  112.1200
