EEZ100	    0.7754
EEZ108	   49.4644
EEZ109	    1.6228
EEZ110	    0.6139
EEZ119	    0.1103
EEZ123	    1.9764
EEZ185	    8.2880
EEZ187	    0.0798
EEZ188	    2.2614
EEZ189	   38.7891
EEZ190	   24.9381
EEZ191	   39.8717
EEZ209	   63.6814
EEZ212	   24.5215
EEZ213	  169.2413
EEZ215	   26.7413
EEZ216	  146.3606
EEZ224	   12.8579
EEZ273	   52.5792
EEZ48	   34.8087
EEZ65	   23.3124
EEZ71	   56.7546
EEZ91	   22.4871
EEZ99	    0.6583
HE1	    6.0817
HE2	   14.0321
HE3	    9.1135
HE4	    6.2180
HE5	   80.3383
HE6	    1.3091
HE7	   14.2182
HE8	    4.3838
HE9	   10.2882
OR1	  261.6973
OR2	  309.5537
OR3	   73.8674
OR4	  101.2286
OR5	  355.2955
