EEZ100	    0.2596
EEZ108	   26.0323
EEZ109	    1.4419
EEZ110	    0.4608
EEZ119	    0.0217
EEZ123	    0.3607
EEZ185	    1.8454
EEZ187	    0.0145
EEZ188	    1.0509
EEZ189	   14.4779
EEZ190	    7.8271
EEZ191	   11.1951
EEZ209	   34.6114
EEZ212	    4.2884
EEZ213	   73.7889
EEZ215	    5.9694
EEZ216	   28.9526
EEZ224	    2.2217
EEZ273	   25.4454
EEZ48	    7.6071
EEZ65	    5.7663
EEZ71	    8.9331
EEZ91	   22.5986
EEZ99	    0.2807
HE1	    1.5033
HE2	    3.7618
HE3	    3.8460
HE4	    1.9367
HE5	   27.4544
HE6	    0.6015
HE7	    3.8139
HE8	    1.9047
HE9	    3.9254
OR1	   49.7372
OR2	  106.6498
OR3	   41.3847
OR4	   58.7659
OR5	   96.7383
