	AT	BA	BE	BY	CH	CZ	DE	DK	EE	ES	FI	FR	GB	HR	HU	IE	IS	IT	LT	LU	LV	MD	NL	NO	PL	PT	RO	RS	SE	SI	SK	TR	UA	NOA	
EEZ65	0.44280441681213606	0.13423698194481884	2.3023832030242675	0.6232876216990966	0.5139239491089641	1.105605795946111	15.996590868397774	3.2313687774317663	0.17331719976477464	3.6624450113098432	0.42807931334029153	13.980920727521493	27.277035456589854	0.080084459720213	0.3954440997794158	8.36255096987861	0.7718304381237234	1.5380040169692368	0.3467503151599047	0.12599699517658317	0.12440440213814945	0.021339027814000072	4.7272991441074135	1.7358733355676355	3.8129266308937892	0.34870128407577167	0.3045592150265277	0.26697879808275266	1.0469757633102503	0.11335512216811287	0.16549187928344122	0.1980219020649898	0.7347551370545896	1.859701082250062	
EEZ71	0.8917128955185177	0.39233431735849517	4.142228747478477	0.8416609968456911	1.069244680799185	1.7770049699207977	30.215958585147476	5.213676862255885	0.3924888115639246	10.222589064539969	0.8969014255600501	27.975668334059595	48.83209526816784	0.20787051832864675	0.739192959196024	15.809351288151776	13.056204950976026	3.7148937244476863	0.7171970710441259	0.2640252010485977	0.26717334911194784	0.06252880911786346	8.672059216188032	2.8411436526767813	6.665289442772365	1.1450957968613633	0.6349418736663717	0.5992460158190498	2.222789516273084	0.2541262004395737	0.3358235908010421	0.5321703015766694	3.449774742464637	3.0303756601732927	
EEZ91	0.2513873125800308	0.13644998306248418	1.085222610507566	0.0894413174738572	0.3418954191190804	0.3107428904438418	4.722449485666594	0.2855379730935056	0.043399478212539866	44.29019520770644	0.04678614892407021	17.015661625089823	4.384916475423995	0.0830161622953479	0.23313909650460352	1.6686897085667087	0.02649347067969639	1.8323251881341172	0.045464713320633045	0.07832438778928666	0.025840506374992817	0.018250554543902703	1.3991619580694081	0.08174270888069979	0.5306956581791576	44.532889185140625	0.12672563983442633	0.16015299672824854	0.09492116574144338	0.08744915586473545	0.09031073061703614	0.10976554379198704	0.3960223853464857	0.08712299234625089	
EEZ99	0.00689960753747747	0.0020964966334824048	0.04312122030961818	0.0033315553670740534	0.0146891862402904	0.013083448776045193	0.16860400487313223	0.011168725033739819	0.0009901097134048492	0.8996462928444301	0.0010851459826869368	2.0697048623824696	0.23478628294809856	0.0017081303326308033	0.007285746740323053	0.09028859165257776	0.00048494110011006045	0.03557445146417714	0.0016124833647305607	0.002313242447107435	0.0004843724701792756	0.0003466769819840269	0.05983835559767184	0.002285993411017446	0.02032586706520785	0.10542512874974645	0.004291788135010817	0.003332575291308657	0.004042095418129715	0.0015356406785842283	0.0022491229340903247	0.002354181258690071	0.007653596072061744	0.0024326545227166822	
EEZ100	0.02725224451971824	0.005321347279965042	0.06683416921324581	0.014991951293608655	0.017017593469130444	0.054147136966147404	0.6257409271828992	0.08715514811997926	0.0054808758370315895	0.14164246703651437	0.0089013749661172	0.4840296419628933	1.2572562002460939	0.004188188295006743	0.024050854351394365	0.48419434028750796	0.01457609207700813	0.06427283866866658	0.009315027056905123	0.003770723734744114	0.0034238677407258666	0.0011896787055197368	0.1534826805261794	0.03279241781295105	0.1397042331492049	0.013087027259036118	0.024434224948079685	0.015114209244281319	0.027889446703580886	0.006081783403426091	0.007825888851515231	0.005627705336325305	0.023911022555881584	0.034965901049208034	
EEZ108	0.6126513292249776	0.2644343004900035	4.047684056575285	0.2790976092867111	1.1366225644122738	1.2931390917784717	19.65400400140096	1.6253045989586556	0.1677427835664056	16.883540693778144	0.25301860827438033	63.30090843158373	58.49323329292952	0.16390829769925955	0.6004327207975843	123.53272449638818	0.2592324943812145	4.1287578768154765	0.2101892253258689	0.2659623451994979	0.09415825327097693	0.03611304425361062	6.196596479310991	0.5491836112041372	2.5035064322159717	2.351484990332097	0.37166449666203527	0.3426799307029567	0.6491514896361514	0.25602954167834074	0.21581043149981216	0.30328586375187155	1.4607429330722634	0.5818252275723758	
EEZ109	0.017873762658650937	0.0034432144946609524	0.2660084138281411	0.012151845496857022	0.04114790658040988	0.0379267050661049	0.8487773836492837	0.04178111703789577	0.0036096493552295605	0.5693870080781253	0.004410695946690147	9.673124634313147	2.375983426510604	0.001991671950053968	0.006915738771540604	0.47376880166649654	0.0011945290230228184	0.06042760611244138	0.007176084524092043	0.009359579916048676	0.002647740882816592	0.0006706752067866659	0.36141676072346796	0.005960648090607204	0.1365858512858113	0.04736546255439684	0.007413541239255493	0.005147212717011335	0.011612261832362906	0.0032975043018619414	0.0037035445710888754	0.006358924295706212	0.026299724050864632	0.006325424502437998	
EEZ110	0.0030901200979025476	0.0007467068020643707	0.057250592552780484	0.002263924666940132	0.008038947933283488	0.007343068580717216	0.16263902235870176	0.011145049014603002	0.0006093036273242691	0.19231585306679388	0.0009704577078954589	5.692667246515402	0.5239145964592633	0.0007050029974594004	0.0017926777214554998	0.1380495659523727	0.0003884592083383632	0.015986747846299155	0.0013863656914664924	0.0016829518282507297	0.0005279657878945126	0.00022474554857753818	0.07883438738941177	0.001763370163256463	0.027297112171252913	0.017588234068667354	0.0020159481342681093	0.0015399855080328792	0.002683689676104171	0.0009083659191947052	0.000871901558440664	0.003128817748805872	0.004501812330310528	0.001873661320134145	
EEZ119	0.002250241995016627	0.0007124124896255097	0.008037946501811954	0.002313843222621858	0.0024758740854238224	0.00419479441566142	0.05819771346161413	0.011305964856607351	0.0007632308475014959	0.014779106924672396	0.0016916426968428058	0.05346376547898147	0.10715082927733145	0.00037486486146286435	0.0016740530465630679	0.0376661490291255	0.008975565730597266	0.008177061701939608	0.0015464301572900338	0.00040715299139486885	0.0005438307458508638	8.944523268907109e-05	0.016676839981470574	0.005985995502568537	0.013259355785988301	0.0015225200929418058	0.0010938316139984577	0.0010269778026951388	0.004387129778747634	0.0005141878082259951	0.0007469284857476743	0.0011317487515790888	0.004155293837589966	0.0063855183372735205	
EEZ123	0.06455169128543153	0.021666625767166603	0.1758421280957688	0.08299616339151561	0.06300224621349766	0.09298856987532962	1.4379473578033197	0.29300601789882424	0.03170163357203747	0.29573490387821716	0.07823962553496931	0.8971569027961603	1.3938986216135543	0.0131778636690009	0.04136973787997888	0.4037576244214831	0.19304847546599171	0.1725880633868042	0.061097506847953974	0.01294988250010585	0.020727103398152893	0.003434125804135759	0.39160069798789165	0.31492367691163964	0.4162469185417801	0.020676738689471015	0.040581530661332126	0.03724249539124839	0.1874099753272852	0.013200044590480768	0.02210410019901578	0.01876971733342987	0.1384794832540666	0.33594443635634724	
EEZ185	0.2796587106028214	0.036728937023612844	0.8401645338896264	0.3061724133448265	0.16769089370481385	0.57770872892298	11.741854742683552	11.821997211644378	0.04064509273509066	0.6464896054685206	0.09843706307338147	3.551764589170432	3.212304465601939	0.057768562437996274	0.26037560168713775	0.46608386055375034	0.003961514545577316	0.510205656224033	0.14927754037043361	0.05089786852730883	0.054473855506156736	0.009145569769707812	2.4533946543423273	0.7986409052034477	2.1884356855097917	0.043755269028323295	0.14866402050401592	0.10954500400280798	5.212086963050426	0.052245671769307195	0.11845679585791387	0.0369170339595756	0.3035374902492273	0.8553861506910785	
