EEZ100	    0.1435
EEZ108	   10.4951
EEZ109	    0.7809
EEZ110	    0.2631
EEZ119	    0.0112
EEZ123	    0.2274
EEZ185	    1.4084
EEZ187	    0.0109
EEZ188	    0.7454
EEZ189	   10.2872
EEZ190	    5.5776
EEZ191	    8.0381
EEZ209	   21.9400
EEZ212	    2.9761
EEZ213	   42.7063
EEZ215	    3.9461
EEZ216	   23.2746
EEZ224	    1.5507
EEZ273	   18.2402
EEZ48	    5.2586
EEZ65	    3.4934
EEZ71	    5.4168
EEZ91	   17.8589
EEZ99	    0.2066
HE1	    1.3143
HE2	    3.1562
HE3	    3.0617
HE4	    1.5243
HE5	   21.7270
HE6	    0.4388
HE7	    2.8934
HE8	    1.5734
HE9	    2.9828
OR1	   37.0581
OR2	   72.1367
OR3	   19.0474
OR4	   42.2697
OR5	   55.9829
