EEZ100	    0.0778
EEZ108	   10.0702
EEZ109	    0.5023
EEZ110	    0.2764
EEZ119	    0.0057
EEZ123	    0.0808
EEZ185	    0.8172
EEZ187	    0.0041
EEZ188	    0.7385
EEZ189	    7.6596
EEZ190	    5.8413
EEZ191	    5.4976
EEZ209	   17.9418
EEZ212	    0.8472
EEZ213	   29.1671
EEZ215	    0.9067
EEZ216	    6.9182
EEZ224	    0.4608
EEZ273	   10.7692
EEZ48	    2.3959
EEZ65	    1.4243
EEZ71	    1.7941
EEZ91	    7.7831
EEZ99	    0.1277
HE1	    0.4415
HE2	    1.0570
HE3	    1.1453
HE4	    0.8494
HE5	   14.2836
HE6	    0.3235
HE7	    2.7079
HE8	    0.4676
HE9	    4.4270
OR1	    9.1406
OR2	   46.9872
OR3	   19.9282
OR4	   26.4001
OR5	   22.4563
