EEZ100	    0.6725
EEZ108	   37.0033
EEZ109	    1.8792
EEZ110	    0.6095
EEZ119	    0.0661
EEZ123	    1.4838
EEZ185	    4.4913
EEZ187	    0.0391
EEZ188	    1.6172
EEZ189	   27.9925
EEZ190	   17.2188
EEZ191	   25.2506
EEZ209	   51.3413
EEZ212	   13.1574
EEZ213	  132.5370
EEZ215	   17.5282
EEZ216	   97.5482
EEZ224	    9.9337
EEZ273	   45.0412
EEZ48	   34.4720
EEZ65	   17.2560
EEZ71	   32.7634
EEZ91	   22.1904
EEZ99	    0.5481
HE1	    4.6319
HE2	   11.1107
HE3	    7.4518
HE4	    4.8827
HE5	   65.1282
HE6	    0.8918
HE7	    8.2117
HE8	    3.1903
HE9	    7.4656
OR1	  176.7750
OR2	  225.6351
OR3	   53.6622
OR4	   84.8990
OR5	  268.5722
