EEZ100	    0.0397
EEZ108	   10.5293
EEZ109	    0.4597
EEZ110	    0.2458
EEZ119	    0.0024
EEZ123	    0.0403
EEZ185	    0.7286
EEZ187	    0.0035
EEZ188	    0.6382
EEZ189	    5.8610
EEZ190	    4.8647
EEZ191	    5.0068
EEZ209	   19.7745
EEZ212	    0.6120
EEZ213	   20.9108
EEZ215	    0.6650
EEZ216	    4.9576
EEZ224	    0.2527
EEZ273	   11.8430
EEZ48	    1.6816
EEZ65	    0.6402
EEZ71	    1.1625
EEZ91	    6.9505
EEZ99	    0.1564
HE1	    0.5176
HE2	    1.0987
HE3	    1.0738
HE4	    0.7449
HE5	   11.7685
HE6	    0.2814
HE7	    2.4895
HE8	    0.5257
HE9	    4.0480
OR1	    6.0062
OR2	   36.2318
OR3	   18.1107
OR4	   29.3897
OR5	   23.1097
