	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KG	KZT	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RUE	SE	SI	SK	TJ	TMT	TR	UA	UZT	ATL	BAS	BLS	MED	NOS	AST	NOA	BIC	DMS	VOL	SUM	EXC	EU
AL	75.5651488426667	0.000591145266666667	0.548000597333333	0.00393648586666667	0.1664713216	0.0774585856	0.343089937066667	0.156504405333333	0.291249902933333	0.00309863973333333	0.256966519466667	1.2827222016	0.036801024	0.00229018266666667	1.929621504	0.00509056906666667	1.93126918826667	0.2574468096	0.0036711056	11.3914216448	0.518356514133333	0.671996040533333	0.032748768	0.000744699666666667	7.795679232	-1.42779864583333e-05	0.100453879466667	0.0152571189333333	0.00639665013333333	0.00483518506666667	0.189732573866667	1.40822254933333	1.74511322453333	0.0364685568	0.0862287786666667	0.00395074213333333	0.412657390933333	0.0601104768	1.6677376	8.8643321856	0.162191957333333	0.0147471477333333	0.127123498666667	0.141396266666667	-2.973705625e-05	0.002121844	0.511241557333333	0.4696777728	0.00161271746666667	0.0329013674666667	0.0020198168	-0.00552060213333333	-0.143794295466667	0.0304657344	0.0192446997333333	2.2964232192	4.63641914026667	0.00530309226666667	-0.214073514666667	125.963330183891	119.303941526024	29.1386601141333
AM	0.0084331072	61.2026198698667	0.008758008	31.6900267349333	0.00451507626666667	0.0009753412	0.0469568298666667	0.0351530624	0.0115886197333333	0.129386538666667	0.0109659178666667	0.0407358762666667	0.00219699933333333	0.000876551	0.104159530666667	0.00191370773333333	0.0429078016	0.0036478424	4.96939936426667	0.0764104192	0.00574392	0.015333632	0.000975471133333333	-0.000240784483333333	0.124915575466667	0.0004538296	2.31893838506667	0.0026607568	2.93444958333333e-05	0.0010523762	0.0209103722666667	0.000598002333333333	0.00504929226666667	0.00180272533333333	0.0037155976	-0.00027405835	0.0740846165333333	0.006490464	0.149882043733333	0.0169944213333333	0.901784576	0.00106712106666667	0.00229776373333333	0.008844064	0.00111282353333333	0.587904273066667	58.4458655061333	0.2721969152	0.157467511466667	-0.0035123552	0.000490589133333333	0.0103459701333333	0.0961766229333333	-0.0024528552	35.1453533525333	0.4562221056	6.41135793493333	0.0103271690666667	-0.208412381866667	203.435179888062	161.519283735996	0.863042915895833
AT	0.1321229056	0.00519764	197.688208042667	0.0148806474666667	0.466618811733333	1.9600400384	0.235862254933333	1.96933331626667	25.3484051114667	0.000233113966666667	24.2223983274667	153.6584318976	1.14882942293333	0.0399088512	4.43171116373333	0.0752556970666667	18.1957612885333	3.41771769173333	0.0137157664	0.360838109866667	5.09130287786667	10.8494804309333	0.594661444266667	0.00278009146666667	69.6829782698667	0.000390662633333333	0.9617025024	0.311981841066667	0.263095125333333	0.0844867669333333	0.186128401066667	0.0209938794666667	0.0650028202666667	0.0128745738666667	3.3830404096	0.0956152576	11.4518207146667	0.210199739733333	2.2123413504	1.36282453333333	1.31415504213333	0.38598656	17.8846520661333	3.81713312426667	0.00022495485	0.00735120106666667	0.1048216832	2.13703611733333	0.00662095626666667	0.1900356608	0.0179655509333333	0.0008583454	0.845205230933333	0.16606208	0.0107773376	0.871149090133333	8.54972443306667	0.0816477098666667	-0.0510468522666667	576.569532083517	565.88715349705	526.579928317167
AZ	0.0125649194666667	16.8340542805333	0.0199724522666667	206.909752388267	0.00772062026666667	0.00497959466666667	0.0883235925333333	0.204431957333333	0.0199355029333333	0.1075709696	0.0390356778666667	0.124429149866667	0.0105098282666667	0.0069321088	0.0843658496	0.0110381248	0.0962587306666667	0.0183331029333333	11.5001404074667	0.0794822997333333	0.0113626464	0.0410869461333333	0.0039704528	0.000163333983333333	0.131903061333333	0.0226247082666667	15.417212928	0.0212901781333333	-0.000121176658333333	0.007388424	0.051394112	0.0015564428	0.00624135786666667	0.000973672133333333	0.0157723754666667	9.05919583333333e-05	0.1672949248	0.0035371928	0.257183368533333	0.0299869568	15.2885919744	0.00745413386666667	0.00526586346666667	0.019903136	0.0602062933333333	3.13455520426667	23.2777296554667	0.818205354666667	0.837394158933333	-0.0079873632	0.00644080373333333	0.0119045237333333	0.0938870442666667	0.00429841733333333	29.82068224	0.335233911466667	7.37715705173333	0.0139466741333333	-0.0948604672	333.380752665817	295.820049829817	1.37413403440833
BA	1.5194677248	0.00399064	7.33216221866667	0.0280244949333333	52.7007438165333	0.311153664	0.854724676266667	0.764133307733333	1.0224044032	0.000625870333333333	4.24650752	9.04161416533333	0.392779946666667	0.0308788608	2.7192418304	0.0728222037333333	3.87290999466667	0.572420130133333	0.0181807722666667	1.33976869546667	29.8741901994667	13.1161052501333	0.0689573845333333	0.003269804	22.4890170026667	-0.000128209808333333	0.832554461866667	0.112342673066667	0.0329262677333333	0.0296290538666667	0.359079697066667	1.52278439253333	0.278779306666667	0.025962304	0.516591957333333	0.0434783616	4.13693815466667	0.113097617066667	8.06413325653333	12.2042570069333	1.06464740693333	0.209379242666667	1.28751138133333	2.22599140693333	-6.09318291666667e-05	0.0113079690666667	0.386751214933333	2.18981157546667	0.00858526933333333	0.0591250688	0.0492416554666667	0.0285733013333333	0.277760392533333	0.0737091413333333	0.0134472842666667	1.90308747946667	5.48060474026667	0.0279157354666667	-0.0279703744	195.937939837229	188.052445412696	83.216192729
BE	0.0156103978666667	-0.0003066271	1.0373179392	-0.00116501213333333	0.0004011743	138.704680823467	0.0264801152	0.0473586986666667	1.33228352853333	-8.47659416666667e-05	0.5537734656	28.170059776	0.4476439552	0.003423504	2.68890166613333	0.00323418693333333	84.1853872810667	16.3489437013333	-0.00221248986666667	0.0464773418666667	0.0550879146666667	0.101347029333333	2.45980801706667	-0.00419547573333333	1.12994474666667	-4.68979708333333e-05	0.000120881416666667	0.0305095786666667	3.698393088	0.0144830538666667	0.003488208	0.000520881566666667	0.004026904	0.000219190316666667	29.5832474965333	0.0151782741333333	0.7544549376	0.169279778133333	0.0415073749333333	0.0197056938666667	-0.00701331093333333	0.0578838058666667	0.0668622165333333	0.0822146730666667	-5.36344739583333e-06	-0.000283162533333333	-0.00744365386666667	0.0321423274666667	-0.000223408883333333	-0.031385472	-0.0191038656	0.0001613127	0.0918864128	-0.676875946666667	-0.000709517466666667	0.119803502933333	2.44757654186667	0.0123613034666667	0.0328207573333333	313.885958488024	311.909423458657	310.406393976642
BG	4.34847115946667	0.0322246656	2.27203345066667	0.1469261312	1.46856741546667	0.276162389333333	176.103603131733	2.25220184746667	0.5054454784	0.0495629525333333	1.9120111616	5.81820306773333	0.216613239466667	0.0481282261333333	2.24746304853333	0.0776976810666667	1.8118479872	0.706285431466667	0.180383249066667	31.6348345002667	1.93117866666667	5.58011405653333	0.101789064533333	0.00275743413333333	7.2177680384	0.0003562739	2.55958848853333	0.214302293333333	0.0291756629333333	0.080784256	5.3479817216	0.346421930666667	4.135919616	0.0157648832	0.599384337066667	0.0398718208	4.73564392106667	0.0977189717333333	62.7354195285333	18.4683834026667	6.34564553386667	0.1297959936	0.362907409066667	1.64192515413333	0.000106862008333333	0.078696064	12.4158629205333	13.4404188842667	0.0718939733333333	0.0645704448	0.0630299392	-0.149513352533333	0.5378646016	0.1434102784	0.461223355733333	2.79169733973333	9.06474072746667	0.0400612650666667	0.2345207296	394.087848706575	380.836243377508	306.716939837867
BY	0.497796164266667	0.0584937130666667	2.92571327146667	0.204392686933333	1.4704979968	1.42805183146667	2.9421715456	571.747947861333	1.20815875413333	0.0165768	7.6378062848	30.9854775978667	4.93971101013333	1.07386907306667	2.93031553706667	1.43771047253333	9.7630420992	3.6420173824	0.270588091733333	1.24451157333333	2.70029318826667	7.21900448426667	0.549229568	0.0106973344	8.039268352	0.00195455826666667	12.2311038293333	18.3063161514667	0.129655560533333	6.5313456128	7.02137849173333	0.114565546666667	0.245074722133333	0.0107294122666667	3.49778466133333	0.4873772032	95.9709009237333	0.129659178666667	23.067426816	3.99419828906667	42.9467631616	2.83236297386667	0.9239891968	3.3646829568	0.00142742173333333	0.179204420266667	6.13469607253333	76.8926111061333	0.1534194688	0.230576162133333	-0.231608200533333	0.159313544533333	0.794676360533333	0.505542109866667	0.290848187733333	0.777705813333333	12.4675555328	0.132903432533333	0.249927287466667	985.489410640267	970.111970409867	241.539330327467
CH	0.0325382165333333	0.000169075166666667	2.59124811093333	0.00023139875	0.0361965909333333	1.2400504832	0.0414994261333333	0.05401088	248.3920306176	3.94544125e-05	0.551234048	32.4325430613333	0.1212601088	0.00497631093333333	8.65504078506667	0.00293126906666667	47.5497540266667	2.0515446784	8.2832175e-05	0.121402359466667	0.139821969066667	0.155729988266667	0.417452475733333	0.003677852	27.2655340885333	-6.053903125e-06	0.0057552432	0.0262947477333333	0.149295018666667	0.00815183626666667	0.00766359146666667	0.00191538293333333	0.0170063957333333	0.00901922986666667	1.44920753493333	0.00809842773333333	0.5178242048	0.437600290133333	0.0766955008	0.0773715882666667	0.0188839872	0.0297167424	0.1599186432	0.0969164032	-1.29475760416667e-05	7.16075833333333e-05	0.0093465952	0.0546365653333333	0.000145905866666667	0.1735217664	-0.00248489866666667	0.000623928	0.3363726336	0.025402272	0.000364434133333333	0.8398241792	6.13846657706667	0.0574999253333333	-0.0684595285333333	382.523647836742	375.022516548208	126.162880826946
CY	0.0281639744	0.00107793526666667	0.0278869653333333	0.0009638424	0.0189606165333333	0.0021809452	0.0394922325333333	0.00945971626666667	0.0130150677333333	3.48007601493333	0.0155546165333333	0.0639246890666667	0.00207232106666667	0.0009303086	0.0968344917333333	0.0010582594	0.0596862378666667	0.0097318368	0.00157120626666667	0.146178116266667	0.0121716288	0.0179521173333333	0.000832156733333333	2.47635333333333e-05	0.164833467733333	2.94591796875e-06	0.00630825333333333	0.00104468153333333	5.37608875e-05	0.000436850966666667	0.0120932405333333	0.00232199146666667	0.00959424533333333	0.000995565533333333	0.00731615093333333	0.000563853066666667	0.0294142037333333	0.00295062613333333	0.0618357162666667	0.0311470037333333	0.0343393258666667	0.0008048858	0.00391793786666667	0.00679467466666667	5.69698697916667e-06	0.000241240433333333	3.7045714944	0.0293030848	0.000329801433333333	0.00162745733333333	0.0010166846	5.24240208333333e-05	-0.174048443733333	0.00214127893333333	0.7497654272	1.13599228586667	0.9631903744	-0.0138488512	-0.00507226773333333	10.8218371296466	8.16102075995911	4.24478983145417
CZ	0.102114602666667	0.00582203626666667	36.8026714112	0.0078097232	0.206655624533333	2.74499119786667	0.487647812266667	1.930176512	6.33084750506667	-7.9046475e-05	232.372970018133	140.5001924608	1.9635126272	0.0736310101333333	3.6344848384	0.165994837333333	19.2903075157333	4.05427869013333	0.015827168	0.310341632	4.0957591552	12.0907191637333	0.612894993066667	0.00276046133333333	10.7397316608	5.91709791666667e-06	0.5208086528	0.554535594666667	0.3391273984	0.2185480704	0.260660718933333	0.0249946005333333	0.0702922581333333	0.00317343653333333	5.7734938624	0.1530998272	35.6390862848	0.168331810133333	3.79756079786667	1.58842538666667	1.27922858666667	0.810420155733333	3.6166434816	12.7674165930667	-0.00013620015	0.0029238144	0.132134016	2.1482016768	0.00231744933333333	0.192079530666667	0.0370610261333333	0.0099335584	0.378700049066667	0.173421073066667	0.00611321866666667	0.258248192	5.5363436544	0.0812489130666667	0.0701633792	555.156670395273	548.413357800606	529.532628307925
DE	0.239032917333333	0.0011142626	47.7404987392	-0.00728721333333333	0.560267332266667	85.3084908202667	1.08016769706667	4.19587249493333	86.8048175104	0.0001953127	50.6334718634667	2531.98416390827	23.9651323904	0.3139513344	29.6990605312	0.447855854933333	295.800598254933	70.6574330538667	-0.0090602816	0.739460164266667	2.0235882496	5.31652498773333	10.7701643946667	-0.00962023466666667	30.0928073728	0.000480976333333333	0.150481681066667	2.0395958272	13.2443155114667	0.993278088533333	0.399029930666667	0.0254958229333333	0.131869892266667	0.0222961856	241.9147145216	0.872084548266667	67.9427702784	1.61038144853333	3.3426915328	1.24405910186667	2.28611986773333	4.31210059093333	2.16727278933333	3.64791753386667	0.0004115515	-0.000226006133333333	0.025664672	2.78797735253333	-0.00026845755	1.0838417408	-1.18394907306667	0.037099392	1.9171991552	-5.62638793386667	-0.000973267066666667	1.98789638826667	29.5741816832	0.321639662933333	0.0545786965333333	3655.67434340439	3627.50921695945	3525.78731098843
DK	0.0203116394666667	0.000127507775	0.898604578133333	0.0008930224	0.05092032	4.28383136426667	0.0881420885333333	0.568121821866667	0.7502460928	6.27753333333333e-05	2.36382726826667	77.3003935744	166.193284164267	0.0575168384	1.40360567466667	0.1483978752	15.3683427328	11.3939589802667	0.0021245572	0.0473277098666667	0.119858466133333	0.2858215424	1.48647458133333	-0.00156611386666667	0.632363008	-3.73727166666667e-05	0.0138503861333333	0.340087125333333	0.208600814933333	0.2087435776	0.150678715733333	0.003935092	0.0104923253333333	0.0009294864	13.5718578858667	0.673373661866667	8.71615583573333	0.0713472682666667	0.840260130133333	0.135979409066667	0.3509762048	3.58858451626667	0.111377408	0.208471278933333	-1.08268479166667e-05	0.000269182283333333	0.0313361984	0.687888725333333	0.00084065	0.135905851733333	-0.818859349333333	0.0020778424	0.0906765994666667	-0.992546679466667	0.00106301613333333	0.0746017024	3.38775954773333	-0.0821600597333333	0.00901840106666667	315.196516621161	313.388979748761	309.8183700836
