	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KZ	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TR	UA	ATL	BAS	BLS	MED	NOS	ASI	NOA	BIC	DMS	VOL	SUM	EMC	EU
AL	3.59585409706667	0.00628138186666667	1.63981981013333	0.0117564469333333	1.83464004266667	0.774921216	4.38322571946667	0.3450202112	0.699993770666667	0.0035040888	1.81531088213333	5.44189917866667	0.2119986688	0.00895944533333333	5.27203969706667	0.0973439402666667	6.4813760512	2.41352403626667	0.00811978933333333	17.0929247573333	1.24299618986667	1.6213778432	0.0883819605333333	0.00435580106666667	34.3150602922667	0.0385104597333333	0.0554129237333333	0.0943988736	0.0423978069333333	0.0949415424	1.68605969066667	4.1173680128	0.219291050666667	0.7574849536	0.131557418666667	2.38032349866667	0.346861909333333	2.40239138133333	5.43453566293333	0.934047744	0.158590976	0.4798029824	0.680055876266667	0.810454016	2.31400297813333	0.7865606144	0.307846929066667	0.265309815466667	26.0684993877333	0.977010210133333	0.0206049344	0.322138453333333	2.41189410133333	-4.05152458333333e-05	0.148438340266667	143.897437346888	112.589175076	82.4930627192
AM	0.0110348330666667	9.0764378112	0.0658717781333333	4.9071734784	0.0139829610666667	0.0580129834666667	0.095049216	0.0946399914666667	0.0308772288	0.123594734933333	0.0821910016	0.371564509866667	0.0363362816	0.0035707272	0.219117960533333	0.0428092245333333	0.2996235264	0.2688487424	0.840714922666667	0.225098769066667	0.0221683797333333	0.060344384	0.0134092405333333	0.001613792	0.3865765888	0.3048008704	0.0123923797333333	0.0047795904	0.0116512576	0.0228257749333333	0.00869969546666667	0.0211799616	0.0041420712	0.0775993429333333	0.0492571477333333	0.2054944768	0.0143467658666667	0.249994922666667	0.0448473045333333	2.8655550464	0.0463961856	0.0139777258666667	0.0449127893333333	18.4208042666667	0.855400516266667	0.0974871808	0.0570200661333333	0.226898449066667	0.963546794666667	0.0885486677333333	2.2203277312	0.0661731328	3.94348079786667	-0.0068166624	0.0592997589333333	48.3456870762667	40.6297211594667	2.6926630384
AT	0.0956814421333333	0.00589160533333333	60.2519459157333	0.0195452714666667	1.1756060672	10.3085397333333	0.6926811136	0.539772859733333	10.5530283349333	0.00159569413333333	27.098873856	117.498795349333	1.8262216704	0.0453118250666667	16.9769675434667	0.4565526528	38.3281572522667	18.9611573248	0.0116509792	0.663313954133333	3.43939508906667	5.8517438464	0.4123313152	0.0204552448	96.8102772736	0.0340549546666667	0.156579328	1.59528577706667	0.0891447296	0.0822107989333333	0.190759185066667	0.171688226133333	0.0110153504	9.93451485866667	0.818806237866667	17.2993303893333	1.4259531776	1.47588164266667	2.60897396053333	1.1487277056	1.54901804373333	13.6286688597333	2.58848494933333	0.283280366933333	1.7195278336	2.74730953386667	2.69339743573333	0.0543202474666667	12.8913408	9.89156584106667	0.0224358186666667	0.242931456	9.52067577173333	-0.086689792	0.0215605589333333	506.856247261066	468.8573995896	443.769780670133
AZ	0.0288292437333333	5.5579623424	0.1893193216	28.7367888896	0.0322416832	0.194049979733333	0.2865276928	0.5824251904	0.0727841621333333	0.176216644266667	0.327669623466667	1.30633086293333	0.1845833216	0.0207094058666667	0.439599786666667	0.2894598144	0.854704128	1.01592937813333	3.43434308266667	0.4801038336	0.0644396074666667	0.228801911466667	0.0510440448	0.0060293728	0.965892096	1.78902575786667	0.0696599210666667	0.0173479925333333	0.0705228586666667	0.086531072	0.0241458944	0.0544880938666667	0.006090976	0.2816424448	0.234365269333333	1.32676662613333	0.0371493504	0.7742849024	0.132806587733333	24.0598603093333	0.231554577066667	0.0370343509333333	0.204275234133333	22.2330748928	5.47777140053333	0.3607428096	0.3029812224	0.5643503616	1.5973892096	0.388841335466667	8.24578648746667	0.0924871594666667	7.34904429226667	-0.0230064490666667	0.122057429333333	121.675857789867	102.675183931733	9.00645848426667
BA	0.7036483584	0.00916866026666667	9.85303067306667	0.0179291264	17.9718498986667	2.73526729386667	2.3679246336	0.5798068224	2.35912014506667	0.0017176144	10.4973303808	26.8391699797333	1.01068520106667	0.051820416	12.3504099328	0.350643746133333	17.6766386176	7.66535707306667	0.0136306090666667	2.9802487808	9.08429830826667	11.5272985258667	0.226117632	0.00786740853333333	78.8393448789333	0.0385379413333333	0.1944648704	0.3798150144	0.107517380266667	0.1180302592	2.40589509973333	0.761340996266667	0.192442299733333	2.8864200704	0.4798232576	14.2010733909333	0.7941062656	4.53379167573333	11.0389537450667	1.30641291946667	0.629192021333333	2.84541610666667	4.04341445973333	0.6841532416	3.500630016	1.78702923093333	1.38389326506667	0.150320776533333	29.145235456	3.33825338026667	0.0230111765333333	0.5030081536	5.84381999786667	-0.0509086549333333	0.0654131072	309.050831637333	266.861755748267	208.8789426256
BE	0.00399436586666667	0.000692955733333333	0.4289993728	0.0032765984	0.0181085013333333	22.927966208	0.0106230346666667	0.100109098666667	0.790458094933333	0.00032847	1.13820924586667	25.5735016106667	0.798475264	0.0200644949333333	7.57169902933333	0.129596202666667	38.2627698005333	33.4078432597333	0.00238704826666667	0.0322215936	0.0393995776	0.107220514133333	2.138261504	0.0560628693333333	2.41999271253333	0.00402607066666667	0.0450203008	1.82982505813333	0.0262910528	0.00390145013333333	0.00416172933333333	0.0038951184	0.0022369368	9.87911400106667	1.00680758613333	1.2431499264	1.1034390528	0.0609294250666667	0.0210198058666667	0.279637435733333	0.4998080512	0.066472896	0.0751388586666667	0.0189407637333333	0.112596872533333	5.56474422613333	0.7713632256	0.00180791666666667	0.772990429866667	15.8603498837333	0.00254237146666667	0.0285731434666667	8.49217344853333	0.434015573333333	0.00199854866666667	184.199232587333	152.268673819867	149.727645417467
BG	3.36379603626667	0.0766194432	6.09310692693333	0.217241941333333	3.34328436053333	2.68936587946667	92.9575556437333	4.17482642773333	1.42631990613333	0.0609379584	8.37289956693333	23.5885712725333	1.48999072426667	0.221781521066667	7.95394757973333	1.09198984533333	11.128635392	8.25845568853333	0.125351082666667	40.8757469184	2.97249368746667	12.2408927232	0.315382033066667	0.0244594112	32.9163538432	0.5277816832	0.783729117866667	0.383170082133333	0.5001363456	1.53422383786667	1.7663021056	9.24401227093333	0.1790434816	2.96553485653333	0.9849423872	19.9900790784	0.522396228266667	47.8803001344	18.4503107584	19.2881732266667	1.50749579946667	1.6574619648	5.02702680746667	12.6019928064	41.1857496746667	1.83691045546667	2.24281941333333	7.51576623786667	27.0164907349333	3.3783226368	0.254247355733333	0.388555741866667	6.29977197226667	-0.1130092288	0.175392989866667	501.955136770133	452.9598684608	190.8141316352
BY	0.1796668928	0.1319876864	8.00912233813333	0.318377301333333	1.4419910656	8.81600866986667	2.57263998293333	66.1668407978667	2.33912702293333	0.0108338304	19.6664928938667	67.5138065749333	8.56424065706667	3.01374805333333	6.11970962773333	8.03259077973333	19.1711827285333	28.1782867285333	0.186064452266667	1.2443480064	2.86254667093333	14.4752934912	1.14891598506667	0.0644602538666667	21.9107448149333	0.922646050133333	8.9761316864	0.8109395968	3.71838184106667	1.60262075733333	0.311987575466667	0.303853431466667	0.0226452586666667	11.1638795605333	3.86849559893333	107.6004913152	0.625948398933333	15.5763485354667	3.5892273152	62.349901824	8.10419923626667	2.11288214186667	9.9673800704	4.290195456	87.5697537024	3.53514646186667	16.1884613290667	1.2101689344	4.55848700586667	15.2253573802667	0.1745465344	0.0707965184	9.98247082666667	-0.173443447466667	0.0380988501333333	676.4370270528	625.6269366592	368.978204285867
CH	0.0138354229333333	0.0005438973	2.7799052288	0.00160014293333333	0.153182378666667	5.21659460266667	0.0453764864	0.0317788245333333	20.0833215146667	0.0003265363	1.54697345706667	29.7151146666667	0.3847866368	0.00854405173333333	19.7994654378667	0.0762325589333333	50.6290853205333	16.1926283264	0.001567938	0.137496362666667	0.2751358464	0.306440533333333	0.451370973866667	0.0119136224	48.9727546709333	0.0027867552	0.0183899818666667	0.72841728	0.0124975648	0.00406169786666667	0.0173809173333333	0.0176109813333333	0.0154083690666667	2.9186875392	0.153570577066667	1.06591709866667	1.2746817536	0.1855117824	0.1320797952	0.143071505066667	0.209626094933333	0.5857333248	0.1115080448	0.0863574442666667	0.101340885333333	2.32898942293333	0.455699694933333	0.00777652853333333	7.2920006656	4.78536717653333	0.0018945308	0.144859101866667	6.12326659413333	-0.0068485136	0.0389444992	225.792564532533	204.6206148316	183.1585864163
CY	0.0271215125333333	0.00681773013333333	0.0803303594666667	0.00765025013333333	0.0179620373333333	0.0468247210666667	0.188877687466667	0.0245455402666667	0.0273011456	1.70947884373333	0.0835678549333333	0.3424787456	0.027201248	0.000384056166666667	0.2063643136	0.0170009941333333	0.311276202666667	0.205553698133333	0.00344370853333333	1.16426683733333	0.0329593642666667	0.0572504661333333	0.0100847786666667	0.000998174666666667	0.684641621333333	0.0050303008	0.00382682906666667	0.00675057386666667	0.00345195573333333	0.0114860789333333	0.012341152	0.0476215296	0.00861716533333333	0.0578976981333333	0.0326464234666667	0.128642056533333	0.0124947317333333	0.150455586133333	0.0620263296	0.303764650666667	0.022121888	0.0176565034666667	0.0347947946666667	7.94420947626667	0.318487586133333	0.0747162368	0.0300387285333333	0.1453015552	6.29838752426667	0.0687071402666667	0.216815837866667	0.250496699733333	0.354182826666667	0.000342602266666667	0.00638066453333333	21.9140750181667	14.4687052020333	5.2429589375
